,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,4,6,5,1,0,9,8,8,4,1,2,8,7,10
1,3,7,1,8,1,7,5,10,6,7,6,5,6,8
2,4,7,2,6,9,7,0,3,6,0,2,7,1,10
3,3,0,3,3,8,1,6,0,2,4,2,7,6,3
4,7,0,4,5,8,10,4,6,6,2,9,6,10,6
5,9,4,6,1,6,0,0,8,0,0,6,1,2,0
6,6,8,6,1,5,6,4,8,5,7,1,5,7,7
7,0,0,6,1,0,9,4,9,9,3,4,4,4,5
8,4,5,7,8,10,6,7,1,4,1,0,8,6,4
9,7,5,9,6,1,1,3,2,0,2,3,6,6,0
10,4,10,1,10,6,8,5,10,7,4,0,8,10,5
11,7,4,8,5,9,8,9,1,7,4,9,7,2,8
12,3,10,4,0,0,2,2,6,9,2,0,7,1,4
13,10,0,6,2,9,6,7,1,4,3,0,4,10,10
14,9,4,2,3,8,6,2,8,7,8,5,6,2,8
15,3,6,7,2,0,6,2,8,7,2,7,4,6,3
16,3,10,2,0,10,5,8,9,6,6,0,0,1,1
17,5,8,8,0,9,7,7,0,10,3,0,6,9,7
18,9,8,10,5,3,10,1,3,1,10,9,7,3,2
19,2,2,5,5,10,1,7,3,0,9,0,10,1,5
20,3,7,8,10,10,3,10,8,1,5,4,3,8,5
21,9,2,6,7,10,6,4,4,4,4,7,5,4,4
22,6,5,0,5,0,9,1,3,3,1,1,1,2,4
23,1,9,10,9,10,7,10,4,9,6,9,1,6,3
24,10,10,1,0,9,4,2,10,6,5,0,9,6,9
25,9,5,0,10,6,4,5,7,6,1,10,4,1,8
26,9,10,5,1,0,3,5,3,9,0,7,0,8,5
27,3,4,5,4,8,3,0,5,3,9,1,1,9,6
28,4,9,7,0,1,4,10,10,9,6,8,6,3,7
29,7,6,4,8,1,0,5,7,9,2,4,10,8,1
30,4,7,3,7,7,0,9,0,8,0,7,10,3,5
31,9,10,1,0,0,5,8,6,3,1,8,5,7,9
32,1,9,1,5,3,8,0,1,7,2,5,6,9,1
33,3,4,2,3,7,10,4,9,5,6,6,8,1,0
34,4,8,4,0,5,6,10,2,10,2,1,9,2,0
35,4,9,1,10,6,2,5,7,6,2,10,8,2,8
36,5,0,8,3,2,2,5,3,5,10,9,6,9,3
37,5,8,4,9,2,6,9,3,5,1,6,5,6,5
38,9,2,3,9,2,5,9,6,5,1,8,10,1,7
39,8,1,1,9,9,5,1,9,2,5,9,9,9,10
40,8,8,0,3,9,10,7,10,0,3,4,0,6,9
41,4,0,7,6,3,9,8,4,3,7,9,7,3,1
42,5,1,1,6,2,7,6,7,0,9,0,0,8,8
43,10,6,2,7,10,7,10,10,0,2,1,4,4,8
44,10,3,10,2,9,5,9,0,0,3,7,0,0,1
45,0,6,3,1,3,3,3,3,4,9,8,7,9,10
46,9,5,6,4,3,6,4,9,10,3,9,2,10,4
47,9,9,9,6,9,6,4,1,2,5,8,7,0,6
48,4,10,7,5,8,10,0,4,8,2,5,1,7,8
49,3,8,9,0,9,6,7,4,10,1,7,10,0,0
50,3,2,6,9,8,4,9,2,2,4,9,3,9,7
51,0,2,4,2,5,7,0,0,0,5,10,7,4,0
52,1,6,1,8,2,9,7,7,6,1,3,10,6,3
53,1,6,6,0,1,3,10,1,3,7,2,5,2,2
54,7,2,3,5,2,6,5,6,1,4,10,9,2,4
55,4,3,9,8,9,2,4,3,6,9,6,9,1,10
56,9,6,1,6,1,7,1,8,8,10,10,1,8,5
57,6,7,8,7,0,6,10,2,0,5,10,5,7,6
58,0,7,9,2,9,2,8,2,5,2,8,10,7,0
59,4,5,6,2,4,4,1,3,10,7,7,10,1,2
60,8,4,5,1,5,4,10,8,9,1,2,8,3,8
61,9,9,6,10,7,4,4,1,9,2,6,5,0,7
62,4,1,0,0,1,10,4,4,5,8,9,6,3,2
63,2,6,8,3,3,10,0,4,5,8,9,9,9,0
64,4,8,6,1,8,5,5,4,4,5,3,6,3,8
65,10,5,4,4,4,2,0,8,5,8,4,8,1,1
66,4,3,7,7,5,2,4,5,4,5,6,7,9,6
67,4,9,10,0,2,8,6,2,10,5,2,2,6,10
68,9,7,10,7,2,10,8,9,2,8,10,6,2,9
69,10,6,0,7,1,5,7,5,5,6,7,5,2,0
70,4,10,8,3,10,8,0,2,3,7,10,10,10,7
71,10,0,5,10,3,8,10,6,4,0,8,4,7,8
72,7,6,2,10,7,8,3,10,6,2,10,10,7,9
73,2,10,0,0,9,10,5,9,5,5,7,4,0,10
74,1,7,1,6,7,6,4,1,10,8,9,6,3,7
75,1,0,0,9,9,2,8,1,7,6,2,6,4,0
76,2,7,5,6,10,0,4,8,6,0,5,2,2,7
77,5,0,2,4,1,10,1,1,1,10,1,0,8,10
78,2,10,4,5,2,9,3,1,8,5,0,0,3,1
79,9,0,7,3,8,6,8,10,0,0,3,6,3,9
80,9,10,3,0,0,0,6,0,6,1,10,10,6,3
81,3,5,0,5,1,7,3,7,5,5,0,2,9,8
82,0,5,2,7,2,7,10,8,9,7,5,1,4,6
83,3,9,4,2,4,8,3,3,7,8,7,4,8,3
84,1,7,1,6,6,6,9,2,7,0,3,0,5,0
85,10,3,0,3,6,0,6,2,4,6,6,8,5,7
86,2,5,2,9,6,3,10,10,7,5,9,7,8,3
87,0,1,10,0,2,1,7,7,3,6,1,9,2,2
88,10,7,5,5,3,9,7,5,6,6,0,10,7,7
89,5,4,8,3,3,7,0,3,2,7,2,3,9,9
90,0,10,3,1,9,7,4,1,2,10,5,10,1,7
91,7,5,5,4,2,6,5,5,9,9,7,0,9,8
92,10,2,9,1,8,0,4,2,9,3,1,6,1,3
93,4,3,1,4,6,6,5,4,6,4,1,5,4,0
94,4,4,8,0,6,5,0,9,0,8,2,3,10,10
95,6,3,3,5,2,0,3,3,4,2,3,7,8,5
96,3,2,6,1,0,10,3,10,6,6,3,6,3,6
97,7,3,1,7,7,6,2,4,0,6,0,8,5,4
98,10,6,4,1,7,7,3,3,7,4,9,6,7,3
99,6,1,8,9,2,6,0,2,10,5,10,0,0,2
100,6,3,7,6,7,6,9,6,7,0,0,8,3,4
101,2,1,0,7,6,3,1,0,8,10,9,8,10,8
102,0,6,4,4,1,2,2,5,2,7,0,8,10,9
103,0,4,8,6,8,6,2,0,3,9,5,3,8,8
104,6,10,4,8,2,1,4,0,5,9,10,0,6,1
105,2,10,10,2,6,6,8,9,8,10,4,8,8,0
106,0,5,6,8,0,7,6,0,3,1,8,5,2,3
107,4,1,0,1,1,0,10,0,7,1,0,4,0,9
108,8,10,9,1,2,3,5,4,5,2,10,3,8,4
109,6,6,7,9,4,6,3,1,8,0,2,3,2,6
110,5,1,0,6,6,1,2,10,3,2,0,9,3,2
111,5,9,9,1,2,9,0,4,3,9,1,9,10,9
112,8,6,2,4,4,0,9,1,4,10,2,6,8,6
113,8,2,7,4,4,10,2,9,8,4,2,6,5,4
114,3,3,5,8,2,6,9,8,3,1,7,1,5,8
115,8,3,6,2,4,1,9,9,5,6,5,8,7,3
116,7,7,9,9,6,4,9,9,5,10,0,5,6,9
117,0,3,4,6,6,3,0,6,4,7,9,9,6,2
118,8,8,8,7,10,10,5,2,9,6,8,9,8,0
119,8,4,10,8,6,10,10,10,3,5,9,0,5,0
120,5,10,1,6,7,8,4,8,10,6,7,3,3,9
121,3,3,3,5,10,9,9,2,4,3,6,1,3,9
122,9,9,4,3,8,2,5,7,0,9,9,0,5,8
123,0,9,8,10,1,8,5,1,8,0,6,4,2,1
124,9,4,4,2,5,10,9,8,5,5,4,5,8,2
125,1,3,6,9,9,8,5,9,5,7,1,10,9,4
126,3,9,1,7,4,9,3,10,7,7,6,5,7,3
127,5,2,5,5,2,5,4,6,3,5,2,10,8,8
128,10,4,5,7,4,0,8,10,10,5,4,1,9,3
129,10,3,7,8,2,5,2,2,7,5,4,3,5,9
130,1,6,3,7,2,5,7,8,5,4,5,8,2,6
131,5,0,8,4,4,9,4,3,9,5,0,3,2,2
132,1,4,3,1,4,10,7,7,2,2,2,6,9,1
133,4,5,3,4,6,2,8,3,10,5,2,6,6,3
134,8,6,8,4,6,4,5,0,2,9,3,0,2,6
135,3,1,10,2,5,10,7,3,5,9,9,9,10,7
136,10,8,0,5,4,1,9,10,0,6,8,10,9,0
137,1,3,8,5,9,7,5,9,6,6,5,7,6,0
138,2,3,3,6,5,2,0,10,2,0,0,2,5,3
139,9,9,4,2,3,2,4,7,2,9,2,9,2,5
140,8,9,1,4,3,8,3,10,5,1,9,4,0,9
141,0,8,1,7,10,4,7,0,8,6,5,7,4,7
142,8,2,5,0,10,2,6,1,7,10,0,8,4,3
143,10,5,8,6,2,9,8,6,6,5,1,2,0,6
144,8,9,10,10,3,9,8,7,9,3,4,9,7,7
145,3,6,4,2,0,7,0,9,6,5,9,3,9,9
146,7,9,0,7,3,10,4,8,3,1,5,8,6,5
147,6,5,8,9,5,8,2,5,9,2,3,8,9,3
148,7,8,9,3,10,10,2,10,7,1,0,6,0,1
149,3,4,8,9,0,4,1,6,8,3,7,8,2,1
150,6,3,2,1,2,10,4,2,8,4,7,3,9,5
151,8,9,0,10,4,5,10,10,6,4,7,3,0,0
152,5,9,1,3,10,2,4,3,1,6,3,3,10,10
153,5,7,5,0,10,8,5,10,10,2,6,10,2,9
154,5,10,6,6,2,4,8,0,1,7,2,2,9,4
155,3,9,8,6,3,8,3,4,3,7,10,5,2,0
156,9,10,7,1,6,9,9,9,0,2,9,8,2,2
157,9,3,7,9,10,7,1,4,6,10,8,1,2,3
158,1,4,9,0,6,10,4,3,9,9,9,2,5,0
159,2,9,3,6,2,0,10,10,2,0,3,9,2,7
160,7,10,2,6,8,7,6,0,8,5,5,0,5,1
161,8,4,5,1,1,1,7,9,6,0,6,10,9,8
162,4,7,5,4,6,4,5,10,2,4,7,8,0,10
163,1,7,10,9,9,1,1,1,0,0,8,3,8,6
164,7,10,5,8,7,8,5,5,7,2,4,4,3,10
165,1,3,0,2,5,7,9,4,7,6,9,1,4,0
166,6,4,4,8,9,9,1,9,5,1,4,6,8,8
167,5,8,2,0,5,7,5,0,9,7,2,8,4,4
