,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,35,2,27,9,1,57,10,97,3,41,98,11,66,61,53
1,33,2,17,7,9,70,3,64,1,93,54,37,61,54,19
2,38,1,49,0,6,46,10,31,3,65,10,9,65,68,56
3,85,3,59,8,6,31,8,65,8,29,75,86,89,54,89
4,25,5,88,5,2,34,5,69,9,33,46,84,52,78,40
5,73,9,51,4,5,54,7,96,10,74,54,83,22,55,64
6,97,2,89,5,5,40,3,27,7,66,92,50,56,58,40
7,22,5,35,2,2,9,2,68,1,30,20,54,62,84,32
8,94,7,28,6,8,54,5,94,3,59,49,40,29,54,95
9,18,1,86,5,7,22,3,35,1,42,51,42,94,31,41
10,66,8,93,5,2,28,5,35,8,65,83,86,40,50,77
11,95,7,59,8,3,9,3,67,7,46,59,13,10,40,32
12,9,10,34,4,5,37,6,14,6,15,48,11,27,49,44
13,55,8,31,3,6,31,2,19,2,15,46,18,58,63,27
14,55,10,21,6,10,80,4,96,6,32,19,11,41,36,90
15,70,8,47,10,7,85,4,53,5,100,9,17,79,50,50
16,93,3,61,10,3,17,4,46,8,82,95,66,51,32,88
17,88,4,13,9,8,64,4,58,2,36,75,64,70,67,92
18,56,7,22,5,4,53,4,98,8,95,31,63,63,64,94
19,39,7,24,8,1,14,1,45,0,79,68,29,45,9,63
20,95,9,39,3,7,70,9,68,5,69,32,78,90,10,27
21,35,7,99,2,1,41,10,80,3,73,33,75,60,58,90
22,98,3,79,9,6,34,1,12,0,11,47,18,68,79,48
23,65,8,78,7,0,73,1,36,2,41,69,81,19,26,71
24,25,6,23,1,6,33,2,74,10,58,60,35,62,100,96
25,50,1,56,9,5,61,5,18,3,52,94,22,37,82,83
26,9,6,64,0,9,10,2,34,7,93,12,99,31,68,59
27,52,10,98,4,6,59,5,35,0,46,68,86,65,91,91
28,30,5,14,9,7,97,9,12,7,80,43,69,12,11,27
29,9,0,47,2,4,23,6,44,9,81,99,53,63,64,14
30,28,9,9,3,7,61,3,29,9,65,11,14,31,35,35
31,93,2,67,0,3,64,3,11,10,91,84,54,29,86,21
32,30,3,56,8,2,79,3,73,9,76,25,55,64,38,68
33,27,1,93,10,9,68,5,47,5,16,29,67,29,14,71
34,98,1,41,1,5,9,2,84,1,15,14,59,26,78,83
35,28,1,9,7,3,28,0,25,6,92,65,89,11,86,74
36,53,1,21,0,4,26,5,24,2,55,19,25,70,81,59
37,34,5,94,2,6,21,8,19,9,77,17,68,49,66,10
38,40,2,29,0,2,14,1,98,7,77,86,32,60,43,64
39,96,6,41,5,6,94,8,58,2,50,82,13,16,46,74
40,53,8,66,2,0,87,0,96,0,99,13,70,58,68,43
41,25,9,24,8,6,53,4,35,0,85,57,72,63,9,71
42,17,2,56,7,7,24,5,65,3,64,86,83,24,39,84
43,12,0,68,1,8,32,4,17,10,53,75,11,53,84,73
44,56,3,68,8,3,31,1,33,6,80,50,77,23,44,99
45,57,5,44,4,9,17,5,15,0,45,95,12,18,59,37
46,64,4,63,9,8,79,2,82,6,74,66,34,23,86,34
47,22,8,41,9,9,92,10,69,10,15,86,89,17,44,47
48,38,4,71,5,1,78,8,98,3,26,36,89,22,52,69
49,69,1,24,1,10,100,8,63,9,41,75,26,33,40,52
50,13,0,93,9,9,23,0,78,8,31,10,46,86,78,41
51,72,0,20,9,1,12,2,35,4,96,76,74,72,83,58
52,100,9,77,3,2,9,8,34,2,88,38,64,54,98,21
53,47,0,15,9,4,56,5,58,4,10,19,24,86,99,98
54,42,7,73,7,2,69,5,89,5,37,15,31,79,82,39
55,66,0,17,4,0,80,5,22,6,72,98,10,39,15,16
56,63,10,67,7,4,39,5,25,6,99,20,96,37,97,49
57,42,7,57,3,0,60,7,24,4,75,44,88,14,81,44
58,49,6,29,3,10,45,2,69,9,47,34,37,94,35,19
59,37,3,87,7,6,99,9,32,1,99,82,57,67,64,70
60,26,7,22,3,4,95,3,54,2,95,29,51,76,94,85
61,88,1,67,6,5,96,6,83,1,51,37,54,80,59,99
62,57,6,88,3,10,75,5,81,2,45,78,63,9,68,75
63,36,3,28,3,6,51,10,41,5,70,77,77,99,86,39
64,78,3,85,10,6,24,9,21,8,96,16,57,30,32,49
65,12,6,50,6,8,60,6,76,7,48,58,54,57,63,31
66,67,1,29,9,2,28,6,13,6,80,26,100,81,53,37
67,52,6,78,1,0,43,10,28,8,18,14,77,52,62,45
68,65,2,21,6,9,39,3,45,7,65,99,11,58,68,21
69,69,2,27,5,10,17,4,63,3,30,22,54,57,36,95
70,56,0,97,0,9,93,0,16,3,73,39,14,28,19,94
71,39,3,90,4,4,39,2,60,3,75,96,99,30,72,58
72,100,3,36,2,9,35,3,82,5,50,13,14,29,13,73
73,96,10,59,10,5,44,1,75,9,78,91,64,18,45,46
74,12,0,56,0,5,79,10,46,6,17,68,12,44,91,63
75,57,0,29,6,3,28,7,87,5,18,31,85,46,72,31
76,83,10,31,4,2,100,1,70,0,48,26,52,96,14,35
77,80,5,46,5,8,39,10,100,7,72,82,29,71,92,84
78,76,3,14,10,1,81,5,56,10,80,12,19,53,75,96
79,40,3,41,1,2,28,2,57,7,90,86,69,52,95,50
80,45,0,21,8,1,32,8,74,3,46,34,92,49,85,98
81,39,10,60,0,7,79,5,56,3,23,61,27,17,48,70
82,90,7,31,5,4,28,7,12,3,13,14,21,61,83,73
83,54,0,66,10,8,44,9,92,0,74,12,56,12,18,27
84,93,9,73,6,3,32,5,14,8,85,72,42,40,63,78
85,68,1,77,10,8,66,6,92,8,47,31,32,49,40,49
86,39,2,30,2,2,36,6,11,0,67,16,42,76,41,39
87,35,10,18,7,0,62,5,13,3,54,14,20,100,65,64
88,91,7,97,10,5,20,1,89,1,64,34,76,75,26,52
89,91,6,20,7,6,26,0,50,3,71,24,76,76,100,29
90,65,6,18,5,0,18,3,51,9,51,92,18,56,81,54
91,51,7,35,5,7,86,5,31,3,62,83,89,13,13,18
92,78,5,80,8,1,56,4,41,8,16,99,26,48,74,76
93,86,9,34,10,10,70,4,16,6,75,38,10,50,98,13
94,40,3,18,9,8,70,8,16,6,80,17,22,11,73,88
95,98,10,43,1,2,19,2,75,2,89,75,65,99,32,65
96,99,10,24,3,8,40,9,29,8,49,27,87,92,41,96
97,18,0,48,4,1,89,10,57,8,49,11,51,63,56,84
98,15,7,90,5,4,65,6,50,3,9,75,16,50,78,93
99,82,0,74,1,3,79,2,36,8,85,38,43,51,36,48
100,95,6,28,1,4,97,1,11,6,13,42,74,74,81,95
101,48,8,80,4,7,77,9,45,9,16,96,94,45,38,47
102,44,0,44,1,0,46,7,27,0,51,89,43,41,60,78
103,73,9,42,1,4,77,1,92,10,66,28,53,60,56,68
104,43,3,97,2,10,79,9,34,7,90,53,35,69,73,27
105,59,2,34,10,0,24,0,76,2,15,98,79,48,33,70
106,14,0,71,3,4,98,10,94,6,75,44,44,26,22,72
107,100,3,36,7,5,49,2,52,1,42,19,35,80,79,70
108,21,6,10,4,8,17,6,98,6,100,45,59,100,57,68
109,27,2,23,8,7,10,7,89,5,54,67,83,77,43,49
110,21,9,78,3,2,60,0,63,2,51,85,51,76,65,98
111,44,5,27,4,8,71,9,95,4,95,47,51,30,23,62
112,60,6,41,6,7,73,1,90,8,44,34,87,68,54,93
113,62,10,32,0,9,52,10,53,6,88,83,90,82,16,87
114,77,6,71,2,4,12,4,14,5,51,16,78,56,62,95
115,64,1,14,4,2,28,2,46,1,94,35,96,88,85,27
116,83,2,35,3,6,43,0,54,2,17,18,14,56,52,37
117,80,10,72,10,6,19,2,34,9,99,63,10,12,22,78
118,98,0,54,5,1,29,4,39,6,91,39,83,98,40,67
119,85,7,16,0,4,85,10,79,6,34,79,35,92,24,44
120,54,3,70,6,10,10,8,26,2,41,90,10,73,26,53
121,68,4,12,2,1,12,7,99,6,82,11,32,98,33,43
122,50,8,24,4,4,81,5,80,4,75,48,59,90,31,13
123,18,5,87,7,0,39,3,16,10,33,88,43,94,13,86
124,47,4,84,10,6,69,3,73,3,69,60,48,83,82,43
125,77,8,28,3,7,82,5,83,6,47,71,21,35,69,12
126,24,3,85,0,9,15,6,44,1,79,93,37,99,44,44
127,56,4,77,5,6,79,5,94,8,71,43,24,61,64,76
128,56,1,27,10,7,29,10,35,4,29,29,66,57,67,65
129,55,0,20,1,6,27,7,91,0,29,69,47,85,94,87
130,87,2,83,4,4,96,3,91,4,47,99,97,52,49,10
131,53,0,32,1,8,52,1,14,1,18,33,89,84,34,16
132,79,0,38,6,10,84,10,55,1,9,95,9,52,41,31
133,25,5,100,3,8,46,10,39,1,29,61,88,72,91,25
134,89,5,45,1,4,71,0,75,9,98,26,73,78,37,97
135,56,4,24,6,6,28,5,58,3,67,71,26,56,55,75
136,53,9,45,9,1,94,4,90,0,37,76,63,76,64,66
137,89,2,20,2,5,80,5,65,4,61,54,98,63,66,30
138,13,2,46,4,7,22,5,87,8,55,42,82,46,70,50
139,65,6,27,0,0,13,0,31,3,72,52,28,83,45,77
140,27,9,100,7,4,65,7,42,8,58,35,42,62,17,100
141,91,7,68,4,8,31,10,96,2,35,43,30,83,14,87
142,31,10,59,6,1,30,10,52,9,72,52,72,9,96,85
143,19,7,80,2,6,94,8,29,0,70,71,11,34,28,76
144,37,9,9,3,9,21,2,17,5,38,85,14,30,56,39
145,48,7,86,5,8,86,6,34,6,50,21,95,39,58,65
146,41,0,17,6,1,51,5,85,5,11,83,58,37,79,45
