0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3,60,80,18,72,64,78,91,30,25,81,5,78,21,65
1,63,81,59,53,54,86,90,96,40,98,3,58,46,23
4,67,62,98,34,93,20,48,10,66,68,4,46,57,37
4,29,95,59,78,9,94,64,93,65,45,5,42,73,11
10,78,41,55,45,49,36,20,67,48,90,6,63,31,21
10,71,66,62,91,64,89,43,73,53,12,1,30,78,9
8,86,80,59,17,30,51,35,43,90,10,9,72,86,52
7,30,19,44,49,78,35,88,11,51,82,1,44,13,52
2,46,89,22,85,96,74,86,28,97,42,2,48,73,27
10,89,55,48,46,59,68,46,49,19,17,0,73,40,85
5,35,62,19,90,33,79,66,33,75,48,3,31,56,34
0,83,42,63,66,14,20,19,46,9,77,6,53,65,100
8,49,65,61,52,10,46,60,26,90,62,0,38,100,35
6,87,15,25,90,47,88,88,17,45,11,3,95,55,24
5,39,40,73,15,58,11,67,25,22,89,7,95,14,55
10,88,34,93,46,83,31,34,52,84,16,4,53,89,79
8,38,36,42,64,44,59,32,65,71,59,5,30,92,22
3,16,47,68,47,96,69,31,14,25,47,2,13,47,54
9,84,58,67,11,35,19,14,75,81,56,10,88,58,43
7,70,9,88,94,46,9,12,33,94,44,1,47,64,31
7,48,76,44,77,20,55,65,70,21,24,8,55,13,21
9,72,27,9,52,22,62,74,11,92,45,1,76,77,46
9,89,23,47,94,33,18,31,48,84,56,4,37,82,69
1,30,23,29,42,82,100,45,35,12,91,0,21,28,20
6,45,36,38,59,100,24,84,16,48,58,6,11,32,74
4,52,97,64,24,24,77,54,44,76,34,9,100,56,83
8,73,57,37,34,18,24,25,60,11,59,8,38,10,82
6,49,86,26,94,47,87,50,74,55,50,10,38,25,83
6,82,76,88,88,88,36,30,14,92,80,5,26,33,11
4,68,90,99,91,70,15,26,79,78,71,0,63,56,44
9,32,22,95,73,97,77,57,48,17,10,1,27,75,64
0,86,69,42,41,76,28,10,84,63,44,10,55,69,32
6,75,77,63,95,23,16,16,21,42,69,2,63,91,35
8,28,94,70,98,35,21,69,76,59,25,7,37,22,11
9,90,57,59,66,98,18,61,80,39,51,4,21,95,36
6,49,95,59,25,89,14,94,48,42,80,5,71,42,90
7,16,42,71,13,22,13,91,79,54,86,1,95,33,90
6,29,75,22,87,70,10,72,87,74,64,1,46,34,31
9,28,80,37,44,47,75,50,37,15,51,9,98,57,41
5,78,75,53,31,36,30,54,72,73,62,4,62,95,67
9,78,37,77,96,58,75,27,33,23,18,0,22,28,45
10,44,20,84,63,22,66,73,21,19,16,9,33,99,95
0,78,87,93,49,43,55,11,95,65,42,1,64,50,9
2,99,10,84,11,62,77,89,81,30,47,2,91,38,33
9,23,96,25,26,90,76,21,48,81,100,2,20,72,53
2,53,61,32,27,23,33,61,20,90,84,2,78,65,92
1,78,63,50,29,34,50,66,38,95,41,2,66,42,74
10,95,52,9,10,35,49,43,53,33,48,5,47,79,91
8,50,25,62,77,10,63,74,32,11,27,1,22,51,73
0,61,52,17,80,84,10,99,70,33,99,3,15,76,43
0,86,28,86,39,20,90,65,19,74,67,7,28,94,90
4,57,90,95,77,88,90,67,32,69,25,5,31,34,53
4,93,95,62,71,63,46,50,66,33,10,4,13,41,35
0,81,32,68,37,72,93,87,100,69,9,4,27,16,44
2,65,40,12,93,15,37,67,99,27,38,8,25,27,24
2,51,83,85,96,62,17,71,20,13,12,9,56,11,58
3,10,41,83,47,51,18,86,24,97,77,4,93,10,91
4,87,46,21,82,91,24,61,40,17,93,10,84,45,64
8,25,26,55,65,46,30,69,33,79,79,8,57,58,13
2,9,71,73,59,91,60,64,12,12,97,2,86,76,85
6,44,21,55,93,64,91,75,10,65,63,2,57,47,33
