0,1,2,3,4,5,6,7,8,9,10,11,12,13
9,,,0,1.0,8,1,6,3,,6.0,7,7,10
3,,3.0,8,8.0,3,2,9,10,,4.5,2,10,2
4,,10.0,10,8.5,8,3,8,3,,3.0,7,10,9
1,8.0,7.333333333333334,3,9.0,5,4,0,4,5.0,2.6,6,10,9
2,4.0,4.666666666666667,5,9.5,2,3,3,10,5.5,2.2,8,5,9
10,7.0,2.0,9,10.0,5,5,7,0,6.0,1.7999999999999998,0,0,3
10,3.0,8.0,1,5.0,4,7,0,9,6.0,1.4,5,6,9
7,0.0,6.0,1,0.0,4,3,9,7,4.333333333333333,1.0,6,0,9
5,7.0,8.0,3,8.0,6,0,7,0,2.6666666666666665,1.0,0,5,9
3,9.0,10.0,8,4.0,5,0,3,7,1.0,0.0,4,5,8
5,7.857142857142858,7.0,4,5.0,6,5,10,8,2.5,0.6666666666666666,4,0,1
8,6.714285714285714,8.0,8,6.0,5,6,6,8,4.0,1.3333333333333333,4,3,5
10,5.571428571428571,10.0,0,7.0,5,10,8,0,9.0,2.0,6,7,6
0,4.428571428571429,7.0,6,8.0,3,7,1,1,9.0,7.0,7,5,0
4,3.2857142857142865,4.666666666666666,0,9.0,1,6,10,7,9.0,3.0,3,0,0
7,2.1428571428571432,2.333333333333333,9,6.0,1,3,8,1,4.0,2.0,3,0,5
4,1.0,0.0,7,3.0,9,9,1,9,5.0,6.0,10,4,8
8,1.6666666666666665,2.3333333333333335,4,6.0,5,10,6,2,4.833333333333333,3.0,8,10,9
9,2.333333333333333,4.666666666666667,2,6.0,3,3,10,2,4.666666666666667,0.0,8,9,7
10,3.0,7.0,4,6.0,7,5,6,1,4.5,2.3333333333333335,10,3,2
4,9.0,7.0,5,1.0,8,4,8,4,4.333333333333333,4.666666666666667,4,10,4
3,8.0,7.0,5,0.0,5,0,9,8,4.166666666666667,7.0,0,10,5
3,4.5,7.0,7,6.0,6,3,6,8,4.0,9.0,10,2,2
1,1.0,0.0,5,8.0,0,7,0,6,3.0,0.0,5,8,9
2,2.5,0.6666666666666666,7,6.0,5,10,0,0,2.0,5.0,1,9,1
4,4.0,1.3333333333333333,0,5.333333333333333,6,4,0,4,8.0,4.666666666666667,1,2,3
7,5.5,2.0,2,4.666666666666667,0,4,10,10,4.0,4.333333333333333,8,9,4
2,7.0,4.0,8,4.0,5,8,8,2,3.0,4.0,10,7,10
6,8.0,4.5,4,4.2,9,6,5,1,2.0,6.0,4,4,1
4,9.0,5.0,8,4.4,3,5,5,7,1.0,8.0,5,0,3
6,10.0,4.2,7,4.6,1,5,1,9,0.75,6.0,4,7,7
9,4.0,3.4,9,4.8,9,3,5,10,0.5,4.0,4,10,8
2,6.0,2.5999999999999996,3,5.0,9,5,2,2,0.25,3.0,10,10,2
6,0.0,1.7999999999999998,8,5.5,8,7,10,1,0.0,2.4,3,7,1
6,1.0,1.0,3,6.0,0,2,9,8,0.75,1.8,5,9,9
2,7.0,4.5,3,2.0,4,4,2,8,1.5,1.2000000000000002,8,2,10
3,3.5,8.0,4,4.0,10,10,10,2,2.25,0.6000000000000001,4,3,2
7,0.0,5.5,2,6.0,5,5,9,4,3.0,0.0,2,1,0
10,1.0,3.0,2,1.0,1,7,0,3,3.75,1.0,2,1,0
1,2.0,1.0,6,4.0,10,1,2,8,4.5,2.0,0,7,5
4,2.0,2.0,10,2.0,9,2,7,8,5.25,2.0,9,3,8
7,1.0,3.0,7,2.5,8,4,5,9,6.0,2.0,5,7,3
7,0.0,4.0,10,3.0,9,2,4,3,6.333333333333333,6.0,6,6,7
0,10.0,4.8,7,8.0,5,4,7,10,6.666666666666667,7.0,10,3,6
1,9.333333333333334,5.6,2,9.0,0,3,4,0,7.0,7.333333333333333,2,3,10
4,8.666666666666666,6.4,6,9.25,6,1,1,2,7.333333333333333,7.666666666666667,4,5,0
1,8.0,7.2,3,9.5,9,0,5,8,7.666666666666666,8.0,1,0,5
3,7.5,8.0,9,9.75,4,0,2,10,8.0,1.0,9,9,2
5,7.0,7.0,5,10.0,2,9,0,1,6.4,4.5,5,2,7
8,6.5,4.0,6,10.0,4,8,6,7,4.8,8.0,9,0,7
7,6.0,5.666666666666667,7,10.0,7,10,9,9,3.1999999999999993,7.333333333333333,3,0,2
3,4.666666666666667,7.333333333333334,0,4.0,8,2,8,2,1.5999999999999996,6.666666666666667,4,6,8
6,3.3333333333333335,9.0,3,7.0,7,9,4,7,0.0,6.0,4,9,8
9,2.0,8.0,6,10.0,5,8,0,8,1.0,9.0,7,9,8
7,1.0,7.0,0,2.0,2,4,8,2,0.5,2.0,7,0,7
2,0.0,7.2,5,3.0,3,9,8,1,0.0,9.0,7,8,4
10,1.5,7.4,3,8.0,1,6,0,6,2.3333333333333335,10.0,7,6,10
3,3.0,7.6,1,6.0,10,8,5,7,4.666666666666667,6.5,0,2,9
4,4.5,7.8,7,3.0,3,0,10,5,7.0,3.0,0,9,0
2,6.0,8.0,5,10.0,3,2,6,9,8.0,3.0,3,7,5
0,7.5,6.5,4,6.0,4,0,5,0,9.0,4.0,9,7,5
2,9.0,5.0,8,2.0,3,0,8,7,10.0,5.0,10,6,9
7,6.666666666666666,8.0,2,5.0,4,6,8,0,6.0,4.166666666666667,5,2,3
2,4.333333333333333,10.0,5,7.5,7,0,4,2,4.666666666666667,3.333333333333333,5,10,8
5,2.0,4.0,7,10.0,9,8,7,10,3.3333333333333335,2.5,9,0,3
