,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0,10,9,9,10,6,9,1,7,0,2,9,10,2,8
1,9,5,0,8,5,0,3,8,0,4,1,4,9,3,4
2,8,8,9,2,0,5,3,0,2,0,9,3,6,1,10
3,3,9,1,8,1,7,9,2,8,0,2,1,8,0,8
4,6,2,5,0,0,8,6,4,9,6,4,9,6,3,2
5,3,4,5,2,5,6,8,9,8,8,6,1,6,5,1
6,8,5,5,9,6,10,1,6,1,4,7,0,0,5,5
7,5,8,7,7,1,6,7,5,1,7,7,2,8,5,0
8,4,1,10,5,6,4,1,9,7,5,5,1,9,3,6
9,1,0,2,9,4,5,4,10,0,9,8,3,9,7,4
10,8,2,6,0,6,10,0,1,7,4,9,9,4,4,6
11,7,2,5,2,8,0,10,7,10,8,7,9,4,7,0
12,6,1,2,10,2,8,10,0,5,7,3,8,1,4,3
13,9,8,5,2,3,9,6,1,5,6,2,4,5,1,6
14,6,10,7,10,1,9,9,10,5,10,8,9,4,2,9
15,3,10,10,6,10,5,3,8,10,4,2,10,0,0,3
16,2,2,10,6,6,5,7,2,8,2,5,7,10,3,2
17,7,2,4,6,10,3,8,3,9,2,0,8,9,1,9
18,7,2,3,5,1,10,8,6,9,3,4,9,0,8,5
19,3,7,3,9,1,6,2,1,1,10,10,1,10,4,2
20,3,9,0,3,7,4,10,9,10,3,8,5,3,7,4
21,2,8,7,7,2,1,7,1,6,3,7,0,6,8,2
22,2,1,10,7,0,2,0,3,0,4,3,6,3,3,3
23,10,6,6,9,5,0,2,3,1,2,8,2,4,7,3
24,8,5,8,9,8,0,4,9,0,1,0,0,8,6,7
25,3,2,8,8,5,5,1,5,8,5,1,9,8,3,8
26,5,7,6,4,1,4,0,10,10,4,8,0,0,10,8
27,2,0,10,9,3,0,10,4,2,7,1,10,1,1,6
28,1,3,0,5,6,5,3,10,2,10,7,5,2,7,10
29,2,1,0,2,5,2,10,9,4,7,8,5,0,9,0
30,1,1,9,9,7,3,7,9,7,10,10,0,1,7,2
31,6,2,1,5,6,10,2,9,5,0,3,2,4,6,8
32,6,5,3,8,3,0,3,8,2,1,5,1,2,10,1
33,2,2,3,0,8,10,5,2,7,4,2,0,9,6,4
34,10,3,4,9,6,7,8,0,5,2,7,1,4,6,6
35,1,10,8,9,1,8,10,9,4,5,5,7,6,8,7
36,6,2,8,2,9,3,0,7,10,6,6,0,0,10,0
37,4,6,2,8,4,6,4,9,5,8,1,3,8,5,3
38,3,0,5,9,2,5,2,3,0,10,10,1,2,7,2
39,2,8,1,7,0,7,3,4,0,1,4,8,0,4,3
40,7,3,3,10,2,8,10,7,6,7,9,5,0,1,8
41,4,2,6,4,6,1,0,9,10,0,4,2,7,8,8
42,2,6,7,6,10,2,5,0,2,3,4,0,1,1,5
43,2,3,7,2,1,7,10,0,6,0,3,0,5,10,6
44,8,7,9,4,5,10,10,8,1,10,8,2,7,5,0
45,8,2,2,1,1,9,2,5,6,2,1,4,5,5,6
46,6,5,5,5,6,0,3,2,0,5,0,0,9,0,8
47,6,0,5,3,7,0,1,0,3,5,9,6,5,10,9
48,6,7,9,2,5,10,2,0,6,4,7,2,1,8,6
49,4,6,1,6,0,6,5,10,10,0,4,9,9,3,4
50,9,4,8,6,3,2,7,4,1,10,9,8,1,10,6
51,3,1,3,9,4,8,7,7,1,2,8,4,10,5,5
52,1,6,7,3,3,1,8,6,7,4,3,8,4,8,10
53,0,9,9,1,0,1,1,10,0,6,5,3,10,5,2
54,2,2,10,0,2,8,2,5,0,2,9,3,2,5,2
55,4,5,7,0,2,10,5,2,6,8,10,3,7,6,2
56,9,9,6,8,10,6,1,4,10,5,8,0,0,3,4
57,1,2,8,7,10,2,10,4,7,8,10,5,4,1,3
58,2,10,1,9,7,8,1,7,0,1,5,3,3,1,8
59,4,10,0,1,7,2,3,9,8,3,2,1,0,6,5
60,1,10,7,9,2,10,9,4,8,6,1,2,8,7,1
61,5,3,0,4,9,3,5,5,2,8,4,9,10,9,3
62,4,9,9,0,1,0,7,9,4,9,1,7,0,0,10
63,1,10,7,10,1,5,3,4,7,10,8,3,4,3,5
64,6,1,7,10,1,7,2,0,5,1,5,4,5,2,7
65,0,1,6,10,4,5,1,1,8,8,2,0,10,8,2
66,1,6,5,0,4,5,8,8,8,9,1,7,7,9,5
67,0,10,10,0,9,9,2,9,9,0,2,2,9,10,2
68,9,7,7,2,4,8,3,9,2,5,4,2,10,6,1
69,7,6,1,7,2,6,4,7,2,10,8,2,5,5,5
70,6,0,3,0,9,0,0,2,8,0,7,3,10,0,3
71,3,3,4,5,2,5,2,10,6,7,5,9,1,7,0
72,6,4,10,2,9,4,10,6,9,4,10,8,8,10,8
73,10,5,8,5,5,10,2,7,1,5,10,6,9,6,10
74,7,4,3,5,10,7,8,0,9,3,6,1,1,3,2
75,8,0,2,0,2,0,1,4,5,0,10,8,8,10,6
76,10,2,0,1,7,1,5,6,3,2,8,3,9,3,5
77,7,4,7,8,9,8,3,6,0,8,8,4,6,7,1
78,3,4,1,5,9,8,2,6,2,7,4,4,4,0,8
79,9,10,9,0,3,10,9,5,6,1,5,7,1,1,9
80,4,10,3,10,8,2,1,2,5,2,8,4,9,8,0
81,6,5,3,2,0,4,4,8,7,3,7,1,1,9,2
82,4,3,8,3,6,6,6,8,2,1,0,6,8,10,3
83,8,7,4,5,4,1,10,5,6,1,9,4,3,6,5
84,7,6,4,2,6,1,6,5,8,4,0,10,3,10,3
85,2,2,7,6,10,3,5,10,10,4,2,9,4,9,4
86,6,1,2,5,8,5,10,8,6,8,1,5,8,0,7
87,0,1,10,10,6,4,7,4,7,2,10,6,8,4,1
88,3,3,5,2,1,1,7,2,3,7,2,9,7,3,10
89,6,1,9,8,5,2,2,3,10,6,2,3,3,1,1
90,3,9,4,9,6,10,0,5,2,1,0,7,0,0,0
91,0,0,7,3,1,1,10,5,7,6,7,3,1,9,3
92,6,1,5,8,5,0,6,2,2,8,8,2,7,4,5
93,1,7,10,4,7,3,9,5,2,8,4,3,7,4,10
94,5,2,8,6,4,7,3,10,2,6,4,7,4,4,5
95,5,6,7,3,1,7,8,1,7,10,1,2,8,3,3
96,1,4,9,5,9,1,10,7,7,5,9,6,1,0,2
97,3,9,6,5,4,7,0,5,1,5,1,2,8,7,10
98,3,9,4,7,1,9,0,8,5,9,2,7,7,3,5
