0,1,2,3,4,5,6
0.0,,,,8.0,9.0,9.0
2.0,10.0,4.0,2.0,2.0,6.0,5.0
4.0,10.0,4.0,8.0,0.0,3.0,1.0
10.0,5.0,4.0,0.0,5.0,1.0,4.5
3.0,6.5,2.666666666666667,10.0,10.0,6.0,8.0
5.0,8.0,1.3333333333333335,5.0,3.0,6.5,5.666666666666666
7.0,7.0,0.0,3.0,2.5714285714285716,7.0,3.333333333333333
8.0,6.0,0.0,4.25,2.142857142857143,7.5,1.0
9.0,5.0,2.6666666666666665,5.5,1.7142857142857144,8.0,1.0
1.0,4.0,5.333333333333333,6.75,1.2857142857142858,7.75,1.0
5.0,1.0,8.0,8.0,0.8571428571428572,7.5,0.5
9.0,1.9,8.25,10.0,0.4285714285714288,7.25,0.0
9.0,2.8,8.5,7.5,0.0,7.0,8.0
4.5,3.7,8.75,5.0,7.0,4.0,7.5
0.0,4.6,9.0,4.0,7.0,9.0,7.0
3.5,5.5,7.666666666666667,6.0,7.0,9.0,4.666666666666666
7.0,6.4,6.333333333333334,8.0,7.0,9.0,2.333333333333333
9.0,7.3,5.0,10.0,7.0,7.5,0.0
9.333333333333334,8.2,2.5,8.5,8.0,6.0,2.6666666666666665
9.666666666666666,9.1,0.0,7.0,9.0,6.6,5.333333333333333
10.0,10.0,5.0,5.5,5.5,7.2,8.0
10.0,7.0,6.5,4.0,2.0,7.8,10.0
10.0,6.0,8.0,2.5,1.0,8.4,7.333333333333334
10.0,9.0,7.0,1.0,2.666666666666667,9.0,4.666666666666667
5.0,10.0,6.0,10.0,4.333333333333334,5.0,2.0
0.0,8.0,5.0,6.0,6.0,5.75,2.5
10.0,6.0,0.0,2.0,4.5,6.5,3.0
10.0,4.0,4.5,5.0,3.0,7.25,0.0
10.0,2.0,9.0,5.111111111111111,3.0,8.0,2.0
10.0,9.0,9.0,5.222222222222222,3.0,6.0,7.0
10.0,3.0,9.0,5.333333333333333,5.333333333333334,4.0,5.0
10.0,8.0,6.75,5.444444444444445,7.666666666666667,3.3333333333333335,5.0
10.0,5.5,4.5,5.555555555555555,10.0,2.666666666666667,5.0
10.0,3.0,2.25,5.666666666666667,7.333333333333334,2.0,4.0
