,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,57,61,3,83,5,36,62,76,97,0,3,28,1,61,33
1,14,50,6,99,10,72,76,90,64,10,10,25,10,21,76
2,75,47,3,40,2,91,18,36,30,2,3,11,7,54,17
3,27,97,0,52,7,31,83,23,28,0,8,33,8,70,77
4,94,88,3,22,4,68,99,53,42,0,0,22,1,22,43
5,98,35,3,55,1,26,41,31,67,10,5,20,2,95,74
6,38,12,5,38,8,33,77,45,35,8,3,33,7,13,73
7,30,96,6,23,3,33,39,15,76,4,5,49,5,44,32
8,52,28,1,68,8,60,24,83,34,0,5,52,6,81,33
9,60,53,4,80,8,58,66,90,40,2,9,20,9,15,95
10,99,29,0,13,6,49,25,59,84,7,0,77,8,30,35
11,55,11,0,71,9,14,91,86,64,3,10,68,5,56,18
12,11,19,0,66,4,23,52,66,94,3,2,29,2,28,89
13,16,90,5,68,4,94,67,16,23,3,8,52,6,98,85
14,49,23,3,50,3,91,61,16,95,3,8,21,4,39,32
15,78,75,0,29,5,77,85,22,71,7,2,98,6,82,62
16,67,30,9,11,10,34,56,85,78,3,9,74,9,71,85
17,15,73,3,34,7,68,51,38,21,9,0,25,0,24,33
18,62,74,0,68,7,81,13,92,29,6,10,19,2,62,30
19,98,17,0,56,7,83,66,82,69,7,0,96,4,89,64
20,32,66,9,61,10,73,97,42,31,0,5,64,2,19,96
21,79,38,1,38,9,21,56,43,90,1,3,16,5,99,67
22,79,16,2,78,1,44,40,65,34,7,10,51,3,44,72
23,78,39,6,53,1,51,39,26,64,10,6,75,0,61,89
24,21,38,10,86,2,58,26,29,56,0,5,89,9,61,64
25,48,34,2,73,9,75,40,65,62,1,8,67,7,42,23
26,57,91,8,61,4,42,36,9,9,10,5,77,1,79,78
27,22,20,5,64,5,55,61,42,23,1,1,95,2,32,88
28,39,88,0,31,1,17,56,91,26,8,7,83,5,88,30
29,12,50,8,95,6,34,14,25,19,6,3,14,3,62,21
30,82,32,0,64,0,59,78,89,92,1,1,25,1,28,22
31,93,19,6,98,1,62,98,88,90,8,7,79,5,65,89
32,24,14,10,57,0,86,49,30,45,6,1,74,4,80,38
33,61,95,9,89,6,82,63,72,78,6,5,32,9,79,95
34,36,52,1,55,7,47,18,47,61,7,6,32,8,90,43
35,62,12,8,78,1,65,96,21,34,6,1,12,7,99,34
36,60,11,3,73,5,44,82,56,24,5,7,24,6,18,68
37,9,76,7,33,0,74,20,93,80,8,0,86,9,57,54
38,66,11,0,29,5,79,73,67,27,7,6,58,8,89,26
39,94,74,1,98,8,79,27,55,11,10,6,51,2,24,74
40,80,44,7,82,0,67,54,58,32,1,0,73,0,20,34
41,76,11,6,65,7,44,61,73,16,6,0,21,4,29,83
42,65,47,2,82,7,80,39,98,25,8,7,23,7,27,32
43,28,81,0,38,9,49,79,46,71,2,10,34,2,24,28
44,25,29,9,55,4,26,70,17,40,1,5,80,1,31,77
45,84,59,5,50,0,86,76,36,31,7,9,54,1,11,94
46,41,93,10,52,3,25,20,50,32,2,2,12,6,77,91
47,21,43,2,86,7,84,20,13,51,1,10,40,9,10,17
48,64,76,2,50,1,48,63,34,14,0,3,17,9,37,14
49,28,91,5,77,9,9,60,80,10,3,0,59,1,87,97
50,41,32,6,39,8,19,67,100,27,2,7,49,7,57,47
51,97,82,5,66,3,39,37,96,9,7,2,75,6,55,35
52,34,57,4,63,5,80,39,90,19,6,3,21,5,72,15
53,64,51,8,49,8,25,95,46,80,1,5,36,10,55,88
54,85,76,6,29,3,74,78,28,48,3,4,56,4,84,36
55,86,40,9,73,0,98,58,81,25,6,3,59,0,44,92
56,74,75,1,59,2,79,28,93,60,9,8,43,8,46,10
57,77,18,1,75,5,68,85,70,40,10,9,51,0,32,80
58,50,95,8,79,10,86,85,18,36,7,4,58,6,36,38
59,19,69,1,65,8,23,30,23,63,0,7,82,3,79,73
60,82,57,3,66,1,10,29,68,25,6,6,84,4,42,23
61,83,74,4,84,8,32,71,54,36,9,9,49,9,65,24
62,96,91,1,16,8,81,100,21,94,3,8,51,0,88,35
63,10,76,7,98,4,50,78,89,24,4,9,36,9,100,82
64,60,20,3,76,4,47,68,27,14,5,4,36,6,21,54
65,57,88,7,10,6,50,34,65,71,4,7,29,8,99,58
66,31,22,0,86,4,78,21,71,72,8,3,10,4,18,87
67,85,70,5,92,5,21,57,18,48,4,9,13,7,77,61
68,55,36,0,57,5,73,26,81,27,0,3,26,1,10,17
69,32,47,7,50,6,43,24,22,57,9,5,10,7,21,77
70,24,80,1,65,6,57,50,71,30,5,7,53,10,22,34
71,45,95,3,74,5,53,85,63,76,7,3,14,6,78,82
72,39,30,8,65,7,91,76,45,19,7,4,41,3,75,30
73,39,88,9,44,0,15,10,78,22,3,6,21,3,17,70
74,91,75,3,82,1,83,71,89,94,1,9,33,4,67,32
75,32,100,3,86,2,55,30,87,51,1,8,15,4,76,19
76,23,70,8,40,0,100,80,73,51,8,3,20,10,34,81
77,26,16,3,69,9,68,30,79,79,4,2,57,6,42,68
78,90,43,6,97,8,29,46,16,93,10,4,38,5,19,51
79,100,50,5,69,5,60,73,89,86,3,6,72,7,65,35
80,41,69,5,40,10,84,28,34,37,9,10,76,4,33,52
81,19,88,7,71,7,61,89,9,86,2,4,44,6,43,48
82,9,60,9,72,8,45,81,23,56,5,1,34,8,95,12
83,9,32,1,27,3,23,94,9,16,6,2,81,7,69,100
84,75,21,8,15,7,70,66,41,61,4,5,99,10,9,93
85,94,29,7,50,2,21,40,45,82,0,3,77,4,30,30
86,28,78,0,60,4,47,17,80,67,0,2,44,9,9,41
87,15,57,0,35,1,87,44,27,19,6,2,65,5,55,25
88,71,44,6,52,0,100,55,71,87,9,0,88,5,39,68
89,73,47,5,56,5,66,44,79,44,8,3,97,6,99,19
90,80,61,4,37,7,83,10,84,97,6,0,37,4,21,91
91,98,68,2,51,4,99,21,71,94,8,3,34,2,37,47
92,48,76,4,34,9,49,65,49,76,4,3,55,10,42,94
93,60,80,6,23,4,53,61,27,72,2,0,97,6,97,66
94,17,55,4,14,5,20,71,71,81,8,0,37,10,60,99
95,82,99,1,90,4,65,80,13,96,0,7,90,2,91,97
96,65,99,9,55,0,98,52,54,94,5,6,51,8,25,41
97,52,33,4,28,9,30,85,100,22,0,2,58,2,25,19
98,91,32,10,49,4,14,38,40,14,1,2,10,5,45,65
99,68,77,0,15,3,69,12,47,74,9,0,51,4,61,32
100,89,64,0,51,6,55,84,80,100,10,0,94,8,70,14
101,74,91,0,47,4,47,41,64,18,7,3,95,5,67,99
102,39,37,4,53,6,57,55,68,89,6,10,18,3,58,62
103,26,27,7,92,0,24,33,62,30,1,3,77,7,88,81
104,10,20,1,53,6,50,87,67,72,3,10,76,4,89,81
105,97,71,2,100,7,28,39,29,85,6,7,79,2,22,42
106,86,19,3,83,4,56,69,31,51,9,3,84,6,12,50
107,79,81,6,97,9,48,12,14,11,6,8,40,5,71,74
108,74,22,10,73,3,23,28,60,31,3,5,15,6,47,19
109,33,49,4,42,6,92,93,24,19,9,6,66,9,29,24
110,22,26,3,48,8,60,65,78,13,8,7,93,2,97,80
111,44,63,0,63,9,52,87,31,9,2,0,69,1,16,45
112,66,76,6,45,5,21,86,94,25,1,5,72,6,32,95
113,64,26,10,94,3,12,92,41,26,6,8,91,0,92,32
114,50,66,10,76,8,61,82,11,74,0,2,26,9,43,55
115,96,26,10,91,1,93,75,84,84,1,10,53,2,14,82
116,63,36,8,12,10,36,63,93,36,1,3,74,4,13,22
117,16,89,8,32,8,22,98,70,62,10,5,75,3,63,12
118,66,68,4,17,7,58,79,12,16,5,4,37,5,92,12
119,51,72,10,50,6,47,87,88,44,1,1,81,9,11,80
120,48,87,10,56,9,27,97,41,42,6,0,13,5,14,34
121,30,17,0,12,1,68,80,45,92,6,4,66,3,72,17
122,49,35,7,46,8,84,55,78,87,1,0,85,4,17,88
123,92,92,9,87,4,71,67,89,48,3,2,14,5,35,80
124,30,46,9,47,4,82,94,67,100,7,0,76,0,41,45
125,84,47,3,20,7,14,34,94,51,1,2,49,9,58,60
126,70,88,9,70,1,97,58,81,44,2,5,78,10,56,81
127,83,30,4,77,10,43,25,79,38,1,1,11,0,95,12
128,9,85,5,43,9,41,63,13,69,8,9,94,4,15,46
129,62,9,10,83,8,83,18,59,68,10,9,87,4,86,38
130,33,12,9,65,5,100,10,49,39,10,9,89,7,80,62
131,89,89,2,52,8,48,72,40,72,3,1,64,8,28,78
132,64,55,6,50,6,41,71,53,84,7,3,11,5,88,95
133,42,68,7,70,9,100,70,60,53,10,5,29,2,30,95
134,76,60,8,78,10,76,44,54,13,6,10,72,1,83,39
135,50,81,5,64,7,35,54,19,96,5,5,27,8,11,14
136,78,70,4,68,10,90,67,48,83,2,0,61,1,15,20
137,59,78,5,50,1,25,48,40,26,5,6,72,8,71,73
138,20,24,6,17,4,78,29,49,23,2,4,88,9,32,33
139,93,44,8,38,6,82,49,63,58,6,0,84,8,33,20
140,90,79,1,41,3,76,42,49,30,5,8,52,6,95,10
141,41,31,2,69,8,47,15,71,73,6,7,96,2,40,67
142,71,68,10,49,6,48,66,70,29,10,8,39,6,29,42
143,39,89,7,88,5,71,16,34,83,0,6,24,10,56,11
144,39,75,5,68,0,94,10,28,22,9,0,26,9,16,70
145,42,9,9,17,10,77,71,10,52,6,3,65,5,78,12
146,82,62,8,13,0,61,52,34,83,4,4,38,4,85,16
147,56,49,4,62,10,50,30,16,24,10,2,93,4,72,67
148,24,28,3,87,1,76,44,23,23,9,6,24,4,69,94
149,94,15,0,46,3,44,74,46,95,9,1,20,6,52,85
150,90,45,5,41,7,42,65,56,60,4,3,71,5,49,72
151,80,85,0,68,5,30,93,42,33,10,2,38,8,82,22
152,23,93,1,43,8,44,57,99,91,10,3,97,5,100,47
153,25,51,1,42,7,52,43,13,73,0,4,81,5,19,98
154,91,16,2,90,0,22,89,56,90,1,5,89,1,77,45
155,21,33,4,56,2,94,68,59,32,4,9,19,4,64,40
156,59,100,6,14,2,78,49,92,86,9,3,27,3,54,46
157,52,68,2,45,8,30,83,90,47,8,1,89,2,79,58
158,13,52,3,92,5,84,86,55,94,5,1,78,10,18,36
159,31,48,9,28,6,36,38,13,38,8,1,86,7,39,88
160,51,55,2,52,9,81,62,91,79,2,0,99,6,84,42
161,49,13,10,29,10,84,15,63,82,8,10,66,9,95,90
162,82,16,4,76,3,75,59,40,34,6,9,63,3,63,70
163,50,29,1,85,7,32,96,53,43,10,0,18,1,97,100
164,53,38,3,63,8,11,95,57,81,6,4,14,9,74,65
165,70,74,8,52,5,23,99,54,13,5,1,95,2,62,91
166,50,91,4,60,6,27,34,73,42,5,1,25,10,67,90
167,69,54,9,75,10,82,17,84,36,6,3,66,6,59,86
168,83,51,3,82,7,87,32,85,21,8,2,77,6,90,80
169,76,50,9,40,10,79,26,62,19,10,10,58,10,79,94
170,64,49,7,10,9,95,11,38,48,1,1,98,6,46,100
171,87,85,8,58,1,96,65,98,50,10,6,75,1,12,89
172,87,79,3,32,3,21,84,38,67,10,5,59,0,91,27
173,83,13,7,85,3,93,40,27,41,7,1,90,6,78,75
174,84,90,10,53,8,16,44,92,47,10,4,31,1,34,31
175,18,82,3,81,4,17,30,77,87,6,1,56,8,77,97
176,54,43,9,94,4,21,88,21,45,3,3,72,10,47,56
177,73,86,0,91,10,29,22,20,41,5,3,89,2,20,57
178,37,57,10,87,5,17,72,12,55,9,7,17,5,73,64
179,64,10,10,51,3,70,47,10,51,1,9,51,1,49,80
180,46,65,7,78,6,38,100,54,78,6,9,76,7,86,26
181,46,75,6,52,2,23,52,92,33,1,3,26,4,72,74
182,72,89,9,77,5,19,26,66,13,7,9,28,6,56,43
183,44,10,8,97,9,11,78,52,96,3,1,18,2,54,72
184,62,32,7,36,3,54,90,58,100,10,9,11,8,62,36
185,39,57,0,20,6,99,22,93,86,1,6,72,3,15,71
186,92,69,6,90,10,78,84,43,51,1,9,46,5,73,89
187,90,33,3,97,4,47,91,52,99,6,2,78,5,76,75
188,13,13,5,89,6,20,99,34,100,0,10,17,9,52,16
189,63,31,4,74,1,63,57,77,78,6,5,71,0,76,69
190,9,11,2,91,1,64,86,43,44,8,3,17,8,61,43
191,10,54,10,59,9,43,13,43,17,6,6,50,0,48,14
192,11,78,10,87,0,64,72,43,82,8,6,78,7,37,42
193,44,33,4,56,7,44,45,75,49,6,10,41,7,25,97
194,14,14,8,97,8,50,94,20,29,7,0,34,8,54,38
195,67,66,10,87,5,45,80,15,49,5,7,9,0,13,97
196,69,89,2,17,0,28,56,69,16,4,0,11,0,37,46
197,9,38,10,64,8,32,90,67,73,7,7,26,10,28,76
198,22,12,7,70,10,33,100,70,16,6,7,39,9,14,77
199,76,21,7,11,6,9,52,56,55,8,8,63,5,10,27
200,75,63,5,38,3,26,78,43,12,3,8,96,1,92,41
201,15,78,7,72,8,85,15,90,67,2,6,56,4,76,18
202,45,79,7,58,9,9,35,20,37,5,0,71,9,95,59
203,31,27,8,33,2,45,49,28,60,8,7,39,4,77,11
204,73,55,6,83,0,35,58,91,63,10,4,13,3,26,39
205,76,21,3,19,1,84,28,17,85,2,3,45,0,77,62
206,33,27,8,82,5,94,44,36,29,7,8,87,4,69,77
207,81,29,5,30,8,42,15,47,64,10,9,90,9,79,60
208,97,42,5,38,9,41,50,67,90,10,7,34,7,76,90
209,56,22,6,34,1,57,28,28,90,9,5,12,1,98,87
210,68,30,1,68,5,63,91,86,21,7,1,96,4,61,86
211,79,87,1,10,2,39,35,9,38,8,8,86,9,69,79
212,39,31,3,14,5,32,51,67,53,2,1,76,9,56,80
213,28,42,3,11,2,32,76,66,61,8,8,45,4,65,19
214,19,66,9,23,3,35,47,16,52,5,8,80,9,62,11
215,61,23,10,71,6,13,95,54,93,5,1,11,7,59,99
216,66,61,1,54,1,56,66,60,58,7,1,36,5,40,41
217,59,40,3,93,4,30,92,52,57,10,4,82,0,85,45
218,74,31,7,38,5,98,95,62,94,7,2,79,10,19,66
219,76,12,6,24,2,57,36,95,86,7,10,62,10,82,50
220,49,40,9,45,1,32,65,65,100,10,0,41,9,73,67
221,35,16,0,90,2,36,61,35,34,9,2,34,10,24,20
222,28,49,9,23,3,45,83,98,100,3,0,19,0,24,73
223,71,100,10,99,2,70,18,51,35,10,6,78,9,84,57
224,46,68,1,75,1,37,63,69,45,3,0,43,8,77,49
225,39,69,1,68,9,95,48,77,28,0,9,65,2,31,92
226,57,81,0,100,3,75,47,18,98,4,2,41,1,34,84
227,61,86,2,59,9,27,23,85,74,7,8,63,2,14,60
228,100,42,9,82,1,53,51,28,59,6,4,75,7,13,35
229,20,32,5,89,0,99,14,94,17,9,3,11,4,91,23
230,95,11,4,10,3,14,53,31,73,0,2,26,2,75,38
231,40,39,9,56,6,44,28,41,65,3,8,64,8,49,26
232,58,84,10,19,8,26,94,19,42,9,5,44,8,99,45
233,66,20,9,49,3,77,38,45,38,9,10,19,10,98,54
234,76,23,1,9,0,13,65,55,53,2,4,93,9,80,50
235,89,75,1,91,8,9,67,64,26,6,8,47,10,67,95
236,68,69,8,51,7,100,50,30,88,8,7,28,2,31,63
237,56,48,4,51,5,54,54,11,85,6,0,26,0,77,89
238,72,24,3,11,10,43,76,79,16,4,5,54,6,29,68
239,84,89,4,9,7,29,88,32,69,4,6,96,6,92,80
240,70,76,8,74,8,57,82,66,55,5,10,52,2,59,16
241,53,86,7,40,0,21,45,85,45,0,0,36,3,86,12
242,25,23,2,84,7,57,98,98,33,1,8,75,9,24,50
243,17,46,5,13,8,70,43,26,81,9,5,61,4,75,30
244,45,57,8,62,7,22,14,78,71,1,6,71,5,71,100
245,76,64,8,84,10,22,98,13,78,4,7,77,2,88,45
246,80,17,6,81,9,77,25,79,83,4,6,28,9,57,13
247,50,64,9,73,5,9,76,24,17,2,8,69,8,69,62
248,9,78,7,29,8,13,49,80,87,8,3,89,2,97,73
249,61,83,1,42,7,64,93,14,92,8,9,83,0,42,38
250,70,78,4,22,3,45,58,83,71,5,0,70,5,51,100
251,78,24,0,63,3,94,65,73,38,5,10,80,4,31,48
252,65,44,5,46,4,20,61,98,94,0,0,88,7,23,33
253,26,29,3,24,9,33,12,72,100,4,8,42,4,17,65
254,40,66,3,39,6,23,94,31,85,8,3,58,8,18,33
255,35,26,9,48,0,97,31,14,73,9,9,44,7,78,45
256,92,67,0,87,8,32,13,31,49,0,0,43,8,74,57
257,75,49,7,35,0,87,13,53,22,0,4,56,5,62,96
258,35,16,2,66,2,98,71,71,24,3,4,12,0,66,35
259,62,34,9,33,4,69,56,70,28,0,7,52,0,16,89
260,95,81,10,48,0,16,54,62,55,9,0,18,9,87,22
261,54,20,2,94,4,85,43,17,87,2,2,72,2,25,48
262,52,26,2,17,6,25,42,97,34,6,1,10,3,66,23
263,11,100,9,99,2,73,69,44,18,3,10,33,1,35,10
264,16,10,4,38,0,73,53,21,57,2,7,80,7,84,18
265,29,37,9,38,2,66,72,49,54,2,8,34,3,64,76
266,16,58,0,17,7,52,63,49,86,4,0,57,6,82,48
267,98,74,10,77,5,86,16,100,59,7,10,61,5,63,30
268,75,32,1,36,7,60,33,38,64,1,4,35,2,97,79
269,85,27,0,98,3,47,16,83,22,2,9,41,1,65,75
270,100,53,8,45,9,22,28,44,40,0,10,95,2,50,50
271,91,55,0,19,8,22,43,100,30,3,4,62,3,66,31
272,32,10,5,65,5,57,61,94,77,5,6,84,7,11,63
273,86,53,1,85,6,49,30,23,62,3,4,23,6,9,50
274,9,59,3,19,0,63,64,14,81,0,7,16,2,46,26
275,28,18,2,15,1,27,85,17,50,9,6,11,5,20,78
276,93,26,0,18,4,35,85,83,83,6,8,12,2,35,16
277,85,98,5,18,4,63,33,74,56,9,5,51,0,20,19
278,48,70,9,28,10,24,67,38,29,5,2,10,5,71,86
279,84,27,10,82,0,12,86,46,49,0,5,69,0,92,72
280,12,93,5,43,0,47,11,41,57,4,2,35,2,36,45
281,54,43,3,75,6,59,60,66,48,7,0,49,7,38,83
282,47,91,3,31,2,95,99,91,87,10,6,65,9,32,47
283,18,34,10,53,6,27,40,78,36,8,3,45,7,21,9
284,41,67,0,99,0,86,24,26,63,8,7,39,4,43,21
285,83,54,0,24,0,44,76,39,48,2,1,54,9,47,45
286,33,43,10,59,6,66,79,80,35,7,2,41,10,16,23
287,64,61,8,53,9,40,74,13,87,9,10,66,10,48,19
288,20,94,8,74,2,85,90,35,100,5,9,63,6,13,50
289,15,10,4,50,5,74,38,78,27,9,7,42,8,13,26
290,25,78,4,78,9,88,59,13,22,7,1,21,10,24,73
291,38,48,8,15,9,63,12,20,27,3,3,78,7,34,50
292,29,46,2,88,8,55,58,66,96,7,3,96,10,17,70
293,76,77,4,13,6,61,24,49,87,1,5,46,8,28,41
294,26,89,8,95,9,45,64,67,68,5,8,23,10,14,37
295,30,94,2,90,2,49,41,50,39,5,10,38,1,63,48
296,91,9,8,23,8,35,84,61,92,8,9,64,9,16,70
297,21,53,7,26,10,65,20,47,31,4,9,76,8,71,48
298,91,94,3,23,10,48,89,72,49,7,4,22,5,61,97
299,40,53,8,64,10,64,78,45,79,9,0,57,2,29,47
300,77,48,4,42,3,93,64,95,46,8,9,49,6,28,50
301,11,35,8,78,9,83,50,80,83,9,10,52,2,38,19
302,84,69,1,28,2,26,36,92,14,8,0,92,7,93,51
303,25,25,2,31,2,49,83,30,11,3,5,82,7,80,18
304,32,79,6,54,7,96,94,94,36,8,1,61,9,76,100
305,47,85,0,69,2,79,78,14,30,3,9,14,6,65,62
306,23,33,7,49,4,90,96,35,35,2,3,46,3,22,12
307,56,16,10,89,2,47,43,67,79,2,0,99,5,33,71
308,81,78,5,79,9,59,94,91,67,8,0,49,1,88,15
309,66,52,1,96,7,17,93,11,91,5,1,72,3,31,76
310,100,54,3,97,9,14,41,98,74,4,0,96,2,51,20
311,93,96,1,40,0,16,50,44,32,0,7,88,1,36,38
312,23,25,2,80,7,84,54,39,20,8,4,85,0,50,61
313,68,62,4,96,7,35,45,86,85,6,1,43,2,22,25
314,56,37,7,42,4,46,49,79,82,2,10,33,8,83,84
315,80,32,9,51,9,25,14,35,75,9,5,60,5,60,42
316,82,55,5,24,10,47,28,22,16,1,2,61,7,72,18
317,34,93,3,70,8,82,34,61,35,8,9,54,2,17,58
318,63,64,4,48,10,72,81,18,30,0,3,37,8,95,31
319,23,37,1,95,2,77,51,61,61,0,2,27,10,90,87
320,33,28,7,66,2,93,33,56,43,8,2,67,6,40,90
321,83,18,8,37,3,13,29,88,21,10,0,75,4,38,55
322,49,37,10,70,4,18,13,9,88,10,9,94,7,63,53
323,88,62,1,60,7,99,31,77,75,8,7,64,2,98,42
324,32,33,4,25,8,57,68,28,28,9,6,18,2,20,75
325,76,55,4,56,1,64,40,86,69,7,4,68,3,60,36
326,27,64,0,90,10,89,32,99,29,4,7,12,2,95,33
327,28,83,7,60,1,15,100,76,79,2,8,61,7,35,52
328,36,82,8,12,2,10,35,55,36,8,5,92,0,25,75
329,63,61,1,21,6,45,70,17,86,9,6,84,0,50,69
330,47,98,2,40,5,80,26,97,34,3,0,51,3,18,92
331,43,82,10,92,3,97,33,51,73,7,5,79,3,11,64
332,51,83,1,14,1,76,34,20,23,10,6,69,3,55,33
333,18,59,9,29,9,29,46,13,86,9,10,76,10,25,58
334,13,54,2,27,4,30,30,75,64,8,9,83,5,37,80
335,77,18,7,60,2,21,75,55,43,0,4,18,3,32,37
336,100,30,1,67,8,68,52,98,64,6,3,46,7,98,27
337,20,50,2,63,7,43,40,48,83,6,7,13,5,86,34
338,55,10,9,43,1,49,83,33,53,5,2,34,2,87,45
339,76,46,6,56,6,21,47,64,37,8,5,97,4,55,16
340,54,18,7,49,2,39,82,98,22,1,3,47,9,81,96
341,96,55,7,64,2,13,69,43,80,1,4,78,1,23,67
342,26,42,6,63,5,26,41,66,39,4,6,67,5,54,34
343,88,75,1,58,10,99,56,69,36,7,1,14,0,9,52
344,76,62,10,15,4,75,78,14,34,3,2,95,2,23,37
345,33,51,3,81,1,58,40,87,94,9,3,47,1,82,52
346,68,75,4,85,6,53,73,28,40,3,5,70,9,66,39
347,79,31,2,38,7,75,53,88,22,2,4,21,1,10,88
348,53,23,0,72,1,22,24,35,13,2,10,19,5,11,97
349,39,37,5,87,6,69,67,32,60,10,5,21,0,14,11
350,15,71,9,18,0,52,65,72,78,5,1,44,5,77,33
351,90,9,1,57,7,78,10,75,21,10,1,75,2,49,22
352,81,74,8,25,5,32,89,89,52,0,4,40,8,11,18
353,45,49,6,69,9,63,34,12,28,10,7,20,5,45,63
354,69,43,9,51,0,58,14,13,76,2,2,65,0,20,68
355,96,33,9,35,8,50,80,21,14,1,2,37,9,52,86
356,32,41,10,60,3,74,78,71,37,7,8,42,8,100,14
357,22,87,5,55,4,86,17,63,67,0,6,100,10,98,67
358,30,51,9,47,4,49,89,31,26,0,1,20,8,13,68
359,44,47,9,78,7,56,45,71,59,10,10,28,9,56,94
360,72,79,10,30,9,12,61,90,91,0,2,63,0,25,22
361,51,53,7,86,2,93,17,62,58,5,1,49,7,50,50
362,74,85,8,26,2,11,34,67,16,7,9,61,7,75,27
363,80,28,2,36,3,42,95,86,14,2,9,100,7,14,75
364,65,12,1,29,9,86,12,17,52,3,5,84,7,98,71
365,48,24,10,15,3,35,20,24,58,6,5,50,0,46,62
366,59,44,4,89,1,94,55,39,47,4,2,72,10,72,55
367,80,96,10,91,4,53,72,41,14,0,1,98,10,36,50
368,70,93,0,90,10,94,53,34,33,9,0,79,3,94,21
369,9,45,3,16,5,87,36,94,60,7,2,44,10,52,28
370,43,96,9,48,9,49,63,43,67,3,4,70,3,82,65
371,49,92,8,17,9,57,88,61,69,0,5,42,6,24,66
372,76,22,2,38,7,67,78,65,46,2,1,71,0,26,22
373,85,98,2,34,10,29,92,32,9,9,1,73,3,34,86
374,15,81,9,14,8,92,12,69,11,2,6,92,4,85,31
375,12,23,8,11,3,86,22,12,29,7,8,75,1,36,64
376,23,18,3,93,8,31,37,11,31,2,4,74,8,89,88
377,56,34,7,12,3,38,83,45,13,9,5,35,4,10,52
378,45,56,0,74,1,62,24,67,30,2,4,45,10,88,46
379,31,93,1,30,3,29,44,18,74,7,3,72,8,70,71
380,96,18,4,16,6,17,68,42,50,1,3,78,2,66,33
381,24,66,1,81,4,98,95,17,11,4,0,64,4,88,64
382,18,65,0,75,4,48,49,57,10,3,8,61,2,14,28
383,81,31,3,33,4,13,77,16,9,4,10,61,7,96,13
384,30,42,2,95,1,93,29,100,38,5,7,19,10,92,99
385,26,77,10,93,6,98,81,58,48,9,10,24,8,58,81
386,97,20,9,51,2,90,49,36,29,2,4,25,7,91,84
387,26,30,10,28,2,88,41,74,49,2,6,97,2,87,75
388,43,21,2,20,1,85,9,24,48,3,6,60,9,78,37
389,23,64,10,65,3,37,54,59,94,1,4,61,1,33,25
390,17,70,3,48,0,59,11,97,33,1,8,94,8,14,28
391,12,47,9,76,3,69,27,80,69,4,10,67,5,22,84
392,91,63,7,63,9,96,66,93,81,5,8,97,0,99,28
393,43,88,9,64,0,52,27,19,96,2,8,16,4,34,100
394,52,25,2,71,2,48,61,21,69,0,9,41,8,82,19
395,73,70,8,47,8,58,65,90,84,9,9,88,1,45,39
396,40,85,10,31,9,81,23,65,71,2,9,80,2,14,14
397,26,66,9,39,0,54,12,77,30,7,9,38,5,100,70
398,30,31,4,88,5,58,80,30,100,4,1,91,10,40,58
399,95,49,5,87,0,65,35,41,78,8,3,61,2,70,38
400,45,75,7,50,7,16,35,100,57,9,6,58,6,85,97
401,10,30,7,58,5,81,32,30,50,2,3,89,0,32,75
402,29,58,3,55,0,59,36,56,76,1,5,46,8,75,35
403,12,86,9,12,1,27,90,92,34,1,2,66,10,93,73
404,45,29,8,34,2,17,31,51,26,6,5,21,1,68,27
405,9,65,9,11,1,39,36,16,40,0,8,71,2,83,83
406,24,28,9,65,7,49,32,65,61,7,4,95,9,77,100
407,68,78,9,71,1,20,65,69,69,7,6,25,5,10,79
408,76,38,9,52,6,79,67,58,62,3,2,83,3,65,22
409,15,28,8,59,8,56,51,31,13,6,2,19,7,91,73
410,59,80,4,88,3,43,85,20,32,1,0,83,5,86,77
411,64,52,4,66,7,19,53,11,95,4,1,18,2,51,97
412,34,68,6,95,0,52,24,61,67,6,2,18,2,49,73
413,92,58,8,25,7,97,60,34,82,8,10,67,7,18,75
414,16,28,7,93,7,17,51,43,44,6,10,60,2,45,23
415,28,33,1,59,2,33,83,29,10,9,10,59,3,28,30
416,78,97,7,100,6,64,23,74,34,10,0,79,5,51,71
417,99,42,9,91,8,11,32,19,35,8,0,12,1,12,52
418,26,27,5,43,1,69,72,54,16,7,6,49,1,40,92
