,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,7,10,9,3,5,4,2,2,8,1,9,8,0,9,8
1,5,0,4,1,0,6,2,2,1,1,1,6,1,7,2
2,5,9,10,0,6,1,2,5,8,9,0,8,5,7,4
3,7,6,2,9,6,7,8,7,10,0,0,10,5,4,8
4,1,7,1,2,3,7,5,6,2,8,1,4,3,2,2
5,9,8,8,8,4,8,7,6,5,8,2,2,8,2,3
6,10,6,6,10,2,6,5,8,10,4,2,8,10,2,3
7,5,1,3,2,8,9,1,9,4,6,7,2,9,2,6
8,5,2,4,9,7,9,10,6,6,2,9,1,8,7,6
9,6,8,5,1,5,2,0,5,8,3,1,3,5,2,4
10,10,7,10,9,8,3,2,10,4,5,5,2,5,4,2
11,3,3,8,0,9,10,2,4,2,3,5,8,2,2,4
12,4,5,1,1,5,9,5,10,6,1,5,2,8,9,4
13,0,2,6,8,6,9,8,7,8,9,6,6,4,2,4
14,1,4,4,5,8,9,2,9,0,7,1,10,6,3,0
15,5,6,9,8,2,6,6,10,4,5,3,3,6,10,5
16,1,5,5,9,0,4,8,7,8,3,2,4,6,8,6
17,5,7,5,3,9,5,5,3,9,5,3,8,10,5,3
18,0,3,10,3,9,7,6,0,10,6,6,8,3,9,4
19,3,8,1,1,5,7,3,7,8,1,2,9,5,7,9
20,5,0,8,0,8,1,9,6,8,0,4,2,2,0,10
21,6,0,3,9,4,2,1,0,9,5,9,9,1,0,7
22,6,4,10,6,2,7,3,3,3,8,0,9,9,1,10
23,3,3,8,7,3,7,6,8,5,6,8,6,0,6,2
24,3,7,0,0,10,3,2,0,1,5,9,8,10,4,1
25,7,6,0,0,7,4,9,1,6,2,5,10,0,3,10
26,6,9,10,2,0,7,2,5,6,10,8,10,2,0,8
27,7,1,0,5,6,5,1,10,1,0,9,7,2,7,5
28,8,3,1,0,4,5,10,5,8,2,9,8,2,8,1
29,10,10,8,1,6,1,10,10,5,9,0,9,4,7,2
30,9,9,9,0,2,5,2,5,9,9,2,0,9,5,1
31,3,2,2,2,9,1,1,3,10,5,5,3,0,2,6
32,1,9,1,8,8,7,7,7,8,9,1,7,3,6,0
33,9,10,1,5,3,4,5,8,2,6,5,3,2,9,8
34,3,3,6,1,2,9,2,9,9,10,10,3,1,1,7
35,1,0,7,9,7,8,10,8,1,8,0,10,9,0,6
36,3,9,2,1,4,0,6,1,6,7,5,2,2,2,4
37,3,1,9,8,8,0,6,6,1,2,9,0,4,4,3
38,5,1,7,6,4,3,4,5,6,6,6,6,4,2,2
39,9,4,8,5,2,3,5,9,6,10,0,6,2,0,1
40,8,8,0,3,2,2,10,4,2,2,3,0,1,4,2
41,2,0,2,4,9,3,9,9,6,9,6,10,2,0,1
42,6,9,1,10,5,3,2,9,6,5,1,4,3,1,1
43,10,0,6,5,0,2,6,2,3,9,2,6,1,2,5
44,9,0,3,9,4,3,7,4,10,0,7,2,1,9,9
45,3,7,7,8,9,1,5,3,2,2,10,8,8,8,5
46,10,2,1,0,10,9,2,6,0,2,0,4,10,10,5
