0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
43,100,20,85,2,65,38,92,4,68,28,86,87,71,51
44,91,99,89,3,77,27,51,8,33,31,64,9,61,13
88,45,38,95,9,73,41,93,9,47,24,72,30,87,60
51,42,42,76,7,23,86,78,10,31,78,99,15,32,35
31,79,63,72,6,37,22,31,0,32,57,57,30,57,90
21,75,80,85,7,93,57,23,10,70,70,86,18,14,65
98,88,38,97,5,23,54,58,5,76,68,51,59,11,77
68,62,55,83,5,57,82,10,8,36,49,77,72,69,55
97,42,59,77,7,18,57,78,9,72,22,73,64,39,62
95,34,58,28,0,16,70,61,9,13,83,44,49,74,47
69,62,100,59,8,17,51,59,2,53,30,69,41,12,24
96,88,31,57,1,94,62,88,8,77,43,19,39,46,10
10,70,33,13,2,35,31,51,10,16,54,92,63,61,19
63,86,91,74,7,45,44,93,9,58,11,27,42,16,14
28,81,97,92,8,23,83,47,9,15,80,61,87,29,15
19,73,28,12,6,22,40,88,10,79,68,35,15,47,98
20,46,49,74,0,29,46,79,0,30,21,71,63,12,44
77,88,66,73,0,46,15,36,7,86,95,87,47,75,13
95,53,92,51,0,71,51,88,10,84,22,94,95,36,75
33,13,22,14,9,38,51,61,9,82,75,21,75,99,39
75,64,35,36,1,59,99,80,6,83,79,30,38,44,94
86,92,32,43,7,51,24,99,7,97,85,66,88,97,43
83,22,81,94,3,35,40,54,9,23,72,79,93,44,31
88,94,98,25,2,13,20,16,9,11,20,59,47,23,98
43,22,12,30,3,86,15,14,7,36,11,47,21,42,67
46,66,58,16,7,83,58,30,9,41,60,52,23,66,24
62,76,14,10,5,65,42,17,3,17,30,28,63,9,55
92,69,88,81,8,83,56,78,3,39,52,17,84,56,23
98,70,87,14,7,35,63,37,2,32,95,21,10,77,60
78,53,56,42,7,37,71,84,10,25,10,32,62,42,20
96,55,94,88,2,76,79,56,2,84,50,55,10,93,53
83,79,73,96,9,67,18,27,1,42,42,71,23,10,73
23,73,27,21,1,47,61,81,8,83,59,90,80,77,70
59,97,99,100,10,44,84,24,3,36,44,48,97,90,21
12,25,81,92,5,74,34,21,0,26,41,56,95,89,38
63,43,45,54,3,64,38,58,10,91,82,89,57,18,78
10,52,73,49,3,51,44,40,3,61,95,34,65,73,14
92,11,44,68,6,48,69,89,7,16,54,29,45,72,54
69,14,38,47,2,38,20,75,9,91,50,47,62,34,26
14,75,95,92,3,54,32,32,9,66,32,79,80,34,36
48,25,81,17,8,96,71,81,5,49,93,31,23,57,67
82,91,40,52,8,94,88,15,3,70,9,70,78,43,72
41,32,92,44,4,71,95,19,9,24,80,16,15,27,39
26,12,21,29,5,77,96,41,0,23,61,42,10,47,67
95,32,50,18,5,94,37,19,5,20,76,94,87,23,59
86,52,33,52,1,12,73,92,7,52,12,80,15,94,28
29,65,92,71,1,42,44,32,9,99,89,50,35,41,66
55,52,67,50,0,59,51,72,4,37,67,75,14,33,62
17,78,26,81,5,25,37,23,3,44,54,62,57,72,62
24,57,60,88,7,96,73,82,7,64,13,26,67,70,13
46,54,43,70,8,95,89,61,10,34,87,19,28,57,92
72,80,24,38,10,25,87,36,0,21,73,33,15,30,89
98,35,76,32,5,20,12,22,5,74,59,51,54,41,23
29,31,47,21,2,90,90,46,3,30,49,19,80,56,31
24,26,44,89,8,72,91,28,4,88,39,35,76,94,74
54,51,76,81,7,71,59,51,7,80,84,69,64,30,30
72,34,76,90,5,50,30,83,3,28,69,59,31,37,82
63,64,66,15,5,89,65,19,5,52,100,76,37,52,74
24,78,91,82,8,100,70,58,1,80,22,79,61,75,90
62,68,90,9,0,94,55,96,0,84,37,65,16,11,33
24,64,19,73,1,30,56,91,10,84,20,78,83,65,18
27,39,98,94,0,97,11,33,10,79,84,62,61,28,51
90,77,10,42,6,49,95,71,4,44,44,54,18,30,53
97,79,11,32,6,90,97,14,9,33,52,93,32,52,62
100,43,30,32,9,92,43,65,8,37,59,85,56,51,24
62,13,18,88,4,46,23,15,1,71,22,26,22,51,38
71,56,89,22,4,88,47,17,4,72,31,54,12,20,66
27,39,28,69,1,49,10,49,7,59,41,32,74,84,100
47,90,58,37,9,14,59,39,4,40,31,44,20,34,30
90,50,54,15,7,58,21,50,0,49,88,22,19,14,25
94,48,72,78,10,28,25,92,10,22,57,51,54,96,60
13,21,66,69,9,39,78,79,6,55,55,86,31,34,80
89,95,56,30,7,40,21,60,3,76,15,87,17,53,51
27,87,95,64,8,51,28,18,2,44,11,64,71,18,91
36,90,99,93,6,11,33,41,8,16,20,37,44,42,46
28,83,87,56,3,54,41,14,9,13,79,31,71,62,16
21,76,46,14,5,59,74,27,8,95,18,100,11,66,10
33,100,89,56,10,49,9,87,2,56,83,74,12,96,67
82,97,73,66,10,10,93,45,6,23,35,100,16,69,36
86,67,98,80,5,66,77,94,6,63,97,99,25,73,33
42,25,86,73,10,67,99,29,7,29,56,69,81,87,78
80,79,27,36,8,45,56,57,3,95,52,56,80,55,20
27,81,26,21,4,46,93,38,1,22,83,30,84,45,28
64,90,20,57,9,85,65,89,4,81,53,21,90,77,90
41,96,60,93,1,40,88,22,2,87,43,79,90,89,27
36,40,88,88,2,27,100,31,0,59,87,71,86,51,82
25,94,76,29,0,88,21,77,10,59,75,24,86,96,74
80,77,71,27,6,50,98,13,4,41,79,59,95,14,46
97,27,51,74,3,28,100,76,2,16,89,78,38,10,75
21,84,54,97,5,32,59,77,1,80,56,79,49,24,77
62,53,13,63,4,41,15,32,8,92,12,83,70,89,34
72,21,38,36,2,76,62,15,4,52,45,29,14,12,75
87,18,74,27,1,83,90,43,7,67,49,49,32,79,28
12,86,89,24,8,59,23,49,9,74,97,87,83,21,40
38,53,45,20,0,89,21,55,4,83,34,49,99,34,23
73,53,75,16,10,54,35,96,9,65,49,95,78,28,29
41,99,15,84,10,72,59,78,3,50,85,60,60,35,83
38,100,74,21,6,97,88,23,7,37,37,27,43,33,55
17,54,96,61,5,93,75,15,3,36,69,85,76,66,91
9,28,48,56,5,72,17,62,2,66,75,14,45,83,12
100,11,76,67,5,84,9,23,3,55,13,37,100,43,44
47,37,93,78,0,15,65,97,4,31,67,23,87,17,60
97,21,84,58,10,85,24,71,1,74,23,80,44,100,96
43,45,63,21,5,28,61,16,8,15,52,97,28,100,12
65,18,11,26,1,24,91,13,6,65,92,23,23,22,62
27,99,16,14,1,57,64,25,2,16,49,96,28,80,25
41,35,25,26,2,29,58,43,9,100,69,88,12,27,83
74,17,35,90,2,54,100,68,8,25,27,97,21,74,93
85,80,30,56,2,63,16,57,7,27,40,27,63,39,52
52,12,34,23,2,38,45,70,3,43,91,99,63,60,19
77,83,31,61,0,73,56,91,4,19,64,22,94,34,87
41,73,31,88,6,80,9,36,6,76,41,86,43,39,15
