0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,2,,,5,,,,,,10,,0,10,
,1,,,4,,,,,,9,,3,4,
,6,,,3,,4.0,,,10.0,8,,2,1,
,8,,,10,,,,,,2,,10,1,
,9,8.0,,2,,,,,,2,,8,2,
,7,,,7,,,,,,1,8.0,0,7,
,10,,,9,,,,,,3,6.666666666666667,5,2,
,9,,,3,,,,,,1,5.333333333333334,4,4,
,9,,,8,,,,,,3,4.0,0,4,
,8,,,3,,,,,,5,2.666666666666667,7,5,
,1,4.0,,0,,,,,,5,1.333333333333334,8,6,
,7,3.0,,2,,,8.0,,3.0,10,0.0,2,2,
,8,,,1,,,,,,6,0.1568627450980392,5,7,
,1,,,3,,0.0,,,,2,0.3137254901960784,9,9,
4.0,1,,,9,,,,,,8,0.47058823529411764,5,1,
,5,,,0,,,,,,8,0.6274509803921569,10,8,3.0
,5,,,2,,,,,,9,0.7843137254901961,6,6,
,6,,,4,,,,,,7,0.9411764705882353,8,0,
,4,,,2,,,,,,7,1.0980392156862746,5,3,
,9,,,0,,,,,,6,1.2549019607843137,2,3,
,5,,,2,1.0,,,,,0,1.4117647058823528,4,9,
,7,,,9,9.0,,,,,9,1.5686274509803921,2,6,
,2,,,5,,,,,,10,1.7254901960784315,1,1,
3.0,6,,,6,,,,,,9,1.8823529411764706,10,2,
,4,2.0,,7,,,,,,3,2.0392156862745097,3,6,
,1,,,9,,2.0,,,,9,2.196078431372549,7,3,4.0
,10,,,10,,,,,,9,2.3529411764705883,2,5,
,0,,,0,,,,,,2,2.5098039215686274,6,8,5.0
,10,,,9,,,,,,10,2.6666666666666665,7,8,
,0,,,2,,,,,,0,2.8235294117647056,4,0,
,5,5.0,,2,,,,,,5,2.980392156862745,2,0,
,5,,4.0,1,,,,,,2,3.1372549019607843,10,1,
,10,,,7,,,,,,0,3.2941176470588234,0,7,
0.0,6,,,6,,6.0,6.0,,,3,3.450980392156863,9,9,
5.0,5,,,2,,1.0,,,,3,3.607843137254902,1,7,
,8,,,10,,,,,,3,3.764705882352941,9,7,
,7,,10.0,8,,,,,,3,3.9215686274509802,4,7,
,0,,8.0,3,,,,,,9,4.078431372549019,8,10,
,1,7.0,,6,,,,,,1,4.235294117647059,9,4,
,2,,,0,,,,,,8,4.392156862745098,8,2,
,4,,,4,,,,2.0,,9,4.549019607843137,0,5,
,9,,,9,,,,,,4,4.705882352941177,1,9,
,6,,,0,,10.0,,,,4,4.862745098039215,6,0,
,7,,,9,,,,,,2,5.019607843137255,7,8,
,8,,,5,,,,,,2,5.176470588235294,8,5,
,1,,,7,,,,,,8,5.333333333333333,2,10,
,8,,,0,,8.0,,,,1,5.490196078431373,0,7,
,5,,5.0,6,,,,,9.0,1,5.647058823529411,3,2,
,2,,,3,,,,6.0,,2,5.803921568627451,10,2,
,3,,,4,,,,,0.0,8,5.96078431372549,7,5,
3.0,1,,3.0,2,,,,,,8,6.117647058823529,6,0,
,4,,,5,,1.0,2.0,,,8,6.2745098039215685,5,10,
,8,,,8,,1.0,,,4.0,0,6.431372549019608,1,9,
,7,,,9,,,,,,9,6.588235294117647,9,8,4.0
,9,,,2,,,,,,2,6.745098039215686,0,10,
,5,,,9,,,,,,9,6.901960784313726,3,9,
,3,,,3,,,,,,1,7.0588235294117645,7,7,
,4,,,6,,,,,,6,7.215686274509804,8,10,
,8,,,3,,,,,,3,7.372549019607843,0,2,
,4,,,3,,,,,,9,7.529411764705882,10,10,
,4,,,4,,,,,,6,7.686274509803922,2,3,
,10,,,5,,,,,5.0,8,7.8431372549019605,2,2,
,9,,,8,,,,1.0,,6,8.0,2,4,
,4,,,5,,,,,,0,8.4,2,2,
,1,,,8,4.0,,,,,4,8.8,1,7,
,0,,,8,,,,,9.0,10,9.2,8,0,
,6,,,8,,,,,8.0,10,9.6,9,0,5.0
,5,,,3,,,,,2.0,1,10.0,9,4,
,3,,,10,,,,,,5,9.944444444444445,4,6,
,2,,,0,,,,,,6,9.88888888888889,2,2,
,4,,,7,,,,,,9,9.833333333333334,3,4,
,7,,,7,,,,,,8,9.777777777777779,4,6,
,5,,,3,,,,,,2,9.722222222222221,2,2,
,7,9.0,,5,,,,,,7,9.666666666666666,5,5,
,9,,,4,,,,,,5,9.61111111111111,3,5,
,3,,,6,,,,,,1,9.555555555555555,10,6,
,8,,,2,3.0,,7.0,,,1,9.5,4,6,
,2,,,1,,,,,,8,9.444444444444445,2,1,
4.0,4,,,9,,,,,,0,9.38888888888889,0,9,
,10,,,9,,7.0,,,,6,9.333333333333334,4,6,
5.0,9,,,0,,,,,,6,9.277777777777779,0,8,
9.0,5,,,6,,,,,,2,9.222222222222221,5,5,
,5,,,1,,,,,,4,9.166666666666666,7,8,
,0,,,3,,,,,,8,9.11111111111111,3,1,
,8,,,10,,,,,,0,9.055555555555555,7,5,
,8,,,3,,,,,,4,9.0,5,3,
,3,,,1,,,,,,2,8.857142857142858,5,2,
,8,,,0,,,4.0,9.0,,9,8.714285714285714,4,10,
,9,,,8,,,,,,4,8.571428571428571,6,7,
,1,,,9,,,,,,10,8.428571428571429,10,10,
,10,,,5,,4.0,,,,7,8.285714285714286,10,5,
,2,,,6,,,,,,0,8.142857142857142,7,4,
,7,,,2,,,,,,8,8.0,6,5,
,1,,,1,,,,,,3,7.6923076923076925,8,6,7.0
