0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,0,10,3,45,51,99,10,9,10,57,10,8,30,10
10,9,10,1,95,29,11,10,7,10,36,4,8,42,10
10,8,10,9,80,46,60,10,10,10,90,2,7,82,10
10,2,10,10,10,26,21,10,2,10,49,3,8,9,10
10,4,10,7,41,87,23,10,4,10,21,5,9,9,10
10,5,10,0,51,42,61,10,2,10,96,9,0,17,10
10,3,10,3,29,40,67,10,7,10,42,2,7,75,10
10,4,10,5,59,30,32,10,6,10,65,6,4,42,10
10,8,10,8,72,78,83,10,4,10,43,10,10,23,10
10,10,10,9,13,84,48,10,5,10,28,7,4,83,10
10,5,10,3,36,51,91,10,6,10,65,9,9,18,10
10,4,10,10,35,61,86,10,6,10,90,2,9,76,10
10,10,10,1,26,87,76,10,2,10,90,1,1,88,10
10,8,10,3,57,36,25,10,7,10,36,1,8,56,10
10,9,10,6,27,29,47,10,10,10,95,3,4,39,10
10,10,10,2,31,82,23,10,4,10,83,0,3,88,10
10,10,10,8,43,44,63,10,6,10,28,0,6,57,10
10,0,10,8,82,28,70,10,6,10,35,0,8,75,10
10,6,10,9,27,33,9,10,0,10,17,2,6,36,10
10,8,10,1,29,12,37,10,9,10,61,3,7,98,10
10,3,9,10,20,47,54,10,8,10,84,9,2,20,10
10,3,10,6,79,87,63,10,8,10,22,8,1,16,10
10,3,10,3,76,47,34,10,9,10,32,4,3,96,10
10,7,10,7,100,40,46,10,10,10,54,10,3,80,10
10,3,10,4,32,68,44,10,1,10,76,7,8,89,10
10,3,10,0,63,84,67,10,5,10,78,1,5,97,10
10,7,10,8,66,25,89,10,8,10,91,0,4,31,10
10,5,10,2,31,16,98,10,0,10,23,6,10,62,10
10,9,10,5,36,72,37,10,4,10,78,4,1,35,10
10,8,10,7,64,10,55,10,6,10,68,8,6,78,10
10,2,10,10,64,99,27,10,2,10,15,9,0,96,10
10,5,10,2,58,83,88,10,5,10,64,4,5,81,10
10,9,10,1,47,41,81,10,3,10,67,3,10,81,10
10,4,10,7,79,40,37,10,7,10,90,8,7,71,10
10,3,10,7,62,50,37,10,4,10,15,10,7,60,10
10,3,10,5,24,66,81,10,1,10,10,9,1,9,10
10,4,10,8,54,73,98,10,1,10,45,2,3,45,10
10,6,10,2,29,69,45,10,4,10,100,7,1,65,10
10,9,10,0,53,38,28,10,5,10,81,9,0,31,10
10,5,10,6,47,66,90,10,4,10,33,0,3,11,10
10,3,10,9,25,84,10,10,4,10,97,8,3,18,10
10,10,10,7,9,71,55,10,8,10,13,2,3,55,10
9,4,10,7,27,17,42,10,1,10,42,0,7,48,10
10,7,10,1,59,11,43,10,10,10,70,7,4,92,10
10,6,10,8,56,91,31,10,4,10,30,6,5,83,10
10,6,10,2,20,31,77,10,2,10,69,9,5,61,10
10,10,10,5,82,71,14,10,2,10,77,8,4,73,10
10,4,10,5,9,67,46,10,5,10,51,8,2,53,10
10,1,10,5,74,84,99,10,1,10,9,9,5,88,10
10,9,10,0,54,9,20,10,4,10,66,0,3,95,10
10,3,10,10,69,73,82,10,6,10,60,10,5,24,10
10,4,10,4,81,52,38,10,10,10,68,5,8,85,10
10,5,10,2,60,22,82,10,10,10,10,10,7,21,10
10,9,10,3,58,58,76,10,1,10,63,4,5,67,10
10,4,10,4,77,91,36,10,3,10,40,7,9,28,10
10,10,10,5,85,29,56,10,4,10,40,9,9,92,10
9,1,10,1,76,50,50,10,3,10,39,10,2,49,10
10,9,10,3,30,85,55,10,6,10,55,7,0,60,10
10,1,10,6,9,85,52,10,3,10,31,1,4,33,10
10,0,10,6,79,73,41,10,2,10,36,2,1,58,10
10,5,10,1,77,60,99,10,8,10,14,7,0,73,10
10,1,10,3,20,59,10,10,4,10,32,2,9,15,10
10,6,10,5,17,74,24,10,7,10,93,9,1,29,10
10,6,10,3,20,27,62,10,8,10,75,6,6,89,10
10,8,10,5,28,23,48,10,8,10,17,8,9,56,10
10,1,10,10,68,93,35,10,10,10,58,2,2,20,10
10,8,10,9,39,91,50,10,7,10,88,7,9,71,10
10,6,10,8,17,74,78,10,5,10,58,2,3,29,10
10,2,10,8,90,65,98,10,0,10,84,0,6,70,10
10,10,10,9,81,45,54,9,6,10,18,10,8,54,10
10,6,9,0,59,79,74,10,2,10,99,8,2,79,10
10,1,10,3,71,30,22,10,10,10,35,7,10,13,10
10,7,10,10,52,64,45,10,8,10,75,7,9,94,10
10,3,10,3,25,11,74,10,10,10,35,0,6,20,10
10,8,10,7,68,76,15,10,2,10,97,2,2,53,10
10,0,10,10,53,51,41,10,6,10,92,3,3,31,10
10,2,10,8,35,56,52,10,2,10,47,7,5,28,10
10,10,10,0,89,80,15,10,4,10,96,1,6,90,10
10,1,10,5,18,46,18,10,2,10,60,1,10,18,10
10,0,10,10,55,56,16,10,7,10,57,8,9,75,10
10,0,10,0,17,33,88,10,8,10,44,4,0,39,10
10,2,10,2,57,52,43,10,3,10,62,3,3,52,10
10,9,10,5,16,71,48,10,7,10,26,0,5,14,10
10,1,10,6,11,53,86,10,3,10,89,7,2,23,10
10,10,10,3,96,84,97,10,9,10,85,3,0,76,10
10,5,10,7,16,31,75,10,8,10,86,2,10,34,10
10,6,10,2,54,86,85,10,1,10,70,10,0,17,10
10,4,10,5,29,99,70,10,0,10,21,8,2,17,10
10,5,10,8,53,22,24,10,0,10,35,7,1,65,10
10,2,10,1,69,50,94,10,9,10,61,3,6,60,10
10,8,10,5,33,15,59,10,1,10,36,8,2,37,10
10,8,10,7,16,30,10,10,1,10,71,10,5,47,10
9,7,10,10,44,22,97,10,4,10,76,9,9,67,10
10,8,10,4,51,100,98,10,0,10,62,3,4,80,10
10,9,10,4,37,20,98,10,2,10,28,6,4,97,10
10,10,10,5,61,26,15,10,0,10,96,10,1,56,10
10,6,9,2,47,61,95,10,4,10,62,10,5,74,10
10,6,10,6,33,80,9,10,8,10,24,7,3,17,10
10,0,10,3,26,61,21,10,1,10,88,9,5,86,10
10,1,10,6,47,73,49,10,7,10,100,1,7,44,10
10,1,10,8,100,87,55,10,4,10,79,5,4,98,10
10,4,10,4,66,41,14,10,2,10,19,3,6,22,10
10,6,10,6,92,97,27,10,9,10,22,4,7,13,10
10,0,10,0,80,38,83,10,3,10,43,3,5,85,10
10,7,10,1,16,59,38,10,4,10,96,10,3,68,10
10,10,10,8,42,32,21,10,4,10,52,2,3,34,10
10,7,10,6,56,35,54,10,9,10,57,9,8,54,10
10,10,10,4,89,65,43,10,9,10,67,7,1,14,10
10,4,10,9,12,79,89,10,10,10,85,9,9,100,10
10,3,10,1,66,89,42,10,1,10,59,8,8,88,10
10,0,10,0,99,88,63,10,5,10,47,4,6,24,10
10,1,10,0,69,33,80,10,6,10,19,2,0,94,10
10,7,10,6,62,58,9,10,6,10,94,4,10,95,10
10,7,10,8,80,34,76,10,2,10,41,5,3,85,10
10,6,10,4,68,91,56,10,6,10,19,8,1,23,10
10,8,10,1,89,80,46,10,3,10,43,5,4,57,10
10,7,10,0,59,93,93,10,0,10,15,3,6,63,10
10,8,10,7,12,75,16,10,5,10,20,1,2,93,10
10,8,10,1,56,23,95,10,10,10,56,3,0,80,10
10,4,10,8,66,10,79,10,6,10,23,7,5,60,10
10,9,10,5,89,56,91,10,5,10,73,9,9,71,10
10,9,10,0,19,83,20,10,6,10,76,2,4,30,10
10,5,10,0,45,22,18,10,5,10,22,0,0,97,10
10,5,10,6,76,59,10,10,3,10,21,6,10,15,10
10,5,10,9,19,61,88,10,3,10,27,8,4,100,10
10,0,10,4,81,44,29,10,3,10,26,4,4,79,10
10,6,10,4,97,36,95,10,10,10,88,4,3,12,10
10,9,10,10,36,52,68,10,1,10,35,1,6,83,10
10,9,10,4,41,86,80,10,4,10,63,1,3,55,10
10,6,10,5,19,65,64,10,7,10,52,7,9,18,10
10,1,10,4,90,67,13,10,4,10,54,9,0,77,10
10,0,10,1,28,42,95,10,6,10,64,2,10,67,10
10,9,10,10,92,87,22,10,4,10,49,2,10,42,10
10,5,10,9,93,52,23,10,3,10,25,7,9,79,10
10,2,10,8,53,29,73,10,8,10,31,4,10,58,10
10,2,10,7,39,9,38,10,8,10,86,3,7,69,10
10,4,10,5,39,13,99,10,2,10,64,2,3,12,10
10,3,10,8,45,56,91,10,1,10,76,6,8,79,10
10,6,10,6,13,68,43,10,4,10,68,10,8,12,10
10,4,10,10,49,53,40,10,10,10,23,1,3,81,10
10,2,10,0,92,98,55,10,0,10,65,2,9,76,10
10,7,10,10,64,22,98,10,5,10,95,0,6,88,10
10,10,10,5,9,57,17,10,5,10,70,2,5,78,10
10,4,10,3,36,12,58,10,1,10,100,10,0,77,10
10,8,10,10,16,91,97,10,4,10,61,2,3,81,10
10,2,10,1,37,49,49,10,5,10,13,10,4,37,10
10,1,10,5,54,61,86,10,6,10,93,3,10,53,10
10,10,10,0,89,84,38,10,2,10,54,1,3,30,10
10,5,10,0,87,29,99,10,10,10,25,6,2,78,10
10,3,10,10,82,72,90,10,6,10,47,10,2,47,10
10,1,10,10,61,74,97,10,8,10,63,5,5,43,10
10,4,10,10,67,90,51,10,2,10,75,1,3,78,10
10,1,9,8,97,66,41,10,7,10,81,8,4,28,10
10,10,10,1,50,29,35,10,9,10,27,5,6,10,10
10,3,10,4,10,97,15,10,9,10,20,9,4,87,10
10,10,10,7,26,95,100,10,0,10,25,10,8,99,10
10,9,10,5,77,49,23,10,0,10,49,0,8,20,10
10,8,10,1,43,15,67,10,9,10,83,4,8,53,10
10,0,10,2,64,37,75,10,6,10,74,9,5,12,10
10,7,10,6,23,44,82,10,3,10,35,2,0,21,10
10,0,10,0,70,75,72,10,6,10,68,4,9,51,10
10,8,10,6,97,96,51,10,7,10,55,6,7,54,10
10,8,10,6,84,77,73,10,1,10,94,10,6,75,10
10,4,10,0,68,100,48,10,10,10,82,1,5,81,10
10,10,10,9,22,39,16,10,10,10,83,10,10,30,10
10,4,10,9,63,45,43,10,7,10,13,0,5,21,10
10,1,10,0,60,96,33,10,10,10,88,1,7,19,10
10,3,10,1,45,16,90,10,9,10,14,8,8,48,10
10,7,10,8,99,75,10,10,3,10,67,3,1,29,10
10,9,10,1,55,88,10,10,5,10,57,6,1,18,10
10,7,10,5,90,34,32,10,1,10,92,0,8,65,10
10,7,10,1,57,15,34,10,10,10,31,6,1,24,10
10,2,10,8,14,24,44,10,4,10,88,2,4,43,10
10,3,10,9,48,66,94,10,0,10,23,10,8,53,10
10,10,10,5,42,66,94,10,5,10,22,5,10,89,10
10,4,10,4,37,82,98,10,9,10,12,7,4,56,10
10,6,10,8,96,23,22,10,5,10,82,2,10,23,10
10,8,10,0,81,71,95,10,1,10,29,8,6,79,10
10,6,10,10,11,55,93,10,9,10,91,6,5,57,10
10,8,10,5,72,64,45,10,9,10,94,1,4,29,10
10,7,10,8,98,19,13,10,4,10,64,4,9,39,10
10,2,10,3,52,81,46,10,2,10,76,8,5,47,10
10,10,10,0,92,69,94,10,9,10,11,5,9,75,10
10,4,10,6,89,54,76,10,10,10,26,7,2,16,10
10,8,10,9,73,48,21,10,9,10,37,5,2,49,10
10,6,10,1,81,43,69,10,7,10,96,10,0,64,10
10,6,10,1,94,20,91,10,2,10,29,0,7,50,10
10,5,10,10,9,45,91,10,5,10,95,5,1,41,10
10,3,10,1,80,45,26,10,7,10,77,5,2,35,10
10,1,10,8,85,22,62,10,4,10,27,0,8,87,10
10,1,10,9,89,26,79,10,7,10,74,3,9,15,10
10,1,10,6,21,93,27,10,2,10,89,9,10,31,10
10,3,10,9,38,66,49,10,9,10,78,5,2,60,10
10,3,10,8,100,32,36,10,5,10,83,5,7,68,10
10,4,10,5,66,88,28,10,10,10,12,0,9,80,10
10,10,10,0,45,75,94,10,5,10,80,8,2,28,10
10,2,10,5,91,9,80,10,6,10,47,8,9,29,10
10,3,10,0,39,39,76,10,6,10,61,9,9,19,10
10,10,10,7,43,37,87,10,6,10,22,10,9,87,10
10,6,10,3,41,55,100,10,2,10,27,7,10,89,10
10,6,10,3,71,96,100,10,4,10,10,7,1,61,10
10,8,10,7,30,12,61,10,8,10,64,1,3,15,10
10,10,10,10,28,46,76,10,9,10,23,6,5,87,10
10,6,10,10,21,96,85,10,2,10,89,9,7,17,10
10,2,10,5,53,62,73,10,6,10,34,0,1,85,10
10,10,10,7,47,81,67,10,5,10,42,10,10,20,10
10,4,10,9,92,30,63,10,3,10,94,6,5,88,10
10,0,10,1,54,63,94,10,10,10,76,8,7,93,10
10,9,10,7,16,22,19,10,7,10,84,6,8,90,10
10,9,10,5,91,48,99,10,2,10,83,1,8,82,10
10,4,10,6,24,14,19,10,7,10,90,6,0,65,10
