0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,4.0,,,6,,,,4,1,1,2.0,,5
,,8.0,,,1,,,,2,3,0,,10.0,10
,,,,,9,,,,4,9,6,,,2
,,,,,1,,,,7,1,1,,,9
,,,,,3,,,,7,8,6,,,4
,10.0,,,,1,,,,7,7,1,,,2
,,,,,1,,,,6,6,0,,,5
,,,10.0,,0,,,,3,1,5,10.0,,9
,,,,,1,,,,9,10,3,,,2
,,9.0,,1.0,2,,4.0,,1,10,2,,,5
,,,,,1,,,3.0,7,3,8,,6.0,0
,,,,,8,,,5.5,8,3,4,,,8
,,,4.0,,1,,,8.0,7,8,10,,3.0,6
,,1.0,,,10,,10.0,4.0,0,2,5,,,1
,6.0,,,4.0,6,,,0.0,1,3,4,,,0
,0.0,,,,4,,,0.5,0,9,4,4.0,,2
,,,,,5,,,1.0,8,5,6,,,5
,,,,8.0,5,,,1.5,8,8,9,,,6
,,,,,8,,,2.0,8,0,5,,,4
4.0,,,,,0,,,1.5,4,9,8,,,1
,,,,,10,,,1.0,1,6,9,,,1
,,,,,6,,9.0,0.5,1,4,1,,,9
,,,,,5,,,0.0,2,8,1,,,2
1.0,,,2.0,,5,,,0.875,3,3,7,,,6
,,,,,3,,,1.75,7,9,9,,,7
,,10.0,,,1,,,2.625,10,4,7,,,0
,,,,,5,,,3.5,0,6,2,,,0
,,,,,7,,,4.375,8,3,10,,,4
,,,,,2,,,5.25,8,7,9,,,5
,,,,,8,,,6.125,3,7,8,,,3
,,,,9.0,10,,,7.0,9,2,0,,,2
,,,,,9,,,7.0,3,9,1,,,1
,,9.0,1.0,,1,,,7.0,1,4,0,,,0
,8.0,,,5.0,2,,,7.0,2,10,6,,,9
,1.0,,,,3,,,7.0,9,0,7,,,3
,,,,,8,,,7.0,10,1,9,,,2
,,,,,2,,,7.0,10,7,0,,,0
,,,,,0,0.0,,7.0,9,3,2,,,9
,,,,,8,,,7.0,1,4,6,5.0,,9
,,,,,0,,,7.0,5,8,3,,,1
,,,,2.0,10,,,7.0,6,1,10,4.0,,8
,,,,,7,10.0,3.0,7.0,4,10,2,,,4
,0.0,,,,10,1.0,,7.0,0,4,1,,,9
,,,,5.0,6,,,7.0,0,3,2,,,0
,,,,,9,,,7.0,10,2,8,2.0,,10
,,,,,7,,,7.0,4,9,0,,0.0,4
,,,,,6,,,7.0,6,0,6,,,3
,10.0,10.0,,2.0,0,,,7.157894736842105,10,7,2,,,1
,,,,,0,5.0,,7.315789473684211,0,6,10,,,3
,,,9.0,,3,,,7.473684210526316,9,1,3,,,8
,7.0,4.0,,,3,,,7.631578947368421,1,1,10,4.0,,7
,,,,,6,,1.0,7.7894736842105265,5,0,10,,,7
0.0,,,,,2,,9.0,7.947368421052632,5,1,9,,,10
,,,,,5,,1.0,8.105263157894736,8,6,0,,,7
,,,,,5,,,8.263157894736842,0,3,5,,,4
,,,,,1,,,8.421052631578947,5,7,7,0.0,,5
,,,,7.0,6,,,8.578947368421053,9,3,4,,,1
,,2.0,,,5,,,8.736842105263158,6,2,7,,7.0,10
,,,,,6,,,8.894736842105264,3,0,3,,,0
,,2.0,,,9,4.0,,9.052631578947368,5,4,10,,,5
,10.0,0.0,,,2,2.0,,9.210526315789473,8,9,6,,6.0,5
,,,9.0,,9,,,9.368421052631579,1,4,8,,,10
,,,5.0,,8,,,9.526315789473685,7,0,6,,9.0,8
,,,,,10,,,9.68421052631579,4,8,5,2.0,,6
,,,,,10,,,9.842105263157894,5,1,7,,,4
,9.0,,,,8,,,10.0,8,6,9,,,1
,,,,,6,,9.0,9.7,5,10,1,,,8
,,,8.0,,3,,,9.4,3,1,5,,,8
,,,,,7,,,9.1,9,2,7,,,7
,,,,,2,,,8.8,4,3,8,,,2
,,,,8.0,2,,,8.5,7,5,2,,,7
,,,,,9,,,8.2,5,7,3,,,2
,7.0,,,10.0,1,,,7.9,10,6,9,,,4
