,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5,6,6,1,7,9,4,6,3,2,7,10,2,7,6
1,6,5,6,8,6,3,6,0,6,0,8,4,2,1,7
2,4,10,9,8,9,4,9,10,7,3,7,10,3,10,3
3,5,2,0,2,1,5,10,2,4,10,8,1,6,1,2
4,8,9,4,6,7,5,0,6,2,1,4,2,7,6,4
5,9,2,6,7,4,8,5,8,10,1,3,6,10,8,10
6,8,5,7,0,2,5,10,6,6,0,4,9,4,8,10
7,8,9,7,9,10,10,6,8,4,10,8,5,2,1,8
8,7,1,9,2,9,0,10,1,9,6,8,3,4,8,2
9,4,5,7,1,1,0,2,1,3,9,5,9,10,8,10
10,7,10,0,3,5,10,9,6,0,4,1,4,2,2,2
11,8,2,1,9,9,3,1,6,0,5,1,4,8,1,10
12,3,6,2,3,9,6,2,0,2,2,5,6,1,7,6
13,3,7,9,3,7,7,7,4,3,2,6,3,9,1,4
14,8,3,6,6,7,8,0,2,1,8,4,2,3,8,6
15,0,2,1,5,5,2,6,0,0,6,6,5,8,1,5
16,1,10,0,7,6,2,10,4,6,1,5,10,8,4,8
17,9,10,4,7,1,4,7,6,10,2,1,4,1,7,0
18,5,10,7,8,6,5,4,10,7,0,5,3,3,0,9
19,4,7,2,3,1,3,6,8,0,5,4,4,0,10,4
20,0,6,9,4,10,6,1,1,5,4,5,6,7,3,6
21,4,0,7,4,2,3,5,0,2,5,9,10,3,10,0
22,8,3,7,3,6,1,1,1,9,10,5,5,5,9,7
23,1,4,4,2,4,2,2,8,1,10,4,6,1,0,4
24,9,4,0,10,5,6,4,7,7,10,8,0,7,0,5
25,0,10,6,8,2,5,6,1,7,4,10,10,3,4,7
26,3,9,10,9,7,7,10,5,9,10,2,10,8,2,2
27,4,3,4,4,3,7,7,3,4,10,10,0,8,0,8
28,3,0,9,3,2,10,1,2,7,5,9,6,8,3,9
29,10,2,2,7,10,9,6,2,5,5,8,2,7,0,10
30,1,10,2,9,2,2,6,1,3,0,7,10,4,1,8
31,3,3,10,3,4,5,2,8,0,2,4,9,2,3,5
32,5,10,1,6,6,2,3,4,1,1,3,3,6,3,10
33,5,5,3,10,7,2,1,3,3,2,7,5,6,5,2
34,5,8,10,6,2,2,0,3,4,7,3,4,8,9,10
35,10,5,7,10,2,9,3,0,7,0,3,10,4,1,10
36,3,9,3,9,5,3,5,6,1,10,6,5,6,3,3
37,4,0,8,2,0,6,7,6,0,9,1,9,3,10,6
38,3,3,7,1,10,5,8,1,0,10,9,9,10,6,10
39,0,3,10,10,2,10,9,0,7,5,1,1,8,7,8
40,7,2,7,4,10,0,5,2,10,9,6,5,1,2,7
41,3,4,1,7,2,8,4,2,7,1,10,0,1,10,0
42,10,3,1,1,0,0,1,2,3,8,0,1,6,6,6
43,10,5,6,2,5,6,6,4,4,4,4,7,1,0,7
44,7,6,1,9,10,6,10,7,2,6,2,8,7,7,1
45,3,9,1,8,6,2,10,5,2,1,8,5,7,1,10
46,2,3,1,3,7,6,2,9,8,2,2,6,1,2,4
47,6,2,9,2,3,4,6,4,5,1,2,4,9,7,9
48,0,3,4,8,8,5,9,0,7,9,10,5,3,6,0
49,1,2,1,7,6,1,5,3,1,9,1,3,4,4,10
50,9,8,8,5,3,9,10,5,10,2,4,8,7,10,7
51,8,9,5,5,10,2,2,10,8,10,1,2,6,3,10
52,0,4,9,8,1,5,0,7,8,7,5,0,4,8,7
53,0,7,5,1,3,4,9,10,9,10,7,6,9,1,7
54,5,5,6,4,3,4,6,1,1,4,0,8,5,9,3
55,10,10,7,0,2,9,6,6,5,3,8,7,2,6,1
56,5,5,5,10,10,10,6,8,7,0,7,4,5,7,7
57,2,0,7,10,8,3,8,2,2,9,0,4,8,9,10
58,6,10,2,4,10,10,8,8,0,3,9,2,2,8,9
59,1,8,10,4,1,8,6,9,2,3,9,9,0,9,10
60,10,9,0,8,9,3,3,3,9,4,0,4,2,9,5
61,0,0,10,8,8,3,9,8,4,3,8,8,5,9,1
62,9,8,6,2,10,8,7,3,4,6,1,1,10,2,9
63,0,8,8,5,4,6,0,0,10,3,9,5,10,6,9
64,9,7,1,2,0,3,5,8,1,8,4,7,8,9,9
65,10,5,9,9,6,5,4,0,8,9,4,5,0,8,3
66,3,2,3,10,4,3,2,10,5,8,10,7,0,10,5
67,2,3,1,9,4,3,2,6,7,1,7,8,10,0,6
68,10,7,5,10,5,4,2,10,7,8,5,7,9,1,7
69,9,3,9,6,1,7,6,1,7,5,0,7,0,9,10
70,0,4,10,7,3,2,8,3,1,0,0,8,9,6,1
71,8,0,0,4,6,6,5,1,1,9,1,5,1,2,1
72,5,5,10,2,5,0,8,9,8,2,5,0,10,7,5
73,6,8,2,6,9,8,10,8,7,0,10,9,10,5,1
74,3,1,7,10,2,5,4,10,4,9,9,1,4,0,0
75,9,0,8,10,8,4,1,8,6,7,0,0,1,4,6
76,0,5,3,1,0,5,3,7,5,8,4,1,2,0,3
77,10,0,5,7,0,8,4,10,8,2,2,5,3,4,2
78,6,0,6,5,3,1,5,8,1,1,1,2,9,4,1
79,4,8,9,7,0,3,1,7,4,8,8,3,0,1,0
80,3,6,1,6,3,3,2,0,8,4,4,5,3,3,7
81,6,8,7,3,10,8,9,9,1,6,1,8,0,0,9
82,0,10,5,10,3,4,8,9,8,6,10,5,8,9,1
83,4,3,7,3,5,3,8,9,1,10,3,10,4,10,10
84,2,7,9,4,2,0,7,4,2,7,9,6,2,9,7
85,4,10,0,6,3,7,6,5,7,2,1,1,1,7,6
86,4,6,7,6,0,3,0,2,2,6,9,3,3,7,0
87,3,8,8,7,6,3,10,10,2,1,8,10,6,2,3
88,0,3,9,8,3,8,4,0,6,8,5,10,5,8,6
89,5,6,9,5,0,9,1,0,7,6,2,5,2,6,6
90,10,0,2,9,8,0,1,0,10,5,3,7,5,4,0
91,4,3,2,6,8,1,0,5,4,3,3,6,2,10,7
92,1,9,2,7,3,5,5,5,1,1,0,10,3,0,2
93,4,3,8,3,4,3,2,0,7,4,9,7,4,7,4
94,6,0,2,5,8,2,9,2,5,4,7,9,4,7,9
95,0,9,10,1,2,10,6,8,0,2,7,10,10,3,10
96,2,6,7,2,6,10,4,6,8,1,9,4,9,7,7
97,1,9,3,9,7,1,1,9,10,10,8,1,6,7,0
98,2,1,7,0,1,9,0,1,5,9,8,6,9,5,10
99,2,7,5,3,8,7,9,0,1,7,5,1,2,9,6
100,3,3,5,6,1,6,10,4,7,4,8,6,5,5,9
101,1,0,9,4,1,6,5,6,1,0,0,7,1,10,5
102,4,2,8,2,8,0,6,2,9,0,7,6,0,5,10
103,8,0,1,3,6,3,1,8,6,4,4,4,9,7,7
104,2,8,4,7,4,5,0,2,9,7,0,5,9,10,4
105,1,0,6,7,3,10,10,10,9,0,3,0,2,5,1
106,4,10,7,6,2,10,7,3,6,6,8,0,2,5,5
107,3,8,6,10,9,6,8,3,0,6,1,2,10,5,10
108,2,9,0,10,1,4,1,9,4,10,9,9,5,10,7
109,8,8,6,4,4,9,5,8,10,9,0,2,8,0,0
110,0,4,9,9,7,6,8,1,10,2,1,2,10,6,5
111,2,5,8,1,1,3,8,1,1,6,1,2,7,8,3
112,5,10,2,0,8,1,8,0,9,7,6,5,0,8,0
113,8,3,10,1,6,8,3,10,4,4,4,5,0,3,10
114,8,7,10,5,9,2,10,6,5,10,0,1,7,9,8
115,9,3,1,9,5,7,3,3,9,1,1,6,9,10,0
116,2,2,10,6,8,4,1,2,8,8,2,9,8,2,9
117,7,0,6,3,2,3,1,8,10,6,1,5,2,8,9
118,0,2,6,4,7,2,0,10,3,4,0,2,7,5,6
119,9,1,10,3,10,5,8,0,2,3,3,2,0,1,10
120,8,6,4,0,0,10,2,1,5,2,7,0,8,9,7
121,5,1,10,4,4,6,1,5,5,10,5,6,8,2,9
122,2,2,1,0,4,6,10,8,6,7,6,1,4,2,10
123,8,8,6,5,6,6,8,5,2,5,2,0,0,4,5
124,2,0,4,9,7,0,3,5,4,1,6,0,0,3,5
125,0,1,9,7,7,4,7,4,5,4,5,3,9,8,9
126,2,8,2,0,6,0,10,1,1,6,8,5,2,0,3
127,4,0,1,9,7,10,10,8,10,6,1,10,3,1,10
128,0,1,5,4,10,8,8,6,0,8,10,10,1,7,6
129,0,4,9,9,7,3,3,2,0,8,6,10,8,9,1
130,0,3,5,5,7,10,9,9,8,4,1,10,3,3,2
131,6,0,10,0,2,4,2,5,2,8,10,9,0,9,2
132,8,3,4,7,3,3,7,5,10,5,0,2,7,4,0
133,5,5,0,4,0,9,8,7,1,10,0,4,1,2,9
134,10,5,3,2,3,9,9,6,0,3,9,1,4,3,6
135,5,3,0,8,6,8,3,3,6,9,4,0,5,9,4
136,0,6,4,1,0,5,8,1,7,4,8,9,5,2,5
137,4,9,9,0,6,10,1,5,10,3,7,0,1,6,5
138,1,2,10,9,4,7,7,5,4,9,1,5,9,7,1
139,3,3,6,2,8,5,4,10,7,4,4,8,6,2,8
140,6,1,0,2,9,10,3,4,4,0,3,7,3,9,3
141,3,8,9,8,4,6,3,6,7,1,4,9,10,7,0
142,7,8,9,9,2,0,10,2,6,2,6,5,6,8,5
143,5,1,3,8,7,3,8,8,6,0,8,9,9,7,1
144,2,9,7,1,1,0,8,10,5,1,3,9,5,3,8
145,8,9,5,8,3,6,3,1,4,5,6,1,8,6,0
146,5,3,6,7,9,10,1,4,5,7,4,8,0,7,1
147,4,4,10,6,8,10,2,8,7,6,10,5,5,10,7
148,6,6,0,0,8,3,4,10,7,8,0,3,10,6,7
149,2,5,2,7,0,9,10,4,5,8,2,7,7,3,3
150,3,10,5,4,7,8,0,10,8,9,7,4,2,1,8
151,0,10,5,9,7,5,9,9,7,0,8,7,0,1,0
152,3,7,4,4,6,10,5,10,1,7,5,7,2,9,10
