,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,9,9,2,8,3,1,10,7,0,10,10,7,8,1,6
1,1,4,3,6,6,3,9,2,1,3,8,9,3,2,6
2,4,0,2,7,2,10,9,3,0,4,0,9,8,9,10
3,2,7,1,9,5,1,4,8,1,7,9,10,5,7,2
4,5,7,7,4,8,5,7,3,9,10,9,6,5,0,3
5,4,4,0,6,6,10,6,5,2,5,3,1,0,6,7
6,8,0,3,9,2,4,9,4,10,0,1,5,0,3,3
7,2,4,7,9,6,9,6,7,0,3,7,2,6,5,5
8,7,0,5,0,2,7,1,1,3,9,3,10,4,8,2
9,9,10,9,1,1,5,7,7,1,9,4,3,1,0,0
10,7,9,6,4,4,5,1,8,7,10,5,4,10,7,2
11,9,1,0,9,0,4,6,7,10,7,6,1,2,10,3
12,7,10,6,0,5,1,9,5,3,5,10,4,7,4,8
13,9,5,9,6,8,6,9,2,6,2,5,8,7,2,8
14,3,0,8,4,5,1,3,1,4,10,4,1,8,5,3
15,10,4,9,3,1,3,1,1,5,4,8,0,9,3,8
16,5,7,4,8,2,5,4,9,8,7,1,6,10,8,3
17,10,8,4,8,4,0,3,1,10,4,3,3,9,7,2
18,3,2,0,10,1,10,2,3,4,8,5,2,6,1,9
19,6,10,8,5,7,10,3,7,7,3,4,4,4,4,10
20,8,7,9,2,5,0,0,3,2,6,10,2,5,6,6
21,3,8,10,3,5,2,3,0,5,1,10,8,6,0,4
22,7,8,8,9,8,5,0,10,6,3,7,10,8,5,9
23,5,1,1,7,0,4,3,7,9,8,3,6,0,3,1
24,4,7,0,10,9,7,4,9,4,2,6,10,5,0,6
25,6,9,3,2,8,0,1,9,1,8,8,3,5,3,5
26,3,10,7,8,0,5,1,3,10,5,10,8,0,1,2
27,5,0,4,6,5,3,10,2,5,8,6,5,10,2,0
28,5,4,6,5,5,7,10,7,4,10,2,8,6,8,8
29,4,2,9,8,7,10,0,9,6,4,10,9,2,10,9
30,0,8,8,3,7,0,8,5,10,7,2,0,7,4,9
31,9,5,3,2,7,8,7,0,1,6,8,4,4,6,7
32,7,5,9,10,10,5,0,7,4,6,10,10,3,10,5
33,4,8,5,7,10,7,7,1,6,3,5,4,4,9,4
34,6,8,2,6,7,3,2,9,9,7,5,1,5,2,4
35,5,10,8,0,10,1,1,5,8,7,10,2,1,5,0
36,9,9,1,7,3,9,10,2,4,3,2,7,9,2,2
37,2,4,5,1,9,5,9,6,8,7,4,0,4,4,1
38,6,7,0,2,8,7,7,0,5,5,4,6,9,10,1
39,8,1,10,4,3,1,0,7,3,6,10,3,4,4,2
40,6,0,8,0,0,2,1,1,7,1,3,2,3,3,6
41,9,7,5,4,2,8,5,1,7,4,7,4,7,2,7
42,0,10,0,0,10,7,5,8,0,5,7,0,5,5,10
43,0,3,4,3,5,1,0,4,2,5,0,6,1,9,0
44,3,7,4,2,2,4,5,0,7,0,1,2,7,2,10
45,3,5,0,10,4,4,4,2,5,8,4,2,9,0,4
46,5,5,2,6,8,3,4,8,0,6,9,8,6,1,10
47,3,10,0,3,5,9,8,5,6,7,2,7,6,4,0
48,3,3,3,9,2,10,0,9,4,9,2,2,0,5,2
49,6,9,8,7,4,6,1,6,8,9,8,8,0,2,3
50,3,9,2,9,2,5,2,1,8,1,5,2,9,0,1
51,10,10,2,3,2,2,6,9,8,4,4,6,5,8,6
52,10,0,3,6,3,5,0,4,7,10,9,7,0,6,5
53,7,10,1,4,10,10,7,9,0,1,7,5,4,5,7
54,6,4,9,0,5,5,7,6,10,2,1,8,4,6,4
55,1,2,2,7,1,4,3,2,9,0,3,1,8,6,4
56,1,6,2,8,7,2,7,1,3,3,0,7,8,3,3
57,8,6,2,10,4,9,0,8,0,5,5,8,10,3,7
58,10,2,8,5,2,5,4,7,8,10,5,3,6,1,3
59,0,5,6,10,8,3,6,5,4,3,4,4,8,8,6
60,8,4,4,1,3,4,10,10,5,8,1,1,6,10,3
61,0,4,10,8,3,6,10,5,4,10,9,1,5,3,9
62,8,9,6,1,9,8,5,9,8,8,8,4,2,6,4
63,0,9,6,2,9,2,7,7,0,2,0,0,9,6,6
64,2,3,1,0,8,8,10,7,3,0,10,6,1,8,8
65,5,3,2,6,6,7,1,3,3,4,2,2,6,6,8
66,9,7,0,0,4,9,1,2,10,1,0,1,10,0,5
67,4,2,9,7,2,2,4,2,0,6,10,10,6,3,9
68,9,10,1,9,6,5,4,10,5,5,10,7,6,0,4
69,5,3,5,1,6,3,8,2,5,0,5,0,1,7,7
70,3,7,6,1,5,4,6,5,3,1,7,1,9,1,1
71,10,7,8,10,4,6,5,2,5,10,3,8,5,0,8
72,1,3,5,2,6,1,5,9,3,10,7,10,6,4,9
73,9,1,7,6,2,8,5,5,7,0,8,8,0,6,3
74,1,0,1,3,2,9,1,6,6,2,9,0,4,7,1
75,5,0,3,9,4,6,7,4,6,4,9,10,4,6,9
76,5,4,5,9,1,5,6,8,5,2,1,5,9,5,6
77,1,3,8,5,0,7,3,10,4,8,4,9,6,10,8
78,9,4,0,9,8,0,0,5,10,1,3,7,3,7,4
79,0,6,7,8,9,2,6,2,0,1,3,0,6,4,4
80,8,8,4,6,4,6,7,0,7,4,9,5,4,6,0
81,10,1,8,10,7,6,10,9,0,5,3,2,0,0,3
82,4,10,2,5,2,10,7,2,9,0,5,6,8,1,7
83,6,4,4,2,4,0,3,1,7,6,3,8,10,7,10
84,8,6,6,8,8,0,0,6,4,2,1,4,8,1,6
85,9,5,1,9,9,7,6,8,1,6,9,8,2,0,5
86,2,1,5,4,9,6,6,8,3,5,2,2,10,3,0
87,10,7,5,1,8,9,8,10,5,8,0,8,1,6,3
88,2,4,9,7,9,1,9,6,0,1,5,8,8,2,9
89,8,4,9,6,5,9,0,0,0,9,2,10,8,7,9
90,6,0,9,8,10,8,2,8,1,2,0,10,6,8,2
91,7,3,9,7,8,3,1,8,7,10,5,7,10,7,2
92,9,8,8,3,0,2,5,8,2,1,4,7,6,2,9
93,10,2,3,7,9,2,0,8,10,7,1,7,6,7,2
94,3,10,0,3,9,0,9,9,9,4,3,1,8,3,8
95,5,5,10,6,7,10,4,8,1,3,4,8,5,4,5
96,3,1,1,7,10,3,1,7,8,9,4,2,8,3,6
97,7,9,0,7,8,2,3,6,1,2,10,8,1,9,8
98,9,10,1,6,2,7,8,10,10,9,1,8,1,10,9
99,5,0,3,4,1,8,6,5,1,8,3,10,9,8,6
100,5,6,9,5,8,8,4,3,6,5,6,0,1,8,8
101,4,10,3,8,1,2,5,8,2,1,2,9,5,1,1
102,1,8,8,10,2,3,0,10,10,6,1,10,9,7,8
103,6,10,1,3,5,4,5,7,2,5,4,7,1,2,7
104,9,10,0,8,0,9,5,0,5,10,7,4,7,5,2
105,5,8,7,2,6,4,1,1,4,7,10,1,3,6,8
106,2,10,10,0,9,10,1,8,0,3,0,8,4,6,9
107,10,10,8,7,4,5,2,2,6,5,4,5,0,10,9
108,3,2,1,8,3,1,2,8,2,3,7,9,0,2,0
109,7,7,6,9,6,7,8,5,7,0,4,6,3,0,9
110,1,3,8,1,7,6,3,5,1,1,4,9,4,0,0
111,6,2,1,10,6,4,4,3,5,7,10,7,5,10,8
112,1,5,3,4,5,1,10,10,4,7,4,9,3,6,6
113,7,7,2,8,0,0,5,0,8,3,1,2,3,2,3
114,6,6,2,5,3,10,5,2,7,3,4,0,7,8,7
115,2,1,6,4,9,0,7,0,8,2,4,1,1,10,10
116,9,4,10,7,8,6,5,1,2,8,6,1,8,8,8
117,3,10,6,3,6,5,6,10,3,2,10,9,0,6,0
118,5,8,10,2,3,9,1,8,1,4,6,8,7,5,4
119,4,2,5,6,6,3,5,3,5,3,9,1,3,7,7
120,4,7,8,6,0,8,8,1,0,6,1,3,8,2,0
121,8,9,4,2,2,6,7,8,7,3,6,6,7,5,3
122,9,4,8,3,6,3,2,0,6,5,3,0,8,9,9
123,0,9,6,8,8,5,4,9,6,1,9,2,9,7,1
124,7,0,0,2,9,9,4,9,2,6,0,3,10,6,8
125,4,9,3,9,9,2,4,10,2,3,5,2,5,8,5
126,0,3,2,5,8,2,10,0,9,4,7,2,8,0,0
127,0,4,6,7,2,9,7,5,5,2,10,3,7,8,1
128,5,6,8,10,5,1,6,1,7,7,6,1,1,3,8
129,4,8,4,2,9,3,7,3,1,6,6,4,10,3,1
130,8,4,6,9,1,10,1,7,0,6,3,1,3,2,8
131,9,9,7,6,1,8,2,4,4,0,3,4,2,4,3
