,0,1,2,3,4,5,6,7,8,9,10,11,12
0,57,15,8,3,15,9,7,7,51,82,30,85,68
1,14,24,4,2,72,6,9,1,17,99,41,41,5
2,73,54,0,5,94,8,1,6,64,63,90,64,83
3,52,0,6,2,35,0,7,4,51,29,59,64,98
4,50,100,3,10,53,7,2,6,71,82,10,88,33
5,16,10,8,1,61,1,9,1,18,41,44,68,92
6,65,16,7,2,86,6,6,6,65,61,79,22,35
7,28,21,5,9,77,2,8,9,80,29,47,36,12
8,28,5,4,9,41,4,5,8,11,95,91,75,5
9,21,100,10,1,68,8,6,7,96,19,33,81,95
10,73,86,10,6,88,4,3,9,83,43,27,32,2
11,29,98,2,10,53,5,2,3,80,63,75,26,64
12,89,57,3,0,0,10,10,7,30,50,41,89,31
13,79,63,3,7,68,7,7,8,13,16,23,91,57
14,44,24,8,5,18,9,8,0,36,37,100,23,58
15,6,51,10,3,75,6,1,7,58,28,7,80,42
16,98,50,10,9,15,10,10,0,90,71,58,58,26
17,80,24,1,0,7,3,4,8,40,89,99,49,23
18,53,32,9,4,4,1,2,0,2,87,19,10,33
19,13,24,0,4,79,7,9,2,63,68,95,46,44
20,43,23,0,8,87,9,4,3,91,56,24,35,61
21,89,36,3,4,41,4,4,7,21,80,31,10,22
22,72,4,4,10,75,9,9,9,40,52,80,72,63
23,51,45,0,2,33,4,5,6,69,80,74,3,14
24,79,10,3,8,39,3,2,4,15,95,62,85,45
25,54,60,10,0,62,5,6,3,49,82,63,83,71
26,54,67,8,8,28,1,4,4,93,0,22,75,14
27,16,69,4,9,56,7,7,9,1,44,23,44,46
28,21,10,7,5,35,10,0,1,45,81,30,29,98
29,37,24,9,1,57,6,6,4,28,74,39,66,7
30,37,38,6,10,74,4,6,4,12,41,79,85,47
31,100,73,4,9,1,6,3,3,79,21,12,29,72
32,24,90,3,4,61,4,6,4,51,39,13,3,98
33,2,57,2,1,59,9,6,6,35,88,54,29,95
34,33,94,6,0,50,5,1,1,50,44,21,34,30
35,31,77,5,0,65,1,6,0,65,88,11,63,50
36,92,28,3,6,74,0,4,1,52,57,70,74,27
37,72,56,1,3,49,2,7,4,67,63,46,17,64
38,63,30,5,8,30,9,6,1,67,52,61,62,76
39,26,52,1,2,24,4,9,10,26,54,2,31,0
40,84,79,5,6,46,2,1,8,86,72,78,94,82
41,42,22,8,0,28,1,7,10,42,21,61,48,37
42,52,22,4,9,5,4,7,4,65,5,61,64,93
43,77,74,1,1,86,1,1,1,52,1,9,75,2
44,44,20,7,0,94,6,0,0,78,18,97,34,41
45,20,92,8,2,2,7,9,8,18,10,11,40,69
46,2,7,10,4,28,7,0,6,57,65,100,95,90
47,66,13,0,3,72,0,9,5,67,74,33,90,99
48,15,67,0,7,56,7,5,1,5,64,51,48,31
49,42,88,1,2,82,1,8,0,82,92,85,88,52
50,89,76,6,2,7,8,1,2,1,40,49,49,9
51,68,70,4,0,58,5,4,9,100,46,86,62,42
52,5,54,9,2,43,3,9,9,94,34,22,20,92
53,27,62,7,4,45,5,3,4,91,79,21,10,71
54,94,44,6,3,69,10,10,1,45,44,56,6,83
55,1,18,4,5,4,6,8,2,70,81,82,78,4
56,34,28,2,0,56,10,8,3,7,64,13,61,60
57,62,21,8,4,46,0,3,9,63,12,90,63,1
58,30,25,4,3,52,4,10,5,12,89,100,82,15
59,96,50,0,0,76,7,10,6,1,29,78,33,49
60,89,14,0,9,76,0,10,3,69,34,3,37,69
61,39,82,8,7,31,7,5,6,31,88,61,78,83
62,20,40,2,9,56,4,9,8,100,68,16,37,2
63,65,8,10,5,53,1,1,1,88,31,68,59,1
64,66,7,10,8,66,3,4,6,60,100,20,52,37
65,44,76,7,9,61,3,6,1,10,39,91,15,57
66,17,19,4,8,9,1,6,2,66,68,14,65,65
67,38,63,4,10,44,8,9,3,54,89,89,70,96
68,58,54,6,5,56,3,8,5,75,26,81,94,49
69,63,95,0,9,89,9,5,4,77,50,11,54,27
70,98,25,2,7,50,7,8,9,43,62,41,32,79
71,72,45,9,2,45,6,6,2,57,19,25,45,15
72,3,23,10,6,82,2,2,10,73,41,62,17,72
73,76,86,8,4,72,1,2,4,58,99,22,57,3
74,0,7,7,5,46,7,9,2,20,41,9,88,57
75,99,51,6,10,80,1,8,6,68,15,58,5,68
76,70,28,2,3,31,4,5,2,8,95,1,53,58
77,77,85,1,10,97,2,0,9,65,46,11,15,48
78,63,62,8,7,99,2,6,2,62,79,40,79,19
79,92,0,10,9,70,1,6,1,4,5,81,12,99
80,81,79,0,4,28,10,4,3,48,44,45,45,87
81,55,8,4,8,47,9,6,2,83,67,60,42,81
82,55,3,0,0,19,9,4,9,85,88,35,65,40
83,88,27,3,1,48,7,1,10,25,0,55,57,7
84,69,79,7,10,83,7,0,3,34,11,76,88,56
85,85,50,7,10,60,7,7,5,45,36,53,30,14
86,69,90,0,2,59,1,0,3,24,55,27,30,88
87,9,33,0,10,66,4,6,1,34,78,95,73,19
