,0,1,2,3,4
0,61,85,63,90,45
1,75,45,65,50,95
2,75,47,36,47,85
3,58,62,100,25,10
4,1,78,40,18,6
5,86,41,67,98,48
6,29,58,84,3,42
7,54,0,7,40,28
8,2,100,60,6,98
9,1,17,13,78,33
10,13,10,37,78,22
11,10,72,80,86,60
12,34,58,20,96,18
13,6,70,89,55,63
14,34,34,12,38,74
15,10,77,89,90,54
16,61,33,29,51,59
17,78,16,59,42,37
18,87,86,91,4,21
19,98,27,43,79,56
20,43,92,64,74,13
21,97,47,59,53,32
22,22,19,16,63,6
23,95,74,75,28,48
24,84,47,1,57,35
25,17,16,68,6,15
26,33,19,84,21,70
27,68,5,68,83,44
28,67,83,30,28,52
29,15,71,83,30,35
30,70,92,88,88,88
31,26,68,65,94,68
32,50,1,51,22,23
33,24,44,43,55,90
34,69,3,46,40,34
35,3,62,49,89,62
36,65,37,55,16,96
37,31,16,34,17,6
38,99,83,10,7,53
39,13,70,58,33,74
40,13,83,33,14,11
41,99,93,72,34,7
42,36,29,42,77,37
43,6,59,13,23,80
44,38,60,47,20,93
45,47,74,26,61,75
46,97,17,59,91,37
47,24,18,49,77,55
48,99,0,5,63,4
49,100,15,77,94,61
50,73,32,88,38,42
51,53,45,41,6,85
52,7,66,61,47,72
53,90,93,97,99,20
54,19,44,55,5,68
55,66,31,96,46,61
56,34,8,58,63,95
57,48,72,47,23,16
58,22,26,39,68,67
59,57,89,49,1,67
60,93,55,27,76,5
61,35,9,39,65,44
62,50,88,5,83,96
63,26,87,44,11,96
64,63,63,63,13,18
65,52,7,42,100,5
66,75,64,89,86,71
67,63,38,77,70,9
68,17,50,39,45,4
69,26,95,78,40,63
70,54,46,63,82,14
71,65,7,69,66,63
72,94,42,23,93,100
73,81,35,42,88,23
74,93,66,48,37,37
75,20,89,33,75,48
76,34,26,57,34,19
77,93,53,88,75,5
78,30,72,44,44,6
79,61,30,63,42,60
80,49,19,8,56,76
81,64,48,18,36,0
82,84,95,0,68,53
83,69,18,66,10,59
84,43,0,76,17,78
