,0,1,2,3,4
0,10,9.0,6,9.0,2.0
1,1,,9,6.0,8.0
2,3,,6,,8.0
3,5,0.0,3,8.0,4.0
4,7,,5,4.0,0.0
5,3,7.0,8,9.0,4.0
6,7,3.0,10,10.0,
7,7,,2,4.0,
8,9,1.0,1,,
9,0,,0,,4.0
10,6,6.0,8,4.0,
11,5,9.0,5,8.0,6.0
12,0,0.0,10,,3.0
13,9,,2,10.0,
14,3,5.0,3,,
15,3,0.0,9,,8.0
16,8,5.0,2,0.0,1.0
17,5,7.0,6,,0.0
18,7,8.0,2,6.0,6.0
19,9,,6,,8.0
20,1,3.0,2,3.0,
21,3,,2,2.0,
22,2,,6,9.0,
23,4,,7,3.0,1.0
24,6,7.0,9,,10.0
25,6,10.0,1,6.0,
26,8,9.0,4,4.0,
27,9,5.0,10,6.0,
28,0,0.0,3,10.0,0.0
29,4,,6,,
30,4,,4,,
31,3,2.0,6,,
32,1,,3,10.0,8.0
33,7,4.0,7,,7.0
34,9,,10,,
35,9,,6,3.0,
36,7,,1,6.0,10.0
37,7,,4,,
38,3,5.0,0,3.0,9.0
39,8,5.0,7,7.0,
40,10,,1,8.0,
41,8,,6,6.0,1.0
42,2,,6,,9.0
43,4,5.0,2,,7.0
44,5,,7,,4.0
45,2,,9,5.0,6.0
46,8,,4,,
47,9,7.0,3,,
48,2,,5,0.0,
49,2,2.0,9,3.0,
50,7,,7,2.0,
51,1,,5,,
52,0,10.0,6,,3.0
53,8,,7,,0.0
54,8,,9,,
55,8,,1,3.0,4.0
56,4,,6,,
57,6,8.0,9,,
58,3,1.0,0,8.0,3.0
59,9,10.0,4,10.0,0.0
60,0,,10,,
61,7,5.0,8,8.0,
62,0,,2,8.0,10.0
63,2,,4,,
64,2,,4,7.0,0.0
65,1,7.0,0,7.0,1.0
66,10,,2,10.0,8.0
67,3,3.0,4,,
68,6,,9,6.0,
69,9,,5,10.0,
70,3,,3,6.0,1.0
71,6,4.0,8,,
72,5,,10,6.0,
73,3,10.0,8,0.0,4.0
74,5,,0,9.0,
75,2,,2,,
76,4,,5,9.0,2.0
77,8,6.0,4,0.0,2.0
78,4,,4,2.0,
79,2,,4,,1.0
80,9,,1,0.0,
81,1,8.0,3,,
82,5,,3,,
83,4,2.0,4,2.0,
84,10,5.0,4,,
85,7,,2,,
86,2,,4,1.0,1.0
87,10,,3,,
88,0,,4,7.0,
89,1,,3,2.0,
90,10,10.0,5,9.0,
91,5,8.0,0,,5.0
92,0,,5,,
93,1,9.0,4,2.0,
94,6,1.0,1,6.0,1.0
95,8,1.0,1,3.0,
96,10,3.0,0,2.0,3.0
97,3,,6,,
98,2,,9,,
99,9,4.0,4,,
100,2,3.0,6,7.0,5.0
101,6,7.0,8,5.0,
102,9,6.0,4,,
103,7,,1,,2.0
104,6,10.0,3,,
105,4,,5,,3.0
106,5,10.0,2,,
107,0,7.0,10,,5.0
108,4,,3,,5.0
109,5,8.0,10,7.0,
110,7,4.0,5,,0.0
111,2,1.0,9,,
112,6,5.0,3,,
113,1,0.0,0,,
114,10,,3,,7.0
115,2,1.0,1,,5.0
116,5,,4,,
117,4,5.0,10,,
118,6,5.0,0,4.0,5.0
119,2,,0,,
120,1,,0,,6.0
121,9,,9,,5.0
122,0,,8,,8.0
123,0,3.0,8,,
124,10,,4,,
125,6,4.0,9,1.0,
126,5,0.0,0,6.0,
127,0,,7,9.0,8.0
128,0,8.0,10,,
129,5,,6,6.0,6.0
130,3,,5,,7.0
131,6,,4,5.0,
132,5,,0,7.0,6.0
133,4,,7,,1.0
134,10,,5,,10.0
135,1,4.0,8,7.0,3.0
136,4,7.0,0,,3.0
137,7,,3,,
138,5,,2,2.0,8.0
139,4,2.0,4,,
140,1,,9,5.0,9.0
141,1,,5,,
142,7,5.0,7,,7.0
143,3,,1,2.0,9.0
144,3,1.0,0,,6.0
145,9,,5,1.0,9.0
146,0,,6,1.0,7.0
147,9,,4,,0.0
148,10,8.0,1,,
149,1,0.0,5,,
150,0,7.0,9,,4.0
151,9,,8,,2.0
152,7,,10,5.0,5.0
153,2,,5,,4.0
154,1,2.0,1,,10.0
155,8,,9,,8.0
156,1,,5,,
157,4,,3,,4.0
158,2,,2,,
159,0,7.0,8,4.0,
160,8,,5,4.0,
161,8,,10,1.0,3.0
162,7,,0,10.0,
163,7,,4,,5.0
164,10,8.0,3,10.0,
165,1,,2,8.0,8.0
166,0,,10,,
167,0,2.0,10,,9.0
168,9,,4,0.0,
169,10,,9,9.0,
170,8,,0,8.0,0.0
171,4,0.0,3,,7.0
172,0,0.0,2,,
173,0,8.0,8,,
174,6,,4,2.0,8.0
175,9,8.0,6,2.0,5.0
176,3,6.0,0,,5.0
177,6,9.0,1,,
178,4,0.0,5,0.0,
179,7,,8,2.0,
180,10,7.0,10,4.0,
181,10,,0,,
182,7,,3,,
183,1,,1,,1.0
184,6,,3,,
185,0,7.0,7,,
186,5,,8,0.0,
187,9,3.0,7,2.0,
188,8,,4,8.0,
189,5,,0,3.0,
190,10,3.0,5,,1.0
191,2,10.0,1,,
192,4,3.0,9,6.0,
193,3,,8,10.0,
194,7,9.0,9,,
195,0,,4,4.0,1.0
196,3,4.0,1,8.0,7.0
197,1,,6,1.0,9.0
198,3,,10,,
199,8,2.0,5,4.0,
200,9,,3,4.0,4.0
201,5,10.0,1,3.0,10.0
202,2,,6,,
203,0,,9,,
204,5,,8,10.0,
205,9,6.0,8,6.0,
206,1,10.0,9,,1.0
207,3,5.0,3,6.0,1.0
208,3,,3,,
209,10,10.0,1,0.0,10.0
210,5,8.0,5,,
211,9,0.0,10,6.0,0.0
212,0,,9,4.0,
213,3,2.0,3,,
214,4,9.0,1,1.0,
215,5,10.0,1,2.0,6.0
216,10,,1,10.0,2.0
217,0,10.0,3,1.0,
218,9,3.0,6,,5.0
219,4,2.0,9,1.0,3.0
220,0,2.0,6,,8.0
221,4,,2,9.0,
222,3,3.0,5,3.0,
223,5,,1,7.0,
224,2,0.0,1,7.0,
225,3,,1,,4.0
226,2,5.0,2,2.0,
227,9,,10,8.0,
228,5,,4,7.0,
229,8,2.0,8,8.0,1.0
230,7,,5,5.0,4.0
231,9,,9,1.0,
232,0,,2,4.0,
233,4,8.0,5,10.0,
234,9,,5,1.0,3.0
235,4,8.0,5,,1.0
236,10,,8,8.0,8.0
237,10,4.0,2,0.0,0.0
238,4,8.0,1,5.0,
239,5,6.0,10,1.0,
240,10,10.0,3,,10.0
241,5,,2,,
242,8,10.0,0,,4.0
243,10,,5,8.0,3.0
244,2,10.0,8,,
245,3,4.0,6,,
246,4,0.0,1,,7.0
247,0,6.0,4,,
248,5,2.0,9,,9.0
249,1,5.0,5,8.0,
250,4,,4,7.0,7.0
251,1,,8,,4.0
252,2,5.0,8,,
253,6,,2,,3.0
254,1,4.0,7,,7.0
255,9,2.0,0,7.0,9.0
256,10,5.0,6,1.0,8.0
257,3,9.0,1,,
258,8,7.0,6,10.0,1.0
259,4,3.0,3,,
260,3,5.0,3,0.0,10.0
261,3,,4,,0.0
262,3,7.0,1,,9.0
263,10,9.0,7,8.0,4.0
264,1,,2,9.0,
265,6,0.0,8,,
266,6,,5,,
267,10,0.0,4,3.0,
268,0,,8,3.0,6.0
269,3,2.0,1,,4.0
270,3,,7,,7.0
271,9,7.0,4,5.0,3.0
272,10,,8,,
273,5,,7,2.0,
274,1,1.0,3,,9.0
275,10,,4,,1.0
276,10,,7,7.0,
277,0,7.0,7,5.0,9.0
278,3,2.0,9,,
279,6,8.0,9,,
280,6,,8,,
281,5,6.0,9,,1.0
282,7,,4,3.0,0.0
283,5,3.0,9,,7.0
284,7,,6,,2.0
285,2,,10,7.0,6.0
286,2,,0,,9.0
287,0,0.0,0,4.0,5.0
288,10,,4,,6.0
289,8,,9,,1.0
290,6,,5,,4.0
291,8,9.0,3,10.0,
292,5,0.0,1,0.0,0.0
293,9,,0,,7.0
294,6,,10,,1.0
295,2,3.0,4,,
296,7,,8,,
297,8,6.0,9,3.0,2.0
298,2,3.0,2,5.0,
299,2,,7,,4.0
300,2,0.0,9,,6.0
301,6,,2,0.0,4.0
302,6,,5,,0.0
303,7,2.0,5,10.0,
304,9,,9,2.0,1.0
305,2,,5,,
306,3,1.0,7,,7.0
307,5,0.0,9,1.0,
308,3,,7,,0.0
309,10,8.0,2,1.0,10.0
310,9,,7,,
311,3,,5,10.0,7.0
312,4,6.0,4,,
313,4,2.0,4,6.0,6.0
314,10,5.0,2,6.0,
315,2,,9,2.0,3.0
316,10,,9,,
317,6,,8,,8.0
318,8,,6,,5.0
319,8,9.0,5,7.0,10.0
320,0,5.0,8,,6.0
321,8,4.0,0,10.0,
322,8,9.0,2,5.0,
323,6,5.0,8,,1.0
324,1,6.0,1,6.0,5.0
325,8,5.0,2,,8.0
326,0,2.0,2,5.0,7.0
327,3,,4,,
328,0,2.0,6,0.0,
329,6,2.0,0,7.0,4.0
330,3,,7,9.0,
331,7,,0,,
332,3,,8,,5.0
333,0,9.0,4,,7.0
334,0,,9,,
335,5,7.0,2,7.0,1.0
336,2,9.0,8,,10.0
337,5,9.0,0,0.0,
338,4,,1,,
339,7,10.0,7,8.0,
340,2,,9,,7.0
341,2,9.0,4,4.0,
342,7,7.0,9,,
343,1,,5,,1.0
344,1,,5,0.0,
345,2,4.0,6,,1.0
346,10,6.0,5,5.0,
347,10,3.0,6,,8.0
348,1,,0,3.0,
349,2,8.0,7,8.0,5.0
350,7,5.0,7,8.0,
351,8,,8,4.0,2.0
352,6,3.0,3,,3.0
353,4,1.0,0,2.0,1.0
354,7,,4,,
355,2,,9,6.0,
356,0,8.0,0,,5.0
357,9,6.0,7,1.0,
358,9,3.0,0,,5.0
359,4,9.0,9,,9.0
360,7,5.0,8,,
361,7,10.0,8,9.0,
362,5,6.0,10,,
363,8,,4,,
364,6,,1,,
365,2,,9,,
366,4,,4,9.0,
367,4,9.0,8,9.0,7.0
368,5,,7,,
369,2,,1,,
370,1,,2,,6.0
371,7,,9,4.0,
372,0,,1,7.0,
373,9,,0,9.0,
374,0,10.0,0,,1.0
375,5,9.0,0,,
376,9,0.0,9,10.0,8.0
377,0,1.0,10,3.0,
378,3,,9,2.0,9.0
379,7,3.0,5,,5.0
380,9,,0,5.0,6.0
381,0,,4,0.0,
382,0,,10,8.0,2.0
383,6,9.0,1,10.0,
384,1,,0,5.0,2.0
385,9,,2,1.0,
386,9,7.0,6,,7.0
387,6,,0,,
388,5,,4,7.0,
389,9,,2,7.0,0.0
390,6,,2,,
391,5,2.0,1,,
392,0,,9,1.0,
393,10,0.0,2,7.0,0.0
394,4,0.0,2,,3.0
395,2,,6,,7.0
396,9,7.0,3,5.0,8.0
397,6,,10,2.0,
398,7,6.0,5,4.0,
399,7,0.0,0,,
400,10,,1,,
401,6,7.0,0,1.0,
402,9,,6,,
403,2,7.0,0,1.0,9.0
404,1,,5,5.0,3.0
405,9,4.0,4,10.0,
406,4,,7,3.0,10.0
407,7,3.0,3,6.0,
408,6,10.0,7,,
409,1,,5,,
410,3,,1,,0.0
411,9,,9,,
412,7,,1,,10.0
413,0,,2,2.0,0.0
414,3,,6,7.0,
