,0,1,2,3,4,5,6,7,8,9,10,11,12
0,3,1,2,6,5,6,4,4,2,3,6,8,5
1,0,4,9,3,10,8,4,4,8,4,1,8,1
2,2,8,5,4,7,8,0,7,0,1,8,9,1
3,0,10,1,3,2,5,3,5,6,6,1,3,6
4,9,7,9,5,2,4,6,7,2,0,10,5,5
5,4,6,2,6,5,2,3,4,6,6,1,7,7
6,0,10,10,10,6,3,10,10,9,8,10,8,6
7,5,8,2,1,5,4,10,2,4,0,2,4,5
8,8,0,7,8,5,1,3,1,6,1,3,8,4
9,1,0,10,3,8,3,8,9,4,9,6,9,0
10,10,0,8,2,7,2,10,6,6,4,1,4,4
11,0,5,4,3,6,9,1,1,5,10,7,3,1
12,0,2,7,6,8,8,2,5,0,6,6,10,5
13,3,0,7,10,1,10,3,9,8,10,8,3,1
14,8,9,0,4,6,4,0,10,10,8,7,0,0
15,6,7,10,8,10,1,9,4,8,2,1,7,5
16,5,3,0,5,3,1,9,4,1,5,2,10,5
17,2,4,8,10,0,4,9,8,3,5,8,2,4
18,7,1,0,4,8,1,1,7,10,9,1,4,7
19,10,3,2,9,9,4,5,4,6,1,6,10,0
20,0,4,4,3,9,8,1,0,4,9,8,9,5
21,2,5,2,8,5,7,6,4,9,7,3,2,2
22,8,4,4,5,2,0,8,10,7,5,0,0,9
23,9,4,6,2,5,1,7,3,3,6,3,8,9
24,10,9,6,3,3,2,7,0,9,3,4,0,6
25,9,5,2,2,2,9,10,7,7,3,3,6,7
26,6,1,8,6,4,8,4,9,3,9,9,1,2
27,2,6,0,0,5,5,9,10,6,1,0,10,6
28,8,1,6,10,6,5,4,6,0,10,0,7,6
29,2,4,9,8,1,10,9,0,1,8,3,6,4
30,5,5,10,9,10,6,5,10,3,10,4,5,7
31,3,3,3,2,7,1,4,3,8,3,8,9,2
32,5,6,4,5,8,2,2,10,10,3,3,10,1
33,4,1,9,3,0,5,3,8,4,0,7,1,2
34,6,0,6,7,9,1,0,5,6,7,3,2,8
35,1,5,9,6,1,7,10,7,3,3,6,1,6
36,0,3,7,2,4,5,4,3,2,10,10,3,0
37,1,1,2,9,9,9,7,7,8,5,6,4,7
38,3,7,7,2,6,0,7,8,7,9,6,10,10
39,1,0,10,9,5,4,9,2,3,10,8,8,1
40,0,2,3,10,1,6,1,3,8,3,1,5,4
41,6,9,3,6,6,2,8,0,1,5,5,7,2
42,1,7,8,7,6,7,3,6,3,8,1,6,6
43,6,4,4,3,6,5,4,9,2,3,10,1,0
44,7,7,2,8,10,4,2,5,8,10,4,9,3
45,9,8,4,10,3,10,3,3,8,3,3,0,6
46,0,10,4,4,6,0,7,4,4,3,0,0,1
47,1,7,0,9,1,4,1,8,1,8,6,10,5
48,8,4,0,4,9,3,7,10,5,10,5,9,0
49,6,3,10,7,7,9,8,8,1,8,7,2,2
50,3,10,4,3,1,5,3,3,9,5,1,10,10
51,0,7,8,2,4,9,6,10,4,4,2,0,10
52,7,8,9,8,10,10,4,1,6,1,1,9,0
53,9,3,9,8,3,7,4,7,4,2,10,0,6
54,6,0,0,10,1,10,2,5,7,0,10,9,5
55,2,9,6,2,7,7,8,2,5,1,8,1,6
56,1,4,1,3,1,9,0,8,9,7,4,9,1
57,9,2,5,3,7,3,5,0,10,2,1,5,8
58,2,3,10,4,1,2,4,8,10,10,8,5,1
59,2,1,4,2,2,3,7,7,5,6,7,9,3
60,2,5,0,4,5,0,3,5,8,10,6,10,0
61,8,0,3,2,8,1,8,9,4,0,8,3,0
62,1,1,10,9,10,2,7,2,1,1,2,8,9
63,5,6,8,2,10,5,5,4,6,2,8,10,10
64,10,10,1,1,8,0,3,9,1,1,0,7,0
65,2,9,7,1,5,1,4,2,10,7,9,1,9
66,5,10,4,3,5,2,0,5,3,0,1,6,7
67,1,4,1,2,8,8,6,4,7,3,8,6,7
68,7,1,1,9,10,9,8,1,1,5,3,9,1
69,6,8,5,5,4,9,4,10,9,6,1,0,2
