,0,1,2,3,4,5,6,7,8,9,10,11
0,,,1.0,6.0,7.0,1.0,9.0,,10.0,,,2.0
1,3.0,,1.0,5.0,,10.0,3.0,,,,,9.0
2,,9.0,0.0,,,,,0.0,1.0,,,10.0
3,,,4.0,9.0,6.0,9.0,,,2.0,1.0,,2.0
4,,,,,,6.0,,,,10.0,,6.0
5,,6.0,,,4.0,,,,7.0,,,6.0
6,4.0,4.0,5.0,5.0,,1.0,,10.0,0.0,2.0,0.0,8.0
7,4.0,5.0,0.0,4.0,,,,,9.0,1.0,,3.0
8,6.0,8.0,,7.0,,3.0,5.0,4.0,,,,
9,,,4.0,1.0,,0.0,0.0,,,,,
10,1.0,5.0,,10.0,,,1.0,,0.0,,,
11,4.0,,4.0,0.0,10.0,,1.0,2.0,4.0,,,
12,,6.0,7.0,2.0,9.0,4.0,,6.0,8.0,4.0,9.0,
13,9.0,,1.0,,0.0,,,8.0,2.0,,6.0,9.0
14,,0.0,,,,2.0,,5.0,9.0,5.0,9.0,5.0
15,,8.0,,4.0,5.0,2.0,0.0,3.0,8.0,,,
16,8.0,2.0,,,5.0,,7.0,0.0,,10.0,,2.0
17,,0.0,,7.0,,,,,7.0,5.0,4.0,9.0
18,,3.0,9.0,,,4.0,3.0,0.0,,,,6.0
19,,3.0,8.0,,,6.0,,,,,,
20,5.0,,2.0,,,2.0,8.0,7.0,,,3.0,
21,,,,5.0,8.0,,,4.0,8.0,5.0,1.0,0.0
22,,,5.0,8.0,,,,,6.0,2.0,8.0,
23,7.0,0.0,,,,,,,,,5.0,
24,5.0,2.0,,1.0,1.0,,0.0,0.0,,5.0,,2.0
25,7.0,2.0,4.0,2.0,5.0,,,,,0.0,,9.0
26,6.0,,,2.0,,,,3.0,,10.0,,
27,,2.0,4.0,7.0,5.0,5.0,,,,,10.0,2.0
28,3.0,,,,,,,,,,10.0,8.0
29,,,,,1.0,6.0,,0.0,10.0,,,8.0
30,,,,2.0,1.0,,1.0,,9.0,,0.0,5.0
31,,,,,1.0,,,,,4.0,,
32,4.0,6.0,1.0,1.0,2.0,,7.0,5.0,4.0,9.0,0.0,
33,,8.0,5.0,5.0,3.0,,2.0,,,,,
34,,3.0,,9.0,,,6.0,,7.0,8.0,,2.0
35,,6.0,,,,0.0,4.0,10.0,10.0,9.0,9.0,
36,3.0,,4.0,6.0,4.0,,,1.0,0.0,,,3.0
37,6.0,6.0,,,2.0,5.0,2.0,10.0,7.0,8.0,,
38,,9.0,2.0,5.0,8.0,3.0,3.0,,,,10.0,
39,8.0,,4.0,,,2.0,,,5.0,9.0,,
40,,,9.0,8.0,2.0,2.0,7.0,,3.0,,5.0,
41,8.0,3.0,,,7.0,2.0,,5.0,,7.0,0.0,
42,,,3.0,10.0,,,,1.0,,,,
43,,,,,,4.0,,,,,,7.0
44,,,3.0,,,,1.0,10.0,,,4.0,1.0
45,,5.0,,,,0.0,2.0,,,,,5.0
46,,,,0.0,,9.0,7.0,8.0,9.0,1.0,4.0,5.0
47,8.0,,1.0,3.0,,,,3.0,8.0,,4.0,
48,,,7.0,,9.0,8.0,,,,,,9.0
49,,5.0,,,,0.0,,,,,,
50,,4.0,8.0,,4.0,9.0,3.0,,,1.0,,
51,,,,,,9.0,5.0,,8.0,9.0,,
52,0.0,,,10.0,6.0,,,9.0,,1.0,,3.0
53,1.0,,,6.0,10.0,,0.0,7.0,4.0,8.0,,10.0
54,,,8.0,1.0,5.0,,,3.0,,5.0,,9.0
55,,,,8.0,0.0,4.0,2.0,,,,7.0,
56,,,4.0,,,,2.0,3.0,,8.0,,
57,7.0,,10.0,10.0,,,2.0,,4.0,,,4.0
58,,,,,6.0,0.0,,1.0,10.0,,6.0,
59,5.0,7.0,9.0,4.0,7.0,,,3.0,7.0,,,5.0
60,2.0,3.0,9.0,8.0,,10.0,,0.0,,0.0,,
61,1.0,,,7.0,,7.0,1.0,,,,6.0,3.0
62,,7.0,9.0,4.0,10.0,,,3.0,,,,4.0
63,,2.0,,6.0,5.0,10.0,,,,0.0,0.0,
64,,,0.0,0.0,4.0,,,,,5.0,7.0,10.0
65,3.0,8.0,4.0,,,1.0,1.0,,8.0,1.0,1.0,
66,5.0,1.0,,8.0,,4.0,,,,,7.0,1.0
67,0.0,1.0,,0.0,,,,10.0,,,,
68,1.0,2.0,8.0,,0.0,,,,1.0,,7.0,
69,8.0,,6.0,3.0,,,10.0,8.0,4.0,,,
70,,9.0,8.0,8.0,3.0,,1.0,,6.0,,10.0,9.0
71,0.0,,5.0,2.0,2.0,,10.0,,10.0,9.0,,
72,2.0,7.0,2.0,,,,8.0,7.0,,,,4.0
73,8.0,10.0,,,,2.0,6.0,,,6.0,,
74,7.0,,,8.0,6.0,,,5.0,,2.0,,
75,4.0,,,6.0,9.0,5.0,,,,,8.0,4.0
76,3.0,6.0,3.0,,5.0,3.0,10.0,,4.0,,,3.0
77,10.0,,6.0,10.0,2.0,8.0,3.0,8.0,,9.0,1.0,
78,8.0,8.0,5.0,5.0,,,,0.0,4.0,1.0,,6.0
79,2.0,,,,1.0,,,,,4.0,,
80,6.0,6.0,3.0,,,6.0,4.0,0.0,8.0,5.0,1.0,
81,,2.0,,2.0,,,6.0,4.0,7.0,,,3.0
82,9.0,,,5.0,1.0,2.0,3.0,8.0,,10.0,,9.0
83,,3.0,,7.0,,,,,8.0,2.0,1.0,7.0
84,0.0,7.0,,5.0,4.0,6.0,,2.0,4.0,,,2.0
85,6.0,7.0,,4.0,,,9.0,,0.0,,,0.0
86,8.0,,,5.0,,,,,3.0,,,
87,6.0,4.0,3.0,,,10.0,,,,,,7.0
88,5.0,7.0,6.0,3.0,9.0,2.0,,,,8.0,,0.0
89,10.0,,3.0,,,,9.0,,,4.0,2.0,8.0
90,,,4.0,5.0,4.0,,,5.0,6.0,2.0,,5.0
91,0.0,2.0,1.0,,6.0,5.0,,,,,2.0,
92,,,,2.0,,,4.0,8.0,9.0,4.0,8.0,6.0
93,6.0,6.0,,,3.0,8.0,2.0,8.0,,,10.0,7.0
94,5.0,,,,7.0,4.0,,,,9.0,8.0,
95,10.0,,,,,4.0,1.0,9.0,,4.0,10.0,
96,,7.0,9.0,10.0,4.0,6.0,2.0,2.0,,10.0,3.0,1.0
97,1.0,1.0,,0.0,8.0,1.0,2.0,8.0,9.0,1.0,8.0,
98,,,,1.0,6.0,8.0,10.0,2.0,9.0,6.0,6.0,
99,,,,6.0,6.0,,5.0,3.0,,,1.0,
100,8.0,,6.0,0.0,10.0,5.0,10.0,,8.0,,,4.0
101,9.0,4.0,7.0,,,3.0,9.0,,6.0,,,
102,2.0,,0.0,,10.0,,1.0,,,2.0,,
103,,,8.0,5.0,,2.0,2.0,7.0,,,,5.0
104,10.0,,,1.0,,9.0,0.0,2.0,2.0,9.0,,7.0
105,,0.0,,5.0,,7.0,7.0,1.0,,,0.0,8.0
106,3.0,10.0,,,,,6.0,,,9.0,6.0,9.0
107,,,9.0,,6.0,,,6.0,0.0,,5.0,3.0
108,,,7.0,8.0,,8.0,4.0,,4.0,,,
109,,6.0,,1.0,4.0,,,,,10.0,10.0,4.0
110,10.0,3.0,,,,,4.0,,3.0,5.0,4.0,
111,7.0,,5.0,,5.0,,,,,10.0,,
112,,4.0,7.0,2.0,,1.0,5.0,1.0,,,,8.0
113,,8.0,6.0,4.0,,1.0,3.0,9.0,6.0,,,9.0
114,,10.0,2.0,,,,,4.0,1.0,0.0,2.0,
115,4.0,,,,,,7.0,6.0,,0.0,,2.0
116,,10.0,2.0,,,3.0,6.0,,,,5.0,
117,,10.0,9.0,1.0,1.0,10.0,,,8.0,,,
118,5.0,0.0,,,,0.0,,,,,,4.0
119,,,1.0,10.0,1.0,,,5.0,,,10.0,
120,,,3.0,8.0,0.0,,,,8.0,,8.0,
121,,,4.0,,,,,10.0,,5.0,,
122,2.0,1.0,10.0,6.0,2.0,,1.0,6.0,,,3.0,7.0
123,,7.0,,,4.0,,5.0,,,,9.0,4.0
124,0.0,,9.0,,,1.0,5.0,3.0,,,,
125,,9.0,1.0,3.0,,4.0,,3.0,,7.0,7.0,9.0
126,7.0,9.0,,1.0,10.0,8.0,4.0,,9.0,,,
127,,9.0,,,,9.0,10.0,,3.0,,4.0,
128,,,,7.0,,,,,,,1.0,
129,4.0,,10.0,,4.0,9.0,10.0,7.0,10.0,,9.0,0.0
130,,9.0,,,1.0,,1.0,,5.0,10.0,5.0,
131,,3.0,3.0,,3.0,7.0,,6.0,8.0,,,
132,,1.0,,,,,,2.0,,,1.0,8.0
133,,,10.0,,,,,,,2.0,10.0,3.0
134,5.0,5.0,,6.0,,10.0,,,,3.0,,
135,,,,,,10.0,,2.0,,,0.0,
136,9.0,,,,,4.0,,4.0,,1.0,,
137,,10.0,3.0,9.0,2.0,,,0.0,,,,1.0
138,7.0,7.0,5.0,,8.0,8.0,3.0,,,10.0,,9.0
139,8.0,,0.0,3.0,9.0,,1.0,6.0,,10.0,5.0,7.0
140,,,9.0,,,,,10.0,,3.0,1.0,
141,7.0,,,,,,3.0,6.0,,7.0,,
142,1.0,,,,,5.0,,9.0,0.0,,,
143,6.0,,2.0,,1.0,,0.0,6.0,0.0,,10.0,
144,2.0,,,,1.0,1.0,,,,,8.0,2.0
145,,5.0,,4.0,,,,6.0,,5.0,1.0,
146,,3.0,10.0,,9.0,,,,4.0,,,1.0
147,,7.0,,,,,4.0,,,6.0,,6.0
148,0.0,3.0,,4.0,,,5.0,,3.0,7.0,,
149,,2.0,0.0,8.0,,5.0,,6.0,10.0,10.0,8.0,
150,8.0,,,,4.0,,6.0,,,6.0,2.0,10.0
151,9.0,0.0,5.0,,,1.0,6.0,5.0,,9.0,,6.0
152,7.0,,4.0,1.0,5.0,,,2.0,0.0,9.0,6.0,8.0
153,,8.0,,5.0,4.0,,,5.0,,,7.0,9.0
154,7.0,0.0,,9.0,5.0,2.0,,,,6.0,,
155,0.0,,5.0,,,,3.0,,6.0,,1.0,5.0
156,,,,,0.0,,,7.0,,7.0,4.0,
157,,,,9.0,4.0,9.0,5.0,2.0,7.0,3.0,0.0,
158,2.0,7.0,1.0,1.0,,,,,,0.0,,
159,,,,0.0,0.0,,,,3.0,7.0,1.0,
160,0.0,0.0,7.0,4.0,,7.0,,9.0,,7.0,1.0,6.0
161,0.0,2.0,3.0,,,,3.0,,4.0,,,
162,,10.0,4.0,,8.0,,4.0,2.0,5.0,0.0,6.0,8.0
163,10.0,1.0,4.0,,10.0,0.0,,,10.0,8.0,,
164,0.0,,,,,,1.0,,0.0,7.0,1.0,10.0
165,5.0,,,2.0,,7.0,10.0,,,8.0,8.0,6.0
166,,,9.0,,,,,,8.0,2.0,,8.0
167,,,7.0,9.0,4.0,,,2.0,2.0,,1.0,
168,2.0,,,,7.0,,,1.0,6.0,0.0,1.0,
169,8.0,,4.0,,,7.0,7.0,,,1.0,,3.0
170,6.0,1.0,2.0,2.0,0.0,,,,4.0,,8.0,
171,10.0,10.0,1.0,10.0,,,7.0,0.0,,,,
172,,8.0,,6.0,8.0,4.0,,1.0,,7.0,6.0,
173,,8.0,4.0,,,3.0,1.0,,0.0,,2.0,
174,1.0,0.0,,9.0,8.0,,,1.0,6.0,,,
175,10.0,8.0,,,9.0,4.0,6.0,,,8.0,,
176,,7.0,4.0,2.0,7.0,,8.0,3.0,4.0,,,8.0
177,,8.0,,9.0,5.0,,0.0,3.0,,6.0,0.0,
178,,0.0,6.0,,,,5.0,,,9.0,9.0,10.0
179,,4.0,7.0,1.0,,4.0,,,,,5.0,7.0
180,,3.0,3.0,,7.0,0.0,,,,,,3.0
181,,,7.0,,9.0,9.0,5.0,6.0,10.0,9.0,,
182,,10.0,,6.0,6.0,,,3.0,,3.0,,8.0
183,,,1.0,,,6.0,0.0,,,4.0,,
184,5.0,,,4.0,2.0,2.0,,,,3.0,1.0,8.0
185,,,,,,,10.0,,,8.0,,
186,5.0,,4.0,,0.0,1.0,,10.0,,2.0,,4.0
187,5.0,3.0,7.0,,,6.0,,6.0,3.0,1.0,4.0,6.0
188,5.0,8.0,8.0,5.0,0.0,5.0,,10.0,10.0,,,7.0
189,,,2.0,,,1.0,0.0,,0.0,2.0,,
190,,5.0,,,10.0,,,,,4.0,,
191,6.0,10.0,3.0,10.0,,10.0,4.0,,2.0,,10.0,
192,,10.0,3.0,,,,,4.0,3.0,,10.0,6.0
193,10.0,10.0,0.0,6.0,7.0,,4.0,,,2.0,,3.0
194,,9.0,,,,,,5.0,2.0,,2.0,6.0
195,,1.0,,6.0,,7.0,3.0,,8.0,,,7.0
196,,,,9.0,8.0,,,,3.0,1.0,,8.0
197,,,,,9.0,8.0,9.0,,3.0,,,
198,9.0,6.0,5.0,,,,,,,,,
199,8.0,,3.0,8.0,4.0,5.0,1.0,1.0,2.0,,6.0,
200,,0.0,4.0,7.0,,,7.0,,5.0,2.0,8.0,
201,8.0,6.0,,1.0,,0.0,4.0,5.0,1.0,5.0,,
202,5.0,7.0,8.0,9.0,,4.0,7.0,,4.0,3.0,4.0,
203,,,,8.0,3.0,0.0,,,,5.0,6.0,5.0
204,2.0,,9.0,,,,,2.0,3.0,8.0,,
205,,10.0,,,3.0,,,,,,0.0,
206,,4.0,,0.0,8.0,6.0,,,2.0,0.0,,6.0
207,1.0,3.0,10.0,,4.0,0.0,,,,0.0,,
208,6.0,9.0,10.0,9.0,6.0,,,,,1.0,8.0,
209,1.0,,8.0,5.0,,,9.0,,,8.0,,
210,,9.0,,10.0,6.0,8.0,2.0,,3.0,1.0,4.0,2.0
211,5.0,,,,,,,2.0,1.0,,10.0,
212,,,10.0,,,,7.0,10.0,,3.0,,
213,5.0,0.0,,8.0,,,,,,1.0,8.0,
214,6.0,4.0,,,6.0,,,,,,,
215,,,9.0,8.0,,7.0,,,,3.0,,
216,9.0,8.0,,2.0,1.0,0.0,,,,6.0,10.0,1.0
217,5.0,,,7.0,6.0,0.0,,,3.0,2.0,,
218,,4.0,,1.0,,10.0,5.0,7.0,6.0,,,5.0
219,2.0,4.0,7.0,4.0,0.0,,9.0,10.0,1.0,,,9.0
220,,7.0,,6.0,,6.0,5.0,0.0,,9.0,,
221,,5.0,3.0,5.0,,6.0,10.0,,7.0,,,6.0
222,,5.0,0.0,,9.0,,,10.0,6.0,,,
223,6.0,0.0,9.0,5.0,3.0,9.0,8.0,4.0,,,,6.0
224,2.0,,8.0,8.0,,8.0,8.0,10.0,1.0,5.0,7.0,
225,,4.0,9.0,0.0,3.0,,9.0,8.0,,5.0,6.0,9.0
226,,2.0,5.0,,4.0,,1.0,,,1.0,7.0,
227,,5.0,4.0,10.0,6.0,,,,10.0,5.0,1.0,10.0
