0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
37,10,51,85,5,66,27,98,90,24,62,60,3,11,57
90,10,52,96,8,47,10,53,60,66,78,21,5,66,39
84,10,99,27,10,58,72,13,40,24,22,86,10,24,61
61,10,45,29,4,27,97,91,67,33,32,46,3,52,10
92,10,69,91,6,50,92,78,78,78,16,74,9,14,41
96,10,36,27,6,92,92,91,9,38,46,63,2,37,35
55,10,40,84,9,24,92,53,85,24,61,40,3,65,14
97,10,57,40,6,21,59,66,39,76,89,88,3,65,28
14,10,89,86,7,71,11,20,53,13,63,83,1,93,97
81,10,45,94,10,32,80,74,86,74,74,11,6,58,73
76,10,44,39,3,42,24,9,31,51,93,83,5,21,65
10,10,10,16,9,35,91,27,16,64,87,50,7,73,12
42,10,56,69,5,41,21,21,12,41,100,45,4,58,82
36,10,40,31,1,86,69,49,44,10,69,46,4,79,93
56,10,38,84,3,94,46,50,48,99,34,83,1,95,71
39,10,84,30,6,20,40,47,22,28,47,51,9,17,26
82,10,54,54,0,12,47,14,14,73,89,46,2,62,29
34,10,75,31,7,66,35,11,49,23,28,60,9,84,94
50,10,44,28,7,61,49,22,72,83,62,51,9,13,94
63,10,15,68,7,13,20,56,11,83,67,45,2,14,33
21,10,84,19,4,57,75,82,34,77,44,59,9,70,23
40,10,93,90,4,65,51,88,13,48,21,13,8,28,43
96,10,56,31,0,68,59,65,63,23,74,39,6,87,51
88,10,48,23,3,68,51,16,57,78,60,70,1,66,96
74,10,98,53,6,33,70,96,16,58,21,37,0,31,29
41,10,84,62,6,50,26,71,11,34,34,46,3,38,74
21,10,46,33,2,52,60,22,24,66,94,86,3,79,60
40,10,16,70,9,76,49,55,15,18,40,28,5,42,25
47,10,9,60,5,80,94,24,56,70,17,34,0,21,49
58,10,100,40,7,40,61,44,80,14,21,67,8,52,31
80,10,84,53,1,44,58,73,10,98,14,64,3,85,39
17,10,70,74,1,59,69,47,56,93,96,95,9,57,38
32,10,89,39,2,20,34,57,19,22,19,52,4,62,19
30,10,85,40,8,66,84,75,76,58,71,31,10,37,47
61,10,41,38,3,30,31,25,42,26,10,67,8,59,56
18,10,22,68,0,54,61,61,25,14,71,56,7,28,33
30,10,58,54,8,53,41,49,32,94,12,36,7,40,28
11,10,66,48,4,31,12,45,58,41,69,61,3,9,93
19,10,78,60,6,75,96,77,73,99,35,9,10,94,53
94,10,26,58,1,11,89,86,41,21,61,63,8,95,29
58,10,83,39,10,83,54,43,87,45,66,18,10,27,44
64,10,88,61,2,44,52,32,66,24,76,19,8,40,60
36,10,52,52,5,10,86,14,40,49,26,36,6,60,32
98,10,34,34,3,67,88,61,95,27,30,18,10,51,46
70,10,21,16,10,34,73,68,15,16,39,83,3,83,90
99,10,13,69,3,62,46,50,96,68,20,55,10,52,35
33,10,81,45,2,16,78,23,76,89,34,98,1,86,91
24,10,33,60,5,90,47,98,90,49,77,58,4,62,91
65,10,40,46,4,49,41,11,17,96,53,95,7,42,85
82,10,94,12,1,58,40,35,16,57,55,54,1,71,96
85,10,55,22,4,24,34,17,36,90,27,92,9,40,45
34,10,84,86,6,98,93,12,51,34,20,98,1,51,33
24,10,62,98,2,21,14,79,44,49,21,32,6,12,57
14,10,11,83,1,70,39,72,50,93,42,23,9,77,17
60,10,86,98,0,54,22,66,22,24,79,49,6,34,36
73,10,61,22,1,99,62,80,97,72,88,76,8,93,32
43,10,42,94,5,43,82,41,52,86,99,44,2,44,10
45,10,43,81,3,63,62,75,68,16,92,39,8,100,82
66,10,13,29,2,76,23,79,82,49,22,16,5,88,86
12,10,61,62,9,66,17,97,68,74,37,13,1,98,100
70,10,36,43,0,88,10,84,9,69,53,66,5,77,15
57,10,47,44,2,23,77,82,20,18,54,14,3,37,67
15,10,91,33,10,65,42,51,79,18,22,51,1,91,36
70,10,38,77,0,86,68,56,77,91,11,9,6,94,14
83,10,28,16,8,98,84,40,48,69,25,11,8,84,14
19,10,81,96,5,47,9,41,53,97,20,78,5,53,86
72,10,87,31,8,12,66,32,32,56,92,60,0,95,30
22,10,39,59,8,55,34,28,40,71,74,14,4,29,90
44,10,34,80,3,9,39,44,82,66,22,95,9,43,81
30,10,93,63,8,53,29,85,59,87,38,57,6,89,49
87,10,79,40,2,55,69,35,25,33,73,27,5,52,32
94,10,52,76,2,18,88,50,23,14,60,27,6,27,73
63,10,25,20,4,58,96,88,28,77,81,31,10,9,58
67,10,92,33,0,81,29,14,70,59,36,66,6,67,20
63,10,77,23,1,53,12,22,79,97,91,14,7,33,19
65,10,94,62,5,26,13,31,35,61,48,62,6,54,49
52,10,69,89,5,49,19,82,94,40,88,29,6,30,27
33,10,63,42,5,74,32,25,59,78,24,100,0,71,35
77,10,29,22,7,76,78,83,40,26,64,61,5,95,37
91,10,85,100,4,42,9,81,37,63,82,20,4,34,59
54,10,9,95,7,81,19,88,57,41,49,16,2,63,13
55,10,62,40,10,17,13,16,47,77,69,73,5,33,28
29,10,65,69,4,48,94,90,29,16,45,91,3,97,34
67,10,36,12,2,39,92,10,30,70,83,97,2,78,99
44,10,95,63,9,20,83,15,64,15,48,90,1,95,29
63,10,60,22,3,65,17,22,32,67,89,66,10,31,65
16,10,18,78,8,75,48,74,47,18,42,82,7,24,75
9,10,88,76,6,65,96,85,62,43,54,33,9,79,35
47,10,17,81,0,59,75,70,100,60,64,15,7,88,92
13,10,39,93,2,9,61,63,77,44,52,60,8,91,40
67,10,95,84,1,99,98,53,53,46,53,9,10,76,37
82,10,48,57,6,26,40,74,91,48,77,73,0,79,38
13,10,44,47,7,96,37,52,96,32,66,50,8,96,92
70,10,15,78,9,45,80,61,100,91,18,55,8,16,49
26,10,18,74,8,32,42,67,86,77,17,27,1,10,36
95,10,82,33,8,78,62,71,81,96,54,66,2,74,67
55,10,71,26,6,26,61,26,81,30,62,31,10,85,49
60,10,87,88,4,47,57,95,13,46,22,16,0,15,59
30,10,18,24,6,84,20,19,44,67,35,19,4,83,76
100,10,97,27,8,55,12,44,70,67,52,60,4,96,38
10,10,10,89,0,50,22,21,42,9,77,36,2,99,52
87,10,61,30,7,87,81,69,69,26,37,54,1,93,97
48,10,46,89,5,84,100,78,32,76,17,18,1,64,16
85,10,88,81,6,29,92,32,41,13,20,53,5,94,54
60,10,48,67,7,91,87,26,37,94,66,68,7,87,88
70,10,80,59,1,72,69,46,32,76,71,22,3,31,14
96,10,89,90,9,59,12,31,27,66,58,85,8,89,69
93,10,99,34,9,58,45,24,54,71,17,58,8,36,67
45,10,70,41,0,75,60,12,95,90,49,51,2,22,22
94,10,33,66,6,22,18,36,75,99,76,52,7,10,94
27,10,51,43,1,9,82,46,72,30,92,66,4,97,22
17,10,23,86,9,40,33,59,34,91,51,51,1,36,67
95,10,62,96,8,48,91,47,96,21,50,65,7,80,66
72,10,70,89,9,17,20,85,71,21,63,28,3,67,35
73,10,10,10,1,79,100,52,21,58,76,61,0,60,93
36,10,14,68,0,90,24,25,88,14,33,26,8,48,44
73,10,63,10,2,66,79,54,26,88,49,45,10,41,37
85,10,34,14,5,70,19,93,37,89,42,42,10,50,24
9,10,59,88,6,38,65,86,100,62,63,95,10,49,99
43,10,64,21,10,29,80,78,81,29,72,100,2,83,42
9,10,93,41,0,60,38,32,79,72,56,34,1,9,24
67,10,31,52,1,30,76,14,85,49,39,38,6,69,16
30,10,88,47,7,49,22,54,95,80,74,90,3,85,20
56,9,31,84,10,75,78,35,16,63,28,78,0,54,23
25,10,43,69,9,36,39,40,95,52,24,68,5,56,26
92,10,89,42,5,99,35,69,9,93,24,38,8,46,61
37,10,83,57,9,71,38,27,73,72,36,93,10,65,62
65,10,32,78,2,51,57,46,49,42,74,75,6,94,68
59,10,37,92,10,32,11,20,41,42,58,63,6,97,23
21,10,26,61,7,97,34,67,60,37,92,30,9,19,71
56,10,86,84,6,26,43,39,84,31,94,19,9,67,30
85,10,85,66,10,17,20,89,63,32,44,13,7,20,42
30,10,91,22,10,99,45,63,30,93,56,56,9,34,42
45,10,74,82,1,34,31,77,66,35,80,72,8,47,64
18,10,25,68,4,98,55,35,73,73,95,38,0,55,49
74,10,32,70,8,11,15,29,27,71,59,14,8,33,87
87,10,69,85,0,93,25,55,73,17,27,71,1,32,94
72,10,20,72,7,25,74,35,91,40,88,83,1,40,65
54,10,43,52,7,21,61,25,11,86,95,70,4,66,49
35,10,99,71,8,87,39,95,60,16,84,18,2,51,22
98,10,31,99,7,75,86,76,25,14,94,91,1,51,47
17,10,89,42,4,97,94,95,52,19,74,50,10,31,19
68,10,64,78,8,83,95,43,26,56,43,23,0,94,9
23,10,80,34,10,52,96,30,75,25,39,77,3,39,70
64,10,17,74,0,14,23,92,47,52,46,39,3,81,79
87,10,86,57,7,85,17,26,11,74,46,13,2,20,37
21,10,48,68,10,23,21,98,95,12,82,34,9,41,43
22,10,33,55,5,60,22,41,98,55,24,51,0,55,68
100,10,75,28,3,17,48,44,10,13,70,66,10,51,54
38,10,89,71,3,70,30,41,94,82,89,48,7,90,48
99,10,91,13,7,38,17,41,89,80,53,33,7,78,18
93,10,26,49,2,60,90,28,44,17,87,13,6,82,71
61,10,99,75,3,84,21,32,16,20,31,16,6,21,99
