0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
37,41,51,85,5,66,27,98,90,24,62,60,3,11,57
90,22,52,96,8,47,10,53,60,66,78,21,5,66,39
84,44,99,27,10,58,72,13,40,24,22,86,10,24,61
61,53,45,29,4,27,97,91,67,33,32,46,3,52,10
92,29,69,91,6,50,92,78,78,78,16,74,9,14,41
96,48,36,27,6,92,92,91,9,38,46,63,2,37,35
55,44,40,84,9,24,92,53,85,24,61,40,3,65,14
97,55,57,40,6,21,59,66,39,76,89,88,3,65,28
14,51,89,86,7,71,11,20,53,13,63,83,1,93,97
81,38,45,94,10,32,80,74,86,74,74,11,6,58,73
76,17,44,39,3,42,24,9,31,51,93,83,5,21,65
10,79,10,16,9,35,91,27,16,64,87,50,7,73,12
42,80,56,69,5,41,21,21,12,41,100,45,4,58,82
36,62,40,31,1,86,69,49,44,10,69,46,4,79,93
56,66,38,84,3,94,46,50,48,99,34,83,1,95,71
39,80,84,30,6,20,40,47,22,28,47,51,9,17,26
82,88,54,54,0,12,47,14,14,73,89,46,2,62,29
34,35,75,31,7,66,35,11,49,23,28,60,9,84,94
50,11,44,28,7,61,49,22,72,83,62,51,9,13,94
63,38,15,68,7,13,20,56,11,83,67,45,2,14,33
21,82,84,19,4,57,75,82,34,77,44,59,9,70,23
40,63,93,90,4,65,51,88,13,48,21,13,8,28,43
96,26,56,31,0,68,59,65,63,23,74,39,6,87,51
88,40,48,23,3,68,51,16,57,78,60,70,1,66,96
74,66,98,53,6,33,70,96,16,58,21,37,0,31,29
41,38,84,62,6,50,26,71,11,34,34,46,3,38,74
21,71,46,33,2,52,60,22,24,66,94,86,3,79,60
40,38,16,70,9,76,49,55,15,18,40,28,5,42,25
47,29,9,60,5,80,94,24,56,70,17,34,0,21,49
58,15,100,40,7,40,61,44,80,14,21,67,8,52,31
80,15,84,53,1,44,58,73,10,98,14,64,3,85,39
17,51,70,74,1,59,69,47,56,93,96,95,9,57,38
32,87,89,39,2,20,34,57,19,22,19,52,4,62,19
30,19,85,40,8,66,84,75,76,58,71,31,10,37,47
61,54,41,38,3,30,31,25,42,26,10,67,8,59,56
18,16,22,68,0,54,61,61,25,14,71,56,7,28,33
30,79,58,54,8,53,41,49,32,94,12,36,7,40,28
11,25,66,48,4,31,12,45,58,41,69,61,3,9,93
19,40,78,60,6,75,96,77,73,99,35,9,10,94,53
94,84,26,58,1,11,89,86,41,21,61,63,8,95,29
58,57,83,39,10,83,54,43,87,45,66,18,10,27,44
64,53,88,61,2,44,52,32,66,24,76,19,8,40,60
36,62,52,52,5,10,86,14,40,49,26,36,6,60,32
98,73,34,34,3,67,88,61,95,27,30,18,10,51,46
70,92,21,16,10,34,73,68,15,16,39,83,3,83,90
99,70,13,69,3,62,46,50,96,68,20,55,10,52,35
33,63,81,45,2,16,78,23,76,89,34,98,1,86,91
24,89,33,60,5,90,47,98,90,49,77,58,4,62,91
65,14,40,46,4,49,41,11,17,96,53,95,7,42,85
82,66,94,12,1,58,40,35,16,57,55,54,1,71,96
85,73,55,22,4,24,34,17,36,90,27,92,9,40,45
34,96,84,86,6,98,93,12,51,34,20,98,1,51,33
24,52,62,98,2,21,14,79,44,49,21,32,6,12,57
14,30,11,83,1,70,39,72,50,93,42,23,9,77,17
60,87,86,98,0,54,22,66,22,24,79,49,6,34,36
73,96,61,22,1,99,62,80,97,72,88,76,8,93,32
43,76,42,94,5,43,82,41,52,86,99,44,2,44,10
45,70,43,81,3,63,62,75,68,16,92,39,8,100,82
66,21,13,29,2,76,23,79,82,49,22,16,5,88,86
12,91,61,62,9,66,17,97,68,74,37,13,1,98,100
70,83,36,43,0,88,10,84,9,69,53,66,5,77,15
57,26,47,44,2,23,77,82,20,18,54,14,3,37,67
15,99,91,33,10,65,42,51,79,18,22,51,1,91,36
70,70,38,77,0,86,68,56,77,91,11,9,6,94,14
83,18,28,16,8,98,84,40,48,69,25,11,8,84,14
19,19,81,96,5,47,9,41,53,97,20,78,5,53,86
72,58,87,31,8,12,66,32,32,56,92,60,0,95,30
22,60,39,59,8,55,34,28,40,71,74,14,4,29,90
44,63,34,80,3,9,39,44,82,66,22,95,9,43,81
30,57,93,63,8,53,29,85,59,87,38,57,6,89,49
87,53,79,40,2,55,69,35,25,33,73,27,5,52,32
94,85,52,76,2,18,88,50,23,14,60,27,6,27,73
63,100,25,20,4,58,96,88,28,77,81,31,10,9,58
67,97,92,33,0,81,29,14,70,59,36,66,6,67,20
63,61,77,23,1,53,12,22,79,97,91,14,7,33,19
65,91,94,62,5,26,13,31,35,61,48,62,6,54,49
52,23,69,89,5,49,19,82,94,40,88,29,6,30,27
33,84,63,42,5,74,32,25,59,78,24,100,0,71,35
77,64,29,22,7,76,78,83,40,26,64,61,5,95,37
91,39,85,100,4,42,9,81,37,63,82,20,4,34,59
54,92,9,95,7,81,19,88,57,41,49,16,2,63,13
55,65,62,40,10,17,13,16,47,77,69,73,5,33,28
29,93,65,69,4,48,94,90,29,16,45,91,3,97,34
67,49,36,12,2,39,92,10,30,70,83,97,2,78,99
44,50,95,63,9,20,83,15,64,15,48,90,1,95,29
63,71,60,22,3,65,17,22,32,67,89,66,10,31,65
16,20,18,78,8,75,48,74,47,18,42,82,7,24,75
9,66,88,76,6,65,96,85,62,43,54,33,9,79,35
47,62,17,81,0,59,75,70,100,60,64,15,7,88,92
