,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,,0.0,,,8,3.0,,,7,,3,9,,,8
1,,,,,8,,,,4,,8,10,,,10
2,,,,,8,,,,0,,7,0,5.0,,5
3,,,,,4,,3.0,,10,,9,1,,,7
4,,6.0,,,2,,,,2,,9,10,,,0
5,,,,,1,,,4.0,5,,10,4,,,0
6,,,,,10,,,,10,,3,3,,,8
7,,,,,9,,,,2,,2,3,,,8
8,,,,,10,,,,3,,2,0,,,3
9,,,,,2,,,,3,,1,0,,5.0,8
10,,,,,2,7.0,,,4,9.0,6,10,,1.0,0
11,,,,,9,,,,7,,1,8,,,7
12,,,,,6,0.0,,8.0,5,,0,0,,5.0,8
13,,6.0,,,0,,0.0,,9,,9,5,,,4
14,,,,,5,,5.0,,6,,8,9,,,2
15,,,,,0,,,,2,,10,8,10.0,4.0,5
16,,,,,1,,,3.0,3,5.0,5,2,,,8
17,,,,,7,,,,3,,5,8,,,6
18,,,,,9,,,,3,,2,10,,,10
19,,10.0,,,7,,3.0,,0,,2,5,,,9
20,,,,,4,,,,1,,7,5,,,8
21,,,,,3,,,,0,,0,10,6.0,,0
22,,,,,5,,,,5,,4,0,,,9
23,,,,,9,3.0,,,2,,2,0,,,1
24,,,,,0,,,10.0,10,8.0,1,3,,,6
25,,,,,10,,,6.0,5,,10,2,,,6
26,6.0,,0.0,,6,,,,3,,3,3,,,0
27,,,,,9,,,,4,,10,5,0.0,,9
28,,,,,4,,,,0,,8,0,,,6
29,,,,,9,,,7.0,10,,7,2,4.0,,6
30,,,4.0,,8,,,,7,6.0,0,9,,,3
31,,,,,1,,,,9,,0,5,,,1
32,,,,,6,,,,5,,0,3,,,9
33,,,,,4,,,,7,,7,9,,,8
34,,,,,6,,,,5,,4,3,,,10
35,,,,,10,,,,8,,1,4,,,0
36,,,,,2,,,,2,,10,1,,,2
37,,,,,6,,,7.0,2,,7,5,2.0,,7
38,,,,,5,,,,5,,0,4,9.0,,6
39,,3.0,,,4,,3.0,,8,,1,4,,,3
40,,,,,8,,,,6,,5,1,,,0
41,9.0,,,,9,,,,0,,2,6,,,4
42,,,,,6,,,,7,,8,2,,,4
43,,,,,2,,,,10,,4,6,,,3
44,,,,,8,,,,9,,3,6,,,2
45,3.0,,,,5,,,,8,,6,5,,,6
46,,,,5.0,1,10.0,,,9,,1,4,,,6
47,,,,,5,,8.0,,3,,9,4,,,0
48,,,,,3,9.0,,,3,,5,7,,,4
49,7.0,,,,3,5.0,,,2,,10,2,,,0
50,,,,,9,,,,7,,1,4,,,9
51,,,,,8,,,,5,,1,8,,,4
52,,,,,2,,,,10,,7,8,,,1
53,,,,,3,,,,2,,4,2,,,4
54,,,,,7,,,,0,,8,2,,,8
55,,,,,2,,,,5,,6,5,,,10
56,,,,,0,,,,7,,1,9,,,9
57,,,0.0,,8,7.0,,,0,,3,7,,,7
58,,,,,4,,,,9,,8,1,,,3
59,4.0,,,,7,,,,8,7.0,6,10,,,6
60,,,,2.0,9,,,,3,,8,9,,,7
61,,,,,9,,,,5,,7,3,,8.0,8
62,,,,,1,,,,8,,1,10,,,1
63,,,,,0,1.0,,,7,,3,6,2.0,,9
64,,,,,2,,,,6,,8,4,,,10
65,3.0,,,,10,,,,10,,3,7,,,0
66,,,,,0,,4.0,,2,,0,1,,,8
67,,,,,10,0.0,,,3,,2,10,,,7
68,,,,,0,,,,8,,5,9,,,2
69,,,,8.0,8,,,,1,,5,5,,,1
70,,,,,0,,,,1,,10,7,,,3
71,,,,,0,3.0,,,9,,0,8,,,2
72,,,,,3,,,,4,,8,9,,,8
73,7.0,,,,5,,,0.0,10,,0,8,,,3
74,,,,1.0,0,,,,3,,0,10,,,2
75,,,8.0,,4,,4.0,,10,,7,4,,,8
76,,,,,7,,,,2,,0,6,,2.0,4
77,,,,,10,,,,7,,0,3,,,10
78,,,,,10,4.0,,,6,,3,7,,8.0,4
79,6.0,,3.0,,2,,,,8,,10,0,,,0
80,3.0,,,,2,,,,2,,4,0,,,1
81,,,8.0,,8,,,,7,10.0,5,0,,,3
82,,,,,3,,,,6,,7,9,,,10
83,,,,,5,,,,10,,1,0,10.0,,4
84,,,,,3,,,,9,,9,6,,,7
85,,,,,9,,5.0,,8,,7,9,,,1
86,,,,,1,1.0,,,0,,6,4,,,4
87,,,,,7,,,,2,6.0,2,0,,,8
88,,,,,7,,,,10,,2,8,,,1
89,1.0,,5.0,,3,,7.0,,8,,9,2,9.0,,3
90,8.0,,,,0,,7.0,,1,,8,8,,,1
91,,,,,10,,,,7,,9,4,,2.0,1
92,,,9.0,0.0,8,,,,4,,4,8,,10.0,9
93,,,4.0,0.0,5,,,,3,,6,9,,,10
94,,,,,8,,,7.0,5,,4,7,,,4
95,,,,,2,,,1.0,2,,1,1,,,5
96,,,,,3,,,,2,,8,6,,,6
97,,,,,7,,,,5,,5,7,,,8
98,,,,,9,,,,7,10.0,5,7,,,3
99,,,,,2,,,,9,,10,1,,,0
100,,,,,0,,,,0,,1,8,,,8
101,,4.0,,,1,,,6.0,6,,5,8,,,6
102,,7.0,,0.0,10,,10.0,,2,,4,4,6.0,,7
103,,6.0,,,10,,,,4,,8,4,,,2
104,,,,,7,,,,10,,4,10,10.0,,7
105,,,2.0,,7,,,,4,,5,10,,,10
106,,,,,6,,,,7,,2,2,,,5
107,,,9.0,,2,,,,8,,9,3,,,10
108,,,0.0,,4,,,,0,,2,6,9.0,,9
109,,,1.0,,1,,,,3,,10,7,,,1
110,,,,,7,,,,0,,7,4,,,10
111,,1.0,,,6,1.0,,,7,,2,9,,,8
112,,,,,0,,,,9,,10,6,,,2
113,,,,,10,1.0,,,7,,1,3,,,5
114,,,,,9,,3.0,,3,,1,1,,,9
115,,,8.0,,9,,,,8,6.0,1,7,,,8
116,,,,,10,2.0,,,0,,5,2,,,0
117,,,,,4,7.0,10.0,,10,,2,0,,,1
118,,,,,0,,,,1,,1,6,,,6
119,,,,8.0,0,,,,4,,8,3,,,10
120,,,,,0,,,1.0,7,,8,0,,,8
121,,,10.0,,3,,,,7,,1,0,,,6
122,6.0,,,,6,,,,3,,1,1,,,1
123,,3.0,,,2,,,,7,,6,3,,,4
124,,,,,10,,,,4,,7,1,,,5
125,,,,,0,,6.0,,3,6.0,5,3,,,7
126,,9.0,,,3,,,,10,,0,2,,,3
127,,,,,9,,,,0,9.0,6,2,,,7
128,1.0,,,,5,,,,2,,10,0,,,4
129,,,,,7,,,,5,,8,2,,,4
130,,,,,2,,,,9,,8,8,,,10
131,,,,,3,,,,0,,3,1,,,0
132,,,,,2,,10.0,,7,2.0,0,6,,,8
133,,,,3.0,2,5.0,6.0,,9,,2,3,,3.0,10
134,,,4.0,,1,,,,4,,10,2,,,3
135,,6.0,,3.0,3,,,,8,1.0,5,9,,,10
136,,,,,6,10.0,,10.0,5,,3,8,,,4
137,,,,,10,9.0,,,3,,10,1,,,0
138,,,,,3,,,,0,,0,6,,,9
139,,,7.0,,8,,,,4,,1,6,,,5
140,,,,,8,,,,2,,4,9,,,4
141,,,,,1,,,,1,,0,2,,,7
142,3.0,,,,5,,,,2,,10,3,,,7
143,,0.0,,,3,,,,4,,4,6,,,10
144,,,,7.0,8,,,,10,,8,9,,,10
145,,,,,5,,2.0,,0,,5,0,,,9
146,,,,,5,,,,5,,2,7,,,6
147,,,,,9,,,,5,4.0,9,2,,,9
148,,,,,4,,,10.0,0,,7,5,,,4
149,,,,,3,,,,9,,1,10,,,4
150,6.0,5.0,,1.0,3,,,,9,,10,7,,,5
151,,,0.0,,5,3.0,,,7,,6,5,6.0,,6
152,,,,,5,,,,4,,4,6,,,7
153,,,,,2,,,,10,,10,2,,,4
154,,,,,7,,,,5,9.0,5,8,,,9
155,,,,,10,9.0,,,3,,9,3,,,7
156,,,,7.0,5,,,,6,,3,8,,,5
157,,,3.0,,10,,,,1,,7,2,,,3
158,,,,,2,,,,9,,9,7,,,1
159,8.0,,,,4,,,,2,,7,9,,7.0,10
160,,,,,9,,,,0,,9,9,,,7
161,,,,,0,,,,0,,4,2,,10.0,9
162,,,,,2,,6.0,,3,,8,0,,,1
163,,,,,8,,,,10,,0,4,,,3
164,,,,,7,,,,2,,2,6,,,10
165,,,,,10,6.0,,9.0,1,5.0,0,8,,,8
166,,,,,3,,,,5,,1,10,,,7
167,,,,,4,,,,8,,0,8,,8.0,0
168,,,,9.0,2,,,,0,,8,4,,,7
169,,,,,9,,8.0,,8,10.0,8,2,,,8
170,,,,,2,,,,6,10.0,4,2,,,10
171,,,,,7,,,0.0,0,,8,6,,,0
172,,,,,6,8.0,,,9,9.0,8,9,,,7
173,,,,,0,1.0,,,1,,6,4,0.0,,7
174,,,,,4,,,,0,,2,8,,,4
175,,,,,6,,,,10,0.0,4,1,,,6
176,,0.0,,,6,,,,0,,2,4,,10.0,7
177,,4.0,1.0,,4,,,,0,,0,4,,1.0,1
178,,,,,4,,,,2,,3,5,,,1
179,,8.0,6.0,,1,,,,5,,10,3,,,7
180,,,,,0,,,,8,9.0,4,10,,,1
181,,,,,7,,,,5,,4,2,,,4
182,,,,,2,,,,10,,4,4,,,5
183,,,,,10,,,,3,,5,9,,,4
184,,,,,8,,,,0,,7,4,,,4
185,,,,,8,,,,9,,4,3,,,9
186,,,,,0,,,,2,,1,7,,,5
187,,,,,9,,,,4,,3,4,,,4
188,2.0,6.0,,,5,,,,2,,4,6,,,7
189,,10.0,,,6,,,,6,,9,7,,,7
190,,,,,9,,,,3,,4,1,,,1
191,,,,,5,5.0,,,4,,0,0,,,5
192,,,,,2,,,6.0,6,,7,2,,,7
193,2.0,,,,7,,,0.0,2,,9,6,,,9
194,,,,,10,,,,10,,0,2,,,7
195,,,,,6,,,10.0,7,,8,6,,,10
196,,,,10.0,5,,,,0,,6,8,4.0,,10
197,,,,7.0,6,,10.0,,7,,6,9,,1.0,3
198,,,,5.0,2,,,2.0,6,,9,8,,,1
199,,,,,6,,,,5,,10,2,,,10
200,,,,,3,,0.0,,1,,4,1,9.0,,9
201,,,,,6,,4.0,,0,,0,1,,,5
202,2.0,,,,4,,,,9,,6,9,,,8
203,,,9.0,,6,,,,6,,3,5,,,3
204,0.0,,,,3,,,,6,,9,4,,,4
205,,,,,9,,,,0,,0,8,,,4
206,,,,,8,,,,3,,7,7,,,8
207,,,,,7,,,,0,,3,8,,,9
208,,,,,4,,,,6,,9,10,,,4
209,,,,,8,,,,9,,0,10,,,10
210,,,,,8,,,,10,10.0,5,9,,,8
211,,,,,1,,,,3,7.0,5,5,,,0
212,,,,,8,10.0,,,8,,5,1,,,0
213,,,,,9,,,,1,,7,2,,,2
214,,,,,10,1.0,2.0,,6,,10,4,,,6
215,,,,,0,,,,9,,1,4,,,6
