,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,,10,9.0,3,0.0,,,,,6,3,,,8,
1,,3,3.0,1,,,2.0,,5.0,3,9,,,5,
2,,2,,4,,,,,,7,6,,,2,
3,,3,,5,,,,,,10,2,,,4,5.0
4,,2,,8,,,,0.0,,4,0,,,1,
5,,10,,9,,,,,,9,8,,,7,
6,,9,,3,1.0,,,2.0,,5,3,,,1,
7,,5,8.0,6,,,,,,6,7,,3.0,2,
8,8.0,9,1.0,4,,,,0.0,,4,8,7.0,,5,
9,,2,3.0,8,,,8.0,,,4,8,4.0,,7,
10,,3,,6,,,,,,6,6,9.0,,4,
11,,8,,0,,,,,,4,1,,,2,
12,,0,,0,,,,,,10,0,,,2,1.0
13,,3,6.0,6,,,,,,3,9,,,9,4.0
14,,2,,10,,,,4.0,,9,4,,,6,
15,,2,,4,,,,,,0,5,,,4,
16,,6,,8,,,,,,1,4,,,1,
17,,5,,4,,,,,,7,0,,,0,
18,,10,,10,,,,,,5,3,,,8,
19,,2,,6,,,,,,10,3,2.0,1.0,1,
20,,10,,9,,,,,,3,1,,,2,
21,,4,,5,,,,,,4,3,,,0,
22,,1,,4,,8.0,,,,4,3,,,5,
23,,5,8.0,10,,,,,,5,5,7.0,,10,
24,,10,,1,,0.0,,,,10,1,,,1,
25,,7,,4,,8.0,,,,9,1,,,5,
26,,3,,3,,,,,,4,5,,,2,
27,,6,,7,,,,,,8,3,,,5,
28,,1,,6,,,5.0,,,6,8,,,4,
29,,0,,9,,,,,,6,5,,,2,
30,10.0,8,,5,,,,,,8,5,,0.0,8,
31,,9,,2,,,,,8.0,1,5,,,9,8.0
32,,4,,2,,,,,,7,4,,,4,
33,,0,,0,,,8.0,,,5,10,,,10,
34,7.0,4,,0,,,,,,4,6,,,10,
35,,6,,9,,,,7.0,,8,5,,,1,
36,,1,,5,10.0,,,,5.0,7,8,,,4,
37,,0,,3,3.0,,,,,4,1,,,7,
38,,8,,6,,,,,,7,6,6.0,,5,
39,,2,,10,,,,,,6,0,,,2,
40,,9,,0,,,,,,0,2,,,1,
41,0.0,7,,7,,,,,,5,8,,,2,
42,8.0,10,,10,,,,,,0,0,,,10,
43,,3,8.0,2,,,,,,9,3,,,6,
44,,10,,10,,,,,,8,1,,,4,
45,,8,,3,,,,7.0,8.0,9,7,,,1,
46,,0,,8,,,10.0,,,0,2,,,9,
47,,10,,1,,,,,,10,0,,,5,
48,,5,,0,,,,,,3,8,,,6,
49,,1,0.0,1,,,0.0,,,0,9,,,10,3.0
50,,10,,0,4.0,,,,,1,1,5.0,,8,
51,,8,,7,,4.0,,,,10,2,,,8,
52,,1,7.0,9,,6.0,,,,3,2,,,4,
53,,5,,9,7.0,,,1.0,,3,7,,,6,
54,,6,,3,,,8.0,,,1,1,,5.0,7,7.0
55,,2,,8,,,7.0,,,1,1,,,9,
56,,3,,7,,,,,,2,5,,,2,
57,,2,,1,,,,,,7,5,,,5,0.0
58,,8,,5,,,,,,4,8,,,6,
59,,6,,6,,,,,,5,4,,,8,
60,,2,,4,,,,,,10,1,,,8,
61,,3,,4,,,,,,1,10,,,1,
62,,1,,2,,,,,,4,1,,,4,
63,,10,9.0,2,,,,,,6,3,,,4,
64,,1,,9,,,,,2.0,9,2,,,9,8.0
65,,9,,4,,,,,,7,7,,,9,
66,,4,,6,,,,,,5,9,8.0,,3,
67,,3,,2,,,,,,3,9,,,8,
68,,8,,9,,,,,,0,4,,,1,
69,,7,,2,4.0,,,,,1,5,,,9,
70,,6,,7,,,,8.0,,0,9,,,10,7.0
71,,6,,10,,,,,,4,7,,,4,
72,,0,,3,,,,,,5,4,,,8,
73,,2,,8,,,,,,1,10,10.0,,10,
74,,1,,7,,,,,,1,9,,,9,5.0
75,,6,,9,9.0,10.0,,,,3,6,,,2,
76,,2,,2,1.0,,,,,6,2,,,6,
77,,8,,6,,,,,,5,4,,,3,
78,,9,,4,1.0,,,,,1,2,0.0,,9,
79,,1,,8,9.0,,,,,3,3,,,4,
80,,10,,1,,,,,,7,0,,,8,
81,,0,,5,,,,,,6,8,,,10,
82,,2,9.0,5,5.0,,,,,3,9,,,8,
83,,0,,7,,,,,,2,6,8.0,,10,
84,,9,,5,,,,,,6,3,,3.0,3,
85,,0,,4,,,,,,4,3,,2.0,5,
86,,7,,9,,,,,,10,1,,,5,
87,,9,,6,,,,,8.0,4,9,,8.0,4,
88,5.0,5,,7,,,,,,6,8,,,1,
89,5.0,4,,0,,,,,,7,0,,,0,
90,,3,,3,,,,,,3,10,,,3,
91,2.0,4,,0,8.0,,5.0,9.0,,0,1,,,8,
92,3.0,7,7.0,4,,,,,,9,1,,,6,
93,,6,,1,,,,,,0,3,1.0,,7,
94,,1,,6,,,,,3.0,8,6,,,0,
95,,3,,5,,6.0,,1.0,,6,2,,,6,
96,5.0,8,,7,,,,,,4,6,,,7,
97,,1,,6,,,,,,8,7,,,7,
98,,8,,3,,,,,,8,4,,,0,
99,,4,,8,,,,4.0,,0,4,,,2,6.0
100,,3,,5,,,,6.0,2.0,5,4,,,1,
101,,10,8.0,3,,,,,,5,8,,,7,
102,,3,,4,,,,,,6,1,,7.0,6,8.0
103,,6,,9,,,6.0,,,2,1,,,5,
104,,9,,1,,,,,,3,3,,,5,
105,,3,,4,,,,,,7,7,,,7,
106,,10,,9,7.0,,,,,5,7,,9.0,4,
107,,2,,5,,,,,,0,0,,,4,
108,,3,,2,,,,10.0,,8,5,,,0,
109,,0,,4,,,,,,9,7,,,7,
110,9.0,0,,6,1.0,,,,3.0,0,10,,,5,
111,,7,,9,,,,,,5,5,,,5,
112,,8,,9,,,,,,7,2,,5.0,10,
113,,6,,7,,,,,,3,1,,,7,2.0
114,,9,,8,,,,,4.0,7,4,,,3,
115,,7,,2,,,,,,1,6,,,2,
116,7.0,8,,4,,,,,,4,7,,,10,
117,1.0,9,,10,,,,,9.0,0,0,,,10,
118,,8,,6,,,,,,5,3,,,10,
119,2.0,1,,5,,,3.0,,,6,10,,,4,
120,,1,3.0,3,,,,,,6,7,,,8,
121,,7,,8,2.0,4.0,,,,7,10,,,9,
122,,4,,1,,,,,,5,8,10.0,,9,
123,,9,1.0,2,,,,,,10,7,,,5,
124,,10,,10,,,9.0,,,4,4,,,3,
125,,7,,8,,,,,,6,8,,,6,
126,10.0,10,,9,,,,,,10,10,,,1,
127,,5,,4,,,,6.0,,3,4,,9.0,9,
128,,9,,1,,,,4.0,6.0,2,1,,,3,
129,,2,,2,,,,,,9,5,,,9,
130,,9,,0,,4.0,,,,5,1,,,5,
131,,9,,7,1.0,,,,,10,8,,,9,
132,,6,,8,,,,,,5,2,,,4,3.0
133,,9,,1,,,,,,3,8,,,0,8.0
134,,1,,8,,1.0,,,,6,2,,,2,
135,,8,,0,,,,,,3,0,,,10,
136,,5,,4,,,,,,0,3,,,4,
137,3.0,9,,8,,,,,,1,7,,,10,
138,0.0,0,,10,,,,,,8,1,,,1,
139,,6,,10,,,,,,6,9,,,10,
140,,8,,9,10.0,,,,9.0,6,9,,1.0,9,
141,,3,,3,,,1.0,,,5,6,,,2,
142,,8,,6,,,,,,9,8,,3.0,8,
143,,5,,3,,,,,,1,6,3.0,,1,
144,,4,,1,,4.0,,6.0,5.0,2,3,,,9,
145,,3,,8,,,,,,10,4,,,6,
146,,1,,6,,,7.0,,,5,9,,,10,
147,,0,,5,,,1.0,,,10,6,,,3,
148,,6,,9,,,,,0.0,9,1,,,9,
149,,1,,4,,,,,,1,4,,,1,
150,,2,6.0,9,,,,1.0,,7,5,,,7,2.0
151,,7,,6,,,,,7.0,8,1,,,9,
152,9.0,7,,3,,,,,,10,8,,,5,
153,,9,,4,2.0,,,,,2,6,,,3,
154,,1,,7,,4.0,,,,6,0,,,7,8.0
155,,8,,2,,,0.0,,,8,8,,,2,
156,,3,,6,,,,,,9,5,,,5,
157,,4,,10,,,,,,0,9,,,8,
158,,8,,5,,,,,,3,5,,,1,
159,7.0,0,,0,,,,,,2,6,,,9,
160,,0,10.0,10,,,,,,8,5,,,2,
161,,9,,8,,,,4.0,,1,1,,,8,
162,,4,,0,,,,,,10,2,,,0,
163,,10,,1,,,,,,8,10,7.0,,3,
164,,6,,7,,,,,,5,9,,,6,
165,,0,5.0,9,6.0,,,,,3,8,,,0,
166,,7,,7,,,,,,2,9,,,10,
167,,1,,2,,,,,,5,5,,,7,
168,,1,,5,,,,,,10,6,,,8,
169,,7,,5,,,,,,10,9,,9.0,5,
170,,7,,2,,,,5.0,3.0,9,2,,,5,
171,,2,,10,,,7.0,,,2,6,,10.0,0,
172,,3,,5,,,,,,6,2,,,5,
