,0,1,2,3,4,5,6,7,8,9,10,11,12
0,3,6,7,9,4,7,0,1,3,3,5,1,3
1,10,3,8,5,3,10,7,6,0,2,10,9,2
2,8,5,10,5,6,1,0,2,10,8,6,6,2
3,8,8,7,10,6,10,3,2,9,7,5,3,4
4,2,2,6,3,0,9,6,6,10,9,1,1,10
5,5,0,0,8,10,2,2,4,7,7,7,1,6
6,5,6,2,10,4,3,1,1,6,10,5,8,5
7,7,2,2,4,4,1,4,10,3,0,2,8,0
8,3,6,0,5,10,5,9,0,7,1,7,4,5
9,0,7,5,8,6,0,0,3,8,9,3,0,1
10,0,2,2,10,7,4,10,8,6,7,1,10,3
11,5,10,7,10,8,4,3,6,5,8,3,8,4
12,2,7,6,7,6,1,1,2,2,0,10,5,0
13,7,4,7,9,4,0,2,10,1,1,2,7,4
14,1,3,9,5,10,9,7,8,10,5,3,1,0
15,2,0,3,3,1,3,2,8,3,0,2,1,1
16,5,1,7,7,10,4,1,4,5,9,1,6,6
17,4,6,2,9,3,7,10,9,1,4,6,0,6
18,7,6,2,3,10,5,3,8,1,6,3,4,0
19,6,6,6,9,9,3,3,9,7,3,9,10,8
20,2,1,4,10,7,7,6,3,3,3,8,7,2
21,1,9,6,2,1,6,9,4,1,3,7,5,4
22,8,4,0,9,7,1,9,9,0,0,5,5,0
23,10,6,1,0,9,1,2,6,9,9,7,5,6
24,6,2,7,1,4,2,7,7,2,8,9,8,3
25,4,5,7,5,6,0,10,3,7,6,10,3,7
26,5,4,10,8,6,1,2,2,8,6,4,4,7
27,5,5,7,7,2,0,5,1,10,7,7,8,4
28,10,10,2,10,10,3,5,0,2,4,7,7,6
29,1,8,0,7,1,3,0,0,5,2,5,5,0
30,6,7,4,5,1,7,7,9,5,2,9,10,5
31,3,5,9,1,3,8,10,3,0,4,0,1,6
32,4,2,3,3,1,4,4,5,5,9,5,9,8
33,1,9,10,9,4,7,10,2,5,7,2,2,8
34,9,0,6,6,4,7,8,10,2,10,1,8,4
35,10,9,0,9,6,0,6,4,4,3,0,4,7
36,1,5,10,4,2,6,4,1,7,5,8,6,4
37,1,6,9,4,2,9,8,1,10,7,3,3,9
38,5,4,8,7,8,4,10,10,10,0,6,8,6
39,3,9,3,4,0,1,6,6,5,4,1,2,4
40,3,3,2,9,7,0,5,3,2,0,9,2,1
41,0,5,6,0,0,3,2,5,7,3,10,6,2
42,1,0,2,4,1,4,0,3,3,0,9,8,4
43,10,9,9,7,7,2,2,10,8,6,8,5,9
44,7,10,6,10,4,6,8,6,8,8,8,7,4
45,5,8,5,3,7,7,10,9,7,4,8,10,9
46,1,1,6,10,9,9,9,1,7,9,9,3,6
47,2,7,5,5,4,5,3,6,10,3,4,0,2
48,8,5,0,8,6,2,1,4,3,10,7,7,10
49,7,7,8,5,9,2,4,3,8,5,3,1,0
50,10,2,10,10,6,10,3,9,2,3,2,7,0
51,3,2,1,5,9,2,10,0,10,2,0,7,1
52,1,4,4,8,3,5,3,5,0,6,1,0,9
53,3,6,7,4,9,4,6,4,5,10,5,0,10
54,10,4,9,6,2,6,8,4,1,10,0,6,6
55,9,4,4,0,2,7,6,4,8,1,7,3,10
56,8,5,9,3,0,4,0,3,0,6,1,7,3
57,7,1,10,8,3,8,0,4,5,9,2,4,0
58,10,5,6,4,4,4,1,3,5,7,9,10,5
59,10,4,5,6,8,4,7,9,8,7,2,5,3
60,9,8,2,8,9,3,2,10,1,4,4,4,5
61,0,8,3,1,7,8,4,6,4,9,6,7,8
62,3,0,1,8,6,9,3,6,1,8,5,3,2
63,5,9,1,2,9,5,1,5,6,5,0,6,2
64,10,8,2,9,0,0,6,5,10,0,9,1,6
65,7,8,9,0,8,0,3,2,8,4,9,4,9
66,4,6,2,6,4,0,0,3,6,5,8,4,6
67,7,10,7,1,4,2,5,2,10,2,10,10,6
68,6,9,2,5,10,1,7,10,9,7,2,6,10
69,5,1,7,5,10,9,4,6,4,5,1,8,7
70,6,6,1,6,9,0,9,9,4,2,3,2,3
71,9,9,4,6,6,8,10,7,5,2,10,3,2
72,10,4,9,8,0,7,7,4,2,8,4,5,3
73,3,1,1,7,4,9,6,0,5,10,8,3,1
74,8,6,0,1,10,1,3,3,4,10,1,0,0
75,3,7,3,0,7,1,5,3,5,9,3,10,8
76,3,7,9,10,2,0,10,0,8,6,4,8,1
77,0,2,3,8,6,7,8,3,4,10,8,6,5
78,8,6,4,8,7,8,0,9,5,3,8,1,3
79,0,0,6,10,8,3,7,10,2,9,0,3,7
80,1,8,5,9,6,0,7,3,2,10,9,5,0
81,6,9,10,9,9,2,5,0,5,5,5,8,2
82,0,3,6,9,7,1,9,4,8,10,6,6,5
83,4,0,3,10,7,3,0,0,2,7,5,7,1
84,7,10,0,8,2,2,0,0,10,4,10,8,5
85,7,5,4,10,6,10,4,0,5,9,1,2,6
86,10,4,2,4,1,5,9,8,0,5,4,9,4
87,3,4,2,10,2,8,6,9,8,10,2,8,6
88,8,6,7,9,0,7,2,0,3,4,1,4,7
89,9,4,8,6,4,2,5,4,3,1,4,1,5
90,7,3,5,7,4,10,6,2,1,8,4,0,1
91,1,8,9,9,0,9,7,2,0,6,1,4,6
92,2,7,4,4,5,4,0,8,0,10,3,10,8
93,5,4,7,2,0,9,10,10,4,3,0,8,6
94,3,2,1,7,6,5,2,1,3,10,4,3,3
95,3,10,6,1,7,1,7,4,4,8,10,6,5
96,1,5,3,5,2,8,6,5,0,10,9,5,1
97,9,1,0,9,10,8,0,4,0,9,2,0,3
98,6,2,4,2,10,4,8,2,9,8,6,4,0
99,1,5,7,9,7,2,6,6,4,3,3,3,6
100,9,1,7,4,1,9,3,8,4,3,0,2,3
101,1,0,9,4,7,4,10,5,2,9,5,0,9
102,5,7,1,8,10,7,4,2,3,3,3,1,7
103,6,4,1,2,7,1,4,0,1,8,10,1,9
104,0,5,9,4,5,7,5,10,0,8,5,3,9
105,6,9,5,4,2,6,1,0,5,7,4,5,8
106,6,3,3,1,5,10,9,8,10,4,0,4,0
107,1,6,4,1,5,5,1,8,6,3,4,3,1
108,5,2,9,1,10,10,8,2,2,1,9,4,0
109,9,0,10,7,1,6,2,1,3,9,9,0,6
110,7,6,4,7,1,2,5,4,0,4,7,7,4
111,1,6,9,8,2,1,9,9,0,5,5,10,3
112,3,4,3,6,5,4,10,3,9,4,6,7,10
113,5,9,9,6,0,0,0,5,9,1,0,10,1
114,4,4,4,9,9,10,0,6,2,0,9,1,3
115,9,9,8,9,3,1,10,9,10,4,10,5,3
116,2,7,4,8,7,6,7,6,7,6,2,1,6
117,9,7,4,10,0,2,10,9,9,4,8,4,1
118,5,8,9,5,7,4,9,3,8,2,7,8,8
119,7,9,3,7,9,10,0,3,2,6,2,9,10
120,4,2,1,10,7,4,3,3,10,1,6,1,7
121,7,1,10,9,2,2,7,1,1,0,0,5,6
122,5,7,4,8,9,8,2,4,3,7,0,8,6
123,7,4,10,7,3,2,7,7,0,5,5,3,5
124,5,0,4,6,8,7,6,7,5,9,3,4,9
125,8,3,8,8,10,2,3,6,7,0,5,6,4
126,3,0,8,6,7,1,4,5,7,5,6,2,9
127,0,10,9,6,7,5,2,1,8,0,6,2,2
128,6,0,2,6,3,9,0,0,0,4,6,5,4
129,6,4,3,8,7,2,2,6,5,1,6,2,9
130,9,0,8,9,1,1,6,7,3,9,2,5,9
131,0,10,5,6,4,2,0,5,3,0,2,8,6
132,7,3,9,1,10,10,6,6,9,0,2,3,6
133,10,4,3,8,8,2,3,9,2,0,4,8,8
134,6,6,4,9,5,9,8,1,2,0,9,7,3
135,7,9,9,6,6,0,2,10,0,8,10,1,8
136,1,9,2,10,1,7,5,7,7,2,8,6,4
137,0,4,10,6,5,9,4,9,6,6,5,3,8
138,0,0,2,5,9,7,10,7,8,3,2,5,1
139,3,10,2,8,3,9,0,8,1,6,0,3,8
140,7,7,0,5,10,2,0,6,0,10,4,4,10
141,0,3,4,7,3,2,0,7,9,3,9,6,10
142,1,8,7,5,1,5,2,7,7,10,8,1,5
143,1,7,0,1,10,4,4,10,9,7,8,5,7
144,9,10,9,3,1,6,2,3,5,7,1,10,1
145,7,8,7,0,1,9,4,5,0,1,8,10,6
146,10,5,9,7,9,3,4,3,6,7,10,9,2
147,9,7,4,10,3,5,6,5,9,4,2,8,8
148,3,6,5,2,2,4,5,8,4,7,6,8,5
149,6,2,6,10,0,2,8,4,4,6,7,8,2
150,3,3,7,7,4,3,3,2,10,0,1,4,10
151,7,10,8,7,8,0,4,8,5,4,4,3,5
152,9,5,5,1,8,5,6,3,10,5,7,8,9
153,0,10,3,10,6,4,9,0,0,10,3,0,7
154,1,0,4,0,6,0,0,10,3,5,9,6,10
155,0,8,9,4,6,5,3,7,4,6,2,1,8
156,7,4,8,7,3,8,10,8,1,9,6,5,5
157,0,6,7,5,10,5,9,9,8,9,6,10,1
158,7,9,4,7,6,6,7,5,2,0,5,7,0
159,7,4,0,2,10,1,10,10,9,9,1,2,10
160,0,6,4,6,9,5,2,0,10,6,5,1,9
161,10,6,10,2,5,8,10,9,3,8,8,7,4
162,2,7,10,5,6,8,5,2,6,1,3,4,1
163,2,4,9,1,4,5,10,4,4,4,7,0,7
164,5,7,8,10,9,8,2,7,0,5,4,3,4
165,3,0,7,4,8,6,1,1,1,5,5,2,2
166,3,1,8,2,2,2,9,6,1,9,7,0,3
167,4,3,1,4,1,9,10,3,9,0,2,4,3
168,1,0,0,5,9,5,8,1,5,7,3,6,8
169,9,4,5,4,3,7,3,9,7,9,7,10,1
170,6,8,6,5,9,8,1,2,1,7,9,0,0
171,5,2,2,7,0,8,9,8,4,7,7,7,3
172,5,1,1,2,6,5,6,8,7,0,3,9,1
173,1,3,9,6,9,9,1,6,5,6,10,5,3
174,6,6,4,2,2,1,6,3,9,7,5,7,2
175,3,7,4,5,1,10,9,3,1,5,9,0,9
176,8,0,0,9,3,3,0,7,10,0,5,5,3
177,0,1,8,8,3,8,10,4,9,0,0,4,9
178,3,4,6,0,0,3,7,8,4,6,10,2,2
179,7,9,3,5,1,7,1,6,9,6,0,6,10
180,4,7,1,6,3,10,4,6,9,6,7,2,3
181,3,6,4,2,5,5,2,0,6,9,6,4,2
182,9,3,4,1,0,7,8,6,7,6,6,9,3
183,9,7,4,9,0,8,4,3,1,1,2,9,5
184,3,1,7,7,10,2,3,5,5,7,4,10,8
185,3,4,0,1,4,10,10,4,3,3,4,3,3
186,7,6,1,4,8,3,10,4,4,0,0,10,6
187,3,7,9,7,2,9,3,1,2,2,2,8,3
188,4,1,5,7,6,2,8,7,2,6,4,7,5
189,1,6,4,10,0,1,6,5,7,8,4,10,9
190,0,4,6,9,3,9,2,9,9,9,2,8,7
191,0,0,0,2,6,1,0,6,1,9,6,5,4
192,2,6,4,8,7,4,6,10,8,5,4,6,2
193,4,4,3,8,7,0,10,4,3,10,10,4,0
194,6,0,2,4,2,4,2,10,3,5,8,0,0
195,1,9,4,4,2,6,4,0,9,2,0,8,10
196,8,5,3,7,4,6,1,1,9,9,3,3,3
197,10,3,0,10,6,10,9,8,4,0,10,8,4
198,0,0,10,2,10,10,1,10,7,3,10,4,8
199,7,9,5,1,2,7,10,7,9,1,3,0,10
200,8,7,2,8,7,3,5,4,5,2,8,8,10
201,9,3,10,8,9,10,2,10,9,2,1,2,2
202,7,8,1,4,0,4,10,4,10,0,8,2,2
203,7,1,9,9,1,10,5,0,9,10,9,1,7
204,3,8,2,5,6,6,9,4,8,9,7,2,3
205,2,2,0,3,8,5,7,7,10,8,5,4,10
206,3,7,2,0,7,3,1,3,9,8,5,5,1
207,5,10,8,6,2,4,9,7,3,8,0,6,2
208,7,10,9,9,2,5,2,7,2,5,9,7,0
209,2,7,7,1,10,10,1,6,1,4,7,4,10
210,4,6,9,0,4,3,1,6,6,4,10,10,10
211,8,9,2,5,0,0,10,8,10,0,3,7,0
212,6,4,3,4,6,6,3,9,2,2,6,1,9
213,0,0,6,10,3,7,9,9,8,6,10,3,7
214,3,10,10,3,7,2,2,6,8,5,3,7,7
215,4,3,3,1,10,6,10,3,6,4,0,4,7
216,5,9,5,10,10,3,3,5,3,0,1,4,9
217,3,3,1,0,3,2,3,1,6,8,10,9,9
218,6,4,7,2,5,9,7,10,7,7,9,7,7
219,7,9,6,5,3,5,2,10,4,4,6,3,8
220,0,6,5,4,8,0,9,8,7,5,1,1,5
221,4,4,7,1,4,3,7,9,2,1,6,8,6
222,5,1,8,4,4,0,5,3,9,5,2,3,2
223,6,4,2,3,9,4,4,9,8,7,5,9,10
224,9,2,5,5,7,2,9,7,4,3,7,0,3
225,2,0,3,9,4,3,2,9,0,2,6,7,3
226,6,10,10,7,0,2,0,7,5,7,7,9,1
227,8,4,6,10,7,3,3,1,9,4,10,9,3
228,3,8,5,10,4,0,10,1,8,8,4,0,2
229,0,7,8,3,9,8,3,8,6,6,6,2,7
230,2,6,5,1,10,8,3,2,5,6,2,10,10
231,3,8,1,1,6,0,6,0,6,0,7,10,4
232,7,5,7,5,7,10,2,6,6,0,9,10,7
233,0,4,2,4,2,4,6,0,10,10,5,4,3
234,2,2,7,1,3,4,8,4,0,0,1,3,6
235,2,8,10,2,1,1,5,10,10,6,5,4,3
236,8,10,10,9,4,1,0,10,5,6,10,10,2
237,9,8,7,4,6,1,6,9,1,0,0,6,3
238,6,5,5,6,2,1,10,0,3,5,4,5,7
239,4,0,0,4,8,4,9,4,8,4,7,8,7
240,9,1,9,5,7,9,5,2,3,8,10,4,2
241,10,1,10,9,3,3,8,9,10,5,4,2,1
242,8,8,8,9,7,4,3,6,6,2,0,4,9
243,1,5,8,1,5,3,10,1,6,1,7,3,1
244,1,1,4,4,10,0,2,9,3,9,5,3,10
245,2,0,5,10,10,5,7,2,7,2,3,2,10
246,8,4,10,2,3,10,8,10,1,7,7,6,3
247,2,0,5,0,0,8,3,0,3,9,8,10,8
248,8,5,7,3,10,5,8,2,4,2,8,3,10
249,10,10,6,1,7,3,4,10,8,0,1,9,5
250,9,0,9,7,0,1,0,4,7,0,2,6,4
251,1,4,3,1,7,3,5,5,10,8,2,8,8
252,9,0,6,0,1,9,6,1,6,2,8,6,4
253,2,10,2,4,3,6,1,3,1,2,9,4,6
254,1,2,10,4,5,10,9,10,0,4,7,5,10
255,4,10,6,1,8,1,0,2,5,10,8,4,8
256,3,10,7,6,2,5,7,0,10,1,4,5,4
257,9,6,5,3,10,4,2,3,7,6,1,5,8
258,8,10,7,9,8,10,6,5,1,4,6,4,6
259,10,9,9,4,10,1,3,1,8,6,10,1,10
260,8,8,2,4,3,8,5,7,8,7,2,4,3
261,10,6,7,1,7,5,0,5,7,8,7,4,10
262,6,4,0,4,9,4,7,4,8,1,10,0,2
263,4,3,9,0,3,10,10,5,3,8,5,2,0
264,4,3,2,6,10,6,7,1,1,9,2,3,7
265,1,4,6,4,8,9,10,0,0,2,4,0,1
266,1,7,9,0,0,6,9,3,10,10,4,6,2
267,6,5,6,5,8,9,6,2,4,0,1,9,4
268,7,2,10,0,5,2,9,3,10,9,8,2,4
269,0,3,4,5,5,7,4,5,9,9,6,3,5
270,6,5,4,3,8,7,9,2,9,7,4,2,1
271,3,10,4,6,7,7,1,7,10,9,0,3,1
272,0,1,8,6,7,1,9,0,9,8,1,1,9
273,2,3,10,9,10,2,3,10,0,8,2,6,8
274,4,8,7,7,5,10,8,2,5,4,10,0,9
275,8,6,10,7,4,1,10,6,7,0,6,9,8
276,10,3,2,0,10,0,0,8,1,7,5,5,10
277,4,10,3,6,1,2,0,0,2,6,7,7,1
278,10,10,8,3,2,6,0,2,4,10,2,4,2
279,3,6,6,7,0,2,8,2,6,4,8,6,0
280,9,0,3,3,2,2,1,6,7,0,7,5,2
281,5,2,1,10,6,0,9,1,0,8,7,8,1
282,4,5,7,3,9,7,1,10,4,9,10,6,1
283,0,8,4,6,7,9,8,0,0,0,7,5,8
284,5,1,0,2,10,6,0,8,7,8,6,0,2
285,0,0,1,6,1,2,7,6,5,0,5,3,0
286,2,10,0,9,7,0,5,9,8,3,8,5,0
287,3,7,9,10,7,10,10,9,7,1,8,2,10
288,1,0,8,1,0,1,9,4,2,0,3,5,6
289,2,3,6,4,10,10,3,10,4,4,1,10,6
290,2,2,10,10,5,8,10,6,7,1,7,3,2
291,2,3,1,9,6,2,8,4,9,3,1,7,0
292,8,7,10,9,0,2,8,2,1,2,1,8,5
293,0,2,10,1,8,0,4,10,5,8,4,8,10
294,2,7,3,2,0,4,2,0,5,0,2,5,8
295,9,3,3,3,7,6,9,5,3,2,7,10,0
296,2,10,4,2,2,5,2,5,10,10,8,6,5
297,6,8,5,6,8,5,0,10,7,9,4,0,8
298,2,5,9,6,6,7,8,8,8,3,8,0,4
299,9,10,5,8,3,5,0,8,5,2,8,4,0
300,0,4,10,3,1,3,8,10,0,9,5,9,0
301,3,9,2,9,3,4,4,5,10,4,3,3,4
302,6,2,2,0,5,5,5,3,9,5,10,1,1
303,4,3,0,9,6,5,2,9,4,4,8,6,10
304,8,9,0,9,7,0,1,0,7,2,10,5,9
305,6,10,0,4,10,7,1,2,6,4,5,10,5
306,1,9,6,8,9,3,3,8,1,5,9,2,2
307,9,6,1,5,10,7,8,1,10,8,5,0,9
308,5,9,8,0,0,2,6,8,2,1,9,4,0
309,9,10,10,9,10,0,7,4,2,8,0,5,4
310,9,0,9,5,9,5,1,3,7,9,9,7,9
311,0,0,9,2,4,8,0,10,9,8,1,4,3
312,6,3,0,0,1,10,0,2,1,8,6,0,4
313,0,3,10,6,3,0,6,3,6,8,9,9,5
314,5,0,1,9,10,10,2,2,0,3,9,10,3
315,6,5,2,6,7,5,8,4,3,1,2,9,3
316,0,0,9,7,7,6,4,7,0,0,7,2,0
