0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
8,81,50,10,16,0,59,10,3,25,67,43,5,0,10
0,21,38,10,20,6,52,10,5,75,58,65,1,5,10
0,82,91,10,46,1,42,10,5,37,51,35,0,7,10
3,59,79,10,30,9,16,10,0,45,13,24,4,2,10
4,100,75,10,31,10,39,10,5,87,34,16,5,10,10
7,58,27,10,92,1,99,10,10,35,29,27,1,3,10
2,92,76,10,72,0,63,10,7,66,17,11,1,5,10
8,85,51,10,76,3,55,10,10,57,60,18,3,5,10
7,72,77,10,72,5,79,10,8,80,54,11,4,7,10
9,84,47,9,95,6,30,10,2,84,45,40,6,8,10
4,72,70,10,47,2,9,10,9,33,51,95,1,5,10
0,10,80,10,56,10,13,10,9,88,16,34,4,3,10
10,93,29,10,29,4,91,10,7,18,9,71,6,10,10
5,62,20,10,60,10,39,10,7,28,15,44,7,7,10
6,68,86,10,16,1,9,10,7,14,33,69,10,6,10
0,14,24,10,55,7,13,9,2,93,78,46,6,7,10
2,56,89,10,96,10,94,10,7,37,68,59,4,8,10
2,95,25,10,31,4,98,10,0,90,55,61,10,1,10
10,69,16,10,95,2,93,10,7,51,70,19,8,10,10
7,30,30,10,52,8,51,10,10,32,21,79,8,7,10
9,32,68,10,58,6,54,10,2,35,77,37,9,7,10
7,33,94,10,46,10,46,10,3,56,13,30,9,5,10
8,52,9,10,33,6,10,10,9,61,47,52,7,6,10
4,83,88,10,96,4,68,10,4,9,43,79,4,4,10
8,33,51,10,51,7,61,10,0,80,30,52,5,4,10
9,95,38,10,61,9,95,10,1,31,85,18,8,0,10
4,82,25,10,81,8,38,10,2,93,12,83,5,7,10
2,61,99,10,82,6,82,10,7,77,73,40,1,1,10
2,63,9,10,22,4,68,10,6,43,10,79,5,4,10
9,17,86,10,98,9,99,10,8,23,48,29,1,9,10
0,91,30,10,67,4,21,10,3,91,84,62,10,2,10
10,46,89,10,77,10,56,10,0,54,35,11,5,10,10
0,63,32,10,11,6,68,10,6,78,31,45,8,10,10
5,46,47,10,74,9,43,10,5,34,76,98,6,10,10
8,48,14,10,84,3,12,10,5,31,49,82,8,6,10
4,12,44,10,77,3,21,10,2,26,68,80,8,2,10
1,42,73,10,28,4,63,10,4,59,63,34,0,8,10
2,45,56,10,64,10,84,10,2,77,76,42,10,4,10
7,45,57,10,76,3,70,10,9,18,84,41,4,0,10
2,31,93,10,49,8,38,10,6,40,13,63,3,3,10
9,70,48,10,22,3,99,10,1,98,66,53,3,7,10
9,34,86,10,10,2,14,10,8,65,67,10,0,2,10
5,38,85,10,32,4,44,10,9,39,78,87,6,4,10
4,97,57,10,39,9,11,10,3,55,84,74,5,9,10
10,31,74,10,76,6,18,10,5,51,42,55,8,9,10
3,26,95,10,90,0,67,10,4,32,52,68,0,9,10
5,58,46,10,35,4,96,10,2,90,33,40,1,2,10
2,49,56,10,92,2,94,10,0,85,19,48,1,10,10
8,81,59,10,9,2,58,10,4,24,99,15,6,9,10
1,88,58,10,19,8,44,10,4,54,55,94,2,5,10
4,90,35,10,82,2,82,10,5,30,11,58,2,9,10
2,68,22,10,13,2,98,10,10,47,40,97,7,5,10
10,30,34,10,34,1,70,10,6,56,80,16,9,0,10
10,45,26,10,64,0,55,10,2,29,81,62,9,0,10
3,64,67,10,23,6,69,10,4,79,82,55,6,8,10
6,25,82,10,49,1,91,10,9,59,100,90,7,3,10
4,21,13,10,40,3,51,10,0,63,23,57,0,7,10
0,71,52,10,31,4,80,10,9,40,27,90,1,9,10
3,52,42,10,97,2,93,10,3,45,66,73,6,5,10
5,81,68,10,89,3,74,10,8,72,24,26,6,3,10
9,59,70,10,10,0,57,10,2,67,12,25,10,1,10
10,80,73,10,25,8,61,10,10,55,90,59,4,4,10
2,80,93,10,11,0,78,10,9,82,42,84,7,1,10
7,96,31,10,67,1,79,10,3,13,73,12,6,5,10
1,64,74,10,74,3,34,10,8,88,43,49,7,9,10
2,16,13,10,39,5,93,10,2,81,28,13,8,7,10
6,35,22,10,9,10,44,10,2,40,86,78,3,9,10
0,10,65,10,14,8,56,10,8,39,23,24,7,7,10
7,77,89,10,70,10,51,10,1,70,27,21,0,5,10
8,40,67,10,96,0,95,10,3,15,29,35,1,2,10
6,49,93,10,37,8,27,10,6,76,10,72,4,2,10
1,52,86,10,29,8,10,10,8,57,79,85,9,7,10
4,96,90,10,63,6,86,10,4,17,59,44,7,7,10
1,100,34,10,73,7,43,10,4,82,50,42,0,6,10
10,63,17,10,49,10,61,10,3,92,53,19,8,9,10
4,75,39,10,64,0,100,10,2,64,76,33,6,0,10
2,45,71,10,21,8,36,10,8,11,72,67,2,2,10
3,90,64,10,73,7,95,10,7,45,52,96,10,9,10
10,9,15,10,74,8,95,10,3,18,27,67,3,6,10
1,37,28,10,93,2,33,10,5,94,20,83,7,5,10
7,55,78,10,13,5,69,10,3,39,65,59,3,1,10
6,23,40,10,93,6,54,10,3,96,32,58,6,9,10
1,32,71,10,27,7,56,10,5,32,93,68,1,4,10
8,87,50,10,9,9,25,10,7,97,75,50,9,0,10
6,17,47,10,78,0,56,10,4,18,20,74,8,0,10
5,37,52,10,71,8,15,10,1,45,11,28,0,8,10
0,68,64,10,20,8,31,10,1,55,30,35,5,6,10
7,9,72,10,51,4,19,10,3,13,19,60,8,8,10
10,63,97,10,70,0,33,10,9,51,47,18,4,5,10
4,60,11,10,100,6,78,10,10,20,38,75,0,7,10
1,43,51,10,35,8,63,10,10,20,93,15,10,10,10
10,47,76,10,92,6,68,10,9,77,64,10,10,7,10
2,59,9,10,86,3,41,10,9,76,36,82,2,1,10
3,9,51,10,53,8,64,10,10,83,74,16,3,4,10
5,71,13,10,41,2,91,10,1,78,47,17,10,6,10
2,82,24,10,26,0,73,10,3,68,84,61,1,0,10
