,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,8,,6,10,,,9,,,,,,,4,
1,9,,0,7,,6.0,4,,,,,,3.0,9,
2,1,,6,4,,,6,3.0,,,,,,2,
3,0,,4,2,,,10,,,,,8.0,,9,
4,6,9.0,9,5,,,8,,8.0,,,,,2,
5,5,,0,3,2.0,,9,,,,,,9.0,5,
6,0,,4,1,,,5,,,,,,3.0,4,7.0
7,6,,3,5,,,6,,7.0,,,,,10,
8,4,,3,6,,,8,5.0,,,,,,6,
9,5,,10,0,,,0,,,,,,,10,
10,2,,9,6,,,3,,9.0,,,,,10,
11,5,,0,2,,,3,,,,1.0,,,3,
12,2,,2,7,,,10,,,,,,,8,2.0
13,8,,8,5,,,2,,,,,,,2,
14,6,,5,7,,,1,,,,,,,5,
15,10,,4,6,,,4,,4.0,,,,,0,
16,10,,0,5,,,0,,,,,,,5,
17,1,,2,9,,,10,,,,,,,4,
18,6,,3,0,,,5,,,,,,1.0,4,
19,3,,5,5,,,2,,,,,,10.0,9,
20,10,,1,10,,,3,,,7.0,,,,10,
21,1,,7,10,6.0,,8,,,,,,,4,
22,6,,2,3,10.0,,3,,4.0,,,,,9,
23,2,0.0,6,9,,,3,,,,,4.0,,5,1.0
24,9,,0,7,,8.0,3,,,,,,,0,
25,10,,5,6,,,2,,,,,,,7,7.0
26,9,0.0,7,6,,,0,,,,,,,1,
27,9,,10,5,,,8,,,,,,,9,
28,7,,2,4,,,1,,,,,,,4,
29,6,,9,10,,,4,,,,,,,6,
30,2,,3,0,,,9,,,,,,,7,
31,1,,1,0,,,4,,,,,,,10,
32,5,,0,2,,,0,,,6.0,,,,10,
33,3,4.0,1,5,,,5,,,,3.0,,,7,
34,1,,10,3,,,1,,,,,,,7,5.0
35,5,,8,4,,,5,,,,,,8.0,8,
36,9,6.0,9,9,,,2,,,,6.0,,,3,
37,2,,10,6,,,10,,,,,,,9,
38,4,,6,5,,2.0,7,,,,4.0,,,2,
