,0,1,2,3,4
0,0,8,1,4,1
1,9,6,4,8,0
2,5,0,8,6,7
3,9,4,8,1,7
4,2,1,3,2,7
5,4,3,9,10,1
6,6,8,2,6,5
7,2,8,10,8,3
8,9,7,6,6,6
9,8,1,6,6,6
10,2,10,9,8,0
11,10,3,2,0,9
12,6,1,2,3,1
13,5,9,1,7,10
14,7,9,10,8,2
15,0,3,9,6,1
16,9,3,5,0,9
17,4,1,0,1,9
18,4,1,10,9,0
19,1,1,5,8,0
20,1,4,7,0,2
21,6,1,8,7,0
22,0,1,0,1,6
23,10,10,6,0,5
24,3,8,5,2,2
25,5,10,0,2,3
26,8,3,9,0,1
27,0,4,7,1,0
28,3,6,0,2,9
29,1,7,5,7,6
30,5,2,10,10,10
31,9,9,4,8,9
32,6,10,9,0,7
33,7,3,2,7,2
34,7,6,10,8,5
35,3,10,5,9,6
36,3,0,8,6,10
37,1,10,3,9,7
38,6,0,1,4,8
39,4,7,4,4,9
40,4,4,10,9,9
41,9,3,2,1,3
42,3,9,7,2,3
43,4,7,3,4,4
44,5,4,8,2,3
45,7,2,3,0,3
46,9,0,10,2,3
47,5,7,1,7,6
48,10,7,0,4,7
49,10,3,4,6,5
50,6,9,7,4,10
51,0,6,8,1,10
52,4,6,0,0,0
53,1,8,7,5,9
54,1,9,10,7,9
55,8,7,9,6,6
56,6,9,9,9,0
57,10,1,1,7,2
58,5,9,3,6,6
59,10,9,3,2,1
60,1,3,5,10,6
61,2,10,5,9,8
62,5,8,8,10,4
63,8,4,4,8,3
64,4,3,3,9,8
65,9,9,1,1,0
66,9,0,4,9,3
67,9,10,6,10,5
68,2,8,8,10,9
69,6,9,4,0,1
70,2,0,10,2,4
71,3,8,10,5,4
72,8,4,1,4,8
73,10,10,1,0,0
74,3,8,3,10,3
75,7,6,10,10,0
76,6,0,6,4,9
77,7,6,5,4,5
78,3,9,3,0,8
79,6,3,9,1,2
80,5,9,3,5,5
81,7,3,6,5,4
82,6,1,10,9,3
83,8,9,5,5,6
84,8,9,7,7,1
85,8,6,7,7,9
86,8,9,8,3,10
87,9,6,2,3,10
88,0,2,2,1,0
89,10,8,9,1,1
90,9,9,0,10,1
91,0,10,2,3,5
92,5,1,10,9,3
93,1,3,4,9,3
94,4,7,9,5,8
95,1,6,7,3,5
96,1,6,8,7,2
97,9,7,3,2,7
98,6,7,2,1,10
99,7,8,1,1,4
100,3,6,5,1,2
101,2,5,1,2,5
102,5,5,9,5,3
103,4,0,0,7,5
104,1,0,10,7,9
105,8,4,3,2,0
106,9,7,4,6,3
107,5,2,2,3,2
108,3,5,10,4,6
109,2,0,6,5,7
110,2,7,5,4,5
111,7,6,3,7,8
112,3,10,4,4,10
113,4,1,1,10,4
114,5,5,3,9,3
115,0,1,6,4,5
116,9,5,4,6,1
117,9,4,7,3,4
118,8,10,8,7,3
119,4,2,7,1,7
120,5,3,4,5,9
121,2,7,9,1,2
122,3,6,2,5,8
123,3,3,1,5,6
124,4,0,6,10,5
125,7,5,4,1,5
126,0,7,10,3,2
127,3,3,2,0,7
128,10,4,9,9,9
129,10,10,6,5,3
130,5,9,4,5,7
131,2,0,7,9,7
132,7,2,4,2,5
133,9,4,8,7,0
134,2,5,8,7,7
135,2,1,5,3,3
136,1,9,9,8,4
137,0,0,1,7,4
138,9,5,8,0,10
139,2,5,8,10,1
140,6,0,2,8,1
141,1,4,0,9,2
142,2,2,8,0,9
143,2,1,6,2,9
144,9,6,9,10,4
145,4,0,5,8,8
146,2,5,10,2,2
147,7,4,6,8,5
148,5,0,7,7,8
149,8,4,10,10,2
150,9,4,3,5,1
151,0,6,6,6,7
152,0,3,5,5,8
153,0,3,6,10,2
154,2,7,2,2,2
155,3,0,9,0,9
156,0,9,8,4,0
157,5,5,2,8,0
158,8,2,5,9,5
159,4,5,1,6,1
160,5,5,2,1,5
161,3,7,4,1,1
162,3,6,9,9,6
163,10,9,7,5,6
164,1,8,5,4,1
165,9,1,3,8,2
166,1,5,6,8,8
167,4,1,9,8,5
168,9,9,1,8,3
169,1,3,7,3,8
170,0,1,7,6,2
171,7,1,6,4,5
172,0,5,0,2,4
173,2,8,4,9,3
