0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2,82,10,13,28,3,98,51,18,10,9,10,71,10,70
2,88,10,18,84,3,12,52,26,9,10,10,10,10,57
9,37,10,20,85,5,27,43,30,10,10,10,12,10,78
10,26,10,90,96,9,30,43,82,10,10,10,32,10,100
0,48,10,96,46,0,13,12,33,10,10,10,46,10,93
0,58,10,25,60,3,69,65,38,10,10,10,31,10,42
5,49,10,82,83,5,63,26,84,10,10,10,75,10,25
3,54,9,88,74,8,78,38,81,10,10,10,99,10,53
8,84,10,57,93,1,51,78,53,10,10,10,57,10,95
7,68,10,27,50,10,84,81,88,10,10,10,47,10,86
1,90,10,40,30,3,23,68,54,10,10,10,83,10,88
1,32,10,30,9,6,41,10,25,10,10,10,28,10,32
2,94,10,13,95,2,11,28,49,10,10,10,73,10,13
6,41,10,48,71,5,86,33,28,10,10,10,78,10,66
3,24,10,18,87,10,35,100,85,10,10,10,62,10,29
7,30,10,86,39,10,88,50,92,10,10,10,32,10,70
0,38,10,43,72,1,96,12,52,10,10,10,56,10,50
4,12,10,51,25,8,17,77,41,10,10,10,29,9,45
9,15,10,68,23,1,83,30,79,10,10,10,91,10,44
8,73,10,51,11,3,22,70,59,10,10,10,59,10,28
10,40,10,74,24,0,30,73,9,10,10,10,78,10,36
3,87,10,64,60,6,32,35,66,10,10,10,74,10,19
5,45,10,99,12,3,46,29,100,10,10,10,71,10,48
0,90,10,14,16,6,79,45,18,10,10,10,21,10,41
5,99,10,61,24,10,29,54,11,10,10,10,24,10,64
5,70,10,46,89,2,59,54,56,10,10,10,64,10,97
2,40,10,76,61,5,89,26,11,10,10,10,66,10,99
0,48,10,58,15,7,30,28,23,10,10,10,93,10,16
6,30,9,91,21,5,82,75,20,10,10,10,45,10,70
0,82,10,30,77,10,37,42,62,10,10,10,72,10,74
7,41,10,58,23,0,70,80,38,10,10,10,41,10,35
2,83,10,81,66,7,9,97,38,10,10,10,87,10,12
6,83,10,24,31,2,85,37,68,10,10,10,96,10,68
10,99,10,84,81,6,32,58,23,10,10,9,98,10,26
3,19,10,25,99,5,46,54,72,10,10,10,33,10,32
9,45,10,10,26,4,61,46,63,10,10,10,31,10,41
6,93,10,13,77,4,75,93,100,10,10,10,16,10,37
6,75,10,81,38,6,85,9,69,10,10,10,64,10,56
6,85,10,92,88,5,43,34,42,10,10,10,84,10,98
0,70,10,10,29,1,48,95,99,10,10,10,74,10,75
9,73,10,99,21,2,46,13,91,10,10,10,51,10,76
6,78,10,31,21,4,17,15,100,10,10,10,9,10,54
9,25,10,21,33,7,60,88,86,10,10,10,19,10,38
5,48,10,94,85,5,65,33,26,10,10,10,43,10,87
8,57,10,36,12,7,34,14,83,10,10,10,57,10,99
3,51,10,33,9,1,72,99,41,10,10,10,53,10,91
0,32,10,100,31,6,99,37,10,10,10,10,42,10,88
5,42,10,80,53,3,19,85,66,10,10,10,72,10,62
3,63,10,69,75,3,23,10,23,10,10,10,33,10,48
4,28,10,97,65,9,20,53,78,10,10,10,37,10,42
8,36,10,100,47,4,71,23,73,10,10,9,47,10,52
5,81,10,57,81,0,73,84,45,10,10,10,19,10,60
1,88,10,21,93,2,16,79,40,10,10,10,18,10,75
9,58,10,42,77,1,14,17,60,10,10,10,84,10,96
8,17,10,46,12,9,61,87,16,10,10,10,75,10,25
4,93,10,35,23,9,77,36,75,10,10,10,20,10,43
1,93,10,99,90,2,44,22,28,10,10,10,28,10,74
9,88,10,11,87,8,37,100,29,10,10,10,81,10,28
5,84,10,21,35,9,48,38,49,10,10,10,55,10,13
4,13,10,95,68,5,28,81,38,10,10,10,74,10,77
10,50,10,37,28,0,43,23,98,10,10,10,40,10,33
4,93,10,34,87,10,94,91,84,10,10,10,59,10,32
2,64,10,47,78,3,35,18,87,10,10,10,34,10,58
7,74,10,46,70,5,18,39,20,10,10,10,96,10,69
10,76,10,37,38,2,68,92,15,10,10,10,73,10,37
5,37,10,43,99,5,67,76,49,10,10,10,44,10,28
6,44,10,99,65,8,30,31,95,10,10,10,14,10,16
8,31,10,42,45,2,90,91,16,10,10,10,70,10,100
2,17,10,71,70,4,52,27,50,10,10,10,15,10,63
5,52,10,54,43,3,29,58,80,10,10,10,32,10,82
1,14,10,85,71,4,63,92,25,10,10,10,98,10,24
6,58,10,17,91,0,87,80,35,10,10,10,10,10,21
2,14,10,33,89,5,48,80,68,10,10,10,20,10,41
7,54,10,90,23,10,80,72,65,10,10,10,48,10,71
4,46,10,62,86,0,51,90,36,10,10,10,17,10,71
0,63,10,57,57,5,70,89,11,10,10,10,74,10,82
0,86,10,68,34,6,48,98,39,10,10,10,53,10,36
2,28,10,29,11,0,66,52,30,10,10,10,32,10,90
3,30,10,20,100,0,86,75,76,10,10,10,13,10,59
8,93,10,39,70,2,57,28,99,10,10,10,81,9,15
0,54,10,80,51,5,18,72,38,10,10,10,35,10,93
0,49,10,43,20,10,11,14,72,10,10,10,97,10,100
10,15,10,13,31,6,19,36,31,10,10,10,67,10,76
5,40,10,11,46,9,48,36,90,10,10,10,34,10,82
5,86,10,83,87,0,13,35,59,10,10,10,75,10,26
6,68,10,11,69,2,100,23,72,10,10,10,66,10,59
3,74,10,19,85,8,48,40,69,10,10,10,51,10,39
10,76,10,9,62,6,62,48,48,10,10,10,59,10,42
6,70,10,66,27,6,52,69,76,10,10,10,38,10,33
4,9,10,80,98,7,73,22,23,10,10,10,40,10,15
6,9,10,79,81,9,22,10,41,10,10,10,25,10,64
10,47,10,29,84,6,77,44,81,10,10,10,13,10,76
0,65,10,58,15,5,53,88,40,10,10,10,44,10,71
1,36,10,92,13,2,33,85,11,10,10,10,89,10,75
5,33,10,12,26,7,26,21,46,10,10,10,52,10,59
1,85,10,91,95,8,36,18,90,10,10,10,80,10,37
1,97,10,36,67,3,25,83,73,10,10,10,93,10,80
10,23,10,32,32,3,29,76,75,10,10,10,18,10,51
8,26,10,30,56,6,97,100,64,10,10,10,22,10,49
8,79,10,78,31,1,14,49,55,10,10,10,45,10,72
6,17,10,95,31,1,34,72,76,10,10,10,96,10,42
7,29,10,29,34,2,33,74,22,10,10,10,82,10,48
9,37,10,51,81,5,15,53,31,10,10,10,31,10,39
0,96,9,44,58,7,17,27,70,10,10,10,75,10,26
2,25,10,34,93,0,23,26,42,9,10,10,27,10,68
5,11,10,37,45,6,73,32,67,10,10,10,24,10,99
0,55,10,32,86,2,24,30,80,10,10,10,71,10,96
1,15,10,84,45,9,20,19,32,10,10,10,11,10,65
10,18,10,96,12,0,60,37,26,10,10,10,91,10,63
1,9,10,35,86,7,98,66,85,10,10,10,79,10,47
3,51,10,94,59,1,80,48,20,10,10,10,62,10,19
9,42,10,34,22,4,31,12,96,10,10,10,67,10,82
10,46,10,76,97,9,45,93,77,10,10,10,60,10,91
9,72,10,41,46,2,80,58,65,10,10,10,86,10,61
7,82,10,65,63,4,93,50,85,10,10,10,76,10,32
4,80,10,51,50,9,65,26,15,10,10,10,59,10,36
4,28,10,17,95,3,71,24,100,10,10,10,25,10,41
0,11,10,19,72,9,44,84,55,10,10,10,62,10,63
3,52,10,17,35,4,48,22,87,10,10,10,18,10,90
5,27,10,90,26,7,66,11,50,10,10,10,28,10,59
5,53,10,30,38,6,15,80,63,10,10,10,48,10,26
7,13,10,66,43,9,38,13,40,10,10,10,28,10,47
2,79,10,19,52,9,50,28,35,10,10,10,97,10,24
3,100,10,54,54,2,59,26,57,10,10,10,53,10,39
2,69,10,73,95,2,46,88,78,10,10,10,54,10,47
0,14,10,32,65,7,74,63,69,10,10,10,15,10,21
5,70,10,52,60,2,99,98,100,10,10,10,23,10,59
4,84,10,69,64,3,46,39,32,10,10,10,84,10,36
8,31,10,94,80,5,50,80,33,10,10,10,45,10,91
2,47,10,77,85,1,100,15,63,10,10,10,69,10,28
9,17,10,81,59,7,64,63,11,10,10,10,71,10,85
9,77,10,98,27,2,93,42,36,10,10,10,82,10,43
3,27,10,37,24,5,47,13,38,10,10,10,31,10,30
9,75,10,20,10,4,9,78,29,10,10,10,41,10,18
5,71,10,25,60,4,31,30,82,10,10,10,62,10,87
8,37,10,27,39,5,44,42,73,10,10,10,46,10,39
9,39,10,69,71,3,45,66,37,10,10,10,66,10,23
4,35,10,87,97,10,80,48,47,10,10,10,55,10,86
8,70,10,17,91,5,11,13,33,10,10,10,86,10,97
10,43,10,92,20,4,28,80,95,10,10,10,97,10,59
8,71,10,42,34,3,25,38,80,10,10,10,15,10,47
7,51,10,34,66,6,26,18,60,10,10,10,51,10,32
3,69,10,71,28,5,16,96,23,10,10,10,10,10,59
10,99,10,59,56,10,76,90,39,10,10,10,25,10,59
1,65,9,10,58,5,77,77,25,10,10,10,38,10,24
5,16,10,20,36,7,28,50,91,10,10,10,96,10,13
5,29,10,48,9,8,52,63,34,10,10,10,89,10,85
1,85,10,65,80,10,32,60,67,10,10,10,100,10,59
9,56,10,33,100,4,66,59,79,10,10,10,13,10,84
0,64,10,9,60,8,77,48,42,10,10,10,100,10,70
7,42,10,30,82,10,61,25,13,10,10,10,59,9,20
3,72,10,78,94,3,96,45,93,10,10,10,65,10,37
6,29,10,30,32,0,47,77,35,10,10,10,42,10,67
9,39,10,10,37,0,73,97,19,10,10,10,83,10,99
1,22,10,97,64,10,65,12,22,10,10,10,20,10,90
10,22,10,89,87,10,44,83,75,10,10,10,69,10,60
2,69,10,49,16,4,9,16,39,10,9,10,31,10,60
8,10,10,44,54,0,49,96,33,10,10,10,84,10,24
3,41,10,21,95,3,95,87,85,10,10,10,46,10,20
2,42,10,18,58,8,74,79,74,10,10,10,84,10,49
0,97,10,46,42,5,86,96,65,10,10,10,59,10,23
5,24,10,85,69,8,96,76,32,10,10,10,89,10,18
