,0,1,2,3,4,5,6,7,8,9,10
0,8,10,5,0,0,5,1,10,4,3,9
1,1,3,8,0,2,0,2,7,2,3,3
2,6,8,3,6,0,2,10,3,8,5,6
3,1,7,6,7,1,2,6,9,9,2,2
4,4,3,2,10,6,10,2,1,10,4,9
5,3,1,8,8,4,8,0,5,6,5,0
6,5,5,6,6,8,1,2,1,10,6,8
7,10,0,2,2,9,3,5,8,3,1,7
8,2,0,0,7,2,5,6,0,1,5,6
9,4,2,4,2,4,5,2,4,4,6,5
10,0,9,1,5,10,8,3,0,1,1,7
11,5,9,1,2,7,7,7,7,8,0,8
12,9,7,10,6,4,9,9,9,1,4,10
13,10,4,1,2,3,9,3,6,5,3,10
14,6,6,3,0,5,0,9,10,8,10,7
15,10,6,10,10,1,0,7,8,2,1,4
16,4,7,7,2,9,0,10,2,1,6,3
17,1,10,7,9,8,2,6,7,1,9,0
18,1,2,1,9,4,8,0,1,5,4,0
19,2,10,9,5,3,7,0,4,4,2,4
20,2,1,7,4,3,0,6,4,1,10,3
21,7,4,3,2,3,8,3,8,2,7,3
22,0,9,4,7,0,4,2,3,3,6,2
23,8,7,1,6,3,4,2,5,2,1,9
24,9,1,3,8,3,10,10,0,7,5,3
25,10,7,10,10,0,7,9,10,7,2,2
26,7,9,5,5,6,0,0,5,0,7,5
27,9,0,10,3,5,3,10,9,4,1,2
28,5,5,7,4,1,1,9,7,2,9,6
29,9,0,4,9,3,6,1,6,4,3,5
30,9,0,7,7,6,9,7,6,1,5,4
31,10,10,2,7,1,4,10,2,0,1,6
32,0,7,0,6,0,4,1,6,2,9,9
33,5,4,10,10,4,9,9,7,0,2,2
34,0,1,2,6,1,6,3,6,3,3,8
35,4,10,10,3,5,1,6,6,10,9,8
36,5,3,8,2,6,8,7,8,5,9,5
37,9,10,9,3,0,8,1,5,10,3,3
38,4,2,10,5,7,6,8,4,3,0,8
39,9,3,9,2,2,9,1,10,5,3,2
40,5,7,8,10,8,0,2,0,6,5,0
41,1,10,5,0,4,10,10,0,5,0,6
42,5,9,0,6,1,8,8,7,2,1,5
43,4,10,2,4,1,1,6,2,6,5,10
44,0,1,6,5,7,0,1,6,1,4,3
45,2,0,6,10,0,1,6,6,0,3,8
46,10,9,2,3,9,3,7,6,5,9,2
47,6,5,0,4,8,3,1,9,1,2,9
48,5,5,5,9,5,0,9,10,8,2,6
49,5,2,10,0,4,3,1,7,10,0,9
50,2,7,3,2,4,5,9,7,9,8,9
51,8,10,6,9,6,5,6,3,4,10,10
52,6,10,5,8,2,5,8,8,10,1,6
53,3,9,9,3,6,2,5,0,10,7,3
54,4,8,5,9,9,7,2,5,6,2,8
55,1,3,2,1,10,9,4,0,7,5,4
56,5,9,3,5,3,8,7,7,10,5,6
57,6,3,9,0,8,6,0,9,0,9,8
58,3,1,9,2,3,2,2,7,2,1,6
59,0,4,3,2,9,5,6,2,5,3,6
60,4,4,3,10,1,6,7,5,9,0,10
61,2,10,8,1,4,3,5,7,1,5,7
62,0,2,9,0,6,7,3,7,3,4,2
63,4,4,5,1,10,9,0,3,1,0,9
64,6,0,7,9,1,1,2,8,7,8,1
65,4,7,8,10,8,7,2,6,2,2,2
66,6,6,2,3,6,0,7,7,9,1,2
67,0,6,4,10,6,7,8,5,3,10,2
68,10,7,3,4,1,3,8,2,10,10,9
69,7,5,2,6,3,4,4,5,3,4,6
70,8,4,1,1,10,2,10,8,1,1,0
71,3,0,9,9,0,0,3,3,9,5,0
72,10,2,7,5,5,1,0,0,7,6,0
73,4,2,0,3,3,2,1,10,2,2,8
74,3,5,7,10,10,0,4,0,6,2,3
75,7,6,10,6,9,3,2,10,1,7,9
76,5,5,4,10,1,5,10,1,10,10,5
77,8,1,9,10,2,9,0,10,3,9,3
78,2,9,0,3,9,8,1,5,9,3,6
79,10,2,4,8,8,8,9,5,8,5,0
80,10,2,3,3,10,3,4,8,6,5,5
81,3,9,6,2,8,4,6,4,5,1,7
82,10,9,10,7,8,10,6,5,5,5,4
83,10,2,4,10,4,5,2,5,6,10,4
84,1,5,9,4,5,4,9,9,10,0,7
85,7,2,3,9,10,10,9,1,6,7,5
86,3,3,2,4,4,4,8,8,8,7,7
87,5,2,9,3,3,8,9,10,5,3,9
88,5,9,6,5,7,3,9,10,1,10,7
89,3,8,9,0,6,5,8,6,4,2,8
90,8,3,8,9,2,2,5,7,9,7,4
91,7,6,5,10,4,4,9,4,8,7,5
92,6,8,0,6,3,2,3,8,6,3,9
93,3,9,2,3,5,5,5,5,5,5,0
94,10,10,1,5,4,0,0,6,5,5,4
95,0,0,4,6,4,2,10,7,4,10,6
96,5,8,5,1,4,0,7,6,7,6,5
97,0,6,9,1,7,8,1,3,10,6,6
98,7,6,6,10,5,2,0,10,5,5,2
99,6,9,5,4,1,6,0,0,8,0,9
100,6,1,4,2,1,5,7,1,7,6,1
101,6,9,8,10,1,4,0,8,9,6,2
102,2,5,1,1,0,5,4,6,2,1,2
103,4,3,1,0,2,9,7,0,0,9,0
104,10,10,7,7,0,5,4,1,1,3,2
105,6,3,8,4,5,4,3,2,1,8,2
106,7,3,3,7,1,0,9,8,9,2,0
107,0,8,0,8,1,7,3,2,1,2,3
108,7,0,1,1,0,4,6,0,3,6,8
109,2,3,1,2,9,1,10,8,9,8,3
110,4,10,5,3,3,8,1,10,2,1,6
111,7,5,10,3,6,9,8,8,5,4,10
112,3,8,8,4,2,3,0,2,7,3,0
113,3,5,0,5,10,7,8,6,8,7,6
114,6,7,1,0,0,4,7,4,1,1,8
115,4,9,8,9,1,5,2,10,5,9,5
116,9,10,8,3,5,7,3,2,7,1,6
117,10,8,0,4,4,7,4,5,8,5,2
118,10,5,9,8,6,4,3,2,5,10,3
119,2,4,8,8,2,7,6,9,10,8,4
120,10,9,6,7,9,6,3,2,4,9,4
121,1,4,3,2,1,7,6,6,6,8,1
122,7,1,6,2,3,0,4,5,8,8,6
123,8,8,5,0,0,0,10,7,5,5,3
124,3,10,4,2,8,9,2,1,10,3,5
125,0,6,9,8,9,4,0,0,2,0,9
126,4,1,1,1,2,10,2,3,8,10,9
127,1,6,10,7,3,2,9,9,1,3,0
128,9,1,2,6,3,4,1,6,6,10,8
129,6,3,7,5,7,9,9,4,2,9,8
130,10,10,3,6,1,9,3,10,7,7,9
131,1,0,7,10,8,6,5,2,10,6,0
132,9,2,8,2,8,3,2,9,2,0,3
133,8,8,0,7,3,6,1,4,7,5,0
134,10,0,3,3,10,1,9,6,4,0,10
135,10,10,4,8,10,10,5,4,2,9,5
136,6,10,5,2,2,4,0,2,5,2,8
137,0,5,7,2,6,0,5,3,2,2,10
138,10,1,6,9,10,2,7,4,7,6,4
139,6,1,4,7,1,9,5,5,2,5,5
140,4,2,9,5,10,1,5,9,8,1,5
141,4,2,6,8,3,4,10,6,9,10,10
142,4,4,10,5,6,3,4,6,3,9,1
143,5,5,2,0,2,4,4,3,5,9,10
144,5,1,8,4,4,4,2,7,2,5,8
145,7,0,9,2,9,8,10,3,6,1,10
146,8,0,8,1,0,10,4,0,3,0,4
147,7,7,4,2,7,9,4,6,10,7,6
148,1,10,0,9,2,1,8,5,10,9,6
149,2,5,0,0,0,2,3,8,9,5,5
150,6,9,5,3,10,2,0,5,8,5,5
151,4,8,8,4,7,9,7,5,9,5,2
152,7,0,10,3,3,5,2,9,4,4,0
153,2,8,3,7,9,7,5,5,10,5,7
154,7,0,4,4,10,8,5,4,9,9,7
155,3,9,10,10,6,6,9,1,1,1,4
156,0,7,1,8,10,2,5,5,7,10,9
157,3,7,4,5,2,1,10,5,10,9,9
158,7,1,0,0,0,3,3,8,10,10,4
159,1,10,9,9,9,3,2,10,4,7,0
160,1,3,9,6,7,2,7,2,9,7,0
161,1,9,4,1,4,0,7,2,5,8,10
162,9,10,3,3,3,3,6,8,2,3,5
163,9,0,7,3,4,5,7,7,9,10,10
164,4,0,6,8,7,10,4,1,4,4,9
165,10,0,7,8,3,5,6,2,9,3,5
166,1,4,3,6,3,10,0,6,4,0,0
167,2,8,8,3,5,3,0,2,9,0,8
168,7,2,5,7,10,4,8,0,5,8,7
169,2,3,3,10,6,3,9,6,4,3,5
170,7,8,4,3,5,8,8,10,5,7,6
171,6,4,0,7,7,3,7,3,0,7,10
172,4,5,8,9,8,5,5,10,4,4,7
173,2,10,5,4,8,0,8,3,8,3,10
174,2,4,6,6,8,10,7,3,1,8,10
175,6,3,9,8,4,2,9,3,1,4,10
176,1,9,3,8,4,1,8,2,3,5,4
177,0,6,8,8,10,4,4,9,4,9,9
178,9,8,3,3,10,5,0,5,2,2,10
179,2,2,3,4,6,1,6,3,5,10,9
180,7,3,2,0,7,2,8,8,1,5,10
181,5,5,2,3,3,2,2,9,9,10,1
182,9,2,2,1,6,9,5,4,5,9,1
183,4,5,3,7,10,5,3,9,4,6,5
184,8,9,5,1,2,9,10,0,3,8,10
185,5,10,1,3,7,1,8,7,10,5,5
186,5,8,6,5,3,7,3,1,6,9,9
187,8,1,0,10,5,0,4,3,8,0,5
188,2,0,5,10,4,5,7,8,4,1,9
189,2,0,10,5,8,10,3,5,3,10,6
190,5,3,5,9,9,0,8,9,10,5,5
191,8,4,10,4,1,10,10,7,4,7,5
192,5,10,6,9,6,9,6,9,8,5,6
193,8,5,0,5,1,0,4,10,10,8,1
194,7,10,0,3,5,6,2,1,3,2,7
195,7,4,2,6,3,10,1,2,10,3,4
196,4,3,10,7,8,8,5,2,1,8,6
197,8,9,3,9,7,3,2,3,1,7,1
198,4,3,6,7,4,2,7,9,5,1,0
199,1,1,0,10,9,10,4,2,9,7,9
200,5,0,1,3,2,9,8,9,6,6,7
201,2,8,9,5,5,9,4,8,8,6,2
202,3,3,0,8,2,1,10,1,0,10,1
203,3,0,0,8,9,2,8,0,7,9,9
204,7,1,7,10,9,9,3,5,4,3,1
205,2,6,8,3,1,8,9,9,2,3,7
206,1,5,6,3,0,9,10,8,3,4,0
207,2,6,4,4,7,8,2,2,4,2,3
208,7,2,10,7,4,0,8,10,6,8,5
209,2,9,7,9,7,8,5,1,3,8,6
210,4,5,7,9,5,9,2,5,3,8,7
211,10,8,3,10,1,10,6,10,2,1,3
212,1,3,7,9,10,0,0,9,1,9,7
213,3,8,7,5,5,4,4,8,3,5,6
214,6,3,8,3,4,4,3,10,9,7,7
215,2,0,5,0,4,5,7,3,5,0,8
216,6,1,1,6,2,0,7,0,4,8,7
217,6,9,4,5,8,4,4,9,3,8,4
218,8,6,10,8,3,7,3,5,3,6,6
219,2,5,4,6,0,4,7,7,0,1,8
220,2,9,1,3,8,9,10,3,5,9,1
221,3,10,8,10,9,1,7,5,4,5,3
222,5,3,10,3,5,6,8,3,2,6,8
223,8,2,8,0,4,8,6,0,8,4,7
224,10,6,7,3,3,3,9,8,2,5,0
225,7,7,6,7,4,4,10,10,1,5,0
226,1,10,1,4,10,5,1,7,9,7,10
227,5,9,0,1,9,5,7,6,7,5,2
228,7,4,1,3,10,9,8,7,7,2,4
229,0,3,4,7,0,8,8,8,6,9,1
230,3,3,8,7,3,9,2,10,10,0,1
231,4,5,9,6,10,6,10,2,2,6,4
232,6,2,10,10,1,3,10,7,1,8,10
233,3,4,9,2,2,5,8,0,7,9,5
234,5,9,7,10,1,10,6,4,9,7,9
235,10,8,8,4,8,1,3,2,1,4,2
236,0,0,9,8,1,4,8,4,9,5,3
237,10,0,2,0,6,2,5,0,9,9,4
238,2,7,8,3,9,3,2,9,7,10,7
