0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
54,62,80,11,8,91,7,98,66,47,56,84,58,47,13
29,92,27,67,6,58,5,30,53,41,75,99,62,61,32
24,58,59,83,8,29,4,93,23,45,36,61,96,46,31
67,68,54,27,5,100,7,96,24,65,99,80,69,26,21
44,19,29,16,3,33,1,42,95,25,72,35,33,33,16
46,50,97,76,1,62,4,18,53,15,38,38,62,10,95
71,41,53,52,1,76,1,53,21,98,62,21,69,71,70
37,61,45,46,1,11,5,78,69,70,75,20,54,9,99
24,62,79,44,10,63,4,84,94,100,47,77,64,69,10
70,48,99,96,0,81,10,33,76,12,36,22,11,75,10
68,17,57,76,8,76,8,23,63,63,47,70,31,51,90
21,61,44,57,6,21,3,29,12,19,59,79,20,91,35
78,84,77,95,4,55,7,42,48,41,76,16,76,17,16
76,51,88,20,9,44,8,87,59,40,61,38,29,95,27
24,66,76,53,1,26,9,36,68,48,24,34,27,42,58
35,27,50,65,9,27,4,63,69,40,46,34,22,84,44
62,47,90,22,1,43,10,55,92,15,55,32,60,60,51
97,81,15,34,10,41,5,40,69,25,24,22,21,44,50
56,60,46,17,9,89,3,80,90,92,31,77,10,44,61
45,60,67,39,10,33,10,58,10,72,63,39,39,12,57
30,85,31,76,5,76,2,75,87,18,27,81,25,21,38
22,50,9,74,4,35,5,99,11,58,86,55,93,18,86
96,29,12,13,8,75,1,75,36,72,38,22,66,28,73
79,51,58,80,7,68,5,67,21,37,23,81,100,53,14
59,86,61,24,8,89,9,61,12,30,68,51,45,49,27
43,75,76,75,1,65,7,37,94,63,36,19,12,34,49
98,66,94,96,10,25,5,40,48,82,61,12,48,28,74
10,76,65,98,9,26,7,62,100,88,81,19,50,68,36
29,97,40,9,7,69,7,43,44,48,76,16,99,95,40
82,71,98,80,2,29,4,13,12,33,89,55,90,55,70
9,72,32,100,7,70,7,23,32,55,95,35,40,74,68
79,25,91,63,9,87,6,16,69,85,94,53,53,89,86
19,31,50,56,8,41,10,49,36,60,82,44,71,21,92
14,76,53,53,8,56,3,90,96,89,38,58,42,55,98
81,19,37,61,7,72,3,89,16,63,78,68,89,62,42
98,90,31,73,10,16,2,17,34,54,89,92,74,53,70
58,86,45,17,4,83,1,91,80,40,48,58,49,37,46
77,95,65,94,0,71,0,11,78,38,22,86,32,69,26
65,94,48,10,7,72,4,35,94,98,60,87,94,35,34
25,19,21,18,3,64,0,65,38,30,95,42,36,68,71
43,72,24,88,1,75,4,10,80,66,63,20,58,46,58
26,98,76,86,0,96,10,18,60,37,63,25,66,24,95
49,61,37,87,3,95,1,76,74,76,18,29,43,61,100
64,59,34,80,4,10,0,99,49,43,95,86,58,39,100
55,25,12,66,1,56,4,84,46,76,86,71,37,91,23
46,88,47,63,2,23,8,24,14,17,35,15,60,90,89
28,91,74,78,7,88,9,64,28,26,44,88,41,37,90
17,66,25,42,1,22,8,33,58,79,44,75,95,71,43
58,16,50,23,7,9,6,51,23,9,16,9,77,58,92
56,38,26,20,5,64,10,21,34,63,91,68,13,69,66
16,71,87,57,1,41,2,42,39,75,31,62,15,69,14
48,26,18,64,9,85,5,64,84,47,20,75,33,74,65
53,42,93,92,7,33,2,85,39,38,78,58,55,96,74
62,53,15,41,2,83,7,80,92,20,72,100,31,74,87
96,27,29,24,1,83,1,71,36,29,91,27,10,97,9
20,76,34,92,1,48,4,19,56,83,72,10,82,72,40
67,67,14,42,8,49,0,55,89,72,79,77,45,51,46
23,12,27,15,9,13,3,82,49,50,22,19,15,14,63
99,41,67,28,4,15,5,22,56,35,79,56,42,99,87
83,25,95,66,2,9,2,52,57,100,68,68,36,68,11
21,71,65,51,5,29,9,81,90,45,83,23,60,9,87
58,98,16,13,3,82,2,55,30,70,34,100,28,91,30
30,14,79,36,10,31,3,31,70,56,28,28,95,40,83
61,50,45,82,5,50,3,82,93,12,25,37,83,74,25
20,23,95,67,7,24,10,64,63,100,74,55,64,36,37
63,49,59,23,3,98,7,57,43,100,26,35,67,33,54
18,92,18,24,9,41,8,43,98,81,42,40,18,9,89
42,35,72,75,0,65,3,80,23,13,38,83,85,95,55
38,87,13,29,1,82,2,88,65,89,59,51,82,59,57
76,14,35,20,9,37,7,14,67,20,79,96,67,97,100
32,90,54,77,2,96,3,12,64,57,49,68,18,81,15
75,77,38,98,3,68,4,43,48,65,76,80,9,32,51
44,52,39,26,5,57,10,91,54,77,15,76,53,80,100
38,26,13,59,0,70,8,35,83,54,31,60,24,83,95
68,26,70,24,0,63,7,48,30,53,12,40,68,88,69
15,58,21,56,6,75,3,14,94,88,94,79,11,21,36
20,10,54,15,2,85,9,99,93,88,72,86,37,51,17
94,12,94,28,4,80,9,74,85,98,27,33,94,69,88
89,68,28,73,2,15,2,14,28,9,48,84,76,45,19
35,16,61,56,10,48,0,99,13,29,33,56,28,41,17
62,27,67,37,6,40,10,67,33,77,79,48,92,81,88
91,73,86,42,7,21,0,61,15,52,72,48,70,84,11
33,9,80,40,2,68,8,75,88,67,85,92,92,82,35
63,69,95,56,2,37,4,27,55,37,97,87,83,11,36
100,74,87,71,5,52,0,38,40,27,48,18,91,81,19
50,49,29,23,1,70,0,44,77,95,93,16,31,60,77
34,36,52,29,3,36,10,73,74,80,22,55,33,99,96
97,21,27,69,5,94,1,24,27,93,27,76,71,34,53
99,71,67,25,3,35,10,19,75,18,47,50,58,27,45
36,53,85,75,2,55,0,38,63,40,46,81,13,40,29
90,21,14,77,3,35,1,50,42,55,22,11,68,71,82
32,15,48,18,8,98,7,71,41,74,64,11,38,56,57
47,65,90,39,7,10,7,46,15,78,73,95,34,65,25
63,98,47,32,7,80,5,47,55,58,35,82,73,63,79
55,39,93,31,6,18,6,91,36,9,55,10,84,20,74
30,67,66,28,3,62,4,43,12,41,30,90,55,61,31
48,41,80,18,4,22,7,20,46,12,18,32,39,83,89
78,68,66,42,2,80,0,54,83,36,88,26,27,49,19
11,60,65,92,10,85,8,58,73,79,96,15,90,82,75
