0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,10,10,82,82,63,6,7,10,7,46,10,6,1,61
10,10,10,39,56,11,3,10,10,6,19,10,6,2,71
10,10,10,68,36,100,4,4,10,0,40,10,1,1,15
10,10,10,94,34,47,3,1,10,2,69,10,1,0,49
10,10,10,81,57,35,0,5,10,0,80,10,1,7,24
10,10,10,47,84,23,6,8,10,6,83,10,7,4,64
10,10,10,59,51,58,5,6,10,6,73,10,7,4,98
10,10,10,43,52,76,10,10,10,1,50,10,3,9,51
10,10,10,43,77,98,9,0,10,10,91,10,1,7,94
10,10,10,75,47,89,0,9,10,1,43,10,7,3,42
10,10,10,94,93,39,0,6,10,7,56,10,8,5,15
10,10,10,50,48,70,3,10,10,8,75,10,10,2,83
10,10,10,52,69,58,10,3,10,8,69,10,9,7,19
10,10,10,17,80,75,5,8,10,1,50,10,2,8,82
10,10,10,52,50,61,10,10,10,4,60,10,7,9,58
10,10,10,94,85,83,10,6,10,8,65,10,1,8,62
10,10,10,67,40,58,6,6,10,3,22,10,8,6,81
10,10,10,55,53,48,7,8,10,3,65,10,0,9,43
10,10,10,64,9,30,6,3,10,3,68,10,8,0,84
10,10,10,57,49,75,0,0,10,8,11,10,1,0,25
10,10,10,51,35,89,0,3,10,7,100,10,3,9,28
10,10,10,46,66,96,0,0,10,7,39,10,7,1,19
10,10,10,86,86,24,5,2,10,10,20,10,8,9,29
10,10,10,64,22,34,5,4,10,5,66,10,4,5,14
10,10,10,67,95,80,4,9,10,0,76,10,2,6,79
10,10,10,51,14,87,3,7,10,7,93,10,8,8,68
10,10,10,16,86,70,3,0,10,8,56,10,7,10,56
10,10,10,22,22,37,3,3,10,6,52,10,7,7,15
10,10,10,93,63,95,7,10,10,1,13,10,2,7,51
10,10,10,12,99,81,4,2,10,2,27,10,6,8,25
10,10,10,24,24,50,3,10,10,10,14,10,0,3,11
10,10,10,42,52,86,8,4,10,8,85,10,4,8,37
10,10,10,23,31,18,5,8,10,9,88,10,4,6,38
10,10,10,68,76,93,1,6,10,6,58,10,9,2,25
10,10,10,39,90,19,0,8,10,2,97,10,1,6,77
10,10,10,43,86,9,10,0,10,9,50,10,8,8,32
10,10,10,66,81,41,6,9,10,0,41,10,2,7,46
10,10,10,31,28,61,4,2,10,7,89,10,7,9,45
10,10,10,12,100,53,6,2,10,9,83,10,5,10,93
10,10,10,54,43,77,4,2,10,10,52,10,10,10,39
10,10,10,15,21,59,7,5,10,1,27,10,4,5,84
10,10,10,22,54,43,3,5,10,7,42,10,10,0,79
10,10,10,81,63,22,2,4,10,4,26,10,2,3,37
