,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,6,9,3,10,7,4,3,0,7,6,6,0,0,0,6
1,3,8,6,6,1,3,5,0,7,0,3,1,3,6,6
2,1,4,5,8,8,4,7,10,3,3,0,10,9,3,1
3,1,1,2,0,8,7,10,4,9,3,3,1,5,2,8
4,1,1,8,3,2,4,10,2,3,1,2,2,7,3,8
5,0,6,0,9,2,1,10,7,1,9,7,4,10,2,9
6,9,2,5,4,5,5,8,7,9,0,2,1,1,5,10
7,2,1,4,1,4,4,2,7,5,0,4,9,5,6,10
8,8,0,1,10,8,0,7,9,3,5,10,0,10,8,6
9,5,5,2,8,4,2,0,0,6,6,9,8,8,10,3
10,1,6,1,9,10,6,3,9,3,1,10,6,1,10,3
11,7,4,8,2,4,5,2,4,7,9,0,8,7,9,0
12,8,0,6,0,5,9,6,10,2,2,9,7,7,10,7
13,5,4,6,8,9,2,6,0,9,9,10,6,10,10,0
14,2,0,2,10,2,10,2,5,1,0,9,0,2,2,3
15,4,4,3,0,4,8,8,5,2,8,7,0,4,9,6
16,9,4,7,10,9,5,9,5,5,2,6,5,9,7,5
17,0,6,5,7,10,0,5,5,8,2,0,6,9,2,7
18,10,6,9,7,4,3,8,6,8,2,8,0,8,4,10
19,6,10,0,6,5,7,6,10,7,6,7,1,8,4,0
20,4,10,1,4,2,1,2,7,2,5,2,6,5,4,3
21,9,7,0,2,4,4,3,10,6,0,2,9,1,9,6
22,7,3,0,9,8,9,2,8,10,9,0,9,6,4,4
23,7,1,3,3,8,0,10,3,9,4,0,7,7,7,7
24,8,2,2,0,3,9,6,2,5,0,3,5,0,9,5
25,3,8,0,5,9,6,5,1,9,1,4,6,4,10,7
26,8,3,10,7,1,8,8,0,7,4,2,3,5,7,5
27,8,3,2,3,2,4,0,6,7,10,9,9,5,7,5
28,4,8,5,1,1,5,9,8,5,9,0,7,10,0,4
29,3,4,9,2,5,6,7,5,2,9,0,4,7,8,1
30,3,7,1,8,0,6,3,2,6,5,7,5,9,5,3
31,10,10,7,6,5,7,0,8,1,1,0,2,9,6,5
32,5,9,9,10,2,5,7,8,6,5,4,2,10,3,9
33,6,0,6,5,2,9,1,8,5,1,4,10,8,3,6
34,7,4,8,0,4,0,6,0,2,5,6,6,9,6,4
35,6,5,1,5,4,4,2,2,0,8,6,3,8,10,9
36,4,9,3,5,10,0,10,3,7,6,8,5,10,9,8
37,3,9,8,10,6,1,3,8,10,10,6,0,2,4,0
38,3,5,1,10,7,10,10,7,6,1,2,3,5,9,0
39,8,10,9,5,6,3,6,1,1,0,7,6,10,1,2
40,1,5,5,3,8,0,6,0,6,1,0,0,9,4,0
41,6,6,0,5,2,8,9,6,4,9,8,2,4,9,6
42,4,1,5,9,3,0,5,4,10,6,10,0,7,7,7
43,10,6,2,5,0,5,9,0,0,9,10,8,6,3,10
44,10,5,9,6,5,8,2,5,6,9,10,7,6,9,2
45,0,6,5,2,6,0,5,3,8,7,10,4,9,5,0
46,5,0,4,9,2,7,1,8,3,2,5,5,3,8,6
47,9,10,4,10,5,1,6,1,2,5,10,3,10,2,7
48,1,1,2,6,5,8,2,5,2,8,1,10,1,0,10
49,5,2,10,9,5,9,9,0,7,10,0,5,7,10,9
50,6,9,10,10,8,1,8,9,4,5,3,3,6,7,3
51,5,4,7,8,3,7,5,8,9,1,8,10,7,6,0
52,5,0,6,7,8,7,4,4,5,2,9,3,0,7,5
53,5,3,9,9,1,1,1,1,2,6,9,1,10,8,8
54,6,1,3,6,6,3,8,9,3,9,0,0,9,9,6
55,10,0,8,10,9,7,0,7,1,9,1,4,8,9,4
56,6,7,4,8,5,4,7,8,0,4,5,5,4,9,1
57,8,6,5,8,10,2,6,8,3,7,7,0,4,6,5
58,2,0,4,1,7,1,8,9,9,4,7,3,8,10,3
59,10,7,10,10,7,5,2,10,10,10,3,0,0,8,3
60,7,6,10,3,2,10,1,6,1,0,5,8,1,4,9
61,3,2,4,9,1,0,5,2,3,1,8,5,7,0,10
62,10,2,1,9,0,0,0,1,6,5,7,9,4,2,8
63,8,2,5,4,2,7,1,8,9,9,0,8,3,4,0
64,4,10,3,7,8,7,9,4,7,0,2,10,6,4,0
65,0,4,6,8,0,4,6,2,0,0,1,5,10,8,3
66,0,8,2,2,7,3,8,10,10,4,7,9,0,3,1
67,6,10,4,1,2,7,2,0,7,8,7,5,3,7,0
68,6,5,9,3,0,8,6,7,9,10,10,4,5,3,0
69,8,4,0,8,10,10,7,4,1,4,6,7,6,4,5
70,3,9,3,6,4,10,7,9,3,9,0,5,10,9,2
71,7,8,9,0,5,9,1,6,9,5,7,9,5,1,10
72,5,2,6,4,7,4,8,5,0,3,1,4,5,7,9
