0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,,,,,8,,,,,,,,,
0,,,,,1,3.0,,,,,,,,
5,,,,,2,,,,,,,,,
2,,,,,7,,,,,,,,,
5,,,,7.0,6,2.0,,,,,,,5.0,
8,,,,4.0,9,3.0,2.0,,,4.0,,,,
2,,,,3.75,8,,,,,,,,,
10,,2.0,,3.5,7,,,,,,,,,
10,,,,3.25,9,,,10.0,,,1.0,,,
0,,,10.0,3.0,2,,,,,,1.0,7.0,,
6,,,3.0,2.75,4,,,8.0,,,,,,
5,,,,2.5,7,,,,,,,,,
8,,,,2.25,2,,,,,,,,,
3,6.0,3.0,,2.0,5,,2.0,,0.0,,,,,
2,,,,2.3333333333333335,4,,,4.0,1.0,,,,,
7,,,,2.6666666666666665,4,,,,,5.0,,8.0,,
3,10.0,,,3.0,9,,,,,,,,,
0,,,,3.333333333333333,3,,,,,,,,,
7,,,,3.6666666666666665,10,,7.0,,,,,10.0,,
2,,,,4.0,1,,,6.0,1.0,,,,,
9,,,,4.333333333333333,8,,,,7.0,,,,8.0,
9,,4.0,,4.666666666666666,7,,,,,,,2.0,,
0,,,,5.0,3,,,,,,,,,
10,,,,5.222222222222222,8,,,,,,,,,
5,,3.0,,5.444444444444445,7,,,,,,,,,
5,,,,5.666666666666667,9,,,3.0,,,,,,
9,,,9.0,5.888888888888889,4,,,,,1.0,,,,
1,,,,6.111111111111111,6,,,,6.0,,,,,
10,,,,6.333333333333333,3,0.0,,,,,,,,
9,3.0,2.0,,6.555555555555555,7,,10.0,,,,,,,
10,3.0,,,6.777777777777778,6,,,,,8.0,8.0,,6.0,
5,,3.0,,7.0,4,,,,,,,7.0,,
4,,,,7.333333333333333,2,,,8.0,,1.0,,,,
0,,,,7.666666666666667,1,,,,,,,,,
4,,,,8.0,4,,,,,,,2.0,,
8,,,,6.8,3,,,,,6.0,,,,
10,,8.0,5.0,5.6,8,,,,,,,,,
8,,,,4.4,6,,,,,7.0,,,,
10,,,,3.2,2,,,,,,,,,
2,,,,2.0,6,,,,,,,2.0,,
0,,,,2.3333333333333335,4,0.0,,,,,,8.0,,
8,,,9.0,2.6666666666666665,3,,,,,,,,,
1,,,,3.0,2,,,,10.0,,,,,
1,,,4.0,3.333333333333333,7,4.0,,,,,3.0,,,
3,,8.0,,3.6666666666666665,6,,,7.0,,,2.0,8.0,,
7,,,5.0,4.0,5,,,,,0.0,,,,
2,,,2.0,4.333333333333333,7,,,,3.0,,4.0,,,8.0
4,,,10.0,4.666666666666666,0,,,,,,,6.0,,
10,4.0,,,5.0,7,,,,,,,10.0,,
9,,,,5.5,7,,,6.0,,,,4.0,,0.0
6,,,,6.0,10,,,,,,5.0,,,
4,,,,5.75,10,,,2.0,,,,,,
9,,,,5.5,2,,,,,,,,4.0,
9,,,,5.25,1,8.0,,,,,,,,
5,,,,5.0,1,7.0,,,,,,,,3.0
7,,,,4.75,7,,,,2.0,,2.0,2.0,,
4,,,,4.5,5,,,,,,,,,
9,,,,4.25,8,,,,,,5.0,,,
3,,0.0,5.0,4.0,2,,,,,,,,,
1,,,0.0,3.6666666666666665,7,,,,9.0,7.0,,,,
6,,,,3.3333333333333335,7,,,,,,,,,
6,,,,3.0,6,,,,,,9.0,,,
4,,,,4.0,10,,,,,,,,,
4,,,3.0,5.0,2,,,,,3.0,,,,
9,,,,4.0,6,,,,,,,2.0,,
9,,,,3.625,0,,,,,,,,,
1,,,,3.25,2,,,,,,1.0,,,
7,,0.0,0.0,2.875,4,,,,9.0,,,,,
0,,,10.0,2.5,7,5.0,,,,,,,,
6,,9.0,,2.125,8,,,,,,,,,
1,,3.0,,1.75,7,,,,,,,,,
3,,,,1.375,6,,,,,,,,,
9,,,,1.0,6,,,,,,,1.0,,
7,,,1.0,1.375,8,,,,,,,,,
0,,,,1.75,10,,,,,,,,,
1,,,,2.125,4,,3.0,,,,,,,
1,,,8.0,2.5,9,,9.0,,,,,,,
8,,,,2.875,2,,,,,,,,,
3,,,,3.25,1,,,,,,,,9.0,
4,,,2.0,3.625,0,,3.0,,,,,,,
4,8.0,,,4.0,1,9.0,,,,,,,,
1,,,,4.2,10,,,,,3.0,,,4.0,
5,2.0,,,4.4,4,,,,,,,,,9.0
6,,,,4.6,7,,,3.0,,,,6.0,,
8,,,,4.8,1,,,,,,,,,
3,,,,5.0,2,2.0,,,,,,,,
9,,,,5.2,6,,,,3.0,,,8.0,,
0,,,,5.4,8,,,,,,,,2.0,
5,,7.0,,5.6,9,,,,,,,,,5.0
