,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,64,87,14,3,11,39,20,70,9,93,55,78,12,61,63
1,99,95,65,5,21,16,82,55,4,40,82,98,91,53,75
2,49,90,86,4,9,14,55,59,7,26,66,52,11,93,71
3,71,91,76,4,10,70,13,20,6,10,90,85,24,66,58
4,41,22,24,4,24,27,72,57,3,14,50,95,96,21,91
5,51,93,38,9,82,87,39,83,0,33,57,88,69,97,45
6,99,44,13,10,16,18,65,36,9,60,86,22,73,11,83
7,73,65,73,9,14,92,26,28,6,49,51,36,9,32,24
8,16,47,22,1,36,71,87,68,8,49,71,55,23,54,20
9,22,73,83,6,91,68,80,63,6,78,91,30,55,79,57
10,26,54,46,0,15,47,98,100,8,48,66,60,19,28,77
11,67,39,89,6,83,9,29,38,0,96,72,47,51,71,32
12,14,70,81,10,77,11,15,87,7,89,51,55,17,50,96
13,84,77,72,4,57,89,95,22,8,52,87,35,27,50,30
14,43,97,29,4,17,78,72,96,9,43,94,82,19,56,16
15,53,43,47,2,50,62,38,76,1,37,70,55,16,57,83
16,42,35,96,9,93,72,38,65,10,40,68,64,45,18,38
17,57,31,87,1,46,85,54,74,0,85,71,41,77,69,88
18,52,64,21,6,99,23,16,11,2,48,50,55,51,23,54
19,22,58,14,3,86,53,77,17,3,95,77,88,28,36,17
20,39,18,37,1,99,31,83,63,8,17,70,19,16,73,73
21,16,87,83,1,57,36,99,86,6,58,86,28,30,91,32
22,81,89,40,5,10,84,56,19,6,59,65,38,71,43,77
23,53,82,61,8,14,25,29,94,0,85,87,26,57,41,71
24,85,33,47,7,31,44,60,76,5,49,70,97,42,61,74
25,37,48,18,3,98,39,21,38,9,23,71,42,78,10,80
26,60,20,76,1,91,90,61,33,8,55,56,73,33,58,28
27,49,84,83,3,71,69,91,57,6,78,92,69,71,13,89
28,84,33,51,8,65,70,69,84,8,79,15,60,59,60,11
29,27,55,93,9,24,82,66,28,4,32,51,93,100,95,94
30,58,52,80,3,60,50,25,86,10,18,21,67,98,24,84
31,56,51,33,0,22,42,56,54,1,99,78,21,39,17,45
32,52,77,29,4,46,63,91,90,7,60,45,96,98,39,20
33,59,60,43,6,88,30,57,18,8,85,12,99,16,74,96
34,70,47,81,4,29,81,25,53,7,14,51,22,82,48,25
35,44,10,44,3,31,42,15,14,0,49,15,27,52,10,17
36,46,27,36,5,92,18,99,81,5,42,65,59,89,83,10
37,14,10,17,1,68,91,17,27,8,12,59,94,9,28,47
38,63,11,13,8,68,68,89,66,1,22,53,42,92,96,50
39,30,40,92,7,26,54,87,25,10,85,11,98,44,34,69
40,84,44,74,8,98,85,15,21,10,18,95,31,9,34,47
41,18,60,78,3,91,92,35,35,5,83,83,59,30,54,62
42,66,18,66,0,9,89,33,47,2,37,24,47,94,74,46
43,27,97,83,7,86,38,77,50,3,29,42,12,33,29,95
44,48,47,26,8,39,11,91,54,7,31,31,69,50,96,91
45,9,84,95,10,35,95,30,15,3,100,12,89,54,68,73
46,11,88,97,7,61,99,13,78,8,90,97,48,13,36,95
47,39,39,35,6,36,55,12,56,10,36,23,29,35,80,27
48,80,11,99,0,38,23,71,39,8,28,74,95,37,79,69
49,46,73,76,1,11,64,13,89,5,13,25,79,19,83,45
50,38,92,17,1,100,48,70,95,3,94,52,74,89,71,67
51,69,9,27,8,42,10,65,77,10,22,70,19,99,55,68
52,78,9,22,3,13,20,95,27,5,45,26,51,36,13,43
53,38,54,83,1,21,68,96,66,5,19,93,46,36,88,92
54,70,86,100,1,58,63,59,9,4,73,38,92,62,96,12
55,10,88,84,0,88,29,91,99,5,70,17,49,27,69,88
56,36,72,25,0,22,66,74,61,9,14,60,50,65,16,22
57,12,82,42,4,69,76,59,90,8,56,38,71,72,32,23
58,25,91,40,0,65,32,53,91,3,96,91,21,92,85,19
59,35,11,97,7,12,90,78,94,2,75,81,54,80,34,19
60,81,24,91,3,15,22,66,15,2,58,72,33,63,36,21
61,28,81,12,3,69,36,83,41,1,41,19,49,84,9,57
62,82,11,79,4,67,71,33,45,3,35,59,66,61,64,18
63,17,74,11,2,66,68,52,72,10,86,16,61,50,20,41
64,73,72,43,6,72,35,81,88,0,64,94,70,83,46,69
65,34,51,27,7,86,92,53,66,3,63,25,44,97,55,45
66,76,22,28,9,77,20,73,83,0,26,71,24,97,61,31
67,20,61,79,2,75,33,100,29,5,39,21,72,24,94,13
68,13,74,85,4,34,26,41,85,10,57,57,54,82,57,74
69,48,32,19,2,15,69,19,78,6,44,90,42,28,51,32
70,60,61,94,0,85,80,86,41,3,76,21,81,71,99,30
71,48,43,73,2,41,14,43,94,9,13,41,78,44,59,57
72,43,100,78,2,34,50,14,11,4,92,81,87,100,25,100
73,39,98,97,2,13,66,100,63,2,17,27,26,13,40,81
74,80,50,37,1,31,82,11,75,9,31,17,54,71,88,32
75,61,19,94,8,81,44,31,28,9,29,69,98,92,61,75
76,77,19,18,7,63,64,35,84,7,92,87,75,79,64,76
77,34,96,29,5,93,42,55,93,1,9,50,14,87,24,72
78,41,87,33,7,92,29,15,39,8,82,87,39,61,83,33
79,28,43,37,3,49,53,13,16,3,47,17,9,37,82,55
80,39,81,78,8,90,36,17,56,10,24,63,20,72,98,62
81,94,10,49,0,51,65,15,53,0,62,12,11,34,52,55
82,97,35,9,2,33,95,57,62,5,65,69,23,87,24,75
83,80,42,83,10,36,92,84,25,9,93,58,40,39,97,96
84,84,73,46,0,71,54,40,21,2,11,63,21,40,22,55
85,35,100,44,10,60,65,62,72,0,46,99,50,28,42,26
86,66,52,28,2,87,64,38,15,9,94,64,30,75,11,61
87,81,65,18,7,23,10,43,30,2,17,70,22,20,22,20
88,44,94,27,7,89,58,78,10,3,64,90,25,37,24,71
89,32,34,24,8,98,93,33,46,8,88,18,77,29,13,59
90,31,75,59,0,25,52,80,47,8,80,16,81,61,14,48
91,46,84,55,9,62,73,40,35,3,46,40,80,92,85,63
