0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
26,10,1,9,96,31,57,82,42,59,10,97,29,99,89
77,10,2,11,41,17,30,74,44,68,10,92,25,67,77
100,4,10,19,29,72,81,46,18,91,10,77,10,63,42
69,1,7,85,45,18,44,89,18,46,10,16,38,83,63
79,6,8,33,22,10,73,87,63,39,10,18,10,34,97
65,5,3,15,62,83,35,29,38,91,10,29,78,96,17
26,3,8,16,30,96,43,44,26,87,10,9,48,29,87
26,4,6,73,88,96,19,68,59,12,10,89,68,35,40
90,2,6,43,98,72,79,20,65,79,10,82,26,67,92
21,1,9,98,65,97,97,22,30,39,10,70,56,85,35
83,2,1,74,56,82,34,42,80,61,10,47,86,88,60
94,6,1,31,84,87,74,54,26,75,10,81,30,62,48
57,6,10,24,26,71,88,21,72,66,10,27,24,64,44
66,4,10,93,74,97,87,70,40,14,10,22,29,23,21
59,9,8,48,57,20,68,52,93,17,10,73,93,44,10
26,6,1,50,89,18,38,36,92,66,10,67,21,24,59
65,7,3,36,56,70,91,71,73,15,10,32,36,63,89
57,10,7,40,90,41,48,91,28,10,10,77,58,100,48
97,5,10,26,71,95,36,44,52,90,10,97,43,71,70
54,8,2,32,20,73,90,63,34,48,10,94,81,62,44
17,9,0,19,100,27,61,16,10,54,10,67,47,12,70
88,1,0,61,89,37,92,18,51,80,10,100,18,77,13
47,3,3,27,48,85,88,52,96,26,10,19,48,76,17
30,6,2,36,31,62,18,27,48,78,10,26,57,86,16
93,10,6,87,76,17,63,94,28,86,10,57,13,11,12
74,0,2,81,46,51,87,70,40,95,10,33,63,11,79
62,9,1,26,52,16,15,24,31,92,10,27,17,90,40
26,10,0,28,43,10,39,39,52,13,10,12,55,16,54
83,9,8,9,15,26,38,82,64,70,10,83,35,31,11
62,7,10,26,60,63,15,76,92,52,10,97,37,24,61
59,6,6,19,48,94,20,95,96,86,10,100,36,90,100
87,8,4,17,97,17,70,85,41,67,10,46,84,60,83
22,5,0,58,18,47,58,90,27,80,10,43,28,79,77
71,7,6,88,98,90,13,73,32,19,10,28,51,63,61
88,6,1,13,76,74,72,35,28,87,10,23,36,48,19
26,8,8,61,13,57,43,26,53,93,10,60,71,91,31
93,2,6,51,90,80,88,62,83,70,10,59,34,85,95
64,2,3,24,59,32,11,22,35,60,10,62,54,83,87
