0,1,2,3,4,5,6,7,8,9,10,11,12,13
10,5,8,3,54,10,77,10,10,46,85,32,7,8
10,10,8,1,65,10,95,4,10,74,60,66,9,8
10,10,7,3,74,10,62,0,10,5,35,17,2,1
10,10,2,10,100,10,89,8,10,32,85,44,4,8
10,10,6,9,5,10,10,1,10,50,67,66,7,1
10,10,6,9,95,10,95,3,10,88,36,86,7,1
10,10,4,5,86,10,93,4,10,78,37,54,4,4
10,9,0,8,73,10,97,5,10,12,66,70,0,7
10,10,1,5,36,10,34,0,10,20,58,61,7,6
10,10,5,3,10,10,79,6,10,28,50,60,10,8
10,10,7,10,25,10,48,5,10,77,89,99,6,10
10,10,8,9,6,10,44,4,3,1,82,25,0,6
10,10,5,3,96,10,81,5,10,35,87,86,3,1
10,8,7,5,53,10,60,10,10,2,85,89,7,6
10,10,8,8,18,10,54,2,10,16,56,33,1,9
10,10,6,0,32,10,18,10,10,55,72,97,10,4
10,10,6,10,24,10,23,10,10,28,10,86,1,2
10,10,0,6,14,10,86,10,10,34,11,46,1,9
10,3,6,5,94,10,18,10,10,57,67,17,8,0
10,10,5,5,49,0,68,5,10,20,24,83,4,6
2,10,0,0,46,4,1,6,10,16,25,23,9,0
10,10,9,1,26,10,61,5,10,71,8,41,0,3
10,10,7,9,12,10,75,2,10,81,47,22,3,7
2,10,9,4,14,2,93,6,10,71,82,87,1,4
10,10,5,6,6,10,80,0,6,92,100,45,6,4
4,10,6,4,10,10,5,10,10,11,46,2,7,2
10,10,9,1,34,10,9,4,10,41,91,30,3,8
10,10,0,8,60,10,57,2,10,30,61,8,1,7
3,10,10,1,92,10,55,5,10,68,27,17,6,8
10,10,3,6,34,10,9,1,2,52,75,58,0,4
10,10,7,5,92,10,23,3,10,17,65,8,5,9
0,10,9,2,67,10,53,2,10,29,45,91,10,2
10,10,2,0,88,10,40,9,10,73,26,39,10,3
3,10,7,6,10,10,59,10,10,63,86,0,6,9
10,10,3,0,70,10,1,4,10,37,47,11,5,0
10,10,3,1,17,10,24,1,0,35,20,86,3,0
10,9,10,1,19,3,78,5,10,100,28,45,9,4
10,10,5,6,56,10,60,3,10,73,74,23,5,6
10,10,4,9,57,9,18,3,10,1,86,0,2,6
10,10,8,7,51,10,42,7,10,49,100,33,3,7
10,10,1,9,36,10,14,1,10,87,83,5,0,2
10,4,8,7,45,9,30,6,6,77,68,52,7,0
10,6,1,0,86,10,100,3,1,85,89,22,3,9
10,10,1,1,10,10,79,1,10,48,98,59,4,5
10,10,1,7,19,10,9,6,10,48,91,83,4,9
10,10,3,0,41,10,28,0,10,38,72,11,8,1
10,10,6,3,99,10,66,7,10,72,79,44,2,3
10,10,10,7,5,10,51,2,10,60,51,60,2,8
10,10,10,1,29,10,58,9,10,66,6,10,0,5
10,10,7,10,42,10,85,5,10,53,67,43,1,0
8,10,1,1,24,10,85,1,9,24,76,14,8,9
10,10,3,2,64,10,65,3,10,89,99,14,8,2
10,10,8,2,57,10,39,9,10,94,95,29,2,1
10,10,4,1,80,10,31,2,10,79,96,27,7,8
6,10,9,8,93,10,78,8,10,95,67,13,8,7
10,10,3,7,56,10,24,2,10,72,83,77,10,1
10,10,6,0,83,10,84,0,10,89,30,45,4,5
10,10,0,7,60,10,2,2,4,77,38,32,3,5
