0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
33,65,4,57,9,38,53,76,25,10,0,20,99,76,96
35,39,10,35,86,78,40,98,72,29,10,62,92,45,80
61,58,8,32,36,68,62,93,72,23,5,16,45,74,17
89,38,10,32,97,16,39,52,56,84,7,71,84,52,66
9,77,1,94,82,35,91,28,100,66,2,53,96,37,24
75,47,5,44,76,39,81,16,12,98,5,24,30,97,46
99,66,8,27,91,93,100,24,97,19,6,24,16,55,68
32,46,2,21,49,24,93,12,82,32,4,94,79,19,22
50,74,0,14,30,88,51,35,70,34,3,9,19,62,13
87,90,5,18,29,44,82,44,66,14,7,51,38,70,35
72,96,1,43,94,9,86,66,54,10,3,27,78,73,53
72,40,8,9,79,49,54,10,49,68,6,84,81,70,92
83,63,1,71,71,49,100,94,38,98,9,11,30,72,54
93,65,6,84,100,97,37,43,47,53,3,87,12,25,43
67,80,0,94,12,44,51,61,58,94,3,63,35,48,36
62,50,6,51,19,85,68,82,44,41,9,44,19,61,72
32,41,1,93,16,12,43,27,21,50,10,82,70,46,83
62,40,0,63,35,89,13,61,75,21,3,52,34,31,19
10,94,9,74,12,60,31,96,17,79,2,62,97,80,83
67,52,2,72,16,17,49,96,50,65,6,9,31,30,36
49,18,5,10,79,72,55,86,30,42,1,68,62,91,66
57,88,3,71,91,17,98,76,40,32,6,39,32,84,74
69,66,4,86,40,83,66,88,55,75,9,16,60,51,25
13,47,0,86,88,64,20,43,24,80,2,47,43,42,30
58,23,10,91,85,59,38,57,29,67,3,63,86,17,16
15,95,1,78,27,80,14,69,38,86,5,41,32,34,19
98,94,8,97,61,40,94,34,38,97,10,24,49,47,38
22,40,4,60,15,26,74,9,15,22,3,81,97,76,45
75,13,0,76,93,16,79,85,21,42,9,65,70,41,18
90,85,10,94,38,55,35,34,66,30,5,33,76,47,77
47,17,10,77,72,39,20,90,50,60,6,69,92,11,19
98,91,5,50,41,90,37,85,25,63,9,93,27,45,95
64,39,8,78,16,25,12,29,72,58,0,21,38,91,90
46,97,1,10,30,43,12,49,43,15,0,21,70,9,63
76,93,3,10,84,76,14,45,86,65,7,31,63,34,35
46,53,1,69,77,45,10,61,44,63,5,11,50,38,30
36,68,10,9,35,18,88,64,99,44,5,95,65,37,90
16,65,10,39,84,34,10,63,74,50,5,29,64,75,56
99,43,6,43,73,39,35,40,88,92,0,31,44,38,73
57,35,6,66,79,21,89,84,74,31,2,43,28,62,27
57,71,6,79,89,36,79,84,81,21,6,98,33,59,37
58,28,2,74,23,95,46,49,82,68,9,67,81,10,30
32,58,2,27,98,49,43,75,32,12,4,85,58,92,85
48,47,3,59,28,29,19,67,64,61,0,77,23,43,15
44,88,2,56,55,100,24,39,71,24,9,79,80,21,99
35,30,4,58,66,12,29,85,13,36,0,26,71,93,62
15,53,7,66,82,26,19,94,30,58,10,47,79,76,100
26,50,0,74,9,42,41,98,44,21,0,15,68,13,12
12,43,10,41,55,17,93,64,57,58,8,97,35,64,33
64,44,2,35,41,83,45,29,28,89,7,9,19,39,70
25,36,3,13,37,93,52,32,52,11,3,63,28,90,51
60,19,7,16,90,87,46,12,85,77,2,64,31,29,81
97,72,1,45,100,22,83,19,76,62,7,99,76,98,87
85,69,8,35,21,95,39,31,20,79,4,72,29,34,20
48,88,0,77,56,99,59,52,98,49,6,81,26,93,52
80,76,9,12,33,28,51,14,15,17,7,36,56,64,38
18,39,9,27,86,95,55,78,25,49,7,78,67,63,31
51,61,5,62,36,88,18,95,27,31,3,91,79,39,26
74,45,7,63,45,74,47,68,86,51,6,88,92,35,26
40,78,4,80,54,11,56,71,30,65,6,58,34,50,82
56,11,1,79,41,42,33,78,26,40,9,88,94,36,64
18,59,1,13,78,20,45,42,43,96,8,10,46,52,86
53,30,3,84,20,62,77,27,96,86,5,81,73,55,43
21,46,10,32,71,65,82,86,64,74,1,79,81,53,71
24,25,5,80,37,72,34,28,92,89,5,21,24,13,81
43,51,3,32,100,81,94,48,35,73,6,23,40,11,25
87,80,10,57,87,62,59,63,88,43,8,31,71,85,14
94,94,10,65,54,70,53,78,63,18,5,35,99,97,77
70,79,2,24,65,70,42,90,45,51,1,68,70,93,60
86,86,6,67,55,95,73,41,62,49,8,43,55,10,82
54,65,5,65,56,39,32,92,34,73,2,15,42,53,17
54,26,9,32,68,62,45,57,28,85,2,44,79,66,15
57,36,8,41,51,88,61,57,83,55,10,67,78,20,38
74,79,3,45,10,23,89,91,44,31,7,16,13,29,100
53,14,10,16,34,21,100,75,34,54,6,85,28,86,10
52,28,7,50,68,62,43,71,69,97,0,89,92,93,82
65,91,3,32,71,92,78,77,35,22,4,56,57,85,52
99,54,7,33,97,14,45,93,11,50,8,61,29,83,50
94,75,9,32,80,12,84,62,20,56,3,41,20,72,30
82,77,4,76,15,71,94,26,83,83,3,25,61,13,99
13,55,1,38,69,47,68,78,25,59,1,53,45,49,23
47,47,1,75,68,43,33,81,40,71,3,13,78,65,27
10,44,6,86,42,41,68,54,56,10,1,29,10,22,39
40,84,6,55,32,15,95,47,86,74,9,35,11,19,27
90,32,1,32,61,46,60,60,64,86,0,29,94,71,93
25,37,3,28,89,55,84,25,36,56,4,72,87,49,55
71,28,4,55,88,16,78,24,66,62,2,32,91,26,39
83,22,5,29,77,38,100,73,59,29,2,50,14,24,10
42,91,3,38,79,69,90,9,81,20,1,25,54,29,34
34,37,4,57,21,57,25,40,99,57,10,24,68,30,23
70,75,5,46,20,96,24,94,65,32,4,16,22,67,96
60,47,5,89,39,93,99,36,66,25,5,19,22,25,31
36,58,3,78,19,47,50,25,47,88,8,36,19,39,81
77,94,9,13,18,57,87,16,14,63,3,32,54,14,10
14,57,6,97,41,88,18,95,61,95,9,99,57,91,15
22,84,1,79,62,77,79,69,94,40,6,68,21,91,33
95,47,0,43,51,86,34,100,76,59,0,71,83,96,17
18,50,2,22,49,91,29,69,90,49,5,30,41,77,63
72,96,5,29,40,54,54,22,65,13,0,68,37,86,12
9,59,6,27,81,65,84,66,79,95,4,35,60,37,12
33,74,4,22,32,26,23,39,32,76,6,88,68,29,52
86,26,6,84,30,18,77,45,50,59,1,16,27,82,15
49,38,2,68,73,57,67,46,32,28,8,33,15,40,31
43,43,2,50,76,55,71,71,29,70,9,84,20,44,92
65,95,1,51,15,84,53,61,15,47,3,54,13,53,72
88,46,5,67,92,41,64,9,94,82,1,39,86,27,47
98,46,0,18,23,55,56,69,55,55,1,16,31,29,53
33,89,8,93,95,82,81,64,63,77,8,9,28,66,22
48,98,1,11,76,67,49,9,90,75,4,50,25,26,43
91,28,9,47,67,81,59,51,99,78,3,59,46,88,31
20,27,7,53,71,51,63,51,51,100,10,68,29,47,95
84,98,4,47,32,67,18,79,76,49,10,33,57,12,30
85,81,8,79,94,97,11,57,33,35,3,39,70,76,9
74,28,1,76,68,18,92,65,41,31,10,23,39,85,96
93,59,5,40,49,42,16,40,36,85,6,57,12,31,44
83,33,6,24,17,12,83,74,58,89,5,76,48,13,92
21,9,0,60,30,32,12,67,85,22,4,100,70,90,10
