,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,6,,6,,,,,,,,,,,,
1,5,,8,,,,,,,,2.0,,,,0.0
2,6,,0,,,,,,,,0.0,2.0,,,
3,7,,6,,,,,,,,,,,,
4,6,,4,,,,,,,,,,,,
5,8,,3,,,,,,,,,,,,
6,8,,8,,,,,0.0,,,,,,,
7,5,,4,,,4.0,,,,,,,,,8.0
8,6,,6,,,,,,,,,,,,
9,2,,1,,,,10.0,,,,,,,,
10,0,,3,,,,,,,,,,,,
11,0,,3,,,,,,,1.0,,,,,
12,0,,9,0.0,,,,,,,,,,,
13,10,0.0,10,,,,,,,,,,,1.0,
14,2,,4,,,,,,,7.0,,,,2.0,
15,5,,7,,,,,,,,,,,,
16,2,,1,,,9.0,7.0,,,,,0.0,,,
17,1,5.0,7,,,,,,,,,,,,
18,1,,8,10.0,,,,,,,,4.0,,,
19,6,,8,,,,,,,,,10.0,,,2.0
20,3,,10,7.0,,3.0,,5.0,10.0,,1.0,,5.0,,
21,10,,7,,,,,,,,,,,,
22,6,0.0,2,,,,,,,,,3.0,,,
23,5,,2,,,10.0,,,,8.0,,,,,
24,4,,1,,,,,,,,,,,,
25,6,,0,,,,,,7.0,,,,,,
26,4,,8,,,1.0,7.0,4.0,,,,,,,
27,1,,1,,,1.0,,,,,,,,,7.0
28,0,,0,,,,,,8.0,9.0,,,6.0,,
29,0,,5,,,8.0,,,,,,,,,
30,5,,8,,,,,9.0,,,6.0,,,4.0,
31,9,,2,,,6.0,3.0,,,,,,,,
32,1,,8,,,3.0,,6.0,,,,,,,
33,3,,7,,,,,,,,,,,,
34,6,,0,,,2.0,0.0,,,,,7.0,,,1.0
35,9,,4,3.0,,,8.0,9.0,,,,,,9.0,
36,3,,0,,,,,,4.0,1.0,,,,,
37,2,9.0,8,,7.0,6.0,,,,,,7.0,7.0,,
38,0,,0,,,,,,,,,,,,
39,9,5.0,8,,,,,,,,,,,,
40,0,,10,,,,,,,,,,,,10.0
41,0,,10,,,,,,,,,3.0,5.0,,
42,6,,2,,,,,,,,,,,,
43,7,,4,,4.0,,,,7.0,0.0,7.0,,3.0,6.0,
44,5,,3,,3.0,9.0,,,,,2.0,,,,
45,4,,4,,,,,2.0,,,,,,,
46,7,,7,,,,,,,,,,,,5.0
47,9,,10,,7.0,,0.0,,,9.0,,,,,
48,9,,5,,,,,,,,,,,,
49,4,,3,,,,8.0,,,,,,10.0,,
50,5,6.0,1,,,,,,,,,,,,
51,5,,10,,,,,,,,,,,,10.0
52,5,,3,,,,,,,,,,,,
53,6,,5,,6.0,,,,,,,,,,
54,0,9.0,1,,,,,,,8.0,,,,,
55,10,,3,,,,,,,,,,,,
56,0,,6,,,,,,,,,,,,
57,5,,7,,,,,,,,,,,,0.0
58,10,,10,,,,,,,,10.0,,,,
59,7,,10,,,,,,,7.0,7.0,6.0,,,6.0
60,4,,8,,,,,10.0,,,,,,,
61,2,,7,,,,0.0,,,,,8.0,0.0,,
62,4,,1,,,0.0,6.0,,,,,,,,
63,1,,2,3.0,,,,,,,,,,5.0,
64,4,,3,,,,,,7.0,,,,,1.0,9.0
65,8,,10,,3.0,,,,,,,,5.0,,
66,8,,10,,,,,,,,,,,,
67,8,,5,,,10.0,5.0,,,,,,,,
68,0,,7,,,,,10.0,,1.0,,,,,
69,9,,3,,1.0,,,,,,1.0,,10.0,7.0,
70,7,,4,,,,,,,,,,,,
71,3,,4,,,,,,,,,,,7.0,
72,5,,0,5.0,,,,3.0,7.0,,,,3.0,5.0,
73,2,,3,,,4.0,,,,,,,,,
74,10,,2,,,,,,3.0,,,,,,
75,8,,7,,,5.0,,,,,9.0,,,,
76,9,,10,,,,,,,,,,,,
77,7,,9,,,5.0,,,,,,,,,
78,9,,8,,,,,,,,,7.0,,,
79,7,,1,,,,,,,,,,,,
80,2,,1,,,,,,,,2.0,,,,
81,6,,5,,,,,,,,,,,8.0,
82,7,,7,,9.0,,,,,,,9.0,,,
83,0,,8,,,,,,,,,,,,
84,3,,5,,10.0,,,,,,,,,,
85,0,,6,,,,,,5.0,,,,,,
86,4,,6,,,2.0,,,,,,,,2.0,
87,5,,3,,,,,,,,,,,,
88,9,,5,,,,,,,,,,,,
89,8,,4,,,,,,,,,,,,3.0
90,1,,3,,,,,,,,,0.0,,,
91,7,,2,,,,,,,,,,,,
92,7,,5,,,,,,,,,,,9.0,
93,7,,1,,,,,,,,10.0,,,,7.0
94,9,,2,,,,,,,,,,,,
95,3,,3,,,,2.0,,,,,,,,
96,0,,5,,,,,,1.0,,,,2.0,,
97,3,,4,,,,,,,,,10.0,,,
98,2,,4,,,0.0,,,,9.0,,,,,
99,9,,9,,,1.0,,,,,,,,,
100,0,2.0,9,,,,,,,,,,,,
101,1,,6,,,,,8.0,,,,,,,
102,5,,5,4.0,,,,,,,,3.0,,,
103,8,,10,,,,,,10.0,,,,,,
104,5,,1,,,,,3.0,,,,,,,
105,5,,6,,,,,,,,3.0,,,,
106,1,,0,,,,,,,,,,,,
107,8,4.0,1,,,,,,,,,,,,
108,1,,9,,,,,,,,1.0,,,,5.0
109,1,,2,,,,,,,,,,,,
110,1,9.0,6,,,,,0.0,,,,,,,
111,1,,6,,,,,,,,,,,,
112,10,,5,,,,,2.0,,,,,,,
113,8,,1,,,,,,5.0,,,,,,
114,10,,7,,,,,,,,,,,6.0,
115,8,,3,,,,,,,,,,,,
116,8,,0,,,,,,0.0,,8.0,,,4.0,3.0
117,2,,6,,,,,,,0.0,0.0,,,,
118,2,,3,,,,,,,,,,,,
119,1,,1,,,,,,,,,,,,
120,8,,3,,,9.0,,9.0,,,2.0,2.0,,,
121,4,,6,,,,,,,,,,2.0,,
122,7,,7,,,,,,,,,,,,
123,2,,0,7.0,,,,,,,,5.0,,,
124,1,1.0,8,9.0,,,,,,,,,,,
125,9,,5,,,,,,,,,,,3.0,
126,3,,9,,,,3.0,,,,,,,,
127,5,,3,,,,,,2.0,,,,,,
128,0,6.0,7,,,,,,,,,,,,
129,8,,6,,10.0,,,,,,,,,,
130,10,,10,,,,,,,,,,0.0,,
131,4,,7,,,,,,,,,,,,1.0
132,0,,3,,,0.0,,,,,9.0,9.0,,9.0,
133,3,,9,,,,,,,,,1.0,,,
134,2,,1,,,,,,,,,,,,
135,10,,10,,,,,,,,,,,,7.0
136,2,1.0,0,6.0,,,,,,,,,,,
137,5,,7,,2.0,,,,,,3.0,,,,
138,6,,1,,7.0,,,,,,,,,,
139,1,,0,,,,9.0,,,,,,,,
140,6,,0,4.0,,,,,,,,,,,9.0
141,1,,5,,,,8.0,,,,,,,,
142,2,2.0,2,,,,,,,,,,,,
143,1,,9,10.0,,,,,,,,,,,
144,7,,3,,,,,,10.0,,,8.0,,,
145,2,,6,,,,10.0,4.0,,,,,,,8.0
146,0,,4,,5.0,,,,,,,,,,
147,4,,9,,,,,,7.0,,,,2.0,,
148,3,,6,,7.0,,,5.0,,,,,,,
149,5,,9,,,,9.0,,,,3.0,,,,
150,10,,4,,8.0,,,,,,,,8.0,4.0,
151,8,,6,,,,,,,,,,,,
152,3,,3,,,,,,,6.0,,1.0,,,
153,1,,9,,,5.0,,,,,,,,,
154,1,,5,,,,,,,,,,7.0,,
155,10,5.0,8,2.0,,,,,,,,,,,
156,0,,0,,,,,,,,,9.0,,,
157,10,,10,,,,,,,,,,,8.0,
158,3,,9,,,,,,,,,,,,
159,3,,6,,,,,,,,,,3.0,,
160,0,,6,,,4.0,,,,,,,,,10.0
161,8,,2,,,,8.0,,,,,7.0,,4.0,
162,5,,10,,,,5.0,,,,,,,,
163,6,,6,,,,,,,,6.0,,,,
164,5,,8,,,,,,,,,,,,
165,0,,10,,,,,,,,,,,0.0,
166,6,,3,,,,,,,,,0.0,,,
167,0,,6,5.0,,,,,,,,,,,10.0
168,1,,10,,,,,,,,,,,2.0,
169,8,,8,,,,,3.0,,,,,,,8.0
170,9,,10,,,,,,1.0,,,,,,
171,9,,6,4.0,,,,,,,,,,,
172,0,,10,,,,,2.0,8.0,7.0,,,,,
173,4,,2,,,,,,,,,,,4.0,
174,10,8.0,3,,,,,,,,,,,,
175,0,,6,3.0,,,,,,,,,,,
176,5,,10,,,,,,,,,,,,
177,3,,4,,,,,,1.0,,,,,,
178,8,,3,,,10.0,,,,,6.0,,,,
179,6,,2,,,,,,,,,,,,
180,4,,0,,,,,,,,,,,,
