,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,4,,2.0,1,,,,,,3,,10.0,4,8,
1,5,,,1,,,,,,0,,,3,2,
2,1,,,10,,,,,,4,,6.0,1,5,
3,10,,,4,,,,,,4,,,3,10,
4,6,1.0,,9,,,,,,2,,,7,5,
5,10,,,2,,,,,,0,,,7,9,
6,9,,,1,,,,,,10,4.0,,0,0,
7,9,,,9,,,,4.0,,9,,,2,8,
8,3,,,10,,,,,,1,,,7,7,
9,6,,4.0,2,,,,,,9,,,5,6,
10,0,,,6,,,4.0,,9.0,2,,,3,0,6.0
11,0,,,5,,,,,,5,,,2,7,
12,0,,,3,,,,4.0,,5,0.0,,9,9,
13,1,0.0,,6,,,,,,6,,,4,3,
14,8,,,9,3.0,,,,,1,,,1,8,
15,2,,,3,,,9.0,,,7,,,7,1,
16,8,,,4,,,,,,9,,,6,1,
17,7,,,6,9.0,,,,,0,,6.0,1,1,
18,0,,,1,0.0,,,,,10,,,0,10,
19,10,,,1,,,,,,3,,,5,10,
20,0,4.0,,2,,,,,0.0,1,,,3,6,
21,10,,,7,,,,,,4,,,6,8,
22,4,,,3,,,,,,5,,,6,5,
23,5,,,4,,,,,,10,,,9,0,
24,9,9.0,,5,,1.0,,,7.0,4,,,9,2,
25,6,,,5,,,2.0,,,0,,,1,6,
26,5,,,9,,,,,,10,,,8,10,
27,8,6.0,7.0,5,,2.0,2.0,,,8,,10.0,3,0,
28,9,,,10,,,0.0,,,7,,,6,0,5.0
29,4,,,9,,,,9.0,,1,,0.0,1,5,
30,2,,,3,,,,,,8,,,4,3,
31,4,,,8,,,,,,5,3.0,,0,10,
32,4,,,5,,,,,,4,,,6,6,
33,9,,,6,,,,,,5,,,4,8,
34,4,,,9,,,,,,10,,,2,8,
35,3,,,8,,7.0,,,,10,,,7,9,
36,8,,3.0,2,,,,,,10,,0.0,6,2,
37,8,,,10,,,,,6.0,1,,,3,7,
38,4,,,3,,3.0,,,,6,,,6,5,
39,5,,,5,,,,2.0,,5,8.0,,0,6,5.0
40,6,6.0,,4,,9.0,,4.0,,5,,,9,6,
41,3,,,8,10.0,,,8.0,7.0,8,0.0,,5,5,
42,7,9.0,,1,10.0,,,,,8,,,5,4,
43,4,,,3,,,,,,9,,,2,8,
44,5,,,8,,,,,,0,2.0,,7,5,
45,0,,,3,,,,4.0,10.0,9,7.0,,1,8,
46,9,,1.0,0,,,,,,7,,,5,4,0.0
47,0,4.0,,3,,,,,,7,,,6,1,
48,4,,,4,,,,,10.0,5,,,9,0,
49,10,,,0,,,,,,0,,,2,4,
50,10,,,1,,,,,,4,,,4,9,
51,6,,,4,,,,,,10,3.0,,1,3,
52,9,,,0,,,2.0,,3.0,8,,,3,0,
53,2,,,2,,,1.0,,,4,,,0,4,
54,5,7.0,,1,2.0,,,,,4,,,2,8,
55,10,,,3,,,,,,1,,3.0,9,4,
56,0,,,6,6.0,,,3.0,,5,,,0,8,
57,0,,,7,,4.0,,,,1,,,5,1,
58,4,,,9,,,,,,4,,,10,4,
59,1,,1.0,7,,10.0,,,,5,,,3,9,
60,0,,,9,,,,,,2,,,5,2,
61,2,,,9,,0.0,,,,7,,,10,6,4.0
62,3,,,2,,,,,,3,,,2,9,
63,7,,,0,,,,,,4,,,7,7,
64,4,,,4,,,,,,7,,,0,0,
65,1,,,2,,,5.0,,,0,,4.0,3,7,
66,8,,,2,,,,,,2,,,4,3,
67,10,3.0,,7,,,,,,2,,,9,4,
68,0,,,10,,,,7.0,0.0,9,,,9,3,
69,10,,,4,,9.0,,,,5,,,6,8,
70,3,,,5,,,,,,3,,,6,4,
71,5,,,6,,,,,,7,,8.0,6,3,
72,10,,,6,,,,,,5,,,9,2,
73,1,,9.0,3,,,6.0,,,0,,,8,5,
74,5,,3.0,3,,1.0,,3.0,,0,,0.0,8,0,
75,1,,,5,,1.0,,,,0,2.0,,8,0,
76,5,,,10,1.0,,2.0,,,4,,,3,6,
77,8,,,4,,,,,,7,,,7,2,
78,0,,,3,,,,,,4,,,9,4,
79,3,,,7,,,,,,1,,,9,9,
80,3,,,8,,,,,7.0,0,,,1,3,1.0
81,9,,,8,,,,,,3,,,3,0,
82,5,0.0,,2,,,,,,9,,,1,4,
83,8,,,9,,,8.0,,,1,,,7,10,
