0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
81,0,64,100,10,6,4,54,38,57,8,18,20,20,2
21,3,39,85,10,2,8,89,90,84,4,87,36,10,5
86,3,13,23,10,1,0,15,22,67,8,68,21,37,8
86,8,50,87,10,4,8,24,21,75,8,53,50,39,9
80,4,77,20,10,6,5,98,22,71,1,76,75,70,5
17,7,27,25,10,9,3,30,48,93,3,64,56,47,7
75,7,37,68,10,1,7,59,35,13,4,93,80,49,0
64,4,44,70,10,9,0,49,16,21,7,30,72,94,10
61,7,95,73,9,4,7,14,22,16,9,91,11,77,1
18,9,54,13,10,2,0,53,27,75,5,41,16,36,1
17,8,55,96,10,7,0,19,33,69,10,17,43,16,1
57,8,70,34,10,6,8,11,65,82,9,92,56,100,0
59,5,67,40,10,0,0,20,15,95,10,75,44,44,3
42,8,95,90,10,7,1,70,45,64,9,65,64,66,6
81,9,87,28,10,10,8,61,40,90,5,44,67,82,5
72,8,63,48,10,5,10,78,10,62,9,87,31,100,5
35,9,22,26,10,3,4,83,93,45,0,90,42,98,10
27,4,55,48,10,5,9,87,10,10,2,82,81,19,6
97,4,94,98,10,0,1,90,96,91,8,93,97,32,9
52,1,43,70,10,8,7,60,44,77,9,67,91,69,4
61,6,78,52,10,9,0,85,50,54,7,88,36,69,6
36,9,62,28,10,4,8,96,57,24,7,39,89,27,4
77,2,43,91,10,4,10,88,86,19,2,100,59,13,4
89,9,99,22,10,10,2,66,67,47,5,43,9,61,8
22,9,35,75,10,9,4,12,98,32,3,98,30,64,7
20,4,24,73,10,7,8,86,36,58,9,30,58,87,3
65,10,38,65,10,9,2,62,98,49,2,51,68,58,9
36,6,94,53,10,1,8,56,53,73,6,92,92,65,3
54,9,78,73,10,7,10,26,11,29,8,33,13,33,8
46,4,46,35,10,2,0,41,26,89,7,60,92,51,3
75,1,77,70,10,9,2,17,17,40,7,53,27,27,2
91,9,92,42,10,9,4,18,88,16,2,11,54,58,8
72,1,90,10,10,6,7,83,60,87,7,38,32,94,10
78,1,61,26,10,3,9,69,23,48,6,58,88,61,7
87,1,51,49,10,10,8,59,92,16,5,40,54,71,7
53,3,21,67,10,10,0,50,85,68,2,54,22,74,6
16,6,52,25,10,2,4,38,81,26,7,15,46,29,1
15,9,69,55,10,1,2,16,68,91,7,97,71,97,8
15,10,95,98,10,9,0,56,57,48,3,39,51,72,0
47,6,46,83,10,8,1,32,9,80,1,78,63,83,5
78,8,47,96,10,4,3,27,63,23,10,31,24,69,7
87,7,78,72,10,3,9,89,33,61,4,81,81,21,5
46,7,36,70,10,3,9,40,25,98,3,17,22,85,9
99,9,77,42,10,0,4,82,91,33,4,58,63,23,1
80,0,60,96,10,10,8,84,89,73,1,17,77,11,6
91,3,68,95,10,4,8,60,45,92,7,18,20,81,9
