0,1,2,3,4,5,6,7,8,9
,0,5.0,4,,6,,10,,3
,5,2.0,5,,9,10.0,5,5.0,0
4.0,6,4.0,0,10.0,5,10.0,4,5.0,6
2.0,6,6.0,1,8.0,4,10.0,2,0.0,8
0.0,1,7.5,9,1.0,5,10.0,7,0.0,6
2.0,10,9.0,7,9.0,7,10.0,7,0.0,4
4.0,3,10.0,2,1.0,8,10.0,9,0.0,7
4.5,3,1.0,4,1.0,2,10.0,5,0.0,4
5.0,6,1.5,9,1.0,2,10.0,3,0.0,7
10.0,8,2.0,4,1.0,8,7.0,2,0.0,3
1.0,7,5.5,3,1.0,1,4.5,9,2.0,6
1.6666666666666665,7,9.0,0,1.0,5,2.0,6,4.0,5
2.333333333333333,3,10.0,3,7.0,0,3.0,9,6.0,5
3.0,7,6.0,8,8.0,4,4.0,8,8.0,3
8.0,3,2.0,9,6.5,2,3.6666666666666665,9,5.333333333333334,2
8.0,8,2.3333333333333335,0,5.0,8,3.3333333333333335,5,2.666666666666667,9
8.0,0,2.6666666666666665,5,6.0,0,3.0,7,0.0,5
10.0,7,3.0,6,7.0,8,3.25,2,0.0,3
5.5,3,6.5,6,8.0,0,3.5,9,0.0,1
1.0,2,10.0,4,9.0,5,3.75,8,0.0,0
8.0,4,10.0,7,4.5,1,4.0,4,2.25,8
9.0,2,10.0,10,0.0,5,4.833333333333333,6,4.5,1
10.0,8,7.0,1,10.0,1,5.666666666666667,4,6.75,4
3.0,1,7.333333333333333,8,6.5,1,6.5,6,9.0,3
9.0,10,7.666666666666667,2,3.0,7,7.333333333333334,3,8.5,9
9.5,7,8.0,1,10.0,9,8.166666666666668,6,8.0,1
10.0,7,6.333333333333333,9,9.666666666666666,8,9.0,10,7.5,8
1.0,5,4.666666666666666,7,9.333333333333334,2,9.0,4,7.0,6
1.5,10,3.0,1,9.0,9,8.5,4,7.0,5
2.0,5,4.5,9,9.0,2,8.0,3,7.0,7
9.0,10,6.0,2,5.0,5,3.0,7,7.0,8
7.5,9,6.0,7,6.0,0,1.0,10,9.0,6
6.0,4,6.0,8,7.0,1,9.0,8,10.0,4
4.5,6,2.0,4,9.0,6,8.5,10,9.0,10
3.0,5,3.5,7,9.0,8,8.0,3,8.0,0
1.5,7,5.0,9,6.0,3,7.333333333333333,2,7.25,5
0.0,5,4.5,7,6.0,8,6.666666666666667,8,6.5,0
2.6666666666666665,0,4.0,7,2.0,5,6.0,1,5.75,5
5.333333333333333,3,5.5,4,2.0,10,1.0,0,5.0,9
8.0,0,7.0,6,2.5,8,4.0,10,2.0,6
8.0,0,6.0,8,3.0,6,1.0,7,9.0,10
7.333333333333333,6,5.0,8,3.5,5,2.6,10,4.0,7
6.666666666666667,6,2.5,6,4.0,5,4.2,9,2.0,0
6.0,1,0.0,0,4.0,0,5.800000000000001,8,2.5,9
9.0,0,0.0,10,4.0,6,7.4,7,3.0,5
7.0,9,3.0,1,5.0,4,9.0,9,3.6,6
5.0,0,8.0,8,7.0,2,5.0,9,4.2,10
6.333333333333333,6,0.0,5,4.5,8,1.0,3,4.8,1
7.666666666666666,1,3.0,4,2.0,2,7.0,1,5.4,4
9.0,1,6.0,6,0.0,2,5.333333333333333,3,6.0,7
7.0,0,9.0,1,7.0,6,3.6666666666666665,0,0.0,3
7.5,9,8.9,7,7.0,8,2.0,5,4.0,4
8.0,7,8.8,6,7.0,6,1.3333333333333335,3,4.8,7
8.5,8,8.7,7,7.333333333333333,4,0.6666666666666667,7,5.6,4
9.0,0,8.6,9,7.666666666666667,0,0.0,0,6.4,8
8.5,6,8.5,6,8.0,2,5.0,3,7.2,3
8.0,4,8.4,5,8.5,10,5.5,2,8.0,7
7.5,5,8.3,1,9.0,7,6.0,0,8.5,8
7.0,8,8.2,2,9.0,5,10.0,0,9.0,6
5.0,1,8.1,3,9.0,8,4.0,3,6.0,6
5.222222222222222,9,8.0,8,9.0,9,8.0,0,8.0,4
5.444444444444445,4,7.25,4,9.0,5,6.8,10,5.0,6
5.666666666666667,3,6.5,5,9.0,7,5.6,10,2.0,3
5.888888888888889,4,5.75,10,6.0,4,4.4,4,3.666666666666667,2
6.111111111111111,4,5.0,0,3.0,3,3.2,7,5.333333333333334,7
6.333333333333333,4,5.333333333333333,0,0.0,4,2.0,10,7.0,9
6.555555555555555,5,5.666666666666667,7,3.0,10,7.0,5,3.5,2
6.777777777777778,7,6.0,9,6.0,0,6.5,0,0.0,4
7.0,10,4.5,10,6.0,2,6.0,5,3.3333333333333335,6
6.0,3,3.0,3,6.0,7,6.0,9,6.666666666666667,0
5.0,0,2.0,2,6.0,0,6.0,2,10.0,4
4.0,3,1.0,10,1.0,9,3.5,3,0.0,5
7.0,9,0.0,2,7.0,8,1.0,3,10.0,8
8.5,10,3.5,1,0.0,10,10.0,5,9.0,5
10.0,5,7.0,6,7.0,0,2.0,2,9.5,9
6.5,3,3.5,1,9.0,9,1.0,4,10.0,1
3.0,1,0.0,5,9.0,9,0.0,0,2.0,4
3.4,0,1.6,4,9.0,4,1.0,6,0.0,1
3.8,8,3.2,0,9.0,9,2.333333333333333,8,2.0,6
4.2,1,4.800000000000001,4,9.0,10,3.6666666666666665,0,4.0,6
4.6,0,6.4,2,6.666666666666666,3,5.0,9,3.0,3
5.0,4,8.0,4,4.333333333333333,2,5.0,3,2.0,7
5.4,6,0.0,8,2.0,0,5.0,2,1.0,9
5.800000000000001,6,5.0,4,8.0,0,5.0,3,2.5,1
6.2,2,10.0,2,2.0,5,6.0,1,4.0,3
6.6,10,5.5,2,4.0,8,9.0,8,5.5,7
7.0,6,1.0,5,5.5,5,7.5,7,7.0,6
0.0,3,5.0,0,7.0,4,6.0,10,8.5,1
5.0,1,5.5,9,8.5,0,3.0,1,10.0,7
3.333333333333333,5,6.0,9,10.0,1,4.0,10,0.0,0
1.6666666666666665,3,1.0,9,9.6,2,5.0,5,9.0,9
0.0,6,10.0,0,9.2,5,6.0,8,10.0,4
6.0,4,7.0,4,8.8,10,7.0,1,9.5,9
0.0,5,9.0,0,8.4,6,4.0,1,9.0,9
0.0,8,8.5,0,8.0,7,4.0,1,7.666666666666667,4
0.0,5,8.0,8,5.666666666666666,9,7.0,9,6.333333333333334,10
0.0,5,7.5,4,3.333333333333333,1,2.0,6,5.0,10
0.0,10,7.0,0,1.0,0,4.0,7,5.142857142857143,3
3.5,9,5.0,7,1.5555555555555556,8,6.0,5,5.285714285714286,6
7.0,1,8.0,7,2.111111111111111,0,8.0,9,5.428571428571429,6
6.0,2,10.0,0,2.666666666666667,4,6.0,2,5.571428571428571,10
5.0,8,10.0,6,3.2222222222222223,8,4.0,6,5.714285714285714,5
4.0,0,10.0,2,3.7777777777777777,3,2.0,6,5.857142857142857,8
3.0,10,9.0,7,4.333333333333334,4,8.0,9,6.0,7
2.0,6,7.0,5,4.888888888888889,9,7.0,4,10.0,1
