,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3,2,1,4,9,4,4,2,9,10,4,1,6,2,0
1,6,2,10,4,5,6,8,1,9,6,3,5,3,10,4
2,9,3,2,7,9,6,2,8,1,8,2,2,2,8,7
3,1,0,0,6,4,10,9,3,2,1,8,8,0,8,8
4,4,7,3,8,0,3,4,1,6,0,9,3,10,2,7
5,3,0,7,10,7,3,7,4,3,10,3,3,0,2,9
6,1,8,0,6,8,0,2,1,5,7,1,4,1,5,5
7,0,8,3,4,2,8,0,2,7,1,2,0,7,3,0
8,4,9,1,6,6,2,0,2,3,8,2,8,4,1,0
9,2,5,8,5,0,1,6,1,5,3,10,6,3,4,1
10,7,5,2,10,0,6,3,1,8,6,0,2,4,10,9
11,3,3,7,6,8,10,8,5,6,4,0,10,5,9,5
12,8,2,8,2,8,1,2,0,3,3,8,1,3,9,6
13,10,7,0,3,4,9,0,6,10,4,4,9,10,0,6
14,0,0,8,10,1,1,9,9,9,5,0,10,8,3,6
15,5,9,8,5,4,0,3,4,0,10,9,4,7,7,8
16,8,7,0,8,9,8,8,9,7,10,3,1,7,5,7
17,9,2,3,10,8,0,2,1,1,9,3,7,9,8,0
18,9,5,7,0,6,5,7,2,2,5,6,1,3,3,10
19,2,3,9,8,1,2,4,0,4,5,0,3,9,2,3
20,5,1,6,10,9,10,1,6,3,2,8,6,1,8,10
21,7,5,7,0,0,5,8,1,0,6,10,6,1,7,8
22,8,8,0,4,1,9,10,9,2,9,4,6,7,2,8
23,7,0,0,9,10,5,7,8,4,1,2,4,7,9,9
24,1,7,5,4,1,6,1,8,0,3,6,4,6,4,4
25,0,6,8,3,4,6,6,9,1,10,8,10,4,1,0
26,1,4,4,3,8,10,2,5,7,6,7,5,2,8,8
27,4,2,4,8,6,8,7,0,5,5,5,8,8,1,1
28,6,0,1,3,6,9,2,9,6,7,3,0,4,1,5
29,7,5,0,1,7,1,7,4,7,2,8,1,6,9,7
30,10,10,4,2,8,10,9,1,10,4,9,10,3,8,6
31,2,5,1,5,9,9,6,4,2,9,7,10,9,3,6
32,2,5,6,7,7,10,3,9,1,5,10,0,9,9,1
33,8,10,7,6,4,8,2,7,6,7,9,3,0,9,7
34,0,6,2,2,5,2,0,10,8,0,7,5,2,8,4
35,3,9,10,9,2,7,2,7,6,2,0,4,6,4,5
36,5,2,4,4,0,0,4,10,8,9,6,2,7,2,6
37,4,10,5,7,2,3,1,2,8,2,7,4,1,5,9
38,0,6,9,0,7,2,4,1,0,9,3,0,10,4,1
39,0,7,1,9,6,8,6,2,3,10,1,1,2,2,4
40,2,5,1,10,1,0,0,1,6,0,7,9,7,7,0
41,2,3,10,4,9,5,1,0,2,7,4,4,6,7,0
