,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,10,21,82,3,61,51,57,11,14,39,25,3,56,5
1,0,7,26,67,8,9,22,11,37,20,19,98,10,27,6
2,0,5,53,56,5,28,67,99,49,65,10,40,6,11,2
3,6,9,84,57,7,88,23,23,61,81,87,92,2,95,3
4,9,4,74,61,2,10,73,40,87,13,26,57,0,45,10
5,9,9,57,13,10,40,21,62,39,32,13,87,6,41,7
6,4,8,24,23,3,46,19,12,60,79,60,76,10,35,3
7,10,5,74,49,2,13,26,80,38,74,42,67,10,19,5
8,3,9,84,76,0,69,89,95,55,87,36,16,7,17,0
9,10,3,14,31,9,56,18,66,83,55,49,9,5,48,8
10,1,3,93,58,6,13,10,70,12,64,77,86,3,75,1
11,10,10,67,70,8,49,67,80,25,74,77,31,3,64,1
12,8,1,46,12,3,18,49,15,72,25,86,100,3,11,6
13,5,10,78,96,7,43,79,21,46,49,46,53,10,73,9
14,8,0,38,90,0,73,65,17,49,50,30,24,4,91,4
15,0,6,49,63,9,47,57,20,57,32,50,77,2,53,1
16,10,3,27,55,10,50,11,100,89,10,33,90,9,47,7
17,3,1,50,49,7,88,89,91,38,45,95,47,2,85,3
18,2,1,59,74,1,34,53,50,82,84,35,34,7,90,7
19,4,4,85,9,5,78,91,13,12,75,45,97,4,38,0
20,3,5,91,56,6,9,44,19,63,24,9,53,7,91,5
21,9,4,63,40,2,100,23,13,97,52,76,29,7,20,6
22,4,3,90,59,0,78,62,52,39,61,85,48,0,15,1
23,10,7,87,67,9,34,64,27,56,93,96,41,5,44,7
24,6,7,72,44,3,27,90,49,72,48,64,67,9,21,6
25,8,0,42,20,3,86,74,63,91,97,96,33,6,24,1
26,1,6,64,93,2,89,43,66,100,39,12,57,10,53,1
27,9,5,86,68,10,77,64,62,93,97,86,36,3,65,1
28,1,0,60,46,4,73,64,11,25,90,100,77,2,12,4
29,3,6,94,50,10,59,40,69,10,68,63,77,9,38,4
30,7,10,67,90,2,100,91,23,18,72,98,93,1,19,8
31,9,10,89,34,3,97,73,60,33,10,64,30,0,89,0
32,0,1,15,15,4,18,18,17,89,11,89,78,3,95,6
33,7,2,94,89,9,88,46,88,80,36,83,54,8,57,1
34,10,7,26,74,7,15,88,60,94,13,54,16,7,46,10
35,2,9,50,81,3,56,80,42,26,39,60,15,5,27,3
36,3,6,12,58,4,11,40,52,55,38,26,26,8,49,10
37,2,4,68,66,8,86,79,47,69,26,34,59,6,72,0
38,5,6,35,17,4,40,77,60,10,35,14,18,10,40,9
39,6,0,57,39,1,56,17,53,12,20,11,64,10,82,10
40,4,2,90,96,6,47,14,13,49,88,15,13,2,99,9
41,10,9,85,78,8,75,66,71,71,49,9,68,9,74,5
42,0,5,35,41,7,39,97,52,69,85,94,51,2,29,10
43,7,8,78,30,6,73,16,85,15,26,17,91,6,44,7
44,4,1,19,27,4,47,68,69,31,37,61,56,2,58,9
45,9,1,96,43,2,53,90,94,80,99,95,29,4,73,5
46,4,3,27,35,6,47,20,12,57,30,49,87,7,30,8
47,3,1,16,69,9,75,69,62,14,15,70,28,8,17,10
48,1,4,86,34,5,98,53,58,55,79,46,82,1,71,9
49,7,10,79,26,3,70,26,81,66,28,57,69,7,9,2
50,9,2,28,29,5,81,60,19,40,82,86,92,8,52,4
51,10,8,97,26,2,50,13,83,70,9,51,100,1,18,0
52,6,2,48,75,6,75,37,20,64,18,35,99,0,14,3
53,4,6,93,53,1,55,68,61,63,55,91,69,0,25,3
54,5,4,32,13,5,95,97,98,24,27,52,21,2,88,9
55,9,2,18,76,10,60,75,97,84,36,93,55,4,95,5
56,9,0,92,45,0,28,35,83,97,22,11,64,1,81,0
57,6,1,52,15,6,53,61,44,14,72,82,49,10,99,10
58,7,5,65,38,5,59,56,98,40,73,50,46,6,83,10
59,5,1,76,65,8,49,40,10,53,80,9,59,6,11,7
