0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,4.0,,,,,1.0,,,2,9,5.0,,,
,,,,,,,,9.0,10,6,,,,
,,,,,,,,,6,6,,,,1.0
,0.0,,,,,,,,7,2,6.0,,,1.4285714285714286
,,,,,5.0,,,,1,9,,,,1.8571428571428572
,,,,,,,,,3,4,,,,2.2857142857142856
,,,,,,,,,4,4,,,,2.7142857142857144
,,,,,,,,,1,10,,,,3.142857142857143
,10.0,,,,,,,,0,3,,,4.0,3.571428571428571
9.0,,,,,,,,,5,7,,,,4.0
,,,,,3.0,,,,0,2,,,,3.75
,,,,,,,,,0,0,,,,3.5
6.0,,,,,,,1.0,,3,10,,,,3.25
,,,,5.0,,,,,8,8,,,,3.0
,,,,,,,,,0,8,,5.0,,2.75
,,,,,,,,,10,9,,,9.0,2.5
,10.0,,,,,,,,1,6,,,,2.25
,,,,,,,,,6,8,,,,2.0
,,,,,,0.0,,,2,6,,,,1.75
,0.0,,,,,,,0.0,3,7,,,,1.5
,,,,,7.0,0.0,,1.0,5,8,,,5.0,1.25
,,,,,,,,8.0,6,7,,,,1.0
,,,,,,,,,7,8,,,,1.0
4.0,,,,,,8.0,,,3,2,,,,1.0
,,,,,,0.0,,2.0,10,4,,,,1.0
,,6.0,,,,,,,5,4,,,,1.0
,,,,,,,,,7,2,,,1.0,1.0
,,,,,,,,,0,1,,,,1.0
,,,,10.0,,,,,3,8,,9.0,,1.0
,,2.0,,,,,,,3,6,,4.0,,2.2
,,,,,,,,,2,4,,,,3.4
9.0,,,,,,,,,7,2,,,,4.6
,1.0,,,,,,,,7,5,,,1.0,5.8
,,,,,,2.0,,,3,10,,,,7.0
,,9.0,,,8.0,,,,4,4,,,,5.833333333333333
,,2.0,,,,,,,5,1,,,,4.666666666666666
,4.0,,,,,10.0,,,6,9,,,,3.5
,,,,,,,,,2,4,,,,2.333333333333333
,,,4.0,,,,,,6,4,,,,1.166666666666666
,,,,,,,,,0,6,,,,0.0
,,,,,,,,,2,2,,,2.0,1.0
,5.0,1.0,,,,,,,3,5,,,,0.6666666666666667
,3.0,,,,,,,,3,5,,,,0.33333333333333337
,,,,,5.0,,,5.0,4,3,,4.0,10.0,0.0
,,,,2.0,4.0,,,,5,1,,,,0.5
,,,,,,,,,8,2,,,,1.0
,,,8.0,,,,,8.0,4,0,,,,1.5
,,,,,,,,,9,10,,,,2.0
,,,,,8.0,,,,8,2,,,,2.5
,,,,,,,9.0,,9,5,,,,3.0
,,,,,,9.0,,,1,2,,,4.0,3.5
,,,9.0,,,,,,8,3,,,,4.0
,,,,,,,,,8,0,,,,4.5
,,,,,10.0,,,,9,7,,,,5.0
,,,,,,,,,9,8,2.0,,,5.5
,10.0,,,,,,9.0,,1,3,,,,6.0
,0.0,,,10.0,,5.0,,,3,8,,7.0,,6.5
,,,,,,,,,0,9,,,,7.0
,,,,,,,,,9,6,,,,7.5
,,,,,,,,,5,10,,,,8.0
,,,,,,,,,2,0,,7.0,,8.5
,,,,,,,,,3,0,,,,9.0
,,2.0,,,,2.0,,,1,5,,,,9.5
,,,,,,,,,9,0,,2.0,,10.0
,,,,,,,,,9,6,,6.0,,9.977272727272727
,1.0,,,,,,,3.0,5,5,,0.0,,9.954545454545455
,,,,,,,,,8,3,,,,9.931818181818182
,,,7.0,,,,,,7,8,,10.0,,9.909090909090908
,,,0.0,5.0,,,,,6,1,,,,9.886363636363637
,,,,,,,,,0,9,,,,9.863636363636363
,10.0,,,,,,,,7,2,,,1.0,9.840909090909092
,,,,0.0,,,,,3,3,,,,9.818181818181818
,,,,,,,,,1,8,,,,9.795454545454545
,,,,,,,,,3,2,,,0.0,9.772727272727273
,,,,2.0,,,,,3,10,,,,9.75
,,,,,,,,,1,3,,,,9.727272727272727
,,,,,,8.0,,,7,7,,,,9.704545454545455
,,,,7.0,,7.0,,,1,10,,,,9.681818181818182
0.0,,,,,,2.0,,,7,8,,,,9.659090909090908
,,,,,,,,,4,10,,,10.0,9.636363636363637
,,,,,,,,,9,0,,,,9.613636363636363
4.0,,,,,,,,,9,2,,,,9.590909090909092
,,2.0,10.0,,5.0,,,,9,8,,,,9.568181818181818
,,,,,,,,,0,6,,,5.0,9.545454545454545
,,,9.0,,,,,2.0,9,2,,,1.0,9.522727272727273
,,,,,,,,,9,9,,,,9.5
,10.0,,,,,,,,0,7,,,,9.477272727272727
,,,,,,,,,3,4,,,,9.454545454545455
,,,,,,3.0,,,0,10,7.0,,,9.431818181818182
0.0,,,,,,,,,5,6,,,0.0,9.409090909090908
,,,,,,,,0.0,8,10,,,,9.386363636363637
,,,,,,,,,4,9,,,,9.363636363636363
,,,,,,,,,6,9,,,,9.340909090909092
,,,,,,,,,9,10,,,,9.318181818181818
,,,,,2.0,,,,9,10,,,,9.295454545454545
,,,,,,,,,4,8,,,,9.272727272727273
,3.0,,6.0,,,,,,5,6,,,,9.25
,,,4.0,4.0,,0.0,,,9,10,,,,9.227272727272727
,,,8.0,,4.0,9.0,,,9,7,,,3.0,9.204545454545455
,8.0,,,,,,,5.0,10,4,,3.0,,9.181818181818182
2.0,,4.0,5.0,,8.0,,5.0,,9,3,,,,9.159090909090908
,,,,,,,,1.0,3,2,,,8.0,9.136363636363637
,,,,,,,,,2,3,4.0,,,9.113636363636363
,,6.0,,,4.0,,,,7,8,,9.0,,9.09090909090909
,,,,,,,,,9,5,,,,9.068181818181818
,,,,,,9.0,,,9,1,,,,9.045454545454545
,,10.0,,,,,,,0,3,,,3.0,9.022727272727273
,,,,,,,,,1,6,,,,9.0
,,,,,,,,,7,10,,,,4.5
,,,,,,4.0,9.0,,3,5,,8.0,,0.0
8.0,,,,,,0.0,,,3,10,,,,3.5
9.0,,,,,,6.0,,,1,0,,,,7.0
,,0.0,,1.0,,,9.0,,8,0,,,,6.842105263157895
,,10.0,,,,,,,1,2,,3.0,,6.684210526315789
,,,,,,,,,4,4,3.0,,,6.526315789473684
,,,,,,,,,9,7,,,,6.368421052631579
,,,4.0,,2.0,4.0,2.0,8.0,7,0,,,2.0,6.2105263157894735
,,,,7.0,,,,,8,2,,,,6.052631578947368
,,,,0.0,,,,,4,7,,,5.0,5.894736842105264
5.0,,,,5.0,,,7.0,,2,9,,,,5.7368421052631575
,,,6.0,,,,,,8,2,8.0,,,5.578947368421053
2.0,,,,3.0,,,,,2,6,,,,5.421052631578947
,,,,,,,,,2,5,,,,5.2631578947368425
,,,,,,,,3.0,6,0,,,,5.105263157894737
,,9.0,,,,10.0,,,1,4,,,,4.947368421052632
,,,,,,,,,8,9,,6.0,,4.7894736842105265
,,,,,,,,,0,6,,7.0,6.0,4.631578947368421
,,,,0.0,,,,,4,10,,,,4.473684210526316
3.0,,10.0,,,,,,,9,7,7.0,,,4.315789473684211
9.0,5.0,,,,,,,,10,4,,2.0,,4.157894736842105
6.0,,,,,,,,,7,2,3.0,7.0,,4.0
,6.0,,1.0,,,,,,1,7,,,,4.5
,,,,1.0,,,,,8,9,,,,5.0
,,,,7.0,,,,,1,7,,,,4.5
6.0,,,,,,,,,6,6,,8.0,,4.0
,,,,,,,,,1,7,,,,3.5
,,,,,,,,4.0,5,0,,,,3.0
2.0,,,,6.0,7.0,,,8.0,9,3,,,,2.5
,,,,,,,6.0,,9,5,,,,2.0
,10.0,,,,,,,,0,10,,,,1.5
,,,,,,,,,0,8,,,,1.0
,,,,,,,,,3,3,,,,0.5
7.0,,,,,,1.0,,,0,6,,,,0.0
,10.0,,,,,,,,6,7,7.0,,,0.3103448275862069
,,6.0,,,,6.0,0.0,,1,0,,,,0.6206896551724138
,,,,,,,,,8,4,,0.0,,0.9310344827586208
,,10.0,3.0,,,,,,10,0,,,,1.2413793103448276
,,,,,,,,,2,0,,,,1.5517241379310345
,,,,,,,,,7,10,,,,1.8620689655172415
,,5.0,7.0,,,,,,1,9,,,,2.1724137931034484
,,,,8.0,,,,,4,3,,7.0,,2.4827586206896552
,9.0,6.0,,,,,,,6,6,,,,2.793103448275862
,,,,,,,,,9,8,,,5.0,3.103448275862069
,,,,7.0,,,,,3,5,,,,3.413793103448276
,,,,3.0,,,,,0,6,,,,3.724137931034483
,,,,,,,,,5,0,,,,4.0344827586206895
5.0,,,,,,5.0,,,9,7,,,,4.344827586206897
,,,,,5.0,,,,3,10,,,,4.655172413793103
,,,,,,,,,8,4,,,,4.9655172413793105
,,,,,,3.0,7.0,,4,6,,,,5.275862068965518
,,,,,,,,,8,6,,,,5.586206896551724
,,,2.0,,,,2.0,,4,10,,,,5.8965517241379315
,,,,,,,,,5,3,8.0,,,6.206896551724138
,,,,,,,5.0,,2,2,,,,6.517241379310345
,,,,9.0,,3.0,,,9,3,,,,6.827586206896552
,,,,,,,,,10,2,,,,7.137931034482759
,,,,6.0,,,,,3,3,,,,7.448275862068966
,,,,,,,,,4,2,,,,7.758620689655173
,,,,,2.0,,,,0,10,,,,8.068965517241379
,,,,,,,,,7,6,,,,8.379310344827587
,,,,,,,,,2,4,,8.0,,8.689655172413794
,5.0,5.0,,2.0,4.0,6.0,,,9,8,3.0,,,9.0
,,,,,,,,,10,3,,,,8.5
,,,,,,,,,5,9,,,,8.0
,2.0,,,,,,,,10,10,,,8.0,8.0
,,,,,,,3.0,,0,2,,,2.0,8.0
,,,,3.0,,,,,1,10,,,,8.0
,,,,,,,,,7,8,,4.0,,8.0
,,,4.0,,,,7.0,,9,6,,,,8.0
,,,,,,,,,0,6,,,,8.0
,,,,,,,,,4,2,,,,8.0
,,,,,,10.0,,,3,9,,,,8.0
,,,,,,,5.0,,2,1,,,,8.0
0.0,,,,,,,,6.0,7,8,,1.0,,8.0
,,,,,5.0,,,,8,5,,,,8.0
,1.0,10.0,,,1.0,,,,7,1,,,,8.0
,,,,,,,,,9,1,,5.0,,8.0
10.0,,,,,,,,,6,9,,,,8.0
,,,,,,,,,7,9,,,,8.0
,,,,,,,,,9,7,,,,8.0
,,,,,,,,,2,3,,,,8.0
,,,,,,,,,9,0,7.0,,,8.0
,,,,1.0,,,,,8,6,,,,8.0
2.0,,5.0,,,,2.0,,,9,7,,,,8.0
,8.0,,,,5.0,,,,6,7,4.0,,,8.0
,1.0,,,,,,2.0,,2,8,3.0,,,8.0
,,,,0.0,,,,,5,5,,,,8.0
,,,3.0,,,,0.0,,3,4,,2.0,,7.8076923076923075
,,,,,3.0,,,,7,9,,,,7.615384615384615
,,,,,,,2.0,,7,6,,,,7.423076923076923
,,,2.0,,,,7.0,,7,7,,,,7.230769230769231
,,,,6.0,,,,,3,6,,,,7.038461538461538
,,5.0,,5.0,,,,,4,2,,,,6.846153846153846
,,,8.0,,,,,,3,0,,,,6.653846153846153
,,,,,3.0,,,,10,7,,,,6.461538461538462
,,,,,,,,,8,8,,8.0,,6.269230769230769
,,,,,,,,,0,6,,,,6.076923076923077
,,,,,,,,,8,5,,,,5.884615384615385
4.0,,,,,,,,,6,7,,,,5.692307692307692
,,,,,,,,7.0,4,1,,,,5.5
,,,,,,,,,3,4,6.0,,,5.3076923076923075
7.0,,,,,,,,,6,6,,,7.0,5.115384615384615
,,,,,,,,,3,10,,3.0,,4.923076923076923
,,,3.0,,,,,,6,9,,,,4.73076923076923
