0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,88,62,76,44,10,52,10,10,13,62,67,5,0,10
10,42,70,95,90,10,100,10,10,88,84,42,0,7,10
10,32,66,87,70,10,96,10,10,96,80,87,7,0,10
10,99,75,71,31,10,63,10,10,55,94,96,5,2,10
10,64,41,76,29,10,25,10,10,92,96,92,4,9,10
10,99,65,22,24,10,17,10,10,88,54,73,4,2,10
10,64,62,29,77,10,14,10,10,77,48,68,4,5,10
10,32,30,15,56,10,20,10,10,72,98,54,1,6,10
10,23,41,64,62,10,91,10,10,55,19,19,10,9,10
10,66,92,9,12,10,82,9,10,14,28,33,10,0,10
10,32,68,54,99,10,19,10,10,52,33,40,1,0,9
10,55,18,26,46,10,81,10,9,92,82,35,4,2,10
10,16,89,61,36,10,69,10,10,22,67,19,6,4,10
10,32,35,64,95,10,100,10,10,75,12,57,3,1,10
10,64,46,58,34,10,47,10,10,32,30,83,5,9,10
10,22,88,19,71,10,76,10,10,86,64,76,7,6,10
10,78,44,26,44,10,70,10,10,94,37,42,7,1,10
10,100,67,38,78,10,49,10,10,80,15,23,6,5,10
10,61,95,33,69,10,28,10,10,80,60,15,10,4,10
10,86,40,41,45,10,15,10,10,82,12,94,10,10,10
9,37,38,70,87,10,76,10,10,69,64,55,4,5,10
10,69,74,96,72,10,41,10,10,83,24,89,1,4,10
9,64,21,64,42,10,52,10,10,27,35,28,4,5,10
10,74,50,74,98,10,86,10,10,89,89,50,4,8,10
10,20,32,70,21,10,62,10,10,58,77,37,4,8,10
10,46,9,49,27,10,81,10,10,58,50,84,10,0,10
9,74,95,96,48,10,29,10,10,31,11,97,9,3,10
10,65,45,44,45,10,14,10,10,95,78,28,5,9,10
10,47,97,84,12,10,48,10,10,59,19,48,4,5,10
10,21,38,22,44,10,24,10,10,43,28,93,1,8,10
10,11,83,53,45,10,58,10,10,37,30,60,4,4,10
10,10,70,72,51,10,79,10,10,12,62,74,4,2,10
9,92,77,84,60,10,46,10,10,9,68,68,9,9,10
10,15,39,10,71,10,66,10,10,44,31,59,2,0,10
10,58,83,66,49,10,73,10,10,75,21,10,4,8,10
10,78,36,11,82,10,61,10,10,56,79,38,2,7,10
10,34,93,65,49,10,9,10,10,91,9,89,9,3,10
10,85,64,98,11,10,34,10,10,18,42,97,1,9,10
10,29,29,38,80,10,69,10,10,91,53,99,8,5,10
10,9,30,33,90,10,15,10,10,52,25,42,2,0,10
10,83,37,78,9,10,71,10,10,37,73,41,9,8,10
10,18,18,10,91,10,34,10,10,30,70,59,6,4,10
10,93,36,60,66,10,60,10,10,99,78,24,9,9,10
10,88,62,92,88,10,97,10,10,41,30,86,8,4,10
10,92,73,99,17,10,33,10,10,17,92,22,6,3,10
10,90,92,9,85,10,28,10,10,34,37,39,7,8,10
10,91,20,85,32,10,25,10,10,46,38,75,4,8,10
10,16,48,30,48,10,53,10,10,67,46,52,6,6,10
10,97,18,71,21,10,99,10,10,92,88,62,2,0,10
10,13,82,88,25,10,24,10,10,85,13,25,0,3,10
10,74,26,60,31,10,20,10,10,72,42,49,2,6,10
10,60,15,87,93,10,9,10,10,10,94,43,0,5,10
10,49,64,81,91,10,36,10,10,93,95,61,4,0,10
10,67,55,24,72,10,36,10,10,21,71,36,0,6,10
10,79,67,43,24,10,13,10,10,80,74,71,6,3,10
10,30,53,56,77,10,94,10,10,55,94,81,0,9,10
10,75,83,85,35,10,32,10,10,65,94,90,10,1,10
10,87,36,57,86,10,21,10,10,31,59,35,6,4,10
10,94,30,19,12,10,67,10,10,86,26,83,9,7,10
10,66,94,15,90,10,69,10,10,13,95,45,3,3,10
10,19,94,42,77,10,14,10,10,53,14,74,0,6,10
10,81,49,94,84,10,88,10,10,84,87,59,10,3,10
10,80,67,37,22,10,47,10,10,89,44,35,0,9,10
10,65,63,80,17,10,49,10,10,69,11,64,9,3,10
10,81,86,95,60,10,45,10,10,81,90,17,5,0,10
10,39,65,70,69,10,11,10,10,94,40,62,4,9,10
10,84,47,51,24,10,44,10,10,56,91,79,9,0,10
10,41,35,73,99,10,25,10,10,82,39,48,7,6,10
10,22,29,42,40,10,66,10,10,35,32,38,0,3,10
10,41,20,45,90,10,100,10,10,25,92,32,0,4,10
10,35,90,86,62,10,73,10,10,51,91,62,4,5,10
10,33,93,48,22,10,46,10,10,100,81,37,9,6,10
10,26,29,27,52,10,59,10,10,53,22,39,7,7,10
10,96,94,93,10,10,52,10,10,70,20,99,9,5,10
10,70,98,9,42,10,46,10,10,66,47,70,6,5,10
10,27,38,89,21,10,44,10,10,88,69,71,10,10,10
10,56,26,63,28,10,77,10,10,18,35,61,2,1,10
10,54,85,22,86,10,67,10,10,86,92,38,0,9,10
10,96,17,69,94,10,20,10,10,30,15,18,6,10,10
10,97,43,96,52,10,49,10,10,18,53,96,3,0,10
10,99,16,9,45,10,62,10,10,95,92,34,1,5,10
10,43,23,24,60,10,12,10,10,87,46,17,3,6,10
10,90,72,42,67,10,67,10,10,31,22,32,8,2,10
10,85,71,97,40,10,48,10,10,25,61,44,6,3,10
10,70,81,21,93,10,80,10,10,64,19,73,7,7,10
10,96,70,36,66,10,25,10,10,73,92,89,9,1,10
10,48,72,65,86,10,51,10,10,66,32,58,10,3,10
10,93,56,70,61,10,77,10,10,78,75,35,0,10,10
10,30,54,68,71,10,57,10,10,23,17,18,0,6,10
10,71,33,18,97,10,39,10,10,11,9,83,7,9,10
10,57,15,66,41,10,28,10,10,66,68,37,1,4,10
10,77,37,27,39,10,85,10,10,42,42,96,6,2,10
10,47,78,86,95,10,18,10,10,99,37,75,1,7,10
10,86,43,61,94,10,40,10,10,67,100,62,9,2,10
10,25,44,51,85,10,80,10,10,92,46,34,3,3,10
10,62,29,54,88,10,47,10,10,47,39,62,9,10,10
10,88,81,15,29,10,84,10,10,77,65,33,8,5,10
10,91,88,86,74,10,98,10,10,41,98,72,1,3,10
10,66,92,39,61,10,55,10,10,85,88,22,4,9,10
10,9,36,78,68,10,72,10,10,35,80,65,4,3,10
10,49,33,63,25,10,29,10,10,61,18,56,1,10,10
10,98,94,39,14,10,14,10,10,88,94,87,5,2,10
10,65,13,45,30,10,93,10,10,64,96,47,1,10,10
10,97,87,22,91,10,52,10,10,100,34,12,8,1,10
10,20,96,20,73,10,33,10,10,19,25,15,9,3,10
10,37,52,77,96,10,9,10,10,35,43,60,0,5,10
10,24,99,94,81,10,30,10,10,82,45,99,0,0,10
10,43,96,51,38,10,85,10,10,58,22,15,2,3,10
10,60,100,47,98,10,46,10,10,25,51,63,8,1,10
10,67,82,13,56,10,95,10,10,39,97,54,3,6,10
10,24,87,85,24,10,44,10,10,34,13,85,0,10,10
10,23,89,40,68,10,75,10,10,99,94,19,1,6,10
10,76,40,99,34,10,24,10,10,88,57,16,8,5,10
10,40,80,78,85,10,35,10,10,63,52,36,9,2,9
10,50,40,31,26,10,52,10,10,99,58,59,2,0,10
10,52,21,31,34,10,62,10,10,92,63,87,4,5,10
10,16,97,100,27,10,52,10,10,71,55,37,9,0,10
10,18,68,88,94,10,67,10,10,25,17,65,5,4,10
10,52,74,9,64,10,52,10,10,81,38,65,8,10,10
10,52,95,28,89,10,68,10,10,28,28,80,6,0,10
10,11,40,61,84,10,63,10,10,100,61,61,0,7,10
10,24,57,95,97,10,85,10,10,99,43,47,9,4,10
10,40,82,88,75,10,22,10,10,26,78,74,7,10,10
10,39,77,85,74,10,53,10,10,12,93,97,8,9,10
10,67,11,18,54,10,13,10,10,14,14,86,6,5,10
10,77,34,30,49,10,49,10,10,10,18,35,1,3,10
10,67,36,93,93,10,29,10,10,99,61,29,3,9,10
10,42,94,63,68,10,37,10,10,69,83,91,4,7,10
10,35,99,68,31,10,25,10,10,99,69,66,5,9,10
10,14,52,79,80,10,94,10,10,11,69,62,8,7,10
10,17,63,20,47,10,77,10,10,31,60,26,0,9,10
10,55,13,88,17,10,14,10,10,41,14,71,2,6,10
