0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,8,43,10,46,78,76,7,95,30,58,76,10,53,8
10,0,98,9,17,15,84,9,57,26,95,42,8,63,4
8,7,69,69,24,82,63,6,44,79,71,13,10,78,3
0,2,32,86,22,86,93,3,32,98,89,15,5,74,9
8,7,16,57,86,26,30,1,47,51,95,72,10,64,6
1,4,24,69,55,9,48,5,20,45,65,30,4,58,7
7,2,76,50,36,56,30,1,50,50,12,61,3,75,10
2,2,17,93,49,90,49,6,81,82,60,98,3,78,4
5,0,71,69,52,44,68,1,52,66,98,27,8,91,0
5,5,99,81,26,98,83,2,82,15,43,35,3,89,2
7,3,100,86,62,66,55,0,84,61,40,62,9,26,9
5,2,44,21,64,51,12,4,97,30,82,88,3,57,9
2,0,10,19,64,18,95,4,77,93,36,18,3,73,3
10,0,93,43,99,48,98,7,34,95,59,81,10,81,4
0,1,64,77,69,65,93,8,52,75,73,76,9,17,3
6,1,13,100,63,87,39,5,9,51,38,75,3,24,5
9,5,33,46,21,13,19,5,17,86,91,97,1,78,4
2,7,92,93,100,53,36,10,64,80,89,25,7,75,3
8,1,83,69,36,93,46,1,80,47,34,92,10,34,8
3,3,20,43,89,52,76,5,31,12,79,52,9,67,0
10,8,9,18,90,9,87,2,76,11,39,51,9,49,6
2,0,49,54,52,22,65,6,43,24,20,76,9,65,6
3,0,43,54,12,74,77,4,78,17,36,65,10,30,0
10,2,97,63,33,94,60,1,92,21,60,57,2,45,3
4,0,80,55,75,19,13,5,30,53,41,68,0,91,1
10,1,87,19,18,91,26,2,91,28,73,87,5,56,7
0,0,93,34,39,72,37,9,45,37,37,40,4,73,2
4,10,21,45,100,63,32,1,88,34,58,99,8,11,4
3,5,63,62,39,86,21,3,70,75,75,68,3,78,2
1,2,92,9,9,10,51,3,73,32,70,48,8,98,10
0,2,92,86,23,47,45,10,18,69,82,32,8,57,1
3,5,97,16,11,69,68,6,67,11,80,14,10,12,10
2,5,26,98,90,92,31,5,99,38,48,73,9,20,3
3,6,91,46,24,27,58,0,34,30,80,98,3,92,3
0,10,21,57,64,55,84,8,46,71,57,34,1,84,1
2,7,58,73,54,93,34,0,77,31,29,54,8,53,10
6,4,14,83,66,49,14,3,49,100,50,82,4,80,2
10,1,83,46,53,15,26,6,90,94,78,53,2,26,6
5,4,57,86,37,16,26,6,26,72,80,24,0,21,3
8,9,12,31,26,59,91,4,51,16,25,47,2,99,2
6,4,59,68,29,40,91,10,17,71,76,88,3,74,9
9,6,48,59,12,62,18,1,71,69,72,36,8,20,4
4,6,58,11,43,83,11,10,78,38,95,33,9,52,2
7,5,93,88,60,94,74,10,43,13,48,13,9,67,7
7,2,45,12,23,15,51,4,65,23,92,23,9,36,9
0,9,77,93,69,75,32,0,62,16,20,71,6,14,10
6,3,65,90,63,96,24,0,22,62,39,9,0,11,8
3,7,67,58,19,30,18,1,65,79,86,87,1,77,6
6,7,90,75,94,64,14,1,96,28,10,52,2,19,10
4,7,15,67,29,92,95,8,43,40,87,81,6,30,1
6,10,77,13,41,27,70,7,23,44,93,26,0,10,6
9,10,16,51,41,93,48,2,24,92,14,34,0,37,5
6,3,95,80,11,25,26,7,43,44,68,89,1,18,9
7,0,70,63,29,25,70,9,88,9,18,54,0,98,0
4,6,17,16,75,100,61,9,97,39,68,22,7,25,6
6,3,18,50,87,56,41,7,10,54,100,64,1,11,2
5,4,11,19,64,94,77,6,53,80,66,74,4,54,5
3,4,54,38,93,49,62,4,30,33,22,87,9,68,0
6,7,37,84,19,99,24,3,71,80,42,68,2,97,3
10,3,90,58,36,93,77,6,61,19,33,94,10,92,0
5,1,74,32,74,74,80,4,74,72,63,94,7,57,8
9,6,55,74,26,67,65,6,76,75,38,84,4,69,10
7,6,41,71,86,41,33,9,94,61,35,66,5,54,10
6,5,27,12,72,100,96,5,10,60,89,60,5,29,0
6,2,64,48,33,55,70,7,60,92,82,39,6,62,7
8,5,73,71,16,71,76,0,21,85,64,75,8,61,2
1,10,38,92,10,49,89,5,44,47,24,82,6,71,9
1,10,65,98,48,94,86,6,67,48,12,49,8,49,8
4,8,81,89,76,60,51,5,9,85,16,73,3,56,7
0,7,21,21,77,54,79,5,58,57,27,40,1,13,7
7,8,66,63,41,97,33,7,14,28,65,80,7,89,8
3,8,88,39,75,96,98,1,20,62,99,99,10,20,10
9,8,83,74,93,78,67,4,80,57,45,15,5,92,0
8,8,81,74,64,77,32,0,68,44,47,87,10,32,3
6,1,85,24,15,57,90,10,32,57,29,18,6,14,2
9,1,60,79,17,27,21,3,23,9,14,97,0,85,4
3,10,54,54,35,25,38,1,64,41,27,98,6,70,5
8,8,11,28,63,72,72,0,66,12,21,40,4,22,5
10,5,13,14,24,73,23,9,55,20,68,82,10,73,10
8,5,42,51,35,39,41,0,10,76,48,47,7,95,7
3,2,9,79,69,86,58,10,56,54,86,82,3,85,4
5,2,42,82,54,36,32,5,94,26,23,69,1,87,8
6,5,78,43,75,56,72,2,12,85,19,63,4,57,2
5,9,74,68,53,23,71,1,86,73,14,63,0,99,7
7,8,79,28,27,88,58,4,66,48,22,74,10,57,0
5,6,69,79,59,14,65,0,61,23,32,75,8,24,0
10,5,37,18,31,36,36,10,20,57,28,20,2,14,0
2,10,37,67,15,69,98,4,99,15,29,24,7,88,6
6,6,16,26,59,36,28,6,83,34,95,95,2,28,5
