,0,1,2,3,4,5,6,7,8,9,10
0,6,0,10,6,9,8,8,4,5,4,1
1,1,6,2,4,5,10,10,6,0,10,3
2,9,4,0,5,0,0,6,6,8,7,4
3,6,2,3,7,1,8,8,0,4,6,3
4,3,6,0,4,6,2,5,8,7,8,4
5,0,5,2,2,2,7,3,0,9,7,5
6,8,7,7,4,1,7,5,0,0,3,0
7,1,6,3,6,2,9,3,9,0,4,8
8,9,2,7,0,8,8,8,8,3,5,9
9,6,10,8,2,5,3,2,4,6,9,3
10,5,10,6,1,1,8,4,3,5,0,8
11,8,6,7,5,9,10,0,9,10,3,9
12,2,9,1,6,2,4,3,3,7,0,8
13,10,5,5,8,2,10,3,7,5,0,10
14,8,10,6,4,0,2,3,10,1,1,5
15,2,10,1,3,9,9,1,6,3,3,7
16,0,2,3,5,4,7,4,8,1,4,6
17,2,3,6,1,7,8,4,5,0,3,7
18,8,5,3,1,0,1,2,2,7,2,1
19,0,4,6,9,9,5,8,9,0,3,9
20,9,6,2,5,8,4,2,9,0,3,10
21,6,1,5,6,3,5,8,5,5,10,7
22,8,4,10,2,10,0,5,4,6,4,4
23,4,8,10,2,3,6,3,1,1,0,2
24,7,10,5,10,3,3,2,0,1,8,7
25,5,7,2,9,0,5,7,8,7,5,2
26,5,9,4,8,7,4,9,2,1,9,4
27,5,0,4,6,2,2,8,8,5,5,2
28,5,7,4,5,10,2,8,7,6,6,8
29,1,9,3,2,2,7,6,7,5,7,3
30,3,8,8,10,7,5,9,7,4,8,10
31,6,0,4,8,7,7,0,9,3,10,9
32,10,0,9,3,10,3,4,1,3,2,7
33,4,4,6,6,6,8,4,5,5,5,8
34,8,1,9,4,5,9,0,3,8,8,2
35,5,6,6,7,5,4,10,5,5,4,5
36,10,6,2,6,6,10,3,3,2,7,9
37,6,0,10,9,0,2,5,1,9,7,7
38,4,9,7,6,10,8,5,0,2,7,5
39,2,5,4,0,2,8,6,2,5,8,4
40,5,6,10,1,1,3,0,7,7,5,0
41,1,5,6,1,7,2,3,2,2,7,2
42,7,5,3,0,10,8,6,5,5,8,6
43,7,0,4,4,10,6,6,7,5,3,4
44,10,9,5,4,4,0,4,3,6,9,5
45,8,2,8,5,4,9,6,7,10,10,6
46,1,4,5,3,7,9,10,9,3,4,3
47,10,1,2,10,9,7,10,6,9,2,9
48,6,2,10,10,0,4,7,3,3,6,5
49,1,9,5,10,4,0,0,9,3,10,5
50,4,6,7,7,8,10,1,8,2,2,7
51,0,10,3,5,10,5,9,1,2,3,1
52,4,8,4,2,3,0,0,3,4,3,2
53,5,8,3,0,9,5,8,6,6,4,6
54,1,5,3,9,4,0,9,1,0,2,10
55,9,9,10,7,0,5,2,9,1,0,8
56,8,6,9,5,9,4,6,1,4,0,10
57,3,2,2,3,8,1,8,0,2,10,4
58,2,8,3,0,6,10,3,8,8,2,0
59,6,6,7,4,10,7,8,1,9,1,4
60,7,4,5,8,1,10,0,0,10,4,3
61,0,2,8,8,1,8,8,1,6,6,5
62,1,4,10,5,4,1,0,8,8,6,9
63,10,0,1,3,8,7,7,8,1,9,10
64,4,1,1,9,2,10,1,7,5,3,8
65,9,3,10,8,9,8,8,7,5,7,9
66,4,5,6,8,8,9,5,5,8,6,5
67,5,10,4,4,9,4,4,9,5,2,2
68,3,9,3,3,4,10,0,3,1,4,5
69,2,0,4,5,1,1,4,6,10,6,2
70,5,3,10,8,7,8,1,3,5,5,2
71,6,3,6,9,7,4,2,6,9,10,0
72,7,10,4,0,2,3,5,9,4,10,2
73,8,6,7,10,2,2,3,5,7,7,5
74,2,0,6,9,9,7,1,10,8,6,8
75,3,3,6,4,0,5,8,6,3,8,4
76,0,6,2,5,10,6,0,2,3,9,5
77,5,7,3,9,1,2,6,4,0,1,8
78,4,2,5,8,5,9,4,10,7,5,6
79,3,5,3,0,9,3,3,6,3,8,7
80,8,0,9,10,9,10,9,8,3,9,1
81,5,5,7,4,10,0,0,5,10,2,7
82,10,5,2,5,4,8,3,1,5,9,1
83,9,1,7,10,2,0,7,7,9,2,9
84,7,5,8,9,0,5,7,8,10,6,1
85,1,5,1,7,10,2,1,9,8,6,1
86,3,1,10,9,2,10,9,0,9,0,2
87,9,0,6,10,1,5,2,4,10,9,3
88,2,5,2,0,2,8,8,4,10,5,2
89,3,7,3,2,5,7,2,8,3,10,8
90,5,9,10,0,3,10,0,5,5,1,6
91,0,10,7,6,2,10,3,2,7,4,10
92,10,2,9,8,7,6,3,8,10,8,2
93,4,10,8,3,1,9,5,7,9,7,3
94,1,3,6,2,4,8,7,9,9,6,7
95,2,8,0,10,1,4,5,4,2,8,0
96,1,3,10,10,3,1,9,2,4,9,9
97,1,8,2,6,10,7,6,1,5,4,2
98,0,2,5,0,4,9,8,8,4,6,10
99,9,4,1,8,2,1,4,9,0,0,5
100,2,7,8,9,2,7,9,2,4,0,9
101,0,2,7,4,0,1,9,5,2,7,3
102,8,7,6,0,3,1,7,1,9,4,7
103,10,2,0,10,8,6,1,10,3,2,6
