,0,1,2,3,4,5,6,7,8,9,10,11,12
0,8,0,4,7,52,3,8,2,1,10,0,5,7
1,3,2,2,12,45,8,49,4,7,0,9,6,1
2,1,5,6,58,95,9,81,8,5,1,7,9,3
3,10,7,8,11,78,1,28,9,2,3,3,4,4
4,7,10,9,93,53,10,18,2,4,2,9,7,5
5,2,8,7,59,75,1,59,8,5,8,0,10,10
6,1,5,0,87,21,9,61,6,9,7,9,9,9
7,4,3,5,95,68,5,52,3,6,0,5,6,3
8,3,0,5,66,74,2,14,3,9,10,2,1,4
9,4,6,6,72,81,4,10,10,5,8,4,6,6
10,2,10,10,4,87,9,64,7,7,10,9,7,8
11,6,8,3,36,97,4,46,3,10,7,3,0,1
12,4,8,9,34,68,5,41,3,0,7,5,0,9
13,10,7,4,34,77,6,90,4,5,10,9,4,5
14,7,9,8,98,35,9,30,2,6,5,3,10,6
15,4,1,0,63,10,7,75,0,0,4,9,6,9
16,0,7,6,52,51,9,76,9,1,6,10,5,6
17,10,8,8,3,91,2,49,6,7,8,6,8,9
18,8,5,9,47,1,5,75,2,10,8,0,5,5
19,4,6,5,47,54,4,33,2,7,4,3,9,8
20,7,8,0,38,26,8,34,2,6,5,9,5,6
21,2,6,2,22,24,10,80,2,5,4,3,5,1
22,7,10,4,33,99,8,52,9,7,0,3,1,3
23,9,6,7,57,41,1,35,8,5,9,2,3,8
24,0,2,6,95,75,5,96,4,7,3,7,5,0
25,9,0,2,89,88,2,27,0,3,8,3,4,8
26,2,2,2,79,46,6,16,3,6,9,5,10,1
27,5,8,4,71,74,6,13,0,4,10,9,10,1
28,10,0,5,69,94,4,8,4,9,0,9,2,10
29,2,1,6,7,88,8,82,1,5,1,2,3,4
30,8,0,10,93,15,6,37,3,2,1,8,1,2
31,9,2,5,68,98,0,15,3,5,0,4,10,5
32,9,8,1,65,3,7,40,3,5,0,5,9,4
33,2,1,6,21,27,10,31,0,0,9,7,0,3
34,9,8,1,83,30,2,24,0,6,9,8,10,7
35,9,7,6,83,29,4,3,9,4,0,0,5,8
36,6,7,5,10,63,9,48,3,5,5,0,5,1
37,9,3,3,54,92,8,65,0,2,4,1,7,4
38,1,5,7,80,65,5,54,5,2,7,0,7,8
39,5,6,2,37,66,7,86,0,4,4,1,3,5
40,7,2,5,38,35,2,65,1,4,9,0,7,4
41,4,0,0,93,99,4,48,8,1,3,7,0,6
42,5,1,0,7,17,8,31,5,8,4,9,4,1
43,7,10,7,3,9,6,2,8,10,6,10,9,4
44,7,9,10,88,25,4,55,5,10,4,8,6,7
45,3,4,9,58,10,0,45,4,1,2,0,2,5
46,2,8,2,69,85,8,7,4,2,4,6,8,9
47,10,2,10,20,45,2,1,1,4,3,0,5,5
48,5,7,9,95,16,6,74,4,6,9,3,5,6
49,4,4,3,76,97,9,66,4,1,10,9,6,4
50,10,4,8,37,69,2,96,4,8,5,10,0,9
51,7,10,0,58,68,8,53,6,1,9,5,10,1
52,2,1,7,33,6,5,79,8,10,10,9,8,9
53,2,3,5,44,27,7,37,9,6,9,7,10,8
54,6,4,7,29,72,5,10,9,7,7,4,6,0
55,7,2,10,50,64,1,55,8,10,7,6,8,3
56,1,5,1,44,36,2,56,1,2,0,9,4,9
57,3,8,9,26,65,0,71,4,0,8,10,6,5
58,9,1,8,37,82,4,14,2,5,1,8,7,5
59,2,7,1,50,32,10,5,6,9,2,3,3,9
60,0,10,0,47,0,10,46,7,8,1,7,10,9
61,1,10,3,35,10,1,60,1,3,1,8,3,9
62,9,6,5,90,70,8,92,6,2,4,1,5,4
63,6,5,1,14,65,9,9,7,10,9,7,6,1
64,2,2,3,78,31,3,93,5,7,10,1,2,8
65,5,10,4,51,48,9,8,2,2,1,7,1,10
66,10,0,0,15,45,7,58,10,1,3,5,5,9
67,3,1,1,40,98,1,39,5,5,9,9,5,7
68,0,5,2,4,69,8,49,7,6,4,9,6,3
69,4,7,2,83,20,2,7,1,2,5,3,7,5
70,0,1,9,83,70,10,45,4,8,10,2,0,3
71,7,9,2,29,99,1,95,4,9,6,3,4,0
72,0,10,7,47,92,0,79,6,3,2,0,10,4
73,7,9,0,45,79,4,99,10,6,3,4,4,4
74,8,8,8,91,54,4,14,5,4,2,10,8,10
75,6,9,2,23,2,7,47,9,6,3,8,2,4
76,2,1,5,93,74,1,64,6,1,2,8,6,3
77,3,10,5,11,22,8,34,1,6,7,1,2,6
78,3,9,3,38,67,3,44,0,3,3,2,2,6
79,8,6,0,21,50,2,66,7,10,0,8,9,4
80,9,2,7,20,41,0,80,2,7,1,5,0,10
81,5,8,4,79,79,10,13,9,1,2,5,6,6
82,3,7,1,70,34,5,95,6,9,6,6,3,9
83,9,3,8,0,80,3,75,4,3,8,4,0,1
84,6,5,1,82,47,4,97,3,7,10,4,9,2
85,8,2,7,88,15,1,36,9,7,2,4,9,7
86,0,6,9,60,9,1,3,10,6,1,1,4,8
87,5,1,4,56,75,9,62,9,6,5,1,7,6
88,6,7,9,40,99,7,63,6,8,3,1,8,8
89,3,2,9,53,35,6,50,5,10,4,3,4,2
90,5,7,0,73,55,0,4,7,6,9,3,10,1
91,7,9,8,50,83,2,62,0,6,3,4,7,1
92,1,0,5,28,61,0,100,9,7,5,3,10,7
93,1,1,5,12,18,10,66,2,8,2,8,4,6
94,6,4,10,25,35,10,10,10,5,8,10,9,0
95,10,0,7,42,94,3,9,4,9,1,8,9,3
96,2,2,2,43,98,4,83,3,0,5,10,10,4
97,3,4,5,15,39,9,81,2,9,7,1,2,7
98,2,5,3,31,76,5,6,9,4,7,4,0,2
99,9,6,3,90,76,9,8,5,8,1,10,3,10
100,7,9,10,52,67,1,14,6,9,4,6,6,2
101,3,5,10,16,71,10,97,3,1,5,1,2,10
102,9,4,10,87,10,8,75,2,10,2,5,1,10
103,1,1,2,97,68,1,68,6,7,10,10,3,4
104,0,9,7,58,26,8,43,7,0,2,7,8,10
105,9,8,3,71,36,4,64,8,10,6,10,9,7
106,9,1,1,57,48,0,35,2,3,4,8,5,8
107,3,8,9,80,6,4,44,6,2,4,8,7,0
108,1,8,7,39,73,6,76,0,7,0,2,3,4
109,9,10,9,34,71,6,45,6,6,8,1,10,10
110,5,7,6,85,66,4,13,6,6,5,9,6,7
111,9,7,0,53,32,6,68,8,10,3,6,6,0
112,3,9,3,95,66,6,3,5,7,2,2,1,1
113,4,3,0,62,27,5,31,6,8,8,3,7,9
114,3,8,5,79,95,5,24,7,4,8,10,2,8
115,7,10,9,89,13,8,52,2,7,7,10,9,7
116,8,6,6,95,24,6,78,8,10,8,1,5,10
117,9,1,8,68,9,5,18,6,9,3,6,1,5
118,4,5,0,22,53,10,17,7,1,10,0,3,5
119,5,4,4,81,10,2,46,3,9,3,3,4,9
120,5,1,7,33,26,4,40,6,7,3,0,9,4
121,4,0,7,48,64,10,36,2,4,7,1,4,5
122,8,8,0,23,17,1,59,7,3,5,0,0,2
123,7,3,7,29,84,10,35,9,9,10,10,9,2
124,3,5,4,59,94,6,54,4,0,2,9,1,2
125,8,4,7,57,76,6,50,9,4,5,4,0,6
126,5,3,4,56,26,1,25,4,1,1,4,10,9
127,7,5,6,10,32,7,52,4,3,0,9,3,6
128,3,6,8,4,47,3,34,7,1,3,6,3,5
129,8,3,4,99,35,7,9,2,4,5,6,1,7
130,2,10,6,76,48,8,76,3,4,1,10,3,5
131,9,1,5,23,89,7,13,1,9,3,7,2,1
132,2,7,3,8,7,6,15,5,1,8,8,0,2
133,4,8,8,24,94,10,42,2,8,7,9,8,7
134,2,2,7,64,18,6,86,1,4,1,6,10,0
135,0,2,9,14,22,6,99,0,0,4,10,3,3
136,1,3,3,62,80,10,98,6,9,7,3,10,1
137,4,6,5,56,49,3,41,5,4,5,9,10,1
138,7,3,8,54,85,8,90,4,6,7,9,4,4
139,3,10,4,49,70,9,46,3,5,6,7,3,7
140,0,4,0,0,79,2,17,4,8,8,9,2,8
141,10,3,3,12,95,0,27,4,2,0,8,6,10
142,2,0,0,59,95,2,38,8,2,9,6,6,2
143,6,5,2,31,32,0,51,7,5,8,9,7,6
144,6,0,9,32,36,10,39,1,1,1,7,8,3
145,4,1,6,73,45,2,58,6,2,1,1,5,2
146,5,0,6,47,79,9,96,5,10,9,9,1,8
147,0,7,3,99,98,2,90,10,8,9,9,6,0
148,1,0,9,30,80,3,6,7,3,6,3,7,10
149,2,0,2,91,3,8,47,9,6,1,3,9,2
150,7,1,3,39,51,2,74,6,2,8,6,0,3
151,6,1,8,58,1,4,97,5,8,7,4,0,2
152,9,2,1,50,48,0,36,10,6,2,6,2,0
153,7,9,4,91,11,9,47,9,6,2,6,10,0
154,10,10,5,79,92,5,46,3,8,2,7,4,10
155,9,8,3,1,64,9,36,1,6,7,10,9,9
156,7,1,3,66,70,2,61,10,3,3,9,9,10
157,8,5,3,46,70,6,22,1,7,1,3,5,3
158,7,4,10,85,100,0,4,9,9,0,6,9,3
159,3,7,8,85,44,2,68,1,10,10,7,0,10
160,0,7,2,40,16,4,6,10,2,9,10,9,1
161,2,4,4,55,39,2,78,0,0,9,9,6,1
162,1,8,9,44,5,6,69,9,10,1,3,7,6
163,8,7,4,21,55,8,55,1,1,5,10,0,6
164,10,8,6,84,56,6,54,6,3,9,5,8,4
165,4,2,3,23,86,7,22,5,7,9,0,10,4
166,8,2,9,40,23,6,37,7,3,6,5,2,2
167,1,9,10,87,98,4,88,10,9,8,3,6,7
168,8,4,9,27,40,4,79,5,3,5,4,1,8
169,2,3,1,30,75,7,26,10,0,7,0,3,4
170,4,1,9,7,50,8,55,2,9,4,1,0,7
171,1,2,7,50,4,10,67,1,1,6,8,9,3
172,9,8,9,31,91,9,7,6,4,4,5,2,6
173,1,7,5,51,35,6,0,10,2,0,10,8,0
174,10,0,2,24,11,0,45,6,2,10,10,0,5
175,9,1,3,42,32,7,86,1,9,8,4,5,3
176,7,1,1,17,2,7,55,0,7,2,2,7,9
177,9,10,9,83,30,3,90,8,10,3,4,3,9
178,2,5,4,19,32,5,23,6,10,8,3,6,10
179,1,10,5,93,85,0,53,2,3,2,3,6,1
180,0,10,7,20,31,7,6,6,10,6,6,0,7
181,8,10,5,20,46,5,60,10,6,2,9,6,0
182,1,9,10,43,97,10,6,10,2,4,1,2,1
183,0,3,1,96,33,1,48,2,3,0,3,0,6
184,3,0,5,88,91,10,93,0,5,4,6,2,2
185,1,4,1,99,1,8,48,3,3,7,10,4,7
186,2,5,3,12,92,6,79,10,9,7,8,1,5
187,8,7,2,36,95,10,67,1,4,4,9,5,1
188,4,0,10,35,38,0,27,0,9,10,2,2,7
189,6,4,8,65,91,10,70,4,9,0,6,6,9
190,0,2,4,13,34,3,56,0,6,10,6,2,1
191,4,6,8,99,64,9,45,1,10,8,4,10,10
192,9,10,8,74,100,2,14,6,7,2,8,5,0
193,7,3,8,90,29,2,33,1,4,7,9,5,1
194,7,1,7,81,20,7,9,9,8,2,0,6,1
195,9,8,0,38,69,7,93,1,1,6,1,0,0
196,8,0,2,70,96,2,96,5,8,6,10,6,9
197,8,0,9,84,18,0,84,6,8,6,4,5,1
198,8,7,9,28,66,6,1,7,6,4,1,6,3
199,1,8,9,85,62,10,82,9,8,7,7,9,8
200,7,10,7,96,66,8,69,0,4,0,10,9,7
201,8,8,2,95,59,6,82,0,6,3,0,5,1
202,5,8,10,6,22,9,99,5,2,5,5,8,2
203,8,3,9,49,39,8,87,5,0,7,2,0,4
204,9,8,7,42,55,6,78,3,6,7,2,3,10
205,10,8,8,46,36,4,85,7,10,6,8,6,8
206,3,7,6,91,41,9,14,9,2,7,1,7,7
207,1,9,4,43,37,6,21,10,1,9,9,5,10
208,2,10,6,36,44,0,16,7,0,9,9,5,9
209,4,5,10,15,47,1,60,9,4,0,3,6,4
210,1,7,10,59,19,4,35,10,5,6,7,8,2
211,10,7,5,63,24,4,12,3,2,4,6,2,7
212,7,5,4,59,96,6,1,6,1,4,9,2,4
213,7,0,3,96,45,10,87,9,2,0,6,1,1
214,3,1,7,51,36,1,77,3,9,7,7,9,9
215,9,1,6,16,2,2,93,9,1,1,3,9,2
216,5,3,6,69,65,2,35,0,7,5,10,9,2
217,8,7,0,29,65,9,53,6,0,0,9,0,10
218,10,0,7,84,78,4,60,1,3,3,4,1,9
219,1,7,3,7,13,6,49,4,1,10,9,8,10
220,6,6,7,73,81,7,25,9,9,2,5,10,6
221,7,5,1,30,36,6,64,0,2,10,0,10,5
222,9,9,9,52,28,4,42,5,5,5,5,1,2
223,8,3,4,72,89,6,81,9,5,6,7,2,10
224,1,3,3,86,32,8,39,3,0,6,7,4,10
225,5,2,4,32,47,9,61,8,3,3,6,6,7
226,8,9,4,76,52,10,27,2,2,10,4,2,8
227,2,9,8,50,22,3,82,1,10,5,6,7,4
228,10,5,6,82,8,2,28,0,5,0,5,3,4
229,0,1,10,84,23,6,47,4,3,2,6,2,3
230,7,7,3,22,57,9,96,2,2,9,8,8,6
231,3,6,0,81,65,0,28,7,7,2,5,8,7
232,10,8,5,53,45,2,29,2,6,9,8,6,7
233,3,8,0,20,8,3,35,10,7,2,4,2,10
234,9,10,2,64,51,7,99,1,2,8,2,9,5
235,8,5,2,1,48,8,14,5,0,6,10,3,0
236,6,4,9,31,39,8,40,2,1,2,8,4,8
237,3,9,8,34,1,7,86,6,0,7,4,0,3
238,10,3,9,94,72,4,83,2,9,7,7,1,5
239,0,1,1,81,67,4,32,0,2,1,6,8,10
240,2,6,8,72,13,4,88,4,7,10,10,7,0
241,9,4,4,0,81,8,34,10,1,6,8,2,5
242,0,7,3,34,87,10,77,8,4,3,8,7,5
243,0,4,7,13,13,10,81,10,7,3,2,10,6
244,9,8,0,85,82,10,57,9,7,2,6,9,3
245,2,9,3,37,51,2,99,5,4,5,2,1,2
246,3,10,8,12,56,7,74,5,0,3,8,8,8
247,3,4,3,93,9,8,43,1,5,3,10,3,10
248,7,1,9,20,11,6,30,0,6,7,5,7,10
249,4,9,10,21,12,8,62,2,9,7,0,1,7
250,10,4,9,58,64,6,32,6,1,7,4,9,10
251,0,2,9,80,71,2,12,1,0,0,8,3,0
252,7,8,9,76,15,9,34,1,6,10,3,9,5
253,7,1,1,27,24,0,34,4,7,8,7,4,5
254,7,8,6,15,71,9,85,3,2,6,5,2,7
255,10,4,9,74,26,0,4,4,9,7,9,3,6
256,7,5,0,97,57,9,9,8,9,4,7,9,1
257,1,5,0,55,37,5,88,1,0,3,1,7,6
258,10,7,4,63,4,9,20,3,2,9,1,10,7
259,9,1,6,19,5,3,39,4,5,0,2,8,6
260,3,3,1,62,47,4,68,3,3,0,1,9,2
261,1,7,2,23,4,6,86,5,2,0,7,5,3
262,9,2,3,49,85,9,25,8,3,9,1,2,6
263,1,2,6,19,6,2,8,2,5,6,4,3,3
264,7,10,10,93,43,1,50,4,5,4,9,1,8
265,2,6,2,8,5,2,71,9,4,3,2,10,1
266,7,0,3,17,2,5,92,1,5,10,1,4,1
267,3,8,4,43,93,8,65,5,1,1,6,5,7
268,7,8,8,6,94,7,29,6,6,8,4,0,10
269,1,7,7,73,25,0,48,10,1,2,5,5,8
270,10,1,4,26,94,4,69,0,6,5,8,0,10
271,0,2,6,60,97,9,59,6,4,7,7,10,0
272,1,0,1,84,94,2,36,8,10,6,5,2,3
273,10,1,4,1,35,7,47,1,10,10,0,6,3
274,10,3,1,34,70,2,64,0,1,8,0,10,9
275,5,6,8,14,4,8,56,4,10,0,10,5,7
276,3,0,6,40,53,6,77,4,9,6,4,0,2
277,2,0,3,79,82,2,16,1,4,5,1,3,0
278,1,8,5,62,53,9,92,6,2,1,8,1,5
279,7,0,10,54,78,2,70,7,7,3,1,7,3
280,1,3,9,14,72,5,92,10,7,3,3,9,10
281,3,6,5,14,90,2,2,0,7,9,5,6,10
282,6,5,6,21,19,4,0,1,6,9,6,3,9
283,5,5,6,94,69,5,85,6,3,3,5,0,7
284,9,6,7,33,68,2,57,1,3,5,9,5,3
285,9,7,0,84,70,4,50,6,8,9,0,8,1
286,2,9,5,11,24,9,90,5,6,8,0,2,9
287,2,1,10,34,17,8,36,9,5,1,2,6,5
288,3,9,7,9,28,8,50,1,3,1,9,4,1
289,6,8,6,26,99,4,16,2,2,6,2,6,10
290,0,0,10,0,67,0,8,9,1,7,9,8,0
291,0,6,10,52,50,7,87,7,3,7,3,8,2
292,1,0,10,6,40,6,3,10,8,6,7,1,2
293,1,10,6,14,100,10,71,8,5,9,2,8,3
294,3,7,0,48,80,10,46,5,8,2,6,6,9
295,9,4,6,44,30,9,8,3,3,3,3,5,10
296,1,8,8,84,92,8,64,6,6,4,8,5,6
297,0,2,1,64,60,3,18,7,10,10,3,0,1
298,1,9,8,35,4,3,59,6,6,1,3,8,10
299,5,10,2,28,65,8,46,2,5,5,1,9,9
300,4,9,8,93,39,4,40,4,6,2,3,6,6
301,6,6,9,40,9,2,47,1,3,10,10,4,3
302,9,9,7,82,63,6,12,5,4,10,7,6,8
303,7,4,4,27,85,1,79,4,0,3,10,2,7
304,10,3,7,23,52,9,30,2,10,8,1,2,4
305,6,0,10,52,61,5,7,1,6,6,2,0,5
306,10,6,1,75,60,8,25,1,7,8,4,9,2
307,0,1,1,51,39,7,34,6,1,6,4,4,1
308,9,8,3,35,15,4,56,1,10,7,10,7,1
309,6,10,8,64,67,7,80,4,8,3,9,3,2
310,5,6,6,8,53,9,16,4,6,2,8,4,7
311,5,3,9,88,97,7,61,0,0,6,5,3,3
312,5,2,3,67,94,3,93,0,0,9,8,1,5
313,2,3,3,95,1,5,36,4,3,7,0,1,9
314,4,2,7,8,54,4,24,2,10,0,6,10,4
315,10,10,3,97,96,7,95,0,1,3,5,8,0
316,2,5,0,68,75,1,12,6,3,1,8,4,10
317,6,6,0,8,52,9,94,1,9,7,1,7,10
318,10,5,1,12,51,3,6,6,6,3,5,7,4
319,1,5,10,9,20,4,43,1,7,3,4,4,3
320,1,4,4,80,98,4,84,4,7,4,0,10,10
321,9,6,0,45,97,3,68,5,9,1,2,2,4
322,1,7,9,97,96,9,50,0,4,1,0,3,7
323,3,4,2,72,53,0,81,1,3,10,1,4,1
324,2,5,0,9,85,3,71,2,9,2,0,10,5
325,5,3,4,68,40,5,10,10,0,6,8,1,3
326,5,8,3,69,4,10,30,2,3,8,9,4,9
327,6,2,3,62,28,4,51,1,2,9,5,0,6
328,8,5,3,83,85,5,7,2,5,8,10,6,0
329,3,1,4,3,28,6,51,8,8,5,1,3,7
330,5,10,9,38,70,5,19,4,9,0,1,5,7
331,6,8,5,43,94,10,72,10,5,2,3,9,10
332,6,0,5,86,95,7,20,7,1,0,9,6,10
333,2,10,9,94,68,1,76,8,0,2,10,8,8
334,2,8,8,1,8,6,18,8,10,2,10,6,0
335,8,0,6,96,45,10,47,0,1,9,9,7,2
336,4,6,3,58,5,6,52,2,9,1,8,1,4
337,10,10,7,57,100,8,11,2,7,5,3,2,9
338,4,6,4,63,70,5,78,1,8,3,1,4,10
339,6,4,4,2,83,3,68,0,4,0,9,6,4
340,3,1,3,88,33,10,34,3,1,5,3,5,9
341,1,4,1,30,48,4,31,2,4,8,1,1,7
342,8,1,9,58,80,0,34,8,7,8,5,7,2
343,3,1,4,36,26,1,76,9,4,1,6,2,1
344,10,2,2,41,54,6,12,5,2,6,9,2,1
345,10,5,5,34,69,6,30,7,10,1,7,2,4
346,1,4,3,85,5,5,46,3,4,6,5,5,5
347,5,10,9,67,98,0,76,7,6,9,1,1,1
348,7,1,9,74,31,2,1,0,9,3,2,4,10
349,10,6,8,77,7,6,91,8,0,0,7,7,5
350,6,8,4,40,15,4,53,2,6,4,6,0,7
351,0,3,6,87,11,4,75,1,7,8,6,10,2
352,1,6,1,98,37,4,69,7,2,9,5,9,6
353,0,0,4,95,36,3,87,6,5,4,9,4,2
354,4,0,2,17,13,10,48,4,7,10,5,3,10
355,7,2,0,18,39,1,18,8,4,10,7,8,3
356,9,5,3,5,55,6,60,1,3,8,0,6,8
357,6,3,3,68,8,10,19,6,3,9,4,5,10
358,7,9,3,65,43,4,7,10,8,6,0,5,0
359,7,9,6,16,70,1,19,7,3,10,4,3,3
360,5,8,2,88,75,7,8,2,9,6,9,3,7
361,5,5,9,91,80,6,66,2,4,8,5,9,5
362,9,1,0,86,92,8,29,7,1,9,4,9,7
363,7,4,4,52,49,9,18,3,8,5,3,1,3
364,0,10,4,89,10,9,5,5,8,2,5,2,3
365,1,4,10,64,51,10,86,3,5,5,9,0,5
366,2,10,5,96,36,4,20,0,7,10,8,2,10
367,10,4,2,97,42,7,71,10,9,3,0,4,2
368,7,4,4,84,15,4,55,9,7,0,5,4,2
369,7,9,2,24,72,7,43,8,9,8,4,7,1
370,6,4,1,31,16,0,93,6,9,8,3,2,9
371,6,9,4,9,25,2,17,10,1,4,7,2,3
372,5,2,9,77,38,10,18,7,4,7,0,3,3
373,2,0,0,14,53,9,74,5,9,3,7,8,4
374,2,6,8,32,29,4,19,6,6,10,4,7,4
375,4,9,5,63,85,0,43,8,2,10,7,1,0
376,0,8,8,76,96,5,71,5,8,2,6,6,3
377,6,3,3,5,21,5,26,9,7,3,3,6,7
378,8,2,8,11,38,7,94,4,9,7,1,2,0
379,8,7,1,86,95,3,21,3,7,10,5,0,0
380,7,1,3,71,49,9,66,4,9,8,8,6,4
381,1,9,3,21,97,0,2,10,1,10,4,2,4
382,0,3,5,5,24,0,32,10,1,2,5,9,8
383,4,10,2,21,66,7,100,7,1,1,10,0,4
384,9,1,7,95,56,1,54,4,4,10,3,1,3
385,5,0,5,58,96,8,51,9,1,8,5,4,8
386,9,3,4,86,95,1,0,5,1,6,0,2,9
387,8,2,0,30,12,9,88,6,0,0,8,1,8
388,2,7,9,32,92,4,18,8,6,0,10,3,4
389,6,10,2,18,86,1,5,5,7,5,0,1,9
390,9,7,4,65,33,10,29,9,7,0,10,3,4
391,2,0,7,49,34,1,77,3,1,6,0,3,5
392,10,8,10,59,39,3,83,5,9,7,0,6,3
393,6,0,6,7,66,0,33,0,10,9,0,6,7
394,1,8,2,29,34,6,62,9,7,2,3,6,7
395,9,10,2,78,10,6,75,2,8,10,2,7,0
396,3,1,4,94,0,8,2,1,6,2,1,0,3
397,7,3,1,14,25,7,29,5,9,6,6,1,9
398,7,10,4,60,75,6,30,10,6,8,4,3,1
399,7,1,5,67,87,4,77,4,5,3,6,7,1
400,6,3,2,55,81,4,78,10,1,3,9,7,9
401,1,10,5,31,15,8,47,2,5,5,3,0,1
402,2,2,2,88,61,10,72,8,0,3,8,0,4
403,3,8,8,5,0,2,49,8,2,7,4,5,10
404,5,0,2,60,3,0,56,3,5,4,1,0,0
405,1,8,3,6,1,6,50,0,10,5,8,6,7
406,7,2,7,97,95,8,0,7,9,10,3,4,5
407,10,2,4,42,7,1,50,2,3,9,5,2,9
408,9,7,9,15,12,1,17,9,3,10,7,9,1
409,3,5,2,78,19,2,21,10,6,5,6,3,0
410,2,10,4,12,54,0,99,8,3,1,3,7,5
411,2,6,3,27,80,8,35,0,2,9,10,9,10
412,6,9,6,33,15,8,69,9,2,8,5,8,4
413,4,2,10,100,12,9,56,1,2,10,5,5,2
414,9,10,7,73,8,9,51,4,3,8,9,4,10
415,6,5,0,65,26,5,60,9,2,2,6,4,7
416,5,3,9,87,45,6,6,6,3,6,5,10,10
417,3,3,0,70,38,1,53,6,2,2,8,6,6
418,10,9,9,78,84,8,6,4,4,0,0,3,0
419,7,7,6,40,8,8,82,8,8,7,1,8,10
420,3,2,1,72,58,0,9,4,1,6,1,8,9
421,10,6,10,49,93,0,78,0,0,9,1,1,6
422,8,5,2,7,34,7,34,10,5,9,2,4,8
423,10,7,2,56,81,7,14,2,7,9,4,10,6
424,10,5,1,31,44,3,54,10,10,6,9,5,7
425,4,7,0,79,45,10,21,7,5,10,7,8,6
426,4,10,7,23,13,0,83,6,4,4,10,2,4
427,7,6,2,66,8,1,43,2,10,1,6,9,4
428,9,9,8,92,57,10,99,5,7,1,10,10,6
429,2,8,1,1,56,2,20,10,2,1,3,0,3
430,6,8,4,46,4,0,86,4,8,8,2,8,5
431,5,10,9,26,46,7,7,6,4,10,2,6,2
432,4,2,10,20,82,2,54,2,0,8,8,5,7
433,0,0,7,17,76,4,14,4,3,1,4,3,1
434,0,1,9,97,38,5,83,6,6,3,4,3,10
