,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,,,,,,3,,,,,,,,2,
1,,4.0,,2.0,,6,,,,,8.0,,,0,
2,,,,,,9,,,,,2.0,,,10,
3,,,,,,3,,,,,,,,5,
4,,,,,,9,,,,,,,,1,
5,,,,8.0,,4,,,,,,,,9,
6,,,,,,3,,,3.0,,,7.0,2.0,4,
7,5.0,,,,,4,,1.0,,1.0,,,,8,
8,,,,,,6,,,,,,,,10,
9,,8.0,,,0.0,9,,,,,,,,10,
10,,,,,,9,,,10.0,,,,,8,
11,,,,,,0,,,,,,,,1,
12,,,,,,4,,,,,,5.0,,2,
13,,,,,,0,,,,,1.0,,,2,
14,,,7.0,,,9,10.0,,,,,,,1,2.0
15,,,,,,7,,,,,,2.0,,1,
16,1.0,,,,,5,,,,,,,,8,
17,,,,1.0,,9,,,,7.0,,,,4,
18,,,,,,5,,,,,,,,7,
19,,,,,,9,,,,,,,,1,
20,,,,,,5,,,,,,,10.0,3,
21,,,,,,8,,,,,3.0,,,1,
22,,,,7.0,,6,9.0,,,,,,3.0,5,
23,,,,4.0,,8,,,9.0,,,,,6,
24,,,,,,10,,,,,,,,2,
25,,,,,,6,,,,,,,,8,
26,2.0,,,,,3,,,8.0,,2.0,,10.0,1,
27,,,,,,4,,,,1.0,,,,10,
28,,,,,,4,,,,,,,,10,
29,,,,,,9,,,,,,4.0,,9,
30,,,,,,10,,,,,,,,8,
31,,,,,,3,,,,,,,,5,
32,,,,,,10,,,,,,,,8,
33,,,,,,8,,2.0,6.0,,,6.0,,7,7.0
34,,,,,,7,10.0,,4.0,,,,,0,
35,,,,,,8,,,,,,,,0,
36,,,5.0,,,10,10.0,,,,,,,6,
37,,,,,,10,,,,,,,,9,
38,,,,,,10,,,,,,,,0,
39,3.0,,,,4.0,8,,,,,2.0,1.0,3.0,2,
40,,,,,,9,,,,,,,,8,
41,7.0,,5.0,,,10,,8.0,,,,,,3,10.0
42,,10.0,,,,3,,,,,,,,10,
43,,,,,,2,,,,,1.0,,,5,
44,,,,,,2,,,,,,,,10,
45,,,,,,9,,5.0,1.0,,,,,2,
46,,,,,1.0,2,,,,,,7.0,0.0,5,
47,2.0,,,,,2,,,,,,,,10,2.0
48,,,,,,10,,,,,,1.0,,1,
49,,1.0,,,,2,,,,4.0,,,,2,
50,,,,,,6,,,,,,,,9,
51,,,,,,3,,,,2.0,,,,8,
52,,,7.0,,,2,,,,,,,7.0,1,
53,,,,0.0,,0,,,,,,,,7,
54,,,,,,7,,,,,,,,10,
55,,,,,,2,,,,,,,,3,
56,,,,,,4,5.0,5.0,,,,,,2,
57,,,,,,10,,,7.0,,,,,9,
58,,,,,,10,,,,5.0,,,,1,
59,,,,0.0,,0,,,,,,,,3,
60,,,,,,3,,1.0,,,,9.0,,8,
61,,,,,,2,,,,,,,3.0,5,
62,,,,,,5,,,5.0,,,,8.0,3,3.0
63,6.0,,,,,4,,,,,,,,1,
64,,,,,,0,9.0,,,4.0,,,10.0,3,
65,,,,,,4,,,,,0.0,,,4,
66,,,,,,6,,,,,,,,10,
67,,,,,,8,,,,,,,,1,
68,,,,,,2,,,,,,,,9,
69,,,,,,0,,,,,4.0,7.0,,9,
70,9.0,,,,7.0,0,,,,,,,,4,
71,8.0,,,,,4,,,,,,,,1,
72,,,,,,7,,,,,,,,6,
73,,1.0,,,,7,,,,,,,,2,
74,,0.0,,,,9,,,10.0,,,,,10,
75,,,,,,0,,,,,,,,5,
76,,,,,,1,,,8.0,7.0,,,,5,
77,,9.0,,,,10,,,,,,,,8,
78,,,,,,4,,,3.0,,,,,5,
79,,,,,,2,,,,10.0,,,,6,
80,,,,,,7,,,,,,,,5,
81,,,,,,8,,,,,0.0,,8.0,3,
82,,,1.0,,,10,,,,,,,,1,
83,,,,,,2,,,,1.0,,,,5,
84,,,,,,10,,,,,,5.0,,5,
85,,,2.0,,2.0,9,,,,,5.0,,,9,
86,,,,,,3,,,,,,,,8,
87,,,,,,8,,7.0,,1.0,,,,6,
88,,,,,,7,,,,,,,,7,
89,10.0,,3.0,,,2,,,,,,,,0,
90,7.0,,,,,2,,,,,6.0,,,4,
91,,,,,,0,,,,,,,,2,5.0
92,2.0,,,,4.0,1,,,,,,,,3,
93,,,,,,9,,,,,,5.0,,7,
94,5.0,,,,,3,,,,,,,,0,
95,,,9.0,,,7,,,,,9.0,,,3,
96,,,,,,10,,,,,5.0,,,5,
97,,,,,,10,,,,,,,,9,
98,,,,,,3,,,,,,,,1,
99,9.0,,,,,8,,,,,,,,3,6.0
100,,,8.0,7.0,,2,,,,,6.0,,,2,6.0
101,,,,,,2,,6.0,0.0,10.0,,,,3,
102,,,,,,5,,,,,,,,10,
103,,,,,,8,,,,,,,,6,
104,,,,,,2,,,,,,,,6,
105,,,,,,2,,,,,,,,3,
106,,,,,,2,,,,,,,,5,
107,,,,,3.0,4,,,,,,,,0,
108,,,,,1.0,1,,,2.0,,,,,1,
109,,,,,,1,,,,8.0,,,,7,
110,,,,4.0,,5,4.0,,,,,,,3,
111,,,,,,5,,,,,,,,10,
112,,,,,7.0,5,,,,,,,,0,
113,,,0.0,,,10,,,,,,5.0,,6,
114,,6.0,,,,9,10.0,,,,2.0,,,10,
115,,,5.0,7.0,,10,,,,,,,,10,
116,,,,1.0,,0,,,,,,,,0,
117,,,,,,4,,,,,,,,8,10.0
118,,,,,,7,,,,,,,,1,
119,,,,,1.0,9,,,,,,,,3,
120,10.0,,9.0,,2.0,1,,,,,,,5.0,3,
121,,,,,,9,,,,,,,,8,
122,,,,,,6,,,,,,,,10,
123,,,5.0,,,0,,2.0,4.0,0.0,,,,5,
124,,,,,,3,,,,,,,9.0,9,
125,,,,,6.0,8,,,,,,,,10,
126,,,,,,6,,,,,,,,10,
127,,,,,,4,,,,,,,,0,
128,,,,7.0,,3,,,,9.0,10.0,,,0,
129,,,,,,9,,,,,,,,1,
130,,,,4.0,,1,,,,,,0.0,,1,
131,,,,,,5,,,6.0,,,,,10,
132,,,,,,5,,,,,,,,4,
133,,,,,,0,,,,,10.0,,1.0,0,
134,8.0,,,,,2,,,,,,,,5,
135,,,,,,4,,,,,,,,4,
136,,,,,,9,0.0,,,4.0,,,,2,
137,,,,,,4,,,,10.0,,6.0,,2,6.0
138,,,,,,9,3.0,,,,,,,4,
139,,,,,,8,,10.0,,8.0,,,,2,
140,,,,,,9,0.0,,,,,,,0,
141,,,,,,0,,6.0,,,,,,1,
142,7.0,,5.0,,,4,,,,,,,,3,
143,,,,,3.0,1,,,,,,,,7,
144,,,,,,5,,,,,6.0,,,8,3.0
145,,,,,,0,,,,,3.0,,7.0,7,
146,,,,8.0,,5,,,,,1.0,,,7,
147,,,,1.0,,6,,,,,10.0,,,7,
148,,,,,,1,,,,,,,,2,
149,,,10.0,,,0,,,,,,,,9,
150,,1.0,,,,10,,,,,,,,7,
151,,5.0,,,,10,,,,,,,,3,
152,,,,,,9,,,10.0,1.0,,,,6,0.0
153,,,,,,9,,,,,,,,1,
154,,,,,,6,,,,,,,,2,
155,,,,,,8,,,,,,,,1,
156,,,,,,0,,,,,,,,4,
157,,,,,,5,,,,,,,,1,
158,,,,,,6,,,,,,,,9,
159,,,,,,8,,,3.0,,0.0,,,5,
160,,,,,3.0,4,,,,,,,,3,
161,,,8.0,,,6,,,,,,,,8,
162,,,,,,10,,,,1.0,,,,10,
163,,,,,,10,,,,,,,,10,
164,,,,,,10,,3.0,,7.0,,,,0,
165,0.0,,,,,9,,,,,,0.0,,8,
166,0.0,,,,,7,,,,,,8.0,,5,
167,,,,,,6,,,10.0,,,,,5,
168,,,,,,5,,,,,6.0,,,0,
169,,,,,,0,0.0,,,,0.0,,,5,
170,,,,,,6,,,1.0,,,,,7,
171,,,,,,10,,,,,,8.0,,2,
172,,,,4.0,,5,0.0,,,,,,,2,
173,,10.0,,,,9,,,,,,,,2,
174,9.0,,,,,8,,,5.0,3.0,,9.0,,1,
175,,9.0,,,,0,,,,,,,,8,2.0
176,,,,,,10,,,,,,,,0,
177,,,,3.0,,5,,,,,,,,5,
178,,,,,,4,,,,,,8.0,,5,
179,,,9.0,,,10,,,4.0,,,,,6,
180,,,,,,6,,,,,,,,0,
181,,,,9.0,,8,,,,,,,,10,
182,,,,,,8,,,,9.0,,5.0,,8,
183,,6.0,,8.0,2.0,2,,,,,0.0,,,7,
184,,,,,,9,,,,,,3.0,,1,
185,,,,0.0,,4,,,,,,4.0,,0,
186,,,,,,0,,,,,,,,1,
187,3.0,,,7.0,,6,,,,,8.0,,,1,
188,,,,,,4,,,,,,,,2,
189,,,,,,3,6.0,,,,,,,8,
190,,,6.0,,,1,,,,,,,,9,
191,,,,,,1,,,,,,,,10,
192,,,,,,3,,5.0,,,,,,7,
193,,,,,0.0,5,,,,5.0,,,,1,
194,,,,,,1,,,,3.0,,,,6,
195,,,,,,3,,,,,,,,8,
196,,4.0,,,,9,,0.0,2.0,,,,3.0,2,
197,,,,,,5,,7.0,,,,,,2,3.0
198,,,,,,10,,,,,,,,8,3.0
199,,,,0.0,,9,,,,,,,,2,
200,,,6.0,,,8,,,,,,,,5,
201,,,,,7.0,10,,,,,,,,9,5.0
202,,,,,,3,,,,,,7.0,,10,
203,,,,,,5,,10.0,,,,,,7,
204,,,,,,1,,,,,,0.0,,0,
205,,,,,,7,,,,,,,,0,
206,,,,,10.0,6,3.0,,,,,,,1,
207,,,,8.0,,10,,,,,,,,7,
208,4.0,,6.0,,,7,,,,,,,,4,2.0
209,,,,,,5,,,0.0,,,,,5,
210,,,,,,8,,,,,,,,4,
211,,,,8.0,1.0,9,,,,,,,,0,
212,,,,,,6,,,,,,,,10,
213,,,,,,6,,,,6.0,,,,5,5.0
214,,,,,,8,,7.0,,8.0,,,,0,
215,,10.0,6.0,,,5,,,,,5.0,,,5,
216,,,,,,7,,,,,,,4.0,3,
217,,,,,,4,,,,9.0,,,10.0,9,
218,,,,,,7,,,,,,,,7,
219,,,,,,10,,2.0,,,,,,8,
220,,,,,,5,,,4.0,,,,,6,
221,,,,,,2,,,,,,,2.0,2,
222,,,,,,5,,,,,3.0,,,3,
223,,,,,,2,,,,1.0,,,,8,
224,,,,,,4,,,,,,,,7,
225,,,,,,4,,,,6.0,9.0,,1.0,3,
226,,,,,,3,,,,,,,,4,
227,6.0,,,6.0,,1,,2.0,,,,,,10,
228,,,8.0,,,1,1.0,,,,,1.0,,3,
229,,,,,,5,,4.0,,,,,,9,
230,,,,,7.0,4,,,,,,,,6,
231,,,7.0,5.0,5.0,2,,,4.0,,,8.0,,6,
232,,,,,,7,,4.0,,,5.0,8.0,,5,
233,,,,,,3,,,,,9.0,,7.0,9,
234,,,,,,3,,,10.0,,1.0,,,0,
235,,,,,1.0,10,4.0,,,,,,,2,
236,,,,,10.0,6,,,,,,7.0,,4,
237,,,,,,8,,,,,,,,3,
238,,,,,,2,,,,,,1.0,,6,
239,,,,,,3,,10.0,,,,,,10,
240,,,,,,6,,,,,,,,5,
241,,,,,,8,0.0,,,,,,,10,4.0
242,,,,,,2,,,,5.0,,,,7,
243,,,,,,3,,9.0,,,,,,4,
244,,,,,,2,,,,,,,,0,
245,,,,,,1,,,,,,,,9,
246,,,,1.0,,10,,,,,,,,0,
247,,8.0,2.0,,,10,,,,,2.0,,,4,
248,,,,,,6,,,,,,,,0,
249,,,,5.0,,8,,,,,,,,8,
250,,,,,,10,,,,,,,,8,
251,,,,,,3,,,,,,,,6,
252,,,,,,2,,,,,,,,2,
253,,,,,1.0,0,,,,,,,,0,
254,,,,,8.0,4,,10.0,,,,,,7,
255,,,,,,0,,,,8.0,,,3.0,8,1.0
256,,,,,,3,,3.0,,,,2.0,,4,
257,,,,,,2,1.0,,,,,,,5,
258,,,,,,3,,,,,,,,2,
259,,,,,10.0,9,,,,,9.0,6.0,,8,
260,,,10.0,,,7,,,,,,,,3,
261,,,,,,6,,,,,,,,2,
262,,,1.0,,,7,1.0,,,,,,,7,
263,,,,,,5,,,,,9.0,,,5,
264,,,,,,8,8.0,,,,,,,6,
265,,,,,,3,,,,,,,,5,
266,,,,,,9,,,10.0,,,,,4,
267,,,,,6.0,8,,,,,,,,6,
268,,,,,,10,,,,,,7.0,,0,9.0
269,7.0,,2.0,,,7,,,,4.0,,,,7,
270,,,,,,5,,,,,,,,5,2.0
271,7.0,,7.0,,,1,,,,,,,,3,
272,,,,,,9,,,,,,,9.0,2,
273,,,,,,7,,,,,,,,3,
274,,,3.0,,,6,,,,,,,,4,
275,,,,,,2,,,,,,,,2,0.0
276,,,,,,3,,,,,,,,8,
277,,,,,,0,,,,,,,,8,8.0
278,,,6.0,,,8,,,,,,,,4,1.0
279,,,,,,8,,,,,,,,9,
280,,,,,,0,,,,,,,,9,
281,,,,,,1,5.0,,,,,,,3,
282,,,,,,10,3.0,,,,,,,1,
283,,,8.0,,,10,0.0,8.0,,,,2.0,,9,
284,,7.0,,,,4,,4.0,,,,,,6,
285,,,7.0,,6.0,2,,10.0,,,,,2.0,2,
286,,,,,,6,,,,,,,,4,
287,,,,0.0,4.0,5,,,,,,,,5,
288,,,2.0,,,1,0.0,,,,,3.0,,8,
289,,,,,4.0,10,,8.0,,,,10.0,,8,
290,,,,,,4,,,,,,,,4,
291,,,3.0,0.0,,9,,,,,,,,10,
292,,,,,,3,,,,,3.0,,8.0,9,
293,,,,,,10,,,,3.0,,,,9,
294,0.0,,,1.0,,0,,,,,,,,9,
295,8.0,,9.0,,,10,,,,,,,,6,1.0
296,,,,,,1,,,,,,,,7,
297,,,,,,8,,,,,,,,7,
298,,,,,5.0,6,,,,,,,,0,
299,,,,,,0,,,,,,,,4,
300,,,,,,8,,,5.0,,,,,9,
301,,,,,4.0,8,,,,,,5.0,,7,
302,4.0,,,,,8,,,,,,,8.0,10,
303,,3.0,0.0,,,10,,,6.0,,,,2.0,10,
304,,,,,4.0,8,9.0,,,,,,,6,
305,,,,,,4,,,,,,,,8,
306,,,,,,5,,,,,,,,2,
307,,,,,,2,,,,,,,,7,4.0
308,,,,8.0,,7,,,,,,8.0,,6,
309,,,,,,8,,10.0,,,,,,2,
310,,,,,,3,,,,,,,,10,
311,,,,,,9,7.0,,0.0,,,,,4,
312,,,,,,9,,9.0,,,,,,9,0.0
313,,,,,,9,,,,10.0,,,,9,
314,,,,,,7,,,,1.0,,,,2,
315,,,,,,6,,,,,,,,5,
316,,,,,,4,,,,,,,5.0,1,8.0
317,,2.0,8.0,,,4,,,,,,,,7,
318,,,,,,0,,,,,,,,6,
319,,3.0,6.0,,,3,10.0,,,,,,,10,
320,,,10.0,,,6,,,,,,,,6,
321,10.0,,,,,0,,,,,,,,7,
322,,,,,,4,,,,,,,,3,
323,,,,,,0,,,,,,,,4,
324,,,,,,6,,,5.0,,,,,8,
325,,,,,,4,,,,,,,,10,1.0
326,,,5.0,9.0,,5,,,,,,,,1,
327,8.0,,,,,6,,,,,,,,2,10.0
328,,,,,,1,,,,,,,,6,
329,,9.0,,,,1,,,,,,,5.0,2,
330,,,,,,9,,,6.0,,,,,1,
331,,,,,,8,,,,9.0,,,,3,
332,,,,,,0,,10.0,,,,10.0,,7,
333,10.0,,,,6.0,6,,,,,,,1.0,1,
334,,,8.0,,,3,,,,,2.0,,,4,
335,,,,8.0,4.0,2,,,,,,,,10,
336,2.0,,,8.0,,7,,,,7.0,,,,9,
337,,,,,,5,,,,,,,,2,
338,,,,,,1,,,,,1.0,,,6,
339,,,,,,3,,3.0,,,,6.0,,8,
340,3.0,,,5.0,,0,,6.0,,,,,,8,
341,,,,,,6,,,,,,,,4,
342,,,,1.0,,4,,,6.0,,,,,4,
343,,,,,,6,4.0,,,,,,,10,
344,3.0,,,,,9,,,,,,,,10,
345,1.0,,,,,2,,,,,,,,4,
346,,,,,,5,,,,,,,,10,
347,,,,4.0,,5,,,,,,,,3,
348,9.0,,,,,1,,,7.0,,,,,4,
349,,,,,,10,,,,,,,,6,
350,,,5.0,,,7,,,,,,9.0,7.0,3,7.0
351,,,,,,8,,,,,,,8.0,6,
352,,,,,5.0,3,,,,,,,,5,
353,,,8.0,,,1,,,,,,,,3,
354,,,,1.0,3.0,8,8.0,,,,,,,2,
355,,,,,,3,,,,,,,1.0,4,
356,,,,,,1,,,,,,,,6,
357,,,,,,1,,,,3.0,,,,5,
358,3.0,,,,,2,10.0,,6.0,,,0.0,,5,
359,,,,,,8,,,,,,,1.0,9,
360,,,,,,4,,4.0,,,,,,2,
361,,,,,,6,,,,,,5.0,,8,
362,,,,,,3,,,,,,,,10,
363,6.0,,,,,7,,1.0,,,,,3.0,3,
364,,,,,,9,,,,,,,9.0,4,
365,,,,,,8,,,,,,,,5,
366,,,,,,4,,,,,,,,5,
367,,,,,,5,,,,,,,,6,
368,7.0,,,,,3,,,,6.0,,,,4,
369,,,,,,5,,,,,,,,3,
370,,,,,,9,,,,,,,,2,
371,,,,,,1,,,,0.0,,,,10,
372,,,,,8.0,0,2.0,,,,,,,9,
373,4.0,,,,,2,,,,,,,,4,9.0
374,,,8.0,,,4,,,,,,,,4,
375,,,8.0,,,2,,,,,,,,1,
376,,,,,,9,,,,,,,,0,
377,,,,,0.0,2,,,,,,,,0,
378,,,,,,7,,,,7.0,,,,5,
379,,,,,,6,7.0,,1.0,,,,,2,1.0
380,,,,,,1,,,,,1.0,,,6,
381,,,,,,7,,,,,,,,3,
382,,,,4.0,,7,,0.0,,,,,,7,
383,10.0,,4.0,,,3,,,,,,,,10,
384,,,,,,2,,,,,,,,0,2.0
385,,,,,,10,,,,,,8.0,,10,
386,1.0,,,,,5,10.0,,,,,,,4,
387,,4.0,,,,7,,,,,,,,7,
388,,,,,,1,,,,,,,,6,
389,5.0,,,,0.0,10,,,,,,,,4,
390,,,9.0,,,6,,,8.0,,,,,7,
391,0.0,,,,,6,9.0,,,,,,,9,
392,,,,,,7,,,,,,4.0,,5,
393,,,,,,1,,,5.0,,0.0,,,1,
394,,,1.0,,6.0,10,,,,,,,,3,6.0
395,,,,,,0,,,,,,,,9,
396,,,,,,8,,,,,,,,0,
397,,,,,,0,,5.0,,,,,,8,
398,1.0,,,,,7,,,,,,,,5,
399,,1.0,,,,3,,,5.0,10.0,,,,7,
400,,,,,,1,1.0,,,,,,,5,8.0
401,,,,,,4,4.0,,,,,,,7,
402,7.0,,,,,10,,,,,,,,7,
403,,2.0,,,,3,,,,,,,,1,
404,,,,,,0,,,,,,,,1,
405,,,0.0,,,2,,,,,,,,2,
406,,,,,,4,,,,,,,,6,
407,,,,,,2,,7.0,,,,,,3,
408,,,,,9.0,6,,,,0.0,3.0,,,8,
409,,,,,,8,,,,,,,1.0,5,2.0
410,,,,,,1,,,,,,,,0,1.0
411,,,,,,10,,,7.0,,6.0,,,7,
412,,,,,,0,,,,,,,,7,
413,,,,,8.0,3,,,,,,,,1,
414,,8.0,,8.0,,3,,,0.0,,,,5.0,8,
415,,,,4.0,8.0,4,,,,,,6.0,,9,
416,,,,,,10,,,,,,,,3,
417,,,,,,0,,,,,0.0,,,8,
418,,,,,,5,,,,,,,,6,
419,,,,,,0,,,,,,,,8,
420,,8.0,0.0,,,8,,,,,,,,7,
421,,,5.0,,,9,,,,,,,,10,
422,,,7.0,,,3,,,,7.0,,,,8,
423,,1.0,,,,6,,,,,,,,0,
424,,,,,4.0,3,,,,,,,,10,
425,,,,,,8,,,,,,,,5,
426,,,,,,2,,,,,,,,5,
427,,8.0,,,,3,,,,,7.0,,,3,
428,,,,,,8,,,3.0,8.0,,5.0,,1,
429,,,,,,6,,2.0,,,,,,1,
430,,,,,,0,,,,,,,,1,
431,,,,,,2,,,,,,,,0,
432,,,,5.0,,0,,,,,,,,3,8.0
433,,,,,,0,,4.0,,,,,,10,
434,,,,,,4,,10.0,,,,,,6,5.0
435,,5.0,,,,6,,,,,,,,2,
436,,,,,,7,,,,,,,,8,
437,1.0,,,8.0,,8,,,2.0,,3.0,,,8,
438,,4.0,,,,6,,,,,,,,8,7.0
439,,,,,,7,,8.0,,,,,6.0,6,
440,,,,,,8,,,,,,,,2,
441,,,,,,5,,,,,,,,9,
442,,,0.0,,,8,,,,,,,,1,
443,,,,,3.0,0,,5.0,,,,,,6,
444,,,,,10.0,1,,,,,,,,7,
445,,,,1.0,,7,,3.0,,,7.0,,,10,
446,,,,10.0,,5,,,,,,,,4,
447,,,,,,7,,,,,,1.0,,2,
448,5.0,,,,,9,,,,,,,,8,
449,,,,,,6,,,,,,,,4,
450,,9.0,,,,1,,,,,8.0,,,8,1.0
451,,,,,,0,,,,,6.0,,,2,
452,,,,9.0,,9,,,4.0,,3.0,,,7,
453,,,5.0,,,5,,,,,,,,8,
454,,,,,,0,,8.0,,1.0,,,,8,
455,,,,,,7,,1.0,,,,,,1,
456,,,,,,6,,,5.0,,,1.0,,10,
457,,,,,,0,,,,,,,,7,
458,,,,,,3,,,,,,,,0,
459,,,,,2.0,9,,,,,,,,2,
460,6.0,,,,,2,,,,,,,,2,
461,,0.0,,,,9,,,,,,,,6,
462,,,,,,0,,,,,10.0,,,2,
463,,,,,,3,,,,,,,,9,
464,,,,,,10,,,,,,,,0,5.0
