,0,1,2,3,4,5,6,7,8,9,10,11
0,3,7,4,2,4,2,7,1,4,1,7,8
1,2,7,7,0,10,1,8,1,5,1,4,5
2,10,5,7,3,8,1,8,3,5,4,4,8
3,3,2,6,4,6,2,0,4,10,8,1,10
4,1,4,10,5,9,5,1,2,5,7,8,3
5,10,8,3,4,2,3,5,3,10,2,4,3
6,3,0,1,7,2,1,1,10,1,7,2,0
7,8,9,7,7,9,2,7,10,2,4,2,7
8,10,7,7,1,7,6,9,2,1,2,0,6
9,4,8,8,2,1,0,1,0,9,1,1,9
10,7,8,8,1,10,3,9,9,1,5,6,1
11,9,10,10,6,5,2,10,4,2,9,7,10
12,9,8,6,1,4,1,0,4,6,4,3,10
13,0,10,1,8,6,1,4,0,1,6,4,9
14,7,10,5,10,8,8,1,3,4,1,1,2
15,1,1,3,3,5,10,8,7,8,9,6,0
16,2,6,9,6,9,4,0,4,6,0,0,2
17,10,2,9,0,6,6,4,8,6,1,0,1
18,4,2,2,4,8,3,7,8,5,7,10,4
19,5,8,8,6,4,8,2,9,0,7,1,9
20,0,6,6,6,9,5,9,4,7,10,2,4
21,9,0,1,3,6,6,4,1,8,6,2,6
22,10,0,8,1,8,10,9,1,2,8,8,5
23,1,3,0,2,7,5,10,7,3,0,5,1
24,9,6,7,2,4,8,7,5,3,5,3,3
25,0,7,8,2,10,1,1,2,7,8,8,0
26,2,10,10,4,5,5,1,6,5,7,5,7
27,8,10,5,9,9,10,1,9,9,4,4,4
28,7,8,1,1,1,0,9,2,10,0,0,7
29,7,8,4,10,3,10,6,3,6,5,0,0
30,5,3,0,2,2,8,6,10,6,4,6,1
31,0,2,8,9,1,2,2,0,10,6,0,5
32,10,1,0,0,1,3,4,1,0,7,3,8
33,6,2,7,0,1,5,7,8,7,6,8,5
34,9,5,4,10,6,2,10,9,9,8,2,9
35,6,8,2,7,6,7,4,2,4,6,8,7
36,10,4,7,4,8,0,4,5,8,2,0,4
37,8,5,10,0,9,1,7,7,7,6,0,7
38,5,1,10,1,0,4,3,9,3,7,0,4
39,1,9,7,10,10,4,4,8,0,6,9,1
40,7,3,7,5,2,1,5,8,7,9,1,4
41,3,2,6,3,4,6,5,8,4,8,0,4
42,0,7,5,5,4,10,7,7,0,9,5,9
43,5,0,10,5,2,3,9,8,8,5,3,10
44,3,7,8,4,1,9,10,6,6,10,3,2
45,4,4,5,2,1,2,4,2,2,2,5,1
46,5,7,1,4,4,9,0,10,8,3,2,6
