0,1,2,3,4
,1,,,
2.0,3,,,2.0
3.25,9,,,4.333333333333334
4.5,10,,9.0,6.666666666666667
5.75,3,,2.0,9.0
7.0,5,,0.0,1.0
2.0,5,10.0,2.5,1.5
9.0,5,8.0,5.0,2.0
8.666666666666666,9,6.0,1.0,2.5
8.333333333333334,2,6.0,0.5,3.0
8.0,8,6.0,0.0,5.5
7.0,5,6.0,10.0,8.0
7.5,9,9.0,5.0,6.4
8.0,3,6.5,0.0,4.8
8.0,9,4.0,5.0,3.1999999999999993
8.0,7,2.0,10.0,1.5999999999999996
8.0,10,10.0,3.0,0.0
4.0,6,5.5,5.0,4.0
7.0,5,1.0,3.333333333333333,10.0
10.0,4,7.0,1.6666666666666665,9.666666666666666
7.5,1,10.0,0.0,9.333333333333334
5.0,2,10.0,1.0,9.0
2.5,1,10.0,7.0,8.75
0.0,2,10.0,10.0,8.5
0.0,3,10.0,8.5,8.25
9.0,0,7.0,7.0,8.0
8.0,0,1.0,5.0,6.5
7.0,8,7.0,3.0,5.0
6.0,3,5.0,6.0,2.5
4.0,5,3.0,9.0,0.0
2.0,0,3.5,8.0,2.6666666666666665
4.0,8,4.0,4.0,5.333333333333333
6.0,1,4.5,0.0,8.0
8.0,4,5.0,6.0,5.0
9.0,4,3.0,4.5,4.5
10.0,9,1.0,3.0,4.0
6.0,1,3.0,4.0,8.0
9.0,2,3.0,3.857142857142857,6.0
1.0,10,3.0,3.7142857142857144,4.0
1.75,10,3.0,3.5714285714285716,3.0
2.5,2,3.0,3.428571428571429,2.0
3.25,2,4.166666666666667,3.2857142857142856,1.0
4.0,6,5.333333333333334,3.142857142857143,2.666666666666667
6.0,0,6.5,3.0,4.333333333333334
8.0,8,7.666666666666667,1.0,6.0
5.333333333333334,2,8.833333333333334,1.5,0.0
2.666666666666667,1,10.0,2.0,0.0
0.0,4,10.0,4.0,0.0
5.0,10,4.0,2.0,0.16666666666666666
10.0,2,4.0,6.0,0.3333333333333333
6.0,5,1.0,5.5,0.5
4.75,9,5.0,5.0,0.6666666666666666
3.5,4,5.0,3.0,0.8333333333333333
2.25,6,5.0,3.0,1.0
1.0,5,4.75,3.0,9.0
4.0,6,4.5,3.0,9.5
7.0,8,4.25,3.0,10.0
6.0,2,4.0,3.0,8.5
1.0,9,3.6666666666666665,3.0,7.0
2.5,4,3.3333333333333335,3.0,5.5
4.0,8,3.0,6.0,4.0
0.0,4,8.0,9.0,2.5
0.3333333333333333,2,8.5,10.0,1.0
0.6666666666666666,3,9.0,0.0,6.0
1.0,10,5.0,4.0,8.0
1.3333333333333333,1,1.0,3.0,10.0
1.6666666666666665,5,10.0,2.0,8.0
2.0,4,0.0,1.0,7.5
2.5,1,10.0,1.25,7.0
3.0,2,9.5,1.5,3.5
4.333333333333333,6,9.0,1.75,0.0
5.666666666666666,5,8.0,2.0,9.0
7.0,2,7.0,10.0,7.0
3.0,6,10.0,5.0,5.0
3.0,5,8.5,0.0,4.0
3.0,7,7.0,4.0,3.0
3.0,7,5.5,8.0,2.0
4.0,6,4.0,8.5,1.0
5.0,1,7.0,9.0,0.0
6.0,8,7.6,7.666666666666667,10.0
7.0,4,8.2,6.333333333333334,8.0
8.0,9,8.8,5.0,9.0
9.0,4,9.4,8.0,9.0
4.0,3,10.0,4.0,9.0
0.0,3,4.0,10.0,9.0
9.0,10,4.0,8.0,6.0
9.0,9,4.0,6.0,3.0
8.0,3,4.0,10.0,3.5
9.0,5,2.0,7.0,4.0
10.0,1,0.0,4.0,8.0
10.0,1,3.5,10.0,7.0
10.0,4,7.0,6.666666666666666,7.333333333333333
10.0,1,6.666666666666667,3.333333333333333,7.666666666666667
6.0,7,6.333333333333333,0.0,8.0
2.0,6,6.0,7.0,8.333333333333334
4.5,9,4.8,3.0,8.666666666666666
7.0,9,3.6,9.0,9.0
3.5,2,2.4000000000000004,1.0,8.0
0.0,10,1.2000000000000002,3.0,7.5
1.0,9,0.0,4.666666666666667,7.0
1.5,4,0.6666666666666666,6.333333333333334,5.5
2.0,1,1.3333333333333333,8.0,4.0
3.0,2,2.0,7.0,10.0
4.0,4,2.6666666666666665,5.333333333333333,8.8
0.0,9,3.333333333333333,3.6666666666666665,7.6
3.0,9,4.0,2.0,6.4
6.0,5,3.6666666666666665,1.0,5.2
5.0,0,3.3333333333333335,3.0,4.0
4.0,10,3.0,4.333333333333333,1.0
1.0,5,3.0,5.666666666666666,4.0
3.3333333333333335,3,3.0,7.0,7.0
5.666666666666667,3,1.0,8.5,5.666666666666667
8.0,2,4.0,10.0,4.333333333333334
2.0,5,9.0,6.0,3.0
4.0,3,5.0,2.0,3.0
5.0,2,4.333333333333333,6.0,3.0
5.0,1,3.666666666666667,10.0,3.0
5.0,10,3.0,3.0,3.0
7.0,8,7.0,4.0,4.0
5.0,4,2.0,2.0,3.6
6.0,1,0.0,3.5,3.2
7.0,0,2.0,5.0,2.8
8.0,2,2.0,0.0,2.4
8.0,3,2.0,9.0,2.0
3.0,8,2.0,7.5,3.0
5.0,3,2.0,6.0,3.0
