,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,6.0,,,,,,2,,3,,5,4,0.0,2,
1,,6.0,,,,,9,,4,,0,1,,4,
2,3.0,,,,,,2,,4,,3,7,,1,
3,,,,,,,6,1.0,2,,2,2,,9,
4,,,,,,,2,,4,,8,4,6.0,2,
5,,,,,,,0,,10,,2,0,,3,
6,,,,6.0,,,1,,2,,1,6,,3,
7,,,,,1.0,,3,,5,,0,4,,1,
8,,3.0,4.0,,7.0,,8,,2,,8,2,,10,9.0
9,,,,,,,8,,8,,9,8,,7,
10,,,,,,,10,,10,,6,6,,9,
11,,,5.0,,,,5,,9,,7,5,,4,
12,,,,,,,7,,9,,9,3,,0,
13,,,,,,,4,,1,,9,10,,1,
14,,,,,,5.0,7,3.0,8,,1,6,,3,
15,,,,10.0,,,3,7.0,9,4.0,6,9,,0,
16,,,,,,,1,,0,,1,7,,1,
17,,,,,,,2,,7,,2,10,,6,
18,,,,4.0,,8.0,6,,4,,1,0,,3,
19,,,,,,,7,,2,6.0,3,9,,7,
20,,,,,,8.0,3,,0,0.0,9,8,,2,
21,,,,5.0,2.0,,6,,0,,10,8,6.0,8,
22,,,,,,,8,,6,,3,1,,6,
23,,,4.0,,,,9,,7,,6,2,,8,
24,,,,,,,4,,0,5.0,2,3,3.0,1,
25,,,5.0,,,,1,,10,,9,1,,0,
26,,,,,,,6,,3,,2,5,,8,
27,,,,,,0.0,6,,5,10.0,0,4,,5,
28,,,,,,6.0,6,,7,,0,2,,4,
29,,,,,,,1,,10,,6,7,,9,
30,,,,,,,5,,4,,0,7,,0,
31,,4.0,,,,,4,,4,,2,6,,9,
32,,,,4.0,,,1,,4,,5,0,,6,
33,,,,,,,5,2.0,7,,2,4,,4,
34,,,,,,,5,,5,,3,7,,0,
35,,5.0,10.0,,,,5,,7,,8,5,,4,
36,,,,,,,8,,0,,9,1,,5,
37,,,,,,,9,,4,,2,0,,1,
38,,,,,0.0,,10,,4,,0,6,,5,
39,,5.0,,,,5.0,9,,10,,7,3,,0,
40,,,,,,,5,,9,,10,4,,2,
41,,6.0,,,,,8,,6,,4,2,,7,
42,,,,,,,10,,6,,9,9,10.0,2,
43,,,,,,,0,,10,,10,10,,1,
44,,,,,,,8,,4,,4,9,,2,
45,,,,,,1.0,5,,7,,5,2,,4,
46,,,,,,,4,,10,,9,2,1.0,0,
47,,,,,,,4,,8,,6,3,,8,1.0
48,,,,,,8.0,3,,8,,8,0,,3,
49,,,,,,,3,9.0,3,,5,1,5.0,2,
50,,,,1.0,,,2,,8,,9,0,,4,5.0
51,,,,,,5.0,10,,8,9.0,10,10,,1,
52,,,,,4.0,,7,,0,,8,9,,0,
53,,,,,,,9,,8,,6,7,,7,
54,,,7.0,,,,3,,6,,2,2,,10,
55,2.0,,,,,,7,,8,,8,8,,9,
56,,,,,,,4,,3,,7,8,,1,
57,,6.0,,,,,6,3.0,5,,6,8,,5,
58,,,,,,,6,,7,,1,8,,5,
59,,,7.0,,,,0,,2,,9,1,,3,
60,,,,,1.0,,10,,9,,6,2,,0,
61,,,,,,,2,,3,,7,1,,4,
62,1.0,,,,,,7,,9,,4,4,,1,
63,,,,,,,5,,8,,1,3,,1,
64,,,10.0,,8.0,,9,,10,,10,3,4.0,9,8.0
65,,,,6.0,9.0,,1,0.0,7,,4,10,,3,
66,,,,,,,9,,2,,1,7,,2,
67,,5.0,3.0,,,,7,,3,,7,5,,1,
68,,,,,,,6,,9,,8,7,,8,
69,5.0,,,,2.0,,0,,7,,5,5,,9,
70,,,,,,,0,7.0,6,,6,5,,1,
71,,,,,,,8,,1,,7,10,,6,
72,4.0,,,,,,1,,9,,10,1,,7,
73,,,,,,,7,,3,,8,6,,10,
74,,,10.0,,,,5,,6,,10,0,,10,
75,,,,,,,3,,4,,0,7,,7,
76,,,,,,,2,,0,6.0,1,1,,1,
77,,,,,,,2,,6,,7,9,,5,1.0
78,,,,,,,8,,10,,9,8,,6,
79,,,,3.0,,,1,,2,,0,9,,7,
80,,3.0,,1.0,,,2,,7,,1,8,,1,
81,,,3.0,,,8.0,10,,3,,8,0,,6,
82,,,,,,,10,,3,,10,2,10.0,3,
83,,,,2.0,,,10,,2,,4,7,,5,
84,,,3.0,,,,0,,0,,4,7,,2,
85,,,,,2.0,,6,,10,,10,10,,6,
86,,,,,,,8,,2,,6,3,,4,
87,,,,,,,10,,4,,4,6,,0,
88,,0.0,,3.0,,,1,,9,,3,7,,0,
89,,,,,,,4,,8,,9,4,,8,
90,,,,,,,3,,9,,7,3,,2,
91,,,,,,,9,,6,,3,7,,2,10.0
92,,,,,2.0,,8,,3,,3,3,,4,
93,,,,,,,7,,2,,8,5,,4,
94,,,,,9.0,,8,,5,,6,9,4.0,4,
95,,,,,,,8,8.0,9,,1,5,,1,
96,,,,,0.0,,2,,8,,6,9,,6,
97,,,,,,,6,,9,,5,8,,4,
98,,,,,5.0,,9,,1,,4,0,,3,
