0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4.0,,,,,,,,9,,,8.0,,,9
,,,,,,,,8,,5.0,,,,8
,,,,,,,,6,,,,,,0
,,,2.0,8.0,,,,6,,,,,,6
,,,,,,,,8,,,,,,0
,,,,,,,,6,1.0,,,,,5
,,,,,,,,5,,,,,,5
,,,,,,,,0,,,,,,4
,,,,,,,,0,6.0,,,,,10
,,,,,,,,3,,,,,,5
,,,,,0.0,,,7,,,,,,8
,,,,,2.0,,,4,,,,,,6
,,,,,,,8.0,5,,3.0,,,,0
,,,,,,,6.5,1,,,1.0,,,3
,,,,,3.0,,5.0,4,,,,,,3
,,6.0,,,,,3.5,4,,,,,,6
,,,,,,,2.0,2,,,,0.0,4.0,3
,,0.0,,,,,2.046511627906977,1,,,,,,5
,0.0,,,,6.0,,2.0930232558139537,4,,,,,,1
,,,,,,,2.13953488372093,7,,7.0,,,6.0,5
,,5.0,,,,,2.186046511627907,4,,,5.0,,,2
,,5.0,,,,,2.2325581395348837,3,4.0,,,,7.0,4
,,,,,,,2.2790697674418605,10,,7.0,,,,9
,,,,,6.0,,2.3255813953488373,2,,,,,,3
,,,,,,,2.3720930232558137,3,,,,,,2
,,,,,,,2.4186046511627906,0,,,2.0,,,5
,,,,,0.0,,2.4651162790697674,10,,,,,,3
,,,,,,,2.511627906976744,3,,,,,,8
,9.0,,,,,8.0,2.558139534883721,1,,,2.0,,,0
9.0,,,,,,1.0,2.604651162790698,9,,,,,,4
,,,,,,,2.6511627906976747,7,,7.0,,,,3
,,,2.0,,,,2.697674418604651,0,,,,,,7
,,,,,,,2.744186046511628,7,,,,,,7
,,,,,,,2.7906976744186047,10,,7.0,,,,8
,,,,,,,2.837209302325581,1,,,,,,3
,,,,,4.0,,2.883720930232558,4,,8.0,,,,6
,,,,,,,2.9302325581395348,0,,2.0,,,,3
,,,,,,,2.9767441860465116,1,,,,,,9
,,,,,,,3.0232558139534884,6,,,,,1.0,9
,,,,,,,3.0697674418604652,10,,,,,,10
,,4.0,,,6.0,,3.116279069767442,1,,,,,,3
,,,0.0,,,,3.162790697674419,10,,,,,,5
,,0.0,,,,,3.2093023255813953,0,,7.0,,2.0,,2
2.0,,,,,,,3.255813953488372,10,,,,,,2
,,,4.0,,4.0,,3.302325581395349,2,,,,,,10
,,,,,,,3.3488372093023253,2,,,,,,8
,,,2.0,,,,3.395348837209302,6,,,2.0,,8.0,7
,,,,,,,3.441860465116279,3,,6.0,,,8.0,7
,,,,,,,3.488372093023256,9,,,,,,1
,,,,,,,3.5348837209302326,4,,,,,,0
,,,,,10.0,,3.5813953488372094,5,,,,,10.0,1
,,,,,2.0,,3.6279069767441863,0,,,,,,2
,,,,,,,3.6744186046511627,10,,,,,,6
,,,,,,,3.7209302325581395,2,9.0,,,,,2
,,3.0,,,,,3.7674418604651163,3,,,,,3.0,6
,,,,,,,3.8139534883720927,2,,,,,,9
,,,,,,,3.8604651162790695,4,,,,,6.0,7
,1.0,,,,,,3.9069767441860463,5,,,,,,10
,,,,,,,3.953488372093023,3,,,,4.0,,7
,,,,,,,4.0,1,,,4.0,,,3
,,,,,,,4.0576923076923075,10,,,,,,8
,,,,,,,4.115384615384615,2,,,,,,0
,,,,,,,4.173076923076923,8,,,,,,5
,,,,,,,4.230769230769231,1,,,4.0,,,9
,3.0,,,,,,4.288461538461538,0,,,,,,4
,,,,,10.0,,4.346153846153846,6,,,,9.0,,9
5.0,2.0,,,,6.0,,4.403846153846154,2,,,,,,3
,,,,,,,4.461538461538462,9,,,0.0,,,9
,,,,9.0,5.0,7.0,4.519230769230769,3,,,,,,10
,,,,,,8.0,4.576923076923077,2,,,8.0,1.0,,7
8.0,,,,,,,4.634615384615385,7,,,,,,0
,,,,,,,4.6923076923076925,3,,,,,,4
,4.0,,4.0,,,,4.75,1,,,,,,7
,,,,,,,4.8076923076923075,10,,,,,8.0,7
,,,,,,,4.865384615384615,0,,,,2.0,,3
,,,,,,,4.923076923076923,3,,,,4.0,2.0,2
,,,,,,,4.980769230769231,7,,,,,,7
,,,,,,,5.038461538461538,7,,,,,,3
,,,,,,,5.096153846153847,3,,,,,,4
,,,,,,,5.153846153846154,6,2.0,,,,,9
,,8.0,,,,,5.211538461538462,7,,,,,,9
,,,,,,1.0,5.269230769230769,4,,,,,,5
,,,9.0,,,,5.326923076923077,5,,,,,,1
,,,,,,,5.384615384615385,9,,3.0,,1.0,,7
,,,,,,,5.4423076923076925,8,,1.0,,,,5
,,,,5.0,,,5.5,7,,,,,,5
,,,,,,,5.5576923076923075,8,,2.0,,,,5
,,,,,,,5.615384615384615,7,,,,,,2
,,,,,4.0,,5.673076923076923,0,,,,,,7
,8.0,,,,,,5.730769230769231,1,,,,,,3
,10.0,1.0,3.0,,,,5.788461538461538,8,,4.0,1.0,,,10
,,,,,,,5.846153846153847,9,,,,,,3
,,,,,,,5.903846153846154,7,,,,,,9
,,,3.0,,,,5.961538461538462,0,,2.0,,3.0,,10
,,9.0,,,,,6.019230769230769,8,,,,,6.0,10
,,,,,,,6.076923076923077,9,,,,,,3
,,,,,,,6.134615384615385,0,,,3.0,,,8
,,,,,,,6.1923076923076925,4,0.0,,,5.0,,3
,,,,,7.0,,6.25,10,,,,7.0,,5
,,,,,,,6.307692307692308,6,,,,,,0
,,,,,,,6.365384615384615,3,,,,,,9
,,,10.0,,,,6.423076923076923,2,,,,3.0,,3
,,,,,,,6.480769230769231,3,,,,,,3
,9.0,,,,,,6.538461538461538,2,6.0,,,,,6
,,1.0,,,,,6.596153846153847,10,,,,,,7
,0.0,,,,,,6.653846153846154,5,,,,,6.0,0
,,,,,,,6.711538461538462,0,6.0,,,7.0,,1
,7.0,,1.0,,9.0,,6.769230769230769,2,,,,,,9
,,,,,,,6.826923076923077,5,,,,,,8
,,,,,,,6.884615384615385,10,,2.0,,,,6
4.0,,,,,,,6.9423076923076925,9,0.0,,,,,4
,,,,,,,7.0,10,,,,,,7
,,,,,,,6.2,8,,,,,1.0,3
,,,,,,,5.4,1,,,0.0,,,7
,,5.0,5.0,,,,4.6,7,,,3.0,,,7
,,,,,,,3.8,8,,,8.0,,,3
,,7.0,,,,,3.0,2,,,,,7.0,8
,,,,,9.0,,2.5,1,,,,,,8
,,,,,,,2.0,2,,,,0.0,,5
,,,,,,,1.5,8,,,,,0.0,8
,0.0,,,,,,1.0,3,,,,,5.0,2
,1.0,3.0,1.0,,,,0.5,8,,,,,,1
,,,,,,,0.0,0,,10.0,,,,9
,,,,,,,0.5,6,,,,,,9
3.0,,,,,,,1.0,7,,,,,,9
,,,,,,,1.5,8,,,,,,2
,,,,,,,2.0,0,,,,,,10
,,,,,,,2.5,9,0.0,,,,,0
,,,,,,1.0,3.0,9,,,,,,6
,,,,,,,2.8461538461538463,2,,,,,,9
5.0,,,,,,,2.6923076923076925,9,,5.0,,,,5
,,7.0,,,,0.0,2.5384615384615383,5,,,,,,6
,,,,,,,2.3846153846153846,4,,5.0,,,,5
4.0,,,,,,,2.230769230769231,2,3.0,,,,,6
,,,,,,,2.0769230769230766,7,,,,,7.0,9
,,,,,,,1.923076923076923,0,,,,,,10
,,,,,,,1.7692307692307692,0,,,,,,9
,7.0,,,,,,1.6153846153846154,3,,,,,10.0,7
,,,,,,,1.4615384615384615,5,,,,,,9
,,,,,,,1.3076923076923075,0,,,,,,3
0.0,,,8.0,,,2.0,1.1538461538461537,1,0.0,0.0,,,,6
,,,,,,,1.0,6,,,,,5.0,4
,,,,,,,0.9411764705882353,6,,,,,,1
,0.0,,,,,,0.8823529411764706,8,,,5.0,,,8
,,,,,,,0.8235294117647058,0,,,,,,3
,,,,,9.0,7.0,0.7647058823529411,10,,,,,,8
,,,,,,,0.7058823529411764,8,,,,,,3
7.0,,,,,,,0.6470588235294118,6,,,,7.0,,9
5.0,2.0,,,,,,0.5882352941176471,10,,,,,,7
,,,,,,,0.5294117647058824,9,8.0,,,,,9
,,,,,3.0,,0.47058823529411764,10,,,,,,8
,,,,,,,0.4117647058823529,3,,,,,0.0,5
,,,,,,,0.3529411764705882,8,,,,,,2
,0.0,,,,,,0.2941176470588236,7,,,,,,9
,,,,,,,0.23529411764705888,8,,,,,,10
,,,,,1.0,,0.17647058823529416,8,,,,,,7
,,,,,,,0.11764705882352944,2,,,,,,10
