0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,6,,,1,,3,,,2,4,,,,1.0
,8,,,4,,2,,,10,4,,,,
,2,,,9,,10,,8.0,4,1,,,,
,7,,,10,,10,,,2,6,,,,
,0,,,5,,10,,6.0,4,6,,,,
,6,,,0,,0,,,10,3,,,,
9.0,3,,10.0,0,,10,,,6,4,,,,
,9,,,3,,2,,5.0,4,2,,,,
,4,,,7,,2,,6.0,0,8,,,,
2.0,10,,,1,,7,,,7,8,,,,
,6,,,7,9.0,1,,,6,2,,,,
,5,,,3,0.0,5,,,9,10,,,,
,2,,,5,,6,,,1,3,,,,
,4,,,2,,7,,,5,1,,,,
,2,,,6,,4,,9.0,2,2,,,,
,0,,,5,,9,,,2,7,,,,
,3,,6.0,2,,5,,,3,0,,,,
,5,,,2,,10,,,0,5,,,,
,3,,,10,,6,,,10,7,,,,
,3,,,6,,9,,,8,6,4.0,,,
,6,,,4,6.0,2,,10.0,10,8,,,,
,2,6.0,,8,,7,,,4,1,8.0,,,
,3,,,1,,8,,,9,0,,,,
,6,,,6,,1,,,8,1,,,,
,6,,,6,2.0,10,,,0,8,4.0,3.0,,
,6,,,9,,3,,,7,0,,,,
0.0,5,,,9,4.0,10,,,2,9,,,,
,3,,3.0,7,,6,,,7,3,,,,
,6,,,7,,10,,,9,10,1.0,,,
,8,,,10,,2,,,6,1,,,,
,7,,,7,,4,,5.0,4,7,,,,
,0,,,3,5.0,9,,,7,4,,,,
,4,,2.0,1,,1,,,7,8,,,,
,6,,9.0,1,,9,,,9,7,,,,
,3,,,6,,0,,,5,8,,,2.0,
,8,,,9,,2,,,10,0,,,1.9090909090909092,
,2,,,1,,4,,,0,10,,,1.8181818181818181,
,6,,,8,,2,,,9,9,,,1.7272727272727273,
,0,9.0,,2,,3,,8.0,1,9,,0.0,1.6363636363636362,
,1,,,6,,7,0.0,,3,5,,2.0,1.5454545454545454,5.0
,5,,,2,,1,,,7,3,,,1.4545454545454546,
,9,,,2,1.0,7,4.0,,2,8,,,1.3636363636363638,8.0
,10,,,9,,0,,,5,8,,,1.2727272727272727,
,7,,,7,,5,,,5,0,,,1.1818181818181817,
,6,,,7,,3,,1.0,8,6,,,1.0909090909090908,
,9,,,7,,10,,,8,1,,,1.0,
,3,,,1,,5,,,3,7,,,1.3,
,0,,,1,,8,,,0,4,,9.0,1.6,
,5,,,6,,0,,4.0,6,5,,,1.9,
,6,,,7,,10,,,6,6,,,2.2,
,1,,,9,,9,,,6,8,,,2.5,
4.0,3,,,5,10.0,9,2.0,,2,3,,,2.8,
,6,,,0,,8,,,9,5,,,3.1,
,8,,,8,,7,,,1,7,,,3.4,
,0,,,6,,1,,,10,2,,,3.6999999999999997,
,8,,,1,,2,,10.0,1,6,,,4.0,
,2,,,6,,8,,,7,4,,,4.3,
,5,,7.0,3,,9,,,0,6,0.0,,4.6,
1.0,7,,,0,,1,,,9,0,,,4.9,
,6,,,5,,6,,,5,8,,,5.2,
,4,,,1,,6,,,3,9,,,5.5,
,3,,,1,,5,1.0,,7,0,,,5.8,
,4,,,2,,4,,,9,6,,,6.1,
,7,,,4,,9,,,4,10,,,6.3999999999999995,
,1,,,3,,6,,,1,10,,,6.7,
5.0,5,,,9,,3,,4.0,1,1,,,7.0,
,0,,,2,,6,8.0,,6,10,3.0,,6.571428571428571,
,7,,,4,3.0,6,,,8,4,,,6.142857142857143,2.0
,2,,,0,,5,,,3,1,,,5.714285714285714,
,10,,,6,4.0,3,,,1,8,0.0,,5.285714285714286,
,9,,,6,,9,,0.0,6,3,,,4.857142857142858,
,6,,,10,,8,,,10,2,,,4.428571428571429,
,7,,,1,9.0,3,,,9,4,,1.0,4.0,
,0,,,3,,9,,,0,0,,,4.352941176470588,
,10,,,9,,6,,,6,4,2.0,,4.705882352941177,
,10,,3.0,6,,6,,,1,9,,,5.0588235294117645,
,2,,,5,10.0,8,,,9,5,,,5.411764705882353,
,4,8.0,,9,,0,,,10,6,,,5.764705882352941,
,10,8.0,,2,,3,,,7,1,,2.0,6.117647058823529,
,10,,,2,,10,,,1,6,,,6.470588235294118,
,5,,,2,,9,,7.0,6,0,,,6.8235294117647065,
,7,,,3,,1,,,9,5,,,7.176470588235294,
,9,,,10,,9,,,7,9,,,7.529411764705882,
,10,7.0,3.0,4,,7,10.0,,0,1,,,7.882352941176471,
,4,,,10,,7,,,9,1,,,8.235294117647058,10.0
,3,,,7,,7,,,3,6,,8.0,8.588235294117649,
,4,,,5,,6,,,2,9,2.0,,8.941176470588236,
,8,,,8,,7,,,1,2,,,9.294117647058824,
,3,,,10,,0,,,6,6,,,9.647058823529413,
,2,,,1,,6,,,10,3,,,10.0,
8.0,1,,,0,,1,,,7,5,,,9.75,
,10,,,4,,9,,,1,8,,,9.5,
,3,,,8,,2,,,4,3,,6.0,9.25,
,0,,,3,,10,,,7,6,6.0,,9.0,
,5,,,1,,8,,,10,6,,4.0,8.9,
,1,,,1,,5,,,2,2,,,8.8,
,0,,,5,,2,,,6,4,,,8.7,
7.0,3,,7.0,3,,7,,,3,3,,,8.6,
,0,,,10,,6,,,0,4,,,8.5,
,0,,,2,9.0,10,,,6,5,1.0,,8.4,
,5,,,0,,4,,,8,9,,,8.3,
,7,,,2,,5,,,1,10,,,8.2,
,10,,,9,,3,,,9,2,,,8.1,
,1,,,4,,6,,2.0,0,3,,5.0,8.0,3.0
,5,,1.0,8,7.0,9,,,1,6,,,7.6521739130434785,4.0
,6,,,1,,10,,,4,0,,,7.304347826086957,
,8,,,7,,10,,,7,3,,,6.956521739130435,
,1,,,6,,2,,,1,4,,,6.608695652173913,
,0,,,10,,3,,,6,4,0.0,,6.260869565217392,
,10,,,7,,5,,,6,7,,,5.913043478260869,
,4,,2.0,7,,4,,,1,4,,,5.565217391304348,0.0
3.0,7,,,1,,9,9.0,,4,2,,,5.217391304347826,
,7,,,7,,5,,,5,6,3.0,,4.869565217391305,
,8,,,8,,0,2.0,,0,10,,,4.521739130434783,
,7,,,9,,8,,,7,0,1.0,,4.173913043478261,
,9,,,4,,6,7.0,,8,10,,2.0,3.8260869565217392,
,9,,,5,,3,,,5,4,,,3.4782608695652177,10.0
,10,,,6,,7,,,3,0,,,3.1304347826086953,
,3,,,6,,9,,,3,1,,,2.782608695652174,
,10,,,9,,10,,,4,2,,,2.4347826086956523,
,8,,,9,,6,,,9,5,,,2.086956521739131,
,1,,,9,,10,,,6,7,,,1.7391304347826093,0.0
6.0,6,,,9,,2,0.0,,5,7,,,1.391304347826087,
,8,,,6,,4,,,10,4,,,1.0434782608695654,
,9,,,9,,7,,,9,4,,,0.6956521739130439,
,3,,,5,,5,2.0,,8,10,,,0.3478260869565215,5.0
,2,,0.0,0,,7,,,0,10,,,0.0,
,7,,,5,,7,,,3,1,,,0.0,
,2,,,9,,8,,,9,9,,,0.0,
,1,,,8,,0,,4.0,10,3,8.0,,0.0,
,7,,,9,,5,,,3,7,,,0.0,
,4,,,4,,2,2.0,,10,0,,,0.0,
,2,,,2,,7,,,5,10,,,0.0,
,8,,,2,,9,2.0,,9,6,,,0.2702702702702703,
4.0,2,,,0,,8,,,0,3,,,0.5405405405405406,
,1,8.0,,10,,9,,,5,4,,,0.8108108108108109,
,1,,10.0,3,,9,,,8,5,,,1.0810810810810811,
,3,,,4,,4,,,9,4,,,1.3513513513513513,
,5,,,3,,8,,10.0,8,0,,,1.6216216216216217,
,4,,,5,,1,,,10,5,,,1.891891891891892,
5.0,5,,,6,,5,,,7,4,,,2.1621621621621623,
,5,,4.0,4,,3,,,8,9,,,2.4324324324324325,
0.0,4,,,6,,4,,,2,7,3.0,,2.7027027027027026,2.0
,3,,,0,,9,,,4,10,,,2.9729729729729732,
,0,,,3,,5,,,4,4,,,3.2432432432432434,
,5,,,9,,8,,,8,6,,,3.5135135135135136,
,8,,,8,,4,,,2,4,,,3.783783783783784,
,10,,,3,,8,,5.0,3,2,,7.0,4.054054054054054,
,0,,,7,,10,7.0,7.0,7,3,,,4.324324324324325,
,9,6.0,5.0,1,,2,,,5,2,,,4.594594594594595,
,0,,,5,,1,,,10,3,,,4.864864864864865,
,8,6.0,,2,,10,,,3,0,,,5.135135135135135,4.0
,1,,2.0,3,,3,10.0,,0,6,,,5.405405405405405,
,2,,,3,,6,,,3,5,,,5.675675675675676,
,1,,,7,,7,,,9,7,,,5.9459459459459465,
,10,,,2,,1,,,1,2,,,6.216216216216217,
6.0,7,6.0,,3,,1,,,6,2,,,6.486486486486487,
,10,10.0,,2,,6,,,1,10,,,6.756756756756757,
,6,,,6,,6,,,8,0,,,7.027027027027027,
,9,,,8,,1,,,5,0,,,7.297297297297297,
2.0,4,,,8,,5,,,7,7,2.0,,7.567567567567568,1.0
,6,,,3,,3,,,7,7,4.0,,7.837837837837839,
,10,,,10,,2,,,4,2,10.0,,8.108108108108109,
,0,,8.0,9,5.0,4,,,8,1,,,8.378378378378379,
3.0,0,,,1,5.0,6,,,6,4,,,8.64864864864865,
,1,,,5,,2,,,2,5,,,8.91891891891892,
,9,,,6,3.0,0,,,2,0,,,9.18918918918919,
,6,,,10,,10,,,2,7,,,9.45945945945946,4.0
,4,,,3,,3,,,0,6,,,9.72972972972973,
,1,1.0,,3,,6,,,5,7,,,10.0,
,10,,,7,,2,,,3,9,,,8.5,
,7,,,8,,10,,,0,9,,,7.0,
,6,,,4,,6,0.0,,10,7,,,5.5,
,6,,,0,,3,,,0,4,,,4.0,
,1,,,8,,9,,,7,0,,,2.5,
,8,,4.0,1,,2,,,8,6,,,1.0,
,3,,,10,,10,,,5,10,,6.0,0.9583333333333334,
,6,,,2,,5,,,4,10,,,0.9166666666666666,
,1,,,7,,3,,,1,7,,,0.875,
,5,,,3,,10,,,6,8,,,0.8333333333333334,2.0
,10,,,10,,10,,,5,8,,,0.7916666666666667,
,8,,,7,,1,,,8,9,,,0.75,
,9,,,9,2.0,10,,,5,7,,,0.7083333333333334,
,7,,,2,,4,,,1,2,,,0.6666666666666667,
,4,,,8,,10,,,5,9,6.0,,0.625,
,7,,,1,,8,,,1,4,,,0.5833333333333334,0.0
,1,,,10,,8,,,7,8,10.0,,0.5416666666666667,
,3,0.0,,1,,6,,7.0,7,4,8.0,,0.5,
,0,,,2,,5,,,9,1,,,0.45833333333333337,
,2,5.0,,7,,5,,,2,8,,,0.41666666666666674,
,3,10.0,,3,,2,,4.0,4,3,,,0.375,
,9,,,9,,1,,9.0,2,1,,,0.33333333333333337,
,0,8.0,,6,9.0,5,,,3,10,1.0,,0.29166666666666674,
,1,,,5,,8,,,6,1,,,0.25,
0.0,4,,,7,,4,,,7,2,,,0.20833333333333337,
,5,,,6,,0,,,5,1,9.0,,0.16666666666666674,
,9,,5.0,7,,8,,,1,0,1.0,,0.125,
,6,,,0,,5,,,10,7,,,0.08333333333333337,
,3,,,7,,1,,,0,3,,,0.04166666666666674,
,4,,8.0,3,,6,,0.0,2,6,,,0.0,
,9,,,6,,5,,0.0,0,5,,,0.1724137931034483,
,6,10.0,,2,,7,,,2,1,,9.0,0.3448275862068966,
,10,,,4,,7,,6.0,0,0,,,0.5172413793103449,
,10,,1.0,1,,5,,,8,7,,,0.6896551724137931,
,10,6.0,,4,,5,,,9,9,,9.0,0.8620689655172414,
,6,,,9,,6,,,6,2,,,1.0344827586206897,
7.0,5,,,9,,3,,,8,6,5.0,,1.206896551724138,
,7,,,9,,0,,,3,3,,,1.3793103448275863,
,0,,,3,,4,,,0,5,,,1.5517241379310347,
,10,1.0,,3,2.0,9,,,4,6,8.0,,1.7241379310344829,
,8,,,3,,5,,,7,1,,,1.896551724137931,
,7,,,9,,4,,,4,8,1.0,,2.0689655172413794,
,10,,,8,,8,,,9,0,,,2.241379310344828,
,5,0.0,7.0,7,,4,10.0,,0,8,,,2.413793103448276,
,5,,,7,10.0,0,,,6,9,,,2.586206896551724,1.0
,0,,,2,,1,,,0,3,,,2.7586206896551726,
,0,,,5,,6,,,2,8,,,2.931034482758621,
,4,,,4,,0,,,6,2,6.0,,3.1034482758620694,
,9,,,7,,10,,,5,3,,,3.2758620689655173,
,3,,0.0,10,,4,,,7,4,,,3.4482758620689657,
,9,,4.0,10,,5,,,5,3,,9.0,3.620689655172414,8.0
,6,,,10,,2,,,0,1,,,3.793103448275862,1.0
,4,1.0,,2,,10,,,10,6,9.0,,3.9655172413793105,
,1,,,7,,3,,,8,1,,,4.137931034482759,
,1,,5.0,4,,8,9.0,,1,9,,7.0,4.310344827586207,
,1,,,6,,9,,,10,2,,,4.482758620689656,
,0,,4.0,6,,3,,,3,9,,,4.655172413793104,
,9,,,2,,8,,,1,1,,,4.827586206896552,
,5,,,9,,0,,,9,6,,,5.0,6.0
,1,,,10,,10,,,1,8,,,8.0,
,0,,,10,,2,,,9,2,,,7.75,9.0
,10,,,2,7.0,9,,,9,1,,,7.5,
,9,,,5,,3,,,8,3,,2.0,7.25,
9.0,4,,,1,,2,,,2,4,9.0,,7.0,
,9,,1.0,3,,8,,1.0,4,2,,1.0,6.75,
,10,,,6,7.0,1,,,2,10,,,6.5,
,5,,,10,,3,,,5,6,,,6.25,
,4,,,7,,9,,,1,4,,,6.0,
,9,,,7,,7,,,4,9,,,5.75,6.0
,9,,,0,,2,,,9,8,,,5.5,
,7,,,0,,9,,,0,8,7.0,,5.25,
,10,,,3,9.0,4,,,4,2,,,5.0,5.0
,5,4.0,,6,,10,,6.0,5,10,,,4.75,
,6,,,6,,0,2.0,,10,3,,,4.5,
,5,,,9,0.0,7,,,4,4,,2.0,4.25,
,5,,,10,,6,,,2,0,,,4.0,
,1,7.0,,6,,5,,,3,8,,,3.75,
0.0,6,,3.0,2,,7,,,8,9,,,3.5,3.0
,4,,,7,,10,,,4,7,,,3.25,8.0
,2,,,8,,8,,,3,4,,,3.0,
,8,,,1,,1,,,2,1,,,4.0,
,2,5.0,,2,,4,,,8,0,,,4.2,
5.0,4,,,0,,7,,,10,10,,,4.4,
,7,,,2,,3,,3.0,1,8,,8.0,4.6,
,3,,,6,,8,,,1,6,,,4.8,
,6,,,1,,8,,,8,2,,,5.0,
,6,,,7,,8,,,6,1,,,5.2,
,6,,,10,,2,,,3,7,1.0,,5.4,
,8,,,0,,8,,,10,0,,,5.6,
,4,,6.0,6,,5,,,3,3,,,5.8,
,0,,1.0,9,,4,9.0,,7,3,,5.0,6.0,
,9,,,2,,5,,,5,1,,,5.857142857142857,
,4,,,6,,3,,,9,3,,,5.714285714285714,
,2,,,4,,2,,,7,3,,,5.571428571428571,
,0,,,0,,6,,,9,7,,,5.428571428571429,
,4,,,2,,10,,,2,7,,,5.285714285714286,
9.0,9,2.0,10.0,10,,9,,,6,9,,,5.142857142857143,
,0,,,3,2.0,4,,,6,6,,,5.0,2.0
,5,,,1,,4,,,8,8,0.0,,3.333333333333333,
,7,,,6,,0,,,10,10,,,1.6666666666666665,
,4,,,5,1.0,2,,,6,4,,,0.0,
,2,,,9,,3,,,1,6,2.0,,0.09090909090909091,
,10,,,7,,2,,4.0,3,6,,,0.18181818181818182,
,6,,,6,,5,,,8,0,,,0.2727272727272727,
,7,,,6,,6,,0.0,0,1,,,0.36363636363636365,
,9,,,9,,9,,,10,8,,,0.4545454545454546,
,2,,,0,,7,2.0,,7,7,,,0.5454545454545454,
,8,,0.0,8,,8,,,6,9,,,0.6363636363636364,
,8,,,4,9.0,2,4.0,,7,8,,,0.7272727272727273,
,2,,,8,,7,,,10,0,,,0.8181818181818182,
,6,,,3,,6,,,7,5,,,0.9090909090909092,
,0,,,2,,8,,,3,7,6.0,,1.0,
,5,,,4,,3,,,7,3,,,1.375,
,5,,,4,,5,,7.0,8,8,,,1.75,
,3,,,5,6.0,7,,,8,3,,6.0,2.125,2.0
,8,4.0,,6,,7,,,10,6,,,2.5,
,7,,,4,0.0,10,,,5,6,,8.0,2.875,
,6,,,10,,9,,,7,0,,,3.25,
,8,,5.0,1,,4,,,3,5,,7.0,3.625,
,1,,,9,,7,,,0,10,,,4.0,
,4,,,7,,9,,9.0,5,10,,,4.375,
,7,,,0,,8,,8.0,5,4,,,4.75,
,4,6.0,,2,,4,,,10,4,,,5.125,
,8,,4.0,8,,3,,,9,4,,,5.5,
,9,,,10,,7,,,9,3,,,5.875,
,7,,,3,7.0,9,,,9,10,7.0,,6.25,
,0,,,7,,1,,,0,9,,7.0,6.625,
,4,,,8,,1,,,7,2,,,7.0,
,9,,,6,,2,,,5,3,,,6.777777777777778,
,10,,,0,,5,,,6,4,,,6.555555555555555,
5.0,5,,,7,,10,5.0,,3,8,,,6.333333333333333,
,1,,,10,,10,,,2,7,,,6.111111111111111,
,9,,5.0,8,,0,,,9,6,,,5.888888888888889,6.0
