0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
44,13,0,2,90,49,40,8,33,93,50,8,12,1,88
77,45,9,6,57,56,88,5,83,9,10,10,81,5,57
19,30,5,6,42,42,11,4,85,38,37,0,11,3,80
90,42,8,9,84,41,89,7,99,58,93,0,45,6,83
77,97,2,6,82,55,82,6,79,43,48,7,27,4,94
89,34,5,3,92,96,100,4,65,55,35,1,88,8,12
15,68,1,3,64,14,99,10,21,13,98,4,16,0,47
17,87,9,9,68,55,57,3,57,80,37,5,53,8,80
37,61,4,2,84,16,39,8,82,35,52,8,35,1,11
98,34,6,2,60,20,17,9,45,29,69,3,60,3,53
34,79,2,6,95,78,27,5,77,88,49,6,98,5,16
64,19,6,1,45,82,33,0,67,28,79,10,55,1,25
90,45,7,10,80,17,97,3,59,64,83,6,76,4,79
32,67,7,5,46,13,93,0,70,25,51,9,20,5,95
12,26,8,9,100,90,70,10,92,63,29,6,29,4,98
39,99,3,6,47,90,97,7,40,41,24,5,100,6,70
55,22,7,5,90,95,62,5,34,83,75,1,15,1,84
22,38,1,3,53,62,17,2,85,27,58,4,87,5,61
87,60,8,10,86,100,14,3,90,21,27,8,9,3,83
95,75,6,10,54,50,18,5,36,27,64,6,22,3,62
72,98,6,10,48,14,9,8,92,98,87,10,76,4,44
54,24,8,3,66,98,28,4,33,20,34,8,20,10,90
65,86,2,9,73,28,54,9,9,19,70,0,99,8,99
86,66,3,3,34,90,21,8,23,16,59,7,73,10,77
82,48,7,9,47,54,76,9,65,87,79,8,13,10,16
91,46,3,3,84,43,88,6,75,15,39,5,19,2,81
13,54,5,9,51,12,96,0,89,72,63,4,71,2,32
26,69,5,4,64,10,92,3,75,79,50,4,28,10,50
48,15,2,10,80,25,59,1,60,68,90,1,26,6,59
62,72,4,3,44,76,29,8,27,43,89,4,88,2,96
40,100,3,10,74,18,68,4,78,25,30,8,10,8,81
27,82,1,5,20,28,13,5,20,49,19,2,50,8,13
80,85,2,10,90,97,12,1,100,79,90,7,99,4,34
84,10,8,2,66,54,81,5,53,25,38,2,78,10,93
35,9,6,8,63,47,54,10,45,41,48,6,76,5,23
24,47,6,1,75,92,94,8,93,71,80,5,25,10,92
53,43,8,4,72,42,31,2,24,53,100,0,90,8,78
65,46,8,1,86,39,27,9,74,81,71,4,28,8,38
78,95,7,6,85,32,32,0,96,33,24,8,78,9,81
92,55,2,6,80,84,53,8,11,10,19,2,76,7,43
11,59,9,9,62,63,32,1,52,100,28,9,43,8,87
89,26,7,2,40,79,21,6,98,42,76,6,41,7,28
35,69,1,4,63,58,98,7,25,16,11,10,38,8,23
53,25,8,5,10,96,53,9,79,93,99,5,19,7,71
38,41,5,2,90,69,83,3,35,75,58,6,89,9,43
47,24,3,1,43,59,58,3,19,70,47,6,79,0,62
69,71,9,7,26,9,40,9,12,34,62,10,98,8,11
100,77,8,10,30,78,10,2,66,75,48,1,25,10,70
87,78,4,8,83,58,80,2,86,45,22,2,78,2,15
100,85,3,2,99,16,61,10,65,53,69,3,99,8,41
59,17,1,0,10,66,35,6,23,48,89,1,12,2,35
15,87,10,9,74,19,23,5,47,78,92,0,85,9,46
21,64,4,9,24,35,83,8,47,53,19,10,83,2,91
50,24,2,3,44,84,13,5,15,82,45,7,38,5,25
43,65,7,4,92,15,44,7,84,50,9,2,47,9,19
97,59,5,4,23,78,84,2,93,54,85,8,17,2,11
73,90,7,6,96,38,87,10,15,69,99,1,76,7,83
85,39,6,10,86,92,65,1,43,38,71,0,46,8,92
34,80,7,6,35,37,52,1,36,56,88,4,79,5,80
19,60,1,5,32,83,85,7,35,49,25,8,34,10,18
82,59,10,1,83,81,54,9,63,45,88,6,42,5,25
80,22,5,6,66,61,14,9,53,20,46,7,36,4,54
91,70,8,0,45,46,94,6,79,71,86,8,22,5,77
31,99,2,3,83,26,42,4,41,36,53,5,71,0,78
