,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,13,84,30,74,22,75,50,5,12,39,36,86,47,4,78
1,48,93,41,54,66,42,17,6,75,74,48,27,52,6,30
2,86,69,62,28,28,28,46,0,25,68,65,57,14,7,31
3,68,79,76,98,12,37,66,7,55,57,41,74,40,9,87
4,74,36,87,70,51,58,71,10,73,29,51,29,62,0,19
5,34,44,86,16,28,98,34,8,68,17,94,18,91,6,22
6,9,91,61,59,85,30,24,3,82,22,56,100,84,3,44
7,84,65,43,86,42,51,73,5,20,79,34,50,63,3,28
8,29,77,13,66,93,25,82,6,55,53,83,56,26,6,71
9,28,24,87,82,91,81,85,7,77,20,28,51,22,6,44
10,90,84,42,77,10,32,90,2,11,50,38,43,46,8,84
11,35,93,66,24,31,96,97,9,35,62,80,86,30,9,81
12,90,59,11,40,42,81,43,5,69,44,31,48,64,10,87
13,99,25,31,86,58,70,10,1,24,22,45,65,83,10,88
14,23,25,17,67,73,63,11,0,22,51,22,13,9,7,41
15,50,36,93,35,32,80,64,1,12,83,83,29,36,2,32
16,28,51,90,72,54,68,24,2,74,76,90,42,22,8,75
17,47,10,77,89,50,17,67,4,80,11,22,67,66,10,55
18,44,52,91,80,16,56,86,7,76,87,63,33,22,7,54
19,99,28,11,63,31,65,29,7,72,60,71,76,40,0,37
20,51,80,73,87,20,13,39,0,52,41,44,86,99,2,73
21,79,90,36,39,30,47,34,3,59,84,51,97,28,2,21
22,38,17,80,84,92,27,13,9,84,25,42,56,15,3,87
23,14,69,73,69,32,44,87,1,59,83,76,75,90,9,39
24,13,70,65,85,74,31,61,6,95,73,89,73,90,1,77
25,63,15,46,64,50,88,49,9,52,57,98,48,35,0,54
26,75,85,98,42,27,83,26,10,65,28,41,42,58,2,36
27,68,67,94,17,26,54,40,7,77,69,71,77,12,7,73
28,87,67,100,52,55,94,72,10,52,89,97,97,82,1,63
29,28,90,46,14,47,63,90,5,16,30,23,9,84,3,56
30,67,17,89,53,86,43,70,1,59,70,47,28,65,5,56
31,61,27,16,31,87,61,66,0,70,23,90,31,70,8,39
32,31,39,98,95,22,20,48,8,49,45,75,71,43,1,77
33,38,98,57,17,10,69,67,6,22,55,29,57,18,0,25
34,40,71,11,44,51,49,12,6,31,47,82,38,94,2,83
35,51,70,41,85,54,15,30,9,22,98,48,85,73,9,28
36,55,36,42,42,70,65,85,4,100,27,84,20,96,10,70
37,72,42,54,80,37,68,85,5,13,92,77,32,88,2,35
38,74,50,19,82,52,25,57,6,16,87,26,72,83,3,61
39,100,39,23,51,96,92,12,5,77,17,21,63,99,5,48
40,79,34,62,62,36,21,18,9,87,14,14,12,60,0,86
41,69,54,58,96,78,97,92,0,50,68,88,9,11,0,30
42,57,90,16,24,86,61,32,5,85,82,41,23,72,6,36
43,31,91,92,36,17,37,68,1,10,54,83,71,61,6,21
44,26,88,100,27,82,99,70,2,9,23,60,96,98,0,62
45,32,82,58,15,37,45,74,4,83,45,71,29,75,4,13
46,15,97,12,70,88,77,75,2,55,29,18,68,46,2,38
47,28,34,36,79,50,77,71,7,11,25,42,44,51,10,63
48,49,84,81,30,27,53,28,1,77,13,98,64,52,0,97
49,65,65,76,20,25,66,37,1,9,16,39,39,80,6,47
50,10,32,66,60,60,82,98,8,26,40,60,79,56,8,52
51,73,19,89,70,39,21,28,7,37,63,39,74,98,4,93
52,65,60,78,53,86,94,45,2,19,17,53,62,46,3,85
53,80,14,74,83,22,10,55,3,21,34,49,34,44,6,40
54,89,79,28,92,47,100,48,9,31,44,48,47,34,2,18
55,30,63,87,45,45,58,89,0,89,68,39,17,14,3,26
56,18,48,33,90,21,48,58,6,57,87,14,18,11,1,78
57,24,76,67,11,25,89,40,5,13,44,53,65,83,10,87
58,33,65,63,88,80,58,41,10,28,67,15,94,95,7,95
59,76,41,31,92,30,37,80,2,49,94,56,47,93,9,90
60,96,50,79,48,88,93,66,2,35,53,36,91,58,9,26
61,57,20,64,86,84,71,77,7,73,46,66,30,34,0,54
62,100,93,12,67,83,82,22,5,50,63,93,72,67,2,23
