0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
29,37,27,1,45,10,36,76,3,94,99,86,5,1,57
47,32,42,10,100,6,57,17,3,16,56,45,10,9,57
38,27,87,1,38,10,36,70,3,22,68,65,9,0,17
99,10,24,3,81,6,54,98,4,94,100,50,4,0,37
62,43,42,1,85,4,85,37,10,42,16,55,10,9,75
91,97,64,8,100,6,75,12,6,72,42,95,9,2,15
59,32,99,6,81,10,73,18,8,83,82,22,10,2,62
86,85,23,1,13,5,12,80,10,49,27,30,2,10,62
16,75,62,4,75,0,38,90,9,81,89,35,8,4,99
63,78,62,10,96,1,22,11,0,77,51,74,9,8,37
72,43,58,0,64,9,10,49,3,21,34,89,1,8,39
37,33,29,1,50,6,30,89,6,95,57,55,7,10,80
9,27,42,3,92,4,91,87,3,96,50,57,7,9,42
55,36,36,2,91,7,81,29,5,96,10,89,3,8,59
43,98,18,5,84,6,89,46,5,35,75,28,7,8,17
81,32,99,7,48,5,97,83,8,89,24,93,0,2,96
50,16,89,8,90,9,59,81,7,26,9,66,5,1,95
20,18,77,5,13,3,9,55,4,19,57,76,4,6,30
60,57,39,4,73,7,11,24,1,23,12,82,9,9,74
12,28,15,3,44,2,52,80,7,87,45,84,0,4,54
51,86,36,3,87,6,89,9,6,88,39,90,4,6,88
70,42,27,6,86,5,47,68,0,58,26,12,2,3,14
62,82,94,3,38,9,20,69,1,25,54,11,8,4,21
80,23,14,0,52,0,98,56,6,63,86,35,6,10,85
40,95,30,10,88,0,88,100,4,9,77,11,2,4,29
40,87,20,5,26,5,9,68,4,68,13,44,10,9,19
73,67,51,7,21,7,60,67,2,10,36,35,2,5,69
9,22,66,5,11,4,84,98,9,66,83,73,6,1,54
10,54,72,0,90,4,55,83,3,100,20,71,9,10,56
33,38,54,7,44,8,91,49,0,17,83,84,8,4,30
90,49,98,3,34,10,89,84,6,32,84,63,2,3,30
13,64,78,2,53,2,81,38,8,32,67,36,2,0,84
41,60,97,1,13,6,20,78,10,87,28,78,8,10,65
58,75,92,10,21,8,52,36,8,19,59,52,9,6,25
49,62,59,4,98,7,71,35,1,60,46,29,2,10,72
76,63,39,7,11,5,55,18,1,89,74,58,2,2,21
81,28,72,0,61,3,63,28,4,80,65,74,8,2,51
93,59,87,8,26,9,37,70,1,98,80,38,0,9,72
43,91,50,10,9,7,68,30,3,70,22,94,10,4,72
90,98,94,7,82,3,16,39,1,35,22,25,3,1,35
61,73,27,0,71,6,40,43,9,59,26,18,8,0,25
45,28,95,2,20,2,19,95,2,32,9,67,6,4,48
20,62,70,9,72,7,51,75,10,67,41,50,2,1,97
44,16,58,2,20,2,35,29,3,68,60,39,4,10,95
74,55,92,0,39,1,15,41,3,61,93,79,4,9,24
59,99,14,10,73,2,37,58,0,38,59,62,3,7,30
64,27,72,5,51,3,88,100,10,100,69,95,8,1,81
14,95,86,0,66,1,95,45,0,99,89,69,3,9,13
65,96,54,7,80,4,47,46,7,86,17,99,4,4,24
71,39,35,9,67,7,11,84,10,90,52,80,7,2,58
87,50,54,10,87,0,65,59,4,49,33,19,1,8,20
92,17,53,4,85,6,43,94,1,21,91,52,6,10,41
46,46,65,1,51,7,56,97,8,24,92,15,2,7,79
64,25,59,3,80,5,23,11,2,88,74,16,4,2,98
46,56,87,5,72,5,16,20,6,73,10,67,9,0,18
60,87,81,6,95,2,72,20,10,59,53,31,1,0,74
86,93,37,3,32,10,39,97,5,35,70,37,6,4,18
35,96,87,0,38,2,69,10,1,84,61,36,9,0,98
61,61,26,10,50,0,48,14,10,54,62,66,2,5,55
100,24,98,9,64,0,19,67,10,79,100,36,9,10,67
65,82,35,8,44,4,60,70,1,37,79,83,5,9,24
93,39,67,6,37,3,81,45,0,100,98,88,1,2,82
62,92,22,9,58,3,70,56,3,65,33,54,3,8,16
50,37,12,6,28,3,41,66,10,81,76,94,9,0,92
33,91,91,2,14,8,32,76,10,70,19,83,10,5,37
51,70,68,7,51,9,47,23,9,72,62,49,2,7,13
92,58,40,0,94,4,65,100,10,84,13,47,3,10,77
66,82,94,3,81,7,57,35,5,41,84,41,3,7,24
99,58,52,6,27,4,54,91,3,100,24,10,4,6,77
45,24,37,10,82,6,90,29,6,29,67,37,3,7,88
86,31,57,10,36,2,70,32,8,17,57,28,4,9,13
14,10,48,2,15,3,78,69,10,78,10,46,5,5,100
29,57,14,7,92,3,9,60,1,78,81,93,3,4,87
47,36,24,1,63,6,66,57,1,66,73,61,9,3,93
48,64,53,6,82,7,92,20,4,16,60,78,1,0,62
37,71,24,9,76,9,91,29,7,37,82,23,10,10,45
