,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,6,9,3,7,6,8,0,0,2,10,6,5,8,10,3
1,9,0,4,3,6,5,10,4,6,7,3,6,9,7,9
2,6,9,4,9,10,8,10,1,0,0,1,6,10,7,7
3,7,1,5,6,1,3,7,8,7,2,7,9,5,2,4
4,2,6,7,1,8,2,0,4,9,7,3,9,8,9,0
5,8,9,2,8,5,3,10,6,4,0,10,9,6,9,3
6,10,8,3,9,6,3,5,4,9,7,8,1,6,10,9
7,3,7,8,9,10,2,10,1,9,6,9,2,5,8,2
8,7,0,8,6,8,0,4,2,5,9,6,5,6,7,9
9,1,2,3,2,6,2,6,6,7,8,3,2,0,7,6
10,7,2,8,5,6,1,6,2,8,10,9,2,7,1,8
11,8,1,4,4,3,8,5,10,7,8,10,7,4,3,2
12,0,5,6,0,1,8,0,0,3,8,1,0,3,10,4
13,4,8,5,6,2,10,10,1,9,2,0,9,1,1,1
14,3,8,8,1,1,2,7,4,2,8,0,9,0,7,7
15,0,10,9,7,10,9,9,7,5,10,3,8,7,8,10
16,2,4,7,7,1,4,7,7,2,0,5,10,4,4,6
17,0,4,8,3,6,6,10,6,2,3,1,4,4,9,2
18,3,9,9,1,8,2,6,1,7,3,7,0,8,3,8
19,0,9,5,3,9,5,5,7,2,0,5,10,4,0,10
20,6,8,0,8,6,10,6,1,7,2,10,10,1,4,9
21,1,8,5,2,2,2,0,9,1,1,6,1,10,8,0
22,1,6,2,7,3,2,9,9,10,5,5,4,9,7,6
23,9,10,10,1,6,4,4,5,8,2,8,7,3,6,6
24,8,3,8,4,3,8,2,10,4,10,9,6,1,8,7
25,1,2,6,3,3,10,7,2,5,6,3,3,7,9,0
26,6,9,1,3,8,6,2,6,2,5,1,8,8,1,0
27,5,10,4,4,3,3,6,9,8,3,3,5,9,8,4
28,10,1,3,4,1,8,0,8,3,5,4,4,1,4,8
29,5,0,6,7,9,1,4,10,3,10,3,4,4,10,9
30,3,3,1,2,8,3,3,1,4,7,6,7,10,2,8
31,7,4,9,0,6,2,2,5,6,7,4,7,1,9,10
32,0,8,8,5,0,7,4,0,1,9,8,2,5,9,0
33,10,7,0,1,6,5,0,9,10,0,0,8,4,4,1
34,2,7,6,1,7,10,0,2,4,8,6,3,10,8,5
35,4,8,8,10,5,8,5,4,5,0,8,0,0,0,8
36,9,3,8,2,10,10,3,2,4,1,0,9,9,9,5
37,7,8,3,4,6,2,5,3,7,6,7,10,2,4,1
38,6,2,3,9,3,4,10,8,2,2,10,0,10,2,1
39,4,6,0,0,6,10,5,0,4,6,5,10,1,7,0
40,1,6,6,3,0,9,7,5,6,10,10,1,9,2,1
41,10,5,10,4,3,10,6,10,8,9,8,0,7,2,1
42,9,4,4,9,2,5,4,9,1,0,9,10,4,4,0
43,2,3,8,2,3,4,5,10,5,2,10,2,5,5,1
44,6,5,9,10,9,5,9,6,0,1,6,7,6,10,7
45,7,5,2,0,3,3,6,3,10,0,8,6,10,5,9
46,9,5,0,4,1,1,8,2,5,6,7,0,10,4,3
47,3,5,0,4,6,1,3,2,7,6,1,6,7,3,7
48,2,0,0,5,6,8,8,9,9,0,0,6,9,7,0
49,10,9,5,7,8,6,2,8,5,10,3,10,8,10,8
50,2,2,6,2,4,10,0,5,5,0,4,8,7,9,6
51,6,4,9,7,0,7,1,1,7,1,0,5,9,7,10
52,2,8,9,3,6,9,0,1,7,10,1,1,3,4,3
53,6,3,10,7,10,7,2,5,7,7,0,8,8,6,0
54,9,6,0,1,10,8,9,4,9,4,6,2,0,1,10
55,7,7,2,3,7,10,8,9,10,5,4,8,2,2,4
56,8,2,10,8,4,4,7,3,2,7,9,2,10,0,0
57,2,9,9,6,4,9,0,2,0,4,7,1,4,5,5
58,10,5,9,6,3,0,7,4,0,1,8,8,9,1,3
59,7,3,10,3,10,7,3,2,1,7,7,3,10,5,6
60,3,7,8,7,2,2,4,4,6,5,2,9,9,9,4
61,3,2,1,7,3,8,10,6,7,6,3,5,8,9,2
62,1,7,7,10,1,0,10,0,6,4,5,0,4,4,3
63,8,6,3,8,5,5,1,2,6,10,9,5,8,10,7
64,9,2,1,2,10,6,3,0,3,8,6,2,10,4,5
65,3,5,4,10,6,8,10,0,10,0,3,0,0,9,2
66,4,10,1,7,9,6,9,7,5,4,4,0,5,10,10
67,7,7,7,8,1,5,3,8,7,0,10,0,6,6,1
68,5,9,8,6,2,5,8,5,6,2,10,7,4,2,1
69,0,7,8,9,3,0,3,9,3,1,9,3,1,9,5
70,5,8,6,3,5,2,2,2,7,2,6,10,2,5,4
71,2,5,0,10,9,9,8,9,0,4,4,3,5,4,8
72,6,0,8,10,2,3,10,0,4,0,8,10,10,7,8
73,10,7,4,6,3,1,9,9,7,5,10,8,10,6,2
74,4,8,8,2,4,1,3,5,0,2,4,7,5,3,5
75,2,8,4,7,10,3,4,9,8,1,3,3,1,7,8
76,3,3,3,6,6,6,0,10,5,9,5,3,1,3,10
77,2,1,5,9,9,5,5,6,4,0,10,1,3,6,6
78,6,2,9,5,7,6,1,1,5,3,5,8,3,4,3
79,6,6,10,0,1,3,7,4,0,3,3,5,9,4,7
80,5,0,10,0,9,3,1,6,10,6,9,10,1,7,1
81,3,6,2,5,10,2,5,8,10,0,3,8,2,1,3
82,6,7,6,3,1,6,3,8,10,10,1,8,6,7,3
83,4,8,1,0,5,8,4,7,6,4,2,4,2,8,9
84,9,6,1,7,0,4,1,8,1,1,1,7,3,0,6
85,5,3,6,4,2,1,0,2,7,6,0,6,2,0,2
86,0,9,4,3,2,0,7,5,8,4,2,7,5,9,7
87,9,0,3,0,4,1,10,10,3,5,6,2,2,4,1
88,4,4,0,10,0,9,9,5,2,8,10,2,5,8,2
89,3,8,2,8,6,2,2,10,4,4,3,0,5,7,6
90,10,6,3,5,8,2,0,0,1,1,5,0,0,6,2
91,6,6,7,5,0,2,10,7,5,10,8,2,0,5,6
92,9,9,1,1,4,5,3,3,1,4,9,1,8,3,10
93,0,0,2,2,1,2,3,8,2,10,10,10,10,9,0
94,6,0,9,3,2,4,6,7,5,7,9,10,2,6,7
95,4,7,1,1,10,3,3,9,9,5,3,7,3,7,10
96,7,9,0,4,6,2,2,6,1,1,0,7,6,0,3
97,0,7,7,0,4,5,9,4,0,7,9,9,0,6,4
98,8,10,8,9,4,0,7,3,7,2,9,9,10,2,1
99,2,5,2,0,5,9,8,4,9,10,7,1,4,1,8
100,3,1,5,2,4,8,2,3,9,9,4,7,0,9,3
101,0,3,9,0,10,1,5,6,10,10,6,9,0,3,1
102,3,10,7,2,9,8,10,6,10,0,0,4,0,3,7
103,9,4,0,5,0,5,0,8,5,6,6,7,7,2,3
104,2,9,3,6,0,9,6,3,5,2,0,0,7,7,6
105,5,4,1,6,2,6,4,3,3,1,8,4,0,3,3
106,6,0,10,5,1,7,4,3,1,1,2,2,9,9,4
107,4,4,3,2,10,2,9,0,9,0,6,8,1,7,9
108,1,10,6,0,6,1,4,5,7,2,1,4,8,5,0
109,6,8,9,1,8,9,4,1,4,7,4,0,0,8,7
110,10,10,7,10,7,4,9,1,10,4,10,3,1,1,7
111,2,8,10,2,7,10,5,9,3,8,9,0,0,4,8
112,8,1,7,10,5,9,3,5,6,1,5,5,7,10,0
113,9,4,9,7,6,7,7,2,3,2,0,2,2,0,7
114,9,1,6,10,9,3,6,4,0,8,7,10,0,8,2
115,6,3,8,6,8,2,2,2,3,7,6,8,2,9,10
116,4,10,8,9,2,7,10,4,7,1,1,0,6,10,6
117,4,9,7,9,4,9,4,3,5,8,9,3,1,3,4
118,3,9,10,7,0,0,10,4,5,6,9,5,9,1,4
119,8,4,1,3,7,2,4,3,6,6,7,7,1,3,0
120,5,7,10,0,3,6,7,8,5,6,5,8,9,9,2
121,7,10,6,1,0,0,2,3,8,10,5,9,5,0,1
122,6,10,0,9,7,3,1,3,8,9,1,10,10,8,8
123,5,7,1,1,7,4,0,6,3,8,0,9,6,2,1
124,6,9,2,6,8,9,1,8,3,9,0,3,0,5,0
125,0,5,9,0,5,1,4,7,8,5,2,6,7,0,10
126,2,3,7,1,8,7,7,9,0,9,3,2,4,2,1
127,5,0,10,5,3,3,10,7,1,8,3,1,4,7,10
128,9,3,0,2,9,8,6,7,4,10,4,0,6,4,7
129,7,6,3,0,9,5,7,7,9,9,8,10,0,8,0
130,7,2,0,5,5,9,6,9,9,5,1,5,0,5,0
131,7,5,9,7,5,6,2,5,1,7,6,1,1,5,4
132,5,10,5,6,4,4,2,1,8,0,2,8,6,6,9
133,2,4,1,3,7,9,8,5,10,0,1,9,7,6,0
134,0,10,7,5,1,6,10,5,0,5,9,5,3,0,1
135,7,3,8,8,0,8,4,4,2,3,2,1,7,2,10
136,9,2,5,5,1,0,10,2,8,8,7,9,4,1,0
137,2,7,8,1,5,1,0,4,0,5,0,3,1,3,9
138,5,1,1,5,10,10,1,9,2,9,2,8,0,4,9
139,9,3,6,9,4,9,2,6,1,0,4,0,1,7,4
140,8,9,4,6,0,3,8,1,8,10,9,3,5,10,3
141,1,2,5,1,8,9,8,4,7,9,4,0,5,10,1
142,1,4,3,3,8,2,4,8,0,4,10,5,2,9,2
143,3,0,10,3,3,4,0,1,0,7,10,6,2,7,3
144,2,5,6,7,5,4,4,2,6,9,5,1,7,9,4
145,5,3,10,10,2,7,6,7,5,7,8,10,2,4,7
146,5,6,8,9,5,7,0,0,4,9,8,0,1,2,7
147,8,1,6,2,3,3,10,2,10,3,5,8,3,6,6
148,10,8,2,10,6,7,0,2,7,4,9,9,6,0,9
149,9,1,2,2,5,3,8,8,5,1,8,9,9,5,8
150,9,2,6,0,5,9,7,7,1,1,1,5,0,10,8
151,9,3,8,4,4,9,6,0,4,6,8,3,2,2,2
152,3,6,1,3,2,2,7,5,6,3,9,9,10,5,0
153,2,3,5,0,4,0,10,5,4,10,2,6,2,7,4
154,10,8,0,4,9,6,3,8,8,10,5,3,2,10,1
155,7,8,1,1,10,8,10,7,5,5,9,10,8,9,4
156,4,1,6,3,5,1,9,8,9,5,7,1,10,8,9
157,6,10,2,7,0,5,2,10,1,5,5,1,2,9,9
158,8,10,4,5,9,3,2,4,8,10,10,9,6,5,2
159,8,1,6,0,3,8,2,5,8,6,10,3,2,6,4
160,8,10,1,7,3,5,0,1,0,9,5,3,6,4,2
161,10,0,0,6,0,3,0,9,10,8,3,1,3,2,2
162,4,7,8,5,0,0,5,5,8,10,4,9,0,8,4
163,8,3,7,8,0,10,2,0,3,2,0,1,5,9,4
164,6,0,7,0,5,0,10,2,3,4,10,1,0,7,10
165,5,10,10,6,6,9,10,1,5,2,4,9,0,6,3
166,1,9,6,7,7,10,6,4,8,9,1,6,9,1,7
167,3,5,3,8,7,9,0,5,1,5,6,9,3,2,10
168,4,10,3,4,10,1,1,6,1,0,5,0,2,2,5
169,6,6,7,6,3,10,0,5,7,5,2,7,6,2,8
170,0,0,8,4,1,9,5,7,5,9,9,4,1,5,8
171,10,7,8,1,1,2,10,2,1,4,8,4,7,8,2
172,0,3,7,9,5,3,8,4,10,5,3,2,6,7,4
173,3,0,0,5,2,8,3,0,1,3,6,1,2,5,7
174,7,4,6,8,4,1,2,7,7,4,2,8,9,6,5
175,1,4,10,8,9,3,10,3,7,10,9,1,3,7,8
176,9,8,1,5,7,9,10,4,1,1,3,0,3,4,0
177,2,10,5,6,10,5,0,8,8,10,4,8,3,0,10
178,0,4,8,6,2,2,4,7,8,6,3,1,8,4,10
179,2,7,5,7,8,0,7,5,6,3,6,1,1,1,9
180,10,10,10,8,6,3,3,5,9,5,9,4,5,10,3
181,9,4,7,10,9,8,7,0,2,5,3,5,3,7,2
182,7,0,9,6,4,7,10,5,9,7,1,6,8,5,0
183,2,4,3,9,4,2,1,10,7,10,0,7,9,1,7
184,0,0,5,0,9,10,0,6,8,3,3,8,1,5,7
185,5,3,5,3,8,6,9,2,3,7,5,4,7,2,2
186,7,1,6,0,9,5,3,2,3,3,4,8,2,6,7
187,3,9,1,3,2,8,3,6,6,1,0,6,2,8,3
188,2,4,6,3,3,9,5,10,2,9,1,8,5,8,6
189,9,10,9,5,6,1,8,7,6,8,2,6,10,3,1
190,3,9,0,10,6,3,1,3,1,5,7,6,4,6,4
191,7,6,3,3,1,9,7,3,5,3,7,8,9,1,5
192,10,9,4,7,5,3,10,9,5,2,10,5,7,6,0
193,1,9,4,7,2,0,2,7,10,0,5,10,7,0,4
194,0,9,1,0,7,6,10,0,4,4,3,1,2,3,8
195,8,1,0,6,10,3,0,9,8,6,3,4,0,9,9
196,6,6,7,9,9,9,3,10,4,1,3,9,2,1,0
197,5,7,4,7,8,10,2,2,4,9,10,5,10,6,8
198,10,3,2,2,6,5,5,9,5,6,7,6,2,1,10
199,9,4,9,0,1,1,10,10,1,4,6,10,3,4,0
200,3,4,6,3,8,1,4,4,9,6,10,1,8,8,8
201,0,6,8,6,6,5,4,2,10,3,3,4,2,3,0
202,6,9,6,4,3,4,8,3,1,4,10,10,6,7,4
203,4,7,3,2,3,2,3,7,8,5,7,3,4,9,10
204,1,2,4,3,3,2,5,3,0,5,3,8,1,9,9
205,4,8,4,0,10,4,8,0,8,9,10,7,6,8,3
206,4,2,9,10,8,2,8,7,6,4,1,0,4,0,9
207,8,9,6,8,4,5,7,8,0,8,6,1,1,7,4
208,7,10,8,4,1,7,4,8,2,1,5,0,8,0,10
209,4,5,2,7,4,7,4,2,9,6,7,1,7,4,7
210,4,4,7,2,8,2,6,7,3,1,4,3,8,3,4
211,4,5,10,10,0,6,4,1,8,7,9,3,4,1,2
212,5,0,0,4,5,2,4,0,4,1,6,8,10,9,4
213,7,10,7,1,10,7,1,10,9,4,9,7,9,4,3
214,6,0,8,1,8,2,0,2,8,2,3,10,8,7,4
215,1,9,3,2,10,10,8,9,4,2,10,2,9,8,3
216,7,0,2,3,5,4,10,1,7,0,1,0,7,10,8
217,7,3,1,3,2,2,7,3,9,4,6,4,9,5,4
