,0,1,2,3,4,5,6
0,0,7,1,2,7,3,10
1,5,5,0,1,1,8,10
2,4,5,3,4,7,5,0
3,4,5,4,6,0,7,0
4,6,5,9,8,8,7,4
5,10,9,2,4,3,0,0
6,5,1,2,9,0,10,1
7,5,2,6,10,10,6,10
8,10,1,8,3,8,5,6
9,5,5,1,8,8,2,5
10,9,5,6,7,7,10,7
11,8,1,1,9,1,7,4
12,6,9,10,7,8,6,0
13,6,0,6,5,6,8,9
14,4,5,2,9,7,5,7
15,9,1,3,0,4,5,9
16,6,0,3,7,9,9,8
17,10,1,10,7,3,3,5
18,0,10,8,0,5,5,6
19,10,5,2,3,5,6,2
20,7,3,1,7,3,1,0
21,4,10,8,9,4,0,6
22,4,7,4,7,8,10,2
23,7,2,0,8,5,1,10
24,2,3,9,7,2,10,9
25,9,5,7,1,6,5,10
26,9,0,9,3,3,8,2
27,10,8,9,6,5,4,2
28,3,10,3,8,4,10,2
29,7,10,10,9,1,4,2
30,7,3,0,3,0,6,6
31,10,6,9,5,10,7,9
32,3,7,7,5,8,5,7
33,4,8,1,1,7,5,6
34,4,4,9,1,7,9,4
35,6,8,1,6,8,1,8
36,0,8,5,4,0,3,0
37,7,1,6,7,7,3,1
38,5,6,4,4,5,8,10
39,2,0,9,2,2,10,10
40,6,8,4,2,0,10,4
41,1,4,2,4,2,3,6
42,3,10,4,4,4,9,6
43,5,3,4,7,3,8,0
44,1,9,6,3,0,3,5
45,9,8,8,10,1,2,7
46,8,6,5,9,3,2,6
47,1,5,4,9,6,4,6
48,7,1,2,0,7,8,5
49,3,3,8,6,8,8,7
50,1,8,4,4,1,1,10
51,3,8,10,10,3,1,0
52,6,0,3,10,0,0,10
53,1,1,4,4,2,8,1
54,2,6,6,6,9,10,4
55,8,6,0,6,4,4,2
56,7,1,9,8,8,6,2
57,7,8,2,0,9,8,4
58,4,4,6,7,2,2,6
59,1,5,5,0,9,6,6
60,5,9,2,7,8,1,6
61,3,5,5,2,2,5,1
62,2,10,4,10,3,4,9
63,10,3,10,10,10,8,2
64,10,2,7,0,3,8,7
65,6,9,9,9,10,8,2
66,7,5,2,9,9,10,2
67,3,5,4,8,10,1,8
68,0,9,8,3,8,2,6
69,1,7,10,1,1,8,2
70,10,9,7,8,6,9,7
71,1,9,10,8,9,7,2
72,3,5,4,9,7,9,7
73,5,0,0,7,8,3,2
74,10,9,0,10,8,3,3
75,5,2,6,5,2,1,9
76,0,5,6,10,8,8,2
77,6,0,7,6,7,10,0
78,1,10,6,9,1,10,9
79,6,9,2,1,5,7,10
80,7,3,2,5,0,6,5
81,6,5,10,1,7,10,6
82,9,4,6,6,10,7,1
83,2,5,0,3,9,5,8
84,9,5,5,4,8,9,5
85,3,10,6,9,3,5,0
86,10,8,4,7,10,3,10
87,8,5,8,2,0,8,8
88,0,1,7,7,7,7,3
89,10,6,9,7,0,4,10
90,4,5,0,7,4,3,5
91,10,2,7,1,10,6,6
92,10,0,5,1,10,7,10
93,4,8,3,8,10,2,9
94,5,3,7,5,4,5,8
95,6,3,6,9,1,2,0
96,8,1,10,10,5,4,5
97,3,0,1,4,1,5,6
98,5,7,1,10,3,7,9
99,6,7,4,5,3,9,9
100,4,3,8,4,5,8,7
101,1,2,5,3,5,7,2
102,7,7,0,5,4,10,0
103,2,2,7,2,10,9,4
104,9,0,6,3,3,9,6
105,6,5,9,7,1,9,7
106,2,0,3,3,10,3,5
107,10,7,1,6,5,1,9
108,1,7,10,0,0,6,5
109,9,0,9,3,3,8,2
110,5,6,5,5,5,6,3
111,6,0,1,7,4,8,1
112,0,2,6,0,0,1,2
113,0,9,3,5,8,2,4
114,1,0,10,10,1,4,8
115,5,2,0,7,0,1,0
116,2,2,8,9,1,3,10
117,4,2,3,8,0,8,4
118,1,7,3,4,6,10,3
119,4,3,0,2,8,3,1
120,1,4,2,6,6,7,1
121,9,9,5,1,10,5,1
122,3,1,6,1,9,4,3
123,6,9,6,5,1,3,10
124,1,4,0,7,6,6,8
125,0,3,1,1,2,2,0
126,6,3,3,7,1,2,2
127,4,5,10,0,1,10,5
128,1,9,6,0,7,4,2
129,1,2,9,8,7,3,0
130,7,8,8,1,4,6,7
131,2,3,3,0,9,8,3
132,9,0,5,6,3,10,3
133,10,3,3,10,3,5,3
134,10,3,0,7,5,2,4
135,0,1,9,8,4,4,0
136,4,1,0,3,7,4,8
137,5,8,4,5,10,3,5
138,7,1,4,8,0,8,9
139,2,1,7,9,10,6,9
140,5,6,8,6,4,9,6
141,3,4,0,5,6,8,10
142,3,6,7,5,2,10,0
143,10,2,2,8,8,3,4
144,10,8,1,10,3,7,8
145,5,7,10,6,8,2,2
146,7,8,9,3,7,8,7
147,10,6,1,3,4,0,0
148,1,9,10,10,8,6,8
149,10,3,5,8,10,2,0
150,8,7,0,6,10,6,1
151,5,1,7,6,4,3,3
152,6,3,4,10,7,3,9
