,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,5,10,9,7,6,6,10,2,7,8,3,10,10,3
1,2,6,10,7,4,8,1,7,2,4,8,8,0,7
2,10,3,4,5,7,7,0,5,8,5,4,6,5,0
3,7,9,0,4,1,3,4,5,10,10,7,9,8,4
4,0,6,3,1,1,5,2,6,1,2,4,2,0,9
5,9,4,8,7,0,1,2,5,9,7,5,3,9,7
6,8,2,5,3,5,6,7,1,3,1,3,0,4,4
7,10,2,1,0,3,9,2,5,6,8,1,0,0,9
8,9,1,3,3,1,6,6,8,0,10,6,4,5,2
9,5,10,2,0,5,4,0,0,3,2,10,6,1,7
10,8,3,0,6,1,9,7,10,10,8,4,10,3,9
11,10,4,3,2,4,8,2,3,10,6,8,4,4,6
12,8,2,8,7,8,8,4,4,1,8,5,1,2,2
13,4,9,2,2,9,10,9,3,9,1,1,7,7,2
14,0,0,0,3,6,9,4,10,8,7,5,2,3,2
15,7,3,7,6,10,8,1,2,2,10,1,1,0,5
16,7,0,7,1,6,5,8,5,3,9,0,1,8,7
17,7,2,4,3,6,6,4,9,1,6,4,0,2,4
18,9,2,3,3,10,8,7,1,3,2,2,8,8,6
19,7,3,8,1,9,7,3,9,2,4,6,5,10,9
20,8,7,10,10,10,10,4,6,1,8,1,7,10,2
21,3,1,0,1,4,8,5,2,1,2,4,3,10,5
22,8,7,2,10,5,10,2,2,8,5,2,9,3,10
23,5,9,3,9,8,7,6,7,4,2,2,7,10,0
24,8,4,1,2,10,2,1,2,3,5,4,5,8,3
25,2,5,3,4,4,6,10,9,8,7,9,10,3,2
26,6,5,9,2,1,4,7,4,2,0,4,7,2,0
27,3,5,0,3,4,6,8,5,1,5,10,10,5,10
28,1,3,6,1,4,6,6,1,1,2,5,7,5,5
29,2,0,6,9,6,2,6,8,8,2,1,10,6,7
30,9,3,8,0,6,2,9,0,10,6,4,0,5,7
31,8,5,6,3,7,3,1,4,8,7,9,5,7,6
32,0,4,7,2,7,5,6,0,9,10,2,2,10,10
33,6,3,8,7,8,3,6,8,4,5,6,6,7,5
34,8,0,9,0,9,1,3,4,6,6,5,7,2,10
35,3,2,9,1,2,2,3,9,1,5,9,3,0,6
36,5,5,2,0,7,10,8,3,9,10,6,6,9,2
37,5,3,5,6,6,0,3,0,6,5,0,0,2,7
38,0,9,4,6,10,8,6,0,7,8,6,2,1,5
39,1,6,2,3,0,9,8,10,1,5,8,3,10,1
40,5,8,9,1,10,10,9,0,3,8,10,2,5,7
41,10,6,4,5,5,6,9,1,4,2,10,5,8,7
42,9,8,1,5,10,10,0,8,9,3,3,1,8,5
43,0,5,0,7,5,5,0,2,2,5,8,0,0,9
44,4,7,2,4,3,4,8,10,6,4,1,5,0,10
45,6,1,2,7,7,10,9,1,0,10,3,9,6,8
46,10,6,3,4,10,7,7,1,6,4,8,9,1,2
47,1,3,5,10,3,2,6,7,2,6,10,7,1,1
48,10,1,4,9,0,7,4,0,7,0,4,6,3,10
49,9,3,5,8,8,7,8,8,3,10,0,8,9,9
50,1,7,0,8,1,7,9,4,7,1,3,6,4,8
51,8,9,6,6,1,6,9,10,8,9,10,1,0,4
52,6,4,1,10,4,2,10,7,8,4,8,3,6,3
53,6,4,8,8,8,7,10,0,5,1,9,7,10,6
54,0,9,2,5,3,8,9,6,10,8,3,4,9,9
55,5,6,6,3,10,9,3,7,3,1,3,3,1,0
56,6,7,0,5,9,2,8,6,0,6,9,8,10,0
57,6,2,6,4,0,3,4,5,4,1,2,2,3,1
58,5,1,7,7,9,3,9,2,8,9,6,9,0,4
59,0,7,7,2,2,1,6,7,5,5,9,9,10,4
