0,1,2,3,4,5,6,7,8,9,10,11,12,13
1,8,1,10,8,9,5,81,6,7,0,10,26,0
2,10,7,10,99,6,7,97,1,0,7,10,30,10
7,10,8,10,91,7,10,1,6,6,10,10,33,0
2,10,7,10,9,7,10,39,3,4,3,10,21,7
6,10,9,10,51,10,10,58,6,8,6,10,41,1
5,10,1,10,77,8,10,71,9,8,10,10,34,3
1,10,4,10,77,1,10,3,6,4,3,10,10,4
1,10,6,10,56,3,10,19,2,5,0,10,3,2
10,10,10,10,20,3,10,85,1,4,5,10,45,3
3,10,3,10,98,10,10,97,7,3,5,10,71,3
3,10,5,10,61,10,10,63,6,10,2,10,26,7
3,10,4,10,12,10,10,40,9,6,3,10,100,8
10,10,7,10,70,3,10,72,9,6,5,10,18,2
3,10,2,10,20,0,10,63,10,6,10,10,46,0
8,10,7,10,76,10,10,82,3,1,1,10,70,9
9,10,1,10,84,4,10,0,1,3,9,10,4,10
9,10,4,10,52,5,10,59,1,6,4,10,62,2
9,8,10,10,86,1,10,56,0,2,8,10,84,10
3,1,0,10,94,4,10,81,4,7,6,10,1,2
1,10,10,10,15,3,10,47,7,0,6,10,47,3
0,10,9,10,33,8,10,35,0,4,9,10,57,1
0,2,3,10,50,6,10,19,0,2,10,10,58,5
9,10,9,10,27,0,10,54,1,8,8,10,43,9
5,4,9,10,67,6,10,91,1,8,7,10,50,10
5,10,5,10,97,8,10,14,4,10,7,10,42,5
3,10,8,10,54,9,10,2,2,5,3,2,43,2
1,10,3,10,34,3,4,13,3,7,1,0,18,5
8,10,3,10,43,8,10,90,3,5,3,10,86,8
2,10,4,10,10,9,1,31,3,6,3,10,20,2
2,10,5,10,46,0,10,29,9,5,3,10,38,4
1,4,5,10,77,8,10,0,10,8,2,10,88,0
9,10,2,10,10,5,10,86,10,9,3,10,62,1
7,10,8,10,89,1,10,27,3,0,3,10,80,6
2,10,6,10,46,0,10,4,1,2,4,9,97,10
6,10,6,10,95,9,10,61,9,3,7,10,39,3
0,10,3,5,30,0,10,96,6,10,9,10,20,6
8,10,7,10,22,2,10,19,0,7,7,10,6,4
9,10,7,10,80,10,10,100,0,9,4,10,95,1
3,5,5,10,89,3,10,77,4,9,3,10,60,4
3,10,5,10,40,3,10,26,7,1,3,10,90,2
3,10,1,10,20,0,6,66,6,5,3,10,47,10
9,10,8,10,23,5,7,0,0,9,0,10,83,1
3,10,7,1,65,8,10,53,10,10,10,10,43,9
8,10,3,10,73,9,0,69,4,10,8,10,52,2
4,10,4,10,61,9,0,55,9,8,2,10,80,3
9,10,6,10,45,9,10,85,3,6,2,10,8,8
5,10,3,10,67,5,10,76,1,0,5,10,74,1
3,10,7,3,95,5,5,92,4,3,9,10,44,2
0,10,0,10,82,2,10,74,6,2,6,10,90,0
9,10,3,10,98,6,10,0,3,10,3,10,43,1
10,10,5,10,25,8,10,42,5,7,8,10,21,2
2,10,5,10,95,1,10,68,2,8,1,10,13,3
3,10,0,10,50,9,10,69,5,10,0,10,49,1
0,9,4,10,54,0,10,65,5,5,8,10,28,8
3,10,6,10,61,7,10,18,10,6,7,10,87,2
6,10,6,4,64,4,10,96,8,0,9,10,38,1
5,5,0,10,51,10,10,59,5,9,2,10,97,10
5,10,4,10,81,2,10,48,2,6,7,10,14,9
6,6,9,10,8,8,10,85,4,10,10,9,33,7
5,10,1,10,77,8,10,90,5,5,0,10,92,7
4,10,4,10,87,9,10,97,5,9,8,10,6,1
0,10,10,10,2,3,10,72,8,5,8,7,48,7
0,10,5,10,46,10,10,18,9,0,2,10,61,2
9,10,4,10,75,0,4,20,3,1,5,10,53,7
8,10,8,10,93,0,10,81,6,10,7,10,95,2
10,10,4,10,1,9,10,43,8,3,2,10,5,10
2,10,6,10,46,6,10,76,3,6,5,10,18,9
3,10,7,10,56,9,10,38,10,0,10,10,31,4
10,10,1,10,21,5,10,79,8,0,3,10,69,8
8,10,6,10,64,9,8,90,3,4,8,8,60,4
2,10,8,10,70,7,10,15,4,4,3,10,84,6
10,10,2,10,67,8,10,8,3,2,3,2,60,2
9,10,9,10,63,0,10,76,0,7,9,10,46,6
7,10,1,10,54,1,10,88,10,8,9,10,84,7
9,10,5,10,67,0,10,48,1,3,5,10,18,8
4,10,10,10,44,5,10,49,0,1,2,5,37,2
10,8,7,10,11,7,9,22,2,1,4,10,36,8
3,10,7,5,7,4,10,66,6,0,7,10,93,4
8,10,1,10,24,6,10,0,5,7,2,10,31,8
1,10,9,10,15,4,10,12,4,7,2,9,87,0
9,10,10,10,71,0,10,51,1,3,6,10,21,7
3,10,4,10,79,4,10,62,8,1,5,10,7,7
10,10,2,10,43,10,10,26,1,10,9,10,9,9
2,10,10,10,44,9,10,57,3,5,0,7,14,9
3,10,6,10,24,4,10,87,3,6,3,10,97,6
2,10,9,10,25,1,10,34,5,0,1,10,70,0
0,10,9,10,76,7,10,69,6,5,7,10,2,6
10,10,3,10,11,3,10,7,9,10,2,10,97,0
8,10,9,10,87,0,10,36,7,7,10,10,42,0
8,10,1,10,53,0,10,23,9,0,7,10,26,10
7,10,3,10,13,2,10,9,2,0,9,10,95,9
9,10,3,2,28,7,10,55,0,8,10,10,92,7
1,10,7,10,89,1,10,73,0,2,9,10,72,2
4,10,8,10,24,1,6,37,7,0,8,10,98,2
7,10,0,10,65,0,10,45,8,9,1,10,38,5
9,10,7,10,23,10,10,73,6,8,4,10,67,9
9,10,2,10,7,4,10,91,5,10,7,10,97,9
10,10,2,2,23,2,10,80,6,1,3,10,17,7
3,10,3,10,74,1,10,100,7,3,9,10,51,1
9,10,2,10,27,1,10,89,7,2,2,4,82,0
10,10,1,10,23,0,10,91,4,3,0,10,35,4
8,10,6,10,56,10,10,4,0,3,9,10,71,7
5,10,1,10,29,1,10,9,3,2,9,10,94,7
2,10,8,10,1,10,10,9,1,7,2,0,65,1
1,10,6,10,42,0,10,48,10,0,7,10,2,9
8,10,9,10,72,5,10,24,10,6,9,10,3,2
5,9,4,10,29,2,2,65,6,3,3,9,11,1
7,10,3,10,95,9,10,19,0,4,9,10,18,6
6,10,2,10,98,2,10,38,7,7,9,10,77,3
6,10,3,10,19,8,7,16,1,6,6,10,83,3
8,10,2,10,58,5,10,91,7,4,10,10,48,8
6,10,7,10,42,7,10,40,5,3,9,0,3,10
8,10,7,10,17,3,10,94,5,0,4,10,16,1
4,10,3,10,92,8,10,64,9,4,2,10,37,6
0,10,5,1,75,9,10,25,9,4,1,10,8,10
2,10,10,10,90,0,10,19,5,1,10,10,59,6
3,4,5,10,82,1,10,71,6,10,1,10,97,7
3,10,5,10,43,4,10,70,3,5,1,10,43,4
8,10,0,10,52,0,10,99,2,10,5,10,14,10
8,10,10,7,30,8,10,63,10,4,3,10,44,9
1,10,6,10,72,0,0,95,10,4,9,10,92,4
5,10,1,10,30,8,10,18,2,7,1,10,49,8
0,10,8,10,65,1,10,49,10,9,9,10,28,7
6,10,3,10,10,5,10,7,5,7,0,7,39,8
7,10,10,10,25,1,10,22,8,7,5,10,23,8
2,10,7,0,41,4,10,31,5,9,4,10,95,9
9,10,8,10,18,6,10,35,5,6,1,10,71,3
3,10,7,10,23,8,10,45,8,10,9,10,53,4
9,10,5,10,67,10,10,85,6,2,2,10,31,7
4,10,10,10,39,8,10,27,8,3,7,10,81,4
3,10,2,10,68,2,10,7,8,9,6,6,39,2
7,10,4,10,75,9,10,69,1,0,1,10,74,10
7,10,4,10,64,10,10,37,1,4,10,10,100,4
5,10,3,10,71,2,10,2,8,8,5,10,81,5
1,10,8,8,81,8,10,66,5,2,6,10,69,9
1,10,9,10,92,3,7,87,0,2,6,10,48,0
0,10,7,10,47,9,10,61,4,0,2,10,15,8
0,10,3,10,63,6,10,39,2,0,5,10,71,2
10,10,7,6,83,10,10,8,4,7,3,10,100,10
3,10,0,10,96,6,5,55,3,1,4,10,86,10
5,3,1,10,65,3,10,15,4,0,6,10,62,6
4,10,0,10,76,3,10,79,10,7,0,10,62,7
5,10,6,10,62,2,10,74,8,7,5,10,88,9
0,10,1,10,92,10,10,14,10,0,7,10,22,7
2,10,7,8,46,0,10,86,1,0,9,10,22,8
9,10,8,10,26,7,10,37,8,5,6,10,97,5
1,10,7,10,63,7,10,12,6,9,6,10,44,5
7,8,5,10,92,5,6,92,0,9,1,10,50,4
2,10,10,10,63,1,5,61,9,8,3,10,82,1
2,10,1,10,14,0,5,58,1,10,2,10,69,7
2,10,3,10,65,4,10,8,3,9,7,10,83,1
2,10,4,10,33,7,10,28,8,3,5,10,31,5
8,3,4,10,44,3,10,64,4,4,4,10,65,8
7,10,10,10,56,6,10,47,4,5,7,10,86,4
8,10,8,10,40,1,10,48,10,3,6,10,82,7
5,10,2,10,64,5,10,98,10,10,3,10,90,1
3,10,5,10,44,0,10,65,2,1,4,10,99,9
10,10,0,10,70,8,10,32,7,1,10,4,36,4
7,10,1,10,67,1,10,24,3,10,10,10,21,0
5,10,2,9,2,1,10,19,1,5,1,10,27,9
5,10,1,4,81,4,10,85,4,9,8,10,49,0
8,10,9,10,39,2,10,13,9,0,9,10,40,10
4,10,3,10,77,8,10,85,10,7,10,10,28,10
0,10,1,10,43,7,10,30,1,1,3,10,8,0
1,6,8,10,14,7,10,60,8,10,4,3,91,4
6,10,2,10,31,2,10,31,8,10,1,10,50,10
4,10,8,10,49,0,10,35,4,2,4,9,97,5
7,10,2,10,68,4,10,60,7,8,5,10,90,3
10,10,5,10,9,8,10,60,3,2,6,10,3,1
3,10,6,10,68,5,3,89,10,10,4,10,23,2
10,10,9,10,9,2,10,19,3,5,10,10,35,7
9,10,5,10,64,5,10,94,1,7,0,10,64,6
0,10,2,10,8,10,10,54,6,7,7,10,50,10
5,10,0,2,72,0,10,90,4,2,7,10,41,9
0,10,9,0,65,6,10,12,5,7,6,10,56,8
10,10,6,10,62,10,10,15,4,7,5,10,45,6
10,10,7,10,21,10,10,98,3,5,2,10,84,9
8,10,5,10,49,6,10,15,4,1,5,10,23,4
2,10,7,10,99,10,10,25,3,8,0,10,74,4
1,10,1,10,37,6,10,1,4,1,5,10,87,1
7,10,3,10,93,5,10,51,1,0,6,10,5,10
10,10,1,10,91,2,9,50,8,2,9,10,6,0
7,10,1,10,44,8,10,6,3,10,5,10,35,4
3,10,9,10,91,9,10,13,1,1,6,10,82,3
2,10,5,4,9,0,10,51,3,5,0,10,67,9
5,10,2,10,5,0,10,34,4,3,3,10,28,6
5,8,10,10,54,10,10,85,8,8,2,10,83,4
3,10,1,10,85,9,10,30,6,7,6,10,63,1
4,10,10,8,48,8,10,79,9,5,7,10,85,10
1,10,0,10,44,1,10,73,9,8,10,10,66,9
6,5,2,10,32,1,10,80,9,0,8,10,68,6
4,10,8,10,7,8,10,46,3,2,6,10,22,7
10,10,8,10,66,6,10,85,6,2,2,10,52,9
6,10,3,10,23,6,6,90,1,3,2,10,9,1
10,10,3,10,19,1,10,36,1,0,9,10,1,5
1,10,5,10,44,2,10,89,6,10,8,10,53,3
9,10,7,10,76,6,10,63,5,3,10,10,6,5
0,10,3,10,88,2,10,42,4,9,5,10,60,8
2,10,0,10,11,7,10,95,7,6,8,10,75,7
8,10,4,10,12,8,10,44,2,1,2,6,60,2
2,10,1,10,99,9,10,93,2,10,4,10,36,7
4,10,10,10,28,1,10,57,7,0,5,10,68,4
3,10,10,10,91,9,10,77,8,10,7,10,80,1
7,10,10,10,78,0,10,63,6,9,6,10,52,4
5,10,5,10,32,7,10,85,10,8,4,10,32,10
0,10,0,10,39,0,10,54,3,4,7,10,60,1
1,10,0,10,50,3,10,19,6,3,1,10,89,9
5,10,10,10,82,5,10,89,6,9,6,10,44,4
5,10,8,10,73,6,10,32,8,3,5,8,86,10
1,10,4,3,0,4,0,83,10,7,4,10,40,8
0,10,8,10,9,5,10,41,8,6,2,10,30,10
9,10,6,10,45,3,6,41,10,2,7,10,71,6
3,10,8,5,15,9,10,44,4,4,9,10,70,6
1,2,8,10,88,7,10,58,4,1,8,10,58,4
5,10,8,10,93,2,10,74,1,0,1,10,40,7
2,2,3,10,34,10,10,28,8,10,7,10,18,6
5,2,7,10,67,10,10,42,3,1,4,10,19,9
5,10,10,10,34,0,10,43,6,9,6,10,74,8
2,6,9,10,25,4,10,96,1,10,1,10,7,6
8,10,6,10,30,2,10,29,1,8,1,10,86,9
4,10,3,10,38,6,1,96,7,7,4,10,81,5
1,10,6,4,32,5,10,91,1,3,4,10,67,8
7,10,8,10,25,8,10,35,2,9,8,10,75,2
7,10,0,10,79,8,10,19,3,0,3,10,7,4
7,6,10,10,97,7,10,75,6,0,5,1,97,4
1,10,8,10,42,6,10,20,10,7,6,10,12,6
10,10,8,10,63,1,10,36,10,5,10,10,3,6
1,10,1,10,48,1,10,94,3,5,7,2,7,10
2,10,3,10,20,4,10,92,0,8,7,7,97,2
4,10,3,8,52,5,10,59,10,9,8,10,62,6
6,10,4,10,47,7,10,64,9,9,7,10,37,6
10,8,9,7,91,8,10,28,4,3,9,10,69,8
1,10,2,10,28,7,8,40,9,10,1,10,82,7
5,10,8,10,58,0,10,25,10,8,6,1,34,9
6,10,10,10,18,5,10,4,4,7,5,10,25,10
5,10,8,9,12,6,10,34,8,5,2,10,99,7
2,10,10,10,43,6,10,35,5,1,0,10,43,0
1,10,1,10,46,4,10,62,8,2,9,1,91,4
8,1,3,10,0,2,10,59,3,7,3,10,17,3
9,10,10,0,22,8,10,10,3,7,7,10,20,7
0,10,2,10,59,8,10,57,1,1,7,10,17,10
3,9,10,10,16,3,10,80,2,1,3,10,87,1
3,10,3,10,89,6,0,43,7,5,1,10,67,4
7,10,2,5,22,6,10,90,8,4,4,7,53,0
5,10,10,10,18,10,8,67,10,6,8,10,88,6
10,10,0,10,69,9,5,46,9,1,6,7,100,0
8,10,9,10,60,2,10,57,9,9,4,10,80,7
10,1,0,10,93,7,10,47,6,6,10,10,8,10
3,10,1,10,32,6,10,31,3,3,0,10,43,7
1,10,2,10,43,7,10,9,10,4,0,10,10,8
10,10,8,10,23,4,10,23,2,8,4,10,61,8
8,10,2,10,52,6,2,59,8,8,2,10,11,7
8,10,10,10,44,3,10,70,1,9,1,10,56,0
3,10,0,3,17,8,10,18,5,4,5,10,8,2
4,10,1,10,10,0,10,58,7,0,2,10,80,0
10,10,8,10,6,5,10,53,2,10,4,10,60,1
1,10,5,10,26,0,4,15,4,9,1,10,40,7
5,10,0,10,52,1,10,97,8,4,7,10,71,2
7,1,1,10,44,9,10,31,6,0,2,10,15,8
5,10,9,10,5,4,10,85,7,9,2,10,46,1
3,10,2,10,12,4,2,15,1,9,1,10,61,9
6,10,0,10,13,0,10,59,5,6,1,10,39,9
6,10,8,10,70,1,10,62,8,6,0,10,19,2
8,10,8,10,50,10,10,31,0,1,10,10,61,10
6,10,4,10,93,7,10,71,4,0,10,10,73,1
8,10,8,10,94,10,10,77,0,2,7,10,6,3
7,10,2,10,72,10,10,17,5,2,5,10,36,7
4,10,2,10,25,6,10,81,3,5,0,10,49,5
1,10,10,10,68,10,10,95,7,7,2,8,16,4
8,10,1,10,53,0,10,75,5,8,3,1,90,9
0,10,2,10,2,3,10,2,2,8,5,10,97,9
2,7,6,10,51,8,10,1,10,1,8,10,23,4
10,10,1,10,96,0,10,100,5,8,0,10,12,0
4,10,7,5,41,1,10,51,8,2,4,10,44,0
1,10,2,10,16,10,10,15,2,5,3,10,30,7
0,8,1,10,80,5,10,21,2,5,1,10,25,6
7,10,0,10,6,1,10,13,1,8,3,10,26,9
4,10,8,10,57,9,10,55,8,1,2,10,61,6
1,10,9,10,70,1,10,85,3,0,0,10,27,1
8,10,9,10,61,5,10,47,4,5,9,10,44,3
8,10,7,10,75,6,10,52,7,2,8,10,87,5
3,10,10,10,71,0,10,1,10,9,1,10,61,1
9,10,2,10,32,8,10,1,5,0,10,10,17,6
7,10,0,10,34,9,10,41,8,8,6,10,27,2
3,9,0,10,1,5,4,7,1,6,3,10,70,9
4,8,1,10,50,7,10,0,3,2,0,10,2,5
6,10,10,10,10,6,10,3,7,1,2,10,17,2
2,10,1,10,47,0,8,100,4,10,4,10,26,0
6,10,5,10,1,5,1,15,8,5,5,10,4,2
10,10,9,10,54,0,10,83,9,7,6,1,86,7
8,10,0,10,58,9,10,20,0,7,9,10,37,6
4,10,5,10,38,3,10,15,3,8,6,10,8,0
1,10,8,10,78,7,10,52,9,4,7,10,16,8
7,10,5,10,63,3,10,76,1,1,3,10,37,8
4,10,4,10,27,7,10,51,9,2,8,10,6,9
9,10,10,10,47,4,10,90,3,4,7,10,51,8
0,10,9,10,45,0,10,49,8,3,6,10,79,0
3,9,10,10,43,1,10,75,0,0,3,10,68,3
7,10,0,10,88,1,5,6,0,3,6,10,24,0
10,10,6,10,13,6,10,6,0,1,2,10,60,10
10,10,7,10,37,6,10,33,10,3,1,7,11,9
1,10,8,10,76,8,10,25,10,4,4,10,74,1
9,10,3,10,82,9,10,24,4,10,9,10,76,7
6,10,8,10,32,7,10,53,5,6,7,10,6,8
10,10,5,10,68,6,10,36,4,0,7,10,12,4
7,10,7,10,51,4,10,17,0,0,3,10,65,0
1,10,1,10,96,8,10,13,6,2,10,10,27,4
9,8,0,10,11,2,10,95,0,4,5,5,55,3
9,10,1,10,14,8,10,1,9,3,2,5,50,4
2,7,0,9,16,7,10,36,10,4,9,10,24,2
7,10,1,10,29,10,10,8,8,8,2,10,96,7
2,10,5,10,78,9,10,15,5,9,0,10,15,6
7,10,2,10,88,10,10,46,3,3,1,10,85,8
0,10,6,4,93,2,10,79,5,8,3,10,94,7
9,10,4,10,19,7,10,47,8,8,7,10,34,8
4,10,3,10,3,10,1,8,1,10,6,10,97,9
5,10,8,10,56,8,10,77,2,4,8,2,87,10
0,10,0,8,100,3,10,26,6,10,2,10,46,10
2,10,5,10,5,2,2,61,5,2,10,10,99,5
6,10,4,10,60,10,10,1,5,5,0,10,72,10
3,10,9,10,99,2,10,78,6,10,1,10,7,2
6,10,1,10,95,9,10,72,9,4,2,10,35,4
1,10,2,10,86,3,10,0,4,6,4,10,60,7
1,10,3,10,75,1,10,94,5,4,3,4,29,5
4,10,9,10,14,5,10,41,10,1,1,10,95,4
1,10,9,10,29,7,10,16,8,4,9,10,64,3
2,10,0,10,61,5,10,3,6,6,10,0,77,1
7,10,3,10,90,1,10,18,8,9,0,10,76,0
2,10,1,5,64,6,10,79,2,6,10,10,30,6
1,10,8,10,42,1,10,37,1,1,6,2,61,1
5,10,3,10,33,4,10,85,3,0,10,10,83,0
5,10,6,10,5,2,6,38,8,7,6,10,8,3
1,10,1,10,85,9,10,98,7,7,3,10,100,5
6,10,5,10,46,1,0,54,10,9,0,10,6,6
4,10,1,10,32,0,10,22,3,7,10,10,10,4
7,10,5,10,93,2,10,84,2,1,4,10,17,10
4,10,0,10,72,5,10,5,5,8,5,10,34,7
1,10,10,10,3,3,10,68,2,5,9,10,63,2
0,10,6,10,16,8,10,74,4,9,0,10,97,1
1,10,9,10,21,10,10,44,9,8,4,10,71,5
0,10,7,10,3,7,4,40,2,8,9,10,100,2
8,10,7,10,9,10,10,19,0,2,1,10,30,1
8,10,1,10,59,7,10,92,0,2,3,10,74,3
3,10,3,10,2,7,10,71,9,6,6,10,23,1
7,10,4,10,29,0,7,32,1,5,4,10,78,6
8,10,3,10,23,4,10,48,2,1,0,10,75,0
8,10,5,10,84,6,10,83,3,10,6,10,0,1
6,10,9,10,30,2,10,61,2,9,3,10,69,7
4,9,4,3,49,5,10,30,10,10,7,10,18,6
8,10,1,10,53,0,10,99,4,8,6,10,69,2
8,10,6,10,38,0,10,31,0,2,9,10,3,4
1,10,1,9,26,5,10,31,4,10,6,10,22,2
5,10,7,10,64,3,10,27,0,0,9,10,24,2
3,0,1,10,19,4,10,10,10,1,8,10,58,10
7,10,6,10,34,5,10,35,6,8,7,10,15,6
6,10,0,10,76,8,10,92,6,6,9,10,73,2
4,10,0,10,78,9,10,60,5,2,8,10,10,8
0,2,8,0,63,8,10,37,7,3,9,10,49,5
10,10,4,10,25,6,10,3,8,9,5,10,97,0
0,10,0,10,8,4,10,57,9,1,1,10,83,7
3,10,5,10,90,9,10,14,9,4,6,10,11,8
10,5,6,10,89,9,10,21,2,0,9,10,46,6
10,10,2,10,45,9,10,81,9,5,2,10,75,4
3,0,7,8,12,4,10,43,6,9,9,10,49,4
4,10,10,10,91,10,10,65,8,4,8,10,57,5
2,10,9,0,44,3,4,63,1,3,10,10,15,1
1,10,2,10,34,9,10,42,5,6,2,10,12,8
1,10,5,10,95,7,10,89,5,0,4,6,12,8
7,8,9,10,70,0,2,0,6,3,0,10,52,6
7,10,10,10,7,8,10,23,5,4,6,10,49,9
10,10,4,10,61,5,10,72,7,1,1,10,29,7
9,10,6,10,99,7,10,5,9,6,3,10,98,1
5,10,8,10,36,1,10,28,3,2,3,10,20,2
5,10,2,7,49,1,10,91,6,0,2,10,29,3
2,10,0,10,1,2,10,62,1,5,2,10,5,1
10,10,6,10,3,7,10,35,4,4,2,10,17,0
10,10,8,10,2,4,10,50,10,10,3,6,68,7
10,10,5,10,81,5,10,59,7,8,10,9,77,5
7,10,9,10,87,4,10,38,3,8,8,10,73,4
4,10,3,10,74,3,9,99,0,8,9,10,15,0
3,10,7,10,60,8,10,53,10,7,9,10,16,10
0,10,8,4,46,3,10,38,3,9,2,10,7,1
4,10,5,10,42,10,10,66,0,6,3,10,83,4
9,10,8,10,10,0,10,79,4,4,5,10,100,5
8,10,9,10,18,1,10,88,3,3,7,10,55,6
0,10,3,10,77,8,10,48,4,10,0,10,64,1
3,10,3,10,79,3,10,74,10,0,9,10,2,0
0,10,7,10,59,9,10,11,0,5,6,10,87,10
2,10,10,10,74,6,10,18,9,1,9,10,12,7
6,4,3,10,2,1,10,7,2,4,9,10,69,0
4,10,0,10,26,6,10,93,3,3,7,10,70,0
3,10,4,10,4,4,10,33,0,2,5,10,58,3
1,10,10,10,9,10,10,32,1,7,8,6,31,2
0,10,0,10,98,1,10,45,5,1,5,10,45,4
4,10,4,10,43,3,10,18,1,7,6,10,58,3
9,10,5,10,39,0,10,84,4,4,2,2,61,2
7,10,1,10,87,5,1,51,1,10,8,10,7,10
8,10,1,10,74,8,10,22,0,7,10,10,46,0
9,10,2,10,79,9,10,91,0,1,7,10,29,4
1,10,10,10,16,1,10,89,10,4,6,10,50,7
0,10,4,10,6,9,10,0,6,7,5,4,30,10
7,10,5,10,48,6,10,91,6,10,2,10,90,1
2,10,1,2,33,9,10,43,2,6,0,10,100,0
0,10,4,10,21,5,10,92,4,9,5,10,60,9
4,5,0,10,72,6,10,89,8,10,0,10,46,0
5,10,4,10,1,4,10,95,8,6,4,10,30,4
4,10,5,10,13,4,10,6,1,10,6,6,93,1
1,10,8,10,85,8,10,85,6,9,4,10,71,8
6,10,2,10,78,0,10,92,5,3,4,10,55,2
4,10,0,10,52,4,10,55,7,3,10,10,7,10
4,10,2,10,1,4,10,16,6,1,9,10,67,0
6,0,2,10,96,2,10,81,6,3,7,10,81,0
6,10,6,10,4,10,10,12,2,8,2,10,87,6
5,10,5,10,91,0,10,79,2,1,4,10,89,10
7,0,9,10,28,2,10,55,8,6,7,10,78,1
9,10,2,10,38,0,10,58,6,9,2,10,15,1
8,8,4,10,81,10,10,36,0,2,5,10,29,10
8,10,2,10,84,7,10,95,5,4,7,10,1,7
7,10,8,10,45,10,10,60,4,7,6,10,66,8
8,10,7,10,15,5,10,35,2,7,10,10,85,6
0,10,2,10,5,0,10,47,5,4,6,10,24,1
3,10,7,10,11,5,10,98,9,8,6,10,77,6
10,10,0,9,88,8,10,25,3,2,9,8,94,6
0,10,7,10,34,8,1,36,10,10,3,10,97,8
3,10,4,10,54,1,10,28,8,4,8,9,73,8
0,10,2,10,40,10,10,36,0,7,6,3,96,0
2,10,3,10,39,0,10,47,5,10,9,10,8,2
3,10,0,10,42,1,10,26,4,0,6,10,45,4
1,10,3,10,43,10,10,9,0,8,1,10,13,10
0,10,10,10,34,2,10,50,7,2,3,10,100,5
0,10,3,10,63,1,10,1,7,10,5,10,47,1
0,10,9,10,67,2,10,48,6,9,0,10,57,7
7,10,8,10,80,8,10,13,9,2,4,10,26,6
2,10,5,10,47,1,10,57,2,2,8,10,67,0
3,10,5,0,78,8,10,66,7,2,0,10,98,10
4,10,1,10,78,2,10,6,1,3,8,10,63,5
8,10,9,10,39,4,10,64,8,9,9,10,8,5
0,10,8,10,90,5,10,84,0,3,8,10,52,7
7,10,0,10,10,8,10,6,6,5,1,10,5,9
10,1,1,10,67,7,10,71,3,10,5,10,71,9
1,10,6,10,88,5,10,79,0,2,0,10,55,4
3,10,10,10,67,3,10,91,5,0,0,10,54,2
5,9,5,10,23,0,10,63,1,1,6,10,69,6
5,10,9,10,93,9,10,71,2,3,0,10,62,4
1,10,10,10,43,4,10,28,9,0,4,10,65,5
9,5,3,10,96,8,10,92,0,6,1,10,63,10
