,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,9,2,6,8,2,9,6,1,10,7,3,4,6,7,8
1,3,10,7,4,4,9,9,9,0,5,10,6,6,3,1
2,4,2,3,3,4,9,4,4,3,7,10,0,7,9,3
3,0,4,7,8,2,10,10,0,1,6,9,5,9,6,7
4,4,4,5,3,3,0,3,6,0,7,4,0,2,3,1
5,2,6,2,1,4,8,2,4,3,3,3,5,6,6,7
6,2,8,3,5,4,9,10,3,9,0,8,3,1,8,10
7,6,8,5,5,0,3,0,6,0,3,9,0,5,10,6
8,8,9,4,9,6,4,7,5,9,7,5,0,9,7,1
9,1,5,1,2,8,3,6,5,3,3,1,8,10,1,3
10,3,1,2,10,5,6,5,8,10,1,4,5,5,1,3
11,7,9,7,5,1,5,3,9,10,7,3,3,6,0,9
12,3,1,3,0,10,1,10,2,3,10,5,2,10,0,4
13,3,0,9,8,1,9,9,4,10,2,5,2,2,2,7
14,6,5,8,8,2,4,9,9,7,10,2,7,1,1,9
15,1,9,9,3,7,10,6,6,10,2,0,7,0,4,7
16,8,0,0,10,5,5,1,2,10,7,8,4,7,8,8
17,5,7,4,4,9,9,1,4,8,1,9,2,7,7,9
18,5,0,7,1,8,10,5,1,7,1,1,10,1,8,2
19,9,1,4,4,5,10,2,0,6,6,6,10,2,5,10
20,0,8,7,4,1,0,5,10,1,7,6,5,7,5,2
21,5,4,2,2,2,1,3,5,5,2,7,4,2,6,5
22,10,1,8,9,10,9,6,1,3,5,0,4,10,4,8
23,7,2,0,6,4,8,10,9,7,8,7,10,1,4,0
24,9,9,5,5,0,6,2,4,2,9,4,10,5,2,4
25,5,5,3,9,5,7,9,6,8,1,4,8,2,3,10
26,1,2,1,10,9,4,2,7,10,8,4,0,10,5,0
27,2,4,9,0,4,3,8,10,8,4,4,7,0,10,5
28,3,10,0,1,4,8,8,5,10,2,10,7,4,10,9
29,5,9,1,4,9,7,7,0,5,7,4,2,3,8,3
30,7,5,10,10,2,10,5,4,9,2,1,10,1,9,4
31,8,3,3,6,4,1,9,2,9,5,7,4,0,3,3
32,5,3,4,0,9,5,8,5,2,1,4,10,7,6,3
33,7,2,1,9,6,0,7,3,5,2,10,7,6,0,7
34,6,0,2,3,5,7,1,1,5,8,0,6,3,6,1
35,6,2,6,10,3,7,6,9,8,10,7,9,5,10,0
36,7,10,6,9,10,6,6,6,10,7,0,9,6,7,0
37,1,4,9,10,0,9,5,8,1,1,5,1,8,0,8
38,9,8,1,3,10,10,1,5,1,8,7,7,5,7,1
39,7,3,1,8,9,6,0,1,1,2,3,0,1,4,8
40,6,5,3,2,9,9,7,9,6,0,7,1,6,4,9
41,3,0,7,4,5,8,5,1,10,7,7,7,8,2,10
42,0,4,2,5,5,6,5,6,8,0,5,6,7,6,5
43,5,4,9,4,7,7,8,1,8,7,10,8,2,6,0
44,2,5,6,10,3,10,9,2,5,2,8,1,6,0,1
45,3,4,1,5,2,7,9,0,9,6,8,7,2,7,6
46,5,10,1,2,10,3,0,9,0,6,0,0,7,1,1
47,10,0,2,0,0,1,7,8,7,7,4,1,7,3,2
48,3,4,2,4,7,2,1,9,8,9,10,3,5,9,7
49,9,3,0,10,10,6,10,8,8,4,7,2,0,3,5
50,10,8,6,10,8,3,1,7,5,9,10,10,9,6,10
51,1,4,8,4,7,4,0,10,3,3,4,9,8,3,10
52,8,5,10,7,1,0,2,6,5,7,2,10,6,9,5
53,3,9,9,0,5,5,2,4,4,9,10,5,4,7,2
54,7,3,0,9,6,0,9,7,10,9,1,1,7,4,8
55,9,10,2,5,7,1,3,1,7,3,8,3,5,10,10
56,3,3,0,6,0,8,10,8,10,2,6,4,8,0,8
57,3,9,7,4,1,4,4,3,2,4,8,3,6,10,7
58,1,4,7,9,9,2,6,9,7,6,1,7,0,8,4
59,2,6,0,3,10,6,1,2,2,1,8,4,0,3,6
60,7,3,9,9,8,8,4,4,3,7,5,1,5,10,9
61,3,9,4,7,6,7,2,2,2,7,9,4,0,4,10
62,6,3,2,2,0,10,6,3,4,8,1,0,9,10,4
63,7,2,5,1,10,3,2,7,10,4,4,3,6,6,5
64,1,3,8,4,4,4,0,1,5,9,3,7,8,5,1
65,10,1,8,2,9,0,6,1,8,1,4,1,5,1,6
66,6,5,2,9,7,9,2,9,3,7,4,2,9,9,4
67,1,4,3,6,4,8,2,2,5,2,0,8,6,9,3
68,8,8,1,6,7,10,7,4,10,8,8,3,1,6,8
69,6,1,3,4,7,6,6,7,3,4,6,0,3,6,4
70,5,2,10,1,1,6,10,5,6,8,10,10,1,7,5
71,0,8,8,5,3,5,8,4,6,3,4,2,3,4,7
72,1,1,0,4,1,3,6,7,4,4,8,9,1,6,3
73,0,1,6,9,3,7,0,1,5,0,4,4,3,10,4
74,0,3,4,5,3,7,10,3,2,8,8,4,7,0,9
75,4,5,9,1,1,10,4,10,8,8,3,8,0,3,7
76,5,4,4,8,8,6,8,2,5,3,3,10,5,1,6
77,4,1,0,2,9,7,5,2,10,2,7,2,6,4,1
78,9,10,1,7,6,6,8,10,1,4,3,7,5,9,9
79,8,9,7,7,10,9,2,4,9,4,8,0,3,7,6
80,0,0,6,5,0,10,6,1,8,0,0,10,0,4,0
81,1,7,4,8,4,4,5,6,3,9,2,2,7,0,3
82,0,9,8,8,5,0,9,3,1,1,5,0,7,3,8
83,5,5,8,5,6,10,0,10,6,6,4,8,1,4,8
84,2,7,8,2,9,1,1,7,0,8,3,1,7,0,9
85,5,8,1,5,7,1,5,7,0,6,1,6,6,2,3
86,2,10,7,0,3,8,6,8,1,9,6,10,10,7,2
87,1,4,3,7,9,3,7,0,5,3,3,3,6,0,9
88,8,4,0,4,2,8,10,10,2,8,9,6,6,0,6
89,7,6,4,9,5,2,9,6,5,4,6,10,7,5,4
90,3,9,3,1,5,6,0,1,7,0,6,9,1,1,4
91,7,2,6,4,9,1,10,1,0,2,9,6,8,9,9
92,10,1,2,3,10,0,3,2,8,5,9,10,1,7,2
93,8,4,3,1,2,8,5,0,0,2,3,7,0,0,7
94,9,4,9,6,9,7,0,7,0,8,6,6,5,0,9
95,9,4,4,10,3,9,0,4,8,4,7,6,3,6,2
96,2,0,1,7,3,1,3,9,5,4,6,0,7,10,7
97,0,6,0,2,6,7,5,9,5,3,9,5,1,5,9
98,1,8,4,3,2,2,0,3,3,10,3,7,5,2,9
99,0,7,9,6,5,0,3,5,2,7,8,4,9,7,8
100,7,8,10,7,6,6,2,9,0,3,4,0,5,10,3
101,6,10,3,0,5,0,1,0,0,7,9,1,8,1,8
102,7,10,10,0,5,2,3,7,4,5,3,7,2,4,6
103,2,7,0,10,9,4,3,1,10,1,10,3,9,9,1
104,5,3,6,4,8,4,0,10,10,4,9,4,8,1,4
105,2,3,3,3,2,10,2,4,9,3,7,8,6,9,2
106,8,0,3,3,9,3,9,2,1,8,8,5,6,2,7
107,5,0,2,5,9,3,0,5,7,5,1,8,8,4,2
108,10,3,7,9,9,9,1,7,2,10,4,3,0,9,2
109,5,9,7,1,8,1,2,9,7,1,8,7,10,8,9
110,8,8,5,4,8,10,9,9,3,9,8,7,6,8,10
111,3,9,3,10,7,10,9,1,8,6,4,4,0,4,6
112,10,4,1,9,2,9,5,7,7,5,6,4,1,7,6
113,0,5,4,8,4,4,0,3,3,4,1,2,10,9,1
114,5,6,5,7,3,6,2,10,8,4,7,1,3,2,6
115,8,9,10,8,0,10,1,3,0,6,5,4,9,5,8
116,1,3,10,1,9,0,3,10,6,5,7,4,6,8,0
117,5,0,9,9,6,3,10,4,5,2,6,1,5,4,5
118,0,1,0,0,10,10,7,0,0,6,8,0,2,3,0
119,3,0,6,9,10,0,9,8,9,8,1,6,8,1,3
120,5,1,5,7,6,7,5,4,9,9,9,8,0,1,5
121,3,4,10,2,5,4,0,1,7,10,10,6,1,10,6
122,3,7,3,2,7,4,5,2,2,6,4,6,10,10,5
123,7,1,8,7,10,4,2,2,5,4,8,3,1,5,5
124,0,7,4,2,8,6,4,2,1,2,5,6,7,9,4
125,6,4,8,6,4,2,2,9,5,5,6,4,6,10,7
126,0,4,5,3,10,5,6,9,3,4,1,5,4,9,8
127,1,8,0,6,8,9,2,2,7,10,9,6,6,1,4
128,4,7,1,7,1,10,5,6,5,8,2,2,10,4,4
129,9,0,6,0,9,10,5,9,8,8,4,10,5,8,7
