0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
66,3,46,88,2,14,17,5,38,6,10,49,25,16,88
27,6,98,93,7,67,25,8,47,7,4,78,18,66,17
47,9,50,60,4,74,99,10,14,8,2,33,53,28,15
66,5,71,39,7,47,45,6,38,2,8,57,22,32,56
90,6,32,50,8,14,37,4,27,7,10,13,100,79,33
49,0,58,76,9,35,11,8,22,10,10,33,57,59,36
19,6,48,37,0,88,83,9,41,0,8,73,63,23,45
45,4,84,16,7,21,84,8,79,8,7,75,96,71,58
85,6,62,82,6,86,54,0,49,5,4,66,95,64,27
99,1,85,91,2,25,12,9,54,8,7,74,88,43,47
39,4,56,40,1,20,40,8,95,1,10,25,18,23,98
37,7,14,64,0,87,62,5,16,5,2,89,64,96,52
69,6,78,89,8,36,61,6,10,5,9,91,9,93,53
87,4,87,61,0,18,21,1,86,7,10,10,69,77,20
34,9,96,21,9,52,10,8,22,10,7,93,97,68,38
60,1,84,76,7,32,32,7,89,4,2,28,76,74,80
91,0,82,74,10,84,97,9,68,10,8,61,82,83,53
68,4,55,98,7,32,63,2,58,5,0,19,62,77,30
45,1,74,15,1,36,31,1,92,7,10,74,38,96,75
11,3,15,66,4,58,42,1,27,2,5,85,28,56,30
43,0,69,14,2,13,84,7,28,0,7,36,51,76,36
69,0,33,99,9,47,9,8,45,5,8,71,67,37,75
10,1,65,87,3,40,67,7,70,2,4,54,25,21,91
95,0,50,57,6,51,64,3,36,10,3,40,89,53,46
91,3,39,50,1,43,22,0,93,6,0,78,96,22,99
29,5,66,67,6,51,87,9,18,8,10,10,68,72,70
39,8,43,40,8,67,31,7,42,8,5,92,11,35,66
35,0,85,13,4,16,92,6,85,4,10,83,21,90,28
46,4,25,68,4,24,31,4,60,0,10,99,83,80,15
14,2,13,10,5,39,15,4,68,10,8,58,38,94,67
64,4,83,25,1,43,87,2,23,4,0,45,72,79,78
12,6,24,100,1,66,25,0,34,10,6,62,82,44,56
48,8,43,92,1,87,14,7,74,3,2,52,42,35,53
50,5,97,19,3,18,64,8,75,2,4,14,46,18,64
64,9,83,96,1,9,35,3,72,5,0,33,86,54,85
19,4,70,46,7,59,40,4,59,2,2,72,99,11,55
89,0,21,34,6,83,56,2,18,6,5,87,43,50,54
90,9,22,78,3,93,40,7,69,0,2,86,58,89,61
25,4,92,93,9,98,80,6,68,6,8,60,100,81,94
100,4,91,27,1,14,24,2,20,4,2,26,97,76,74
67,9,40,66,3,60,49,10,33,0,9,55,82,62,66
57,4,51,11,7,51,85,1,79,2,1,74,70,25,79
49,0,33,15,3,44,36,3,11,3,0,49,91,20,44
15,0,12,67,1,52,55,5,50,9,3,52,31,23,44
49,8,52,46,9,27,92,6,88,1,0,44,15,60,22
53,5,91,87,4,15,19,0,27,10,10,85,77,57,36
27,9,73,45,2,90,94,2,12,7,2,54,55,40,80
90,4,66,10,1,19,85,1,49,1,5,63,17,47,98
95,4,64,43,2,70,16,5,88,0,10,39,27,18,86
31,6,96,87,6,11,34,3,87,1,6,62,75,81,36
58,0,58,75,1,98,52,2,10,1,9,21,15,61,31
66,3,30,32,10,54,15,7,35,3,1,48,24,87,39
17,7,26,89,9,26,23,4,33,10,0,31,44,53,26
25,2,87,27,5,77,45,7,66,2,8,53,61,52,50
55,7,30,28,3,71,82,5,96,1,2,57,9,77,79
11,3,97,36,5,54,65,10,42,10,5,75,30,10,51
53,10,29,80,9,20,66,8,77,1,6,39,35,28,90
25,5,57,69,2,25,28,9,83,9,5,51,69,80,51
11,1,94,46,2,81,32,5,57,6,6,73,66,19,60
30,1,59,71,4,17,47,3,12,10,0,50,50,17,99
56,9,37,73,4,92,68,1,55,3,5,25,16,49,63
78,1,47,47,7,66,17,4,93,6,7,81,23,40,52
69,10,35,77,7,41,68,7,42,7,1,53,93,26,50
98,1,87,66,1,96,18,4,96,5,9,83,16,63,92
77,1,18,49,1,46,60,7,59,3,1,71,89,34,77
77,0,48,39,6,97,36,3,79,6,3,61,44,56,88
69,8,52,35,10,84,22,7,87,4,3,44,82,27,64
68,10,12,18,0,30,17,9,67,8,4,73,85,56,44
61,10,80,26,4,64,20,1,90,7,0,16,86,27,30
