0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,8.0,,9.0,4,,,,,,,,,1
,,,,,6,,,,,,,,,0
,,,,,8,,,,2.0,5.0,,,10.0,5
,,,,,2,,,,,,,,,10
,,,,5.0,6,,,,4.0,,,,,7
,6.0,,,,10,,,,,5.0,,,,4
,,,,,9,,,,0.0,6.0,10.0,,,5
0.0,10.0,2.0,,,1,,,,,,,,,9
,,,,,6,,,,,,,,,5
,,,,,0,,,,,,,,,5
,,7.0,9.0,,5,,,,,,,,,7
,,,9.0,,10,,,,,10.0,,,,6
1.0,3.0,9.0,9.0,,5,3.0,7.0,,,,,,,3
,,,9.0,,9,,,0.0,,,,,,0
,,,9.0,,7,,,,,,,,,9
,,,9.0,,4,,10.0,,,,,,,8
,,,9.0,,5,,,,,0.0,,,,4
,,5.0,9.0,,3,,9.0,,,,,,,7
,,,9.0,,6,,,,,,,2.0,,2
9.0,,,9.0,,1,8.0,,,,5.0,,,,0
,,,9.0,,8,,,,,,,,,6
,,,9.0,,5,,4.0,,,,,,,4
,,,9.0,,2,,,,,,,,,5
,,7.0,9.0,,10,,,,,,,,,3
,,,9.0,,9,,,,,,7.0,,,3
,,,8.833333333333334,,1,,,,,,,,,7
,,,8.666666666666666,,7,,4.0,,,,,,,9
,,,8.5,,8,,,,0.0,6.0,1.0,,,9
,,,8.333333333333334,,7,5.0,,,,,,,,0
,,,8.166666666666666,0.0,9,,,,,5.0,,,,3
,,5.0,8.0,,2,,,,,,,,,5
,,,7.833333333333334,2.0,4,,,2.0,,,,,10.0,3
,,,7.666666666666667,,3,,,8.0,6.0,,,,,6
,,,7.5,,10,,,,,,4.0,,,4
,,,7.333333333333334,,6,,,9.0,,,,,,5
,,,7.166666666666667,,7,,,,,,,,,8
,,,7.0,,7,,,,4.0,,,,,7
,,,6.833333333333334,,4,,,,,,,,7.0,4
,,,6.666666666666667,1.0,1,,,,,,,,,3
,,,6.5,,0,,,,,,,,,6
,3.0,,6.333333333333334,,8,,,,,,,,,0
,,,6.166666666666667,,4,,,,,5.0,,,,2
,,,6.0,4.0,7,,,,,,,6.0,,7
,3.0,,5.666666666666667,,0,,,,,,,,,2
,,0.0,5.333333333333333,,6,,,,,,,,,1
,,9.0,5.0,,0,,,,,,,,,0
,,,4.666666666666667,,7,,,,,,,,,1
,,,4.333333333333334,,7,,,,,,,,,2
,,,4.0,,5,,,,10.0,,,,,9
,,,3.666666666666667,1.0,6,,4.0,,,,,10.0,,4
,,2.0,3.3333333333333335,,1,,,,,,,,,6
,,,3.0,,8,7.0,,,,,,,,8
,,,2.666666666666667,9.0,0,10.0,,,,,1.0,,,7
